,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY
X601166.CH.EQUITY,0,0,0.108448532760052,0,0,0,0,0,0,-0.242625616673784,0,0,0.46896053127957,0,0,0,0,0,0,0,0,-0.0286218993289369,0,0,0,0.297132830478214,0,-0.117417045860813,0,0.00985687697920608,0,0,0,0,0,0,0,0.076657894623886,0.0436687444267436,0,0,0,0.0264860111344109,0,0,0,0,0,0,0.0691368423133933
X601658.CH.Equity,0,0,-0.170849657559546,0,0,0.00232344596546807,0,0.246521794171556,0.106498245306141,0,0,0,0,0,0.347055224041547,0,0,0,-0.183472857526461,0.172063290359534,0,0,0.241402608634187,0,0,0,-0.242832865203223,0,0,0,0,0,0.150591799473236,0,0,0,0,0,0,0,0,0,0.0418870850653793,0,0,0.0174410052383076,0,0,0,0
X000001.CH.EQUITY,0,0.0928342762421636,0.0942572759321193,0,0,0.11951402140766,0.0751058868132971,0,0,0,0.0123404306734945,0,0,0.0152422923707665,0,0.159686869036711,0,0,0,0,0.231197730270897,0,0,0,0,0,0,-0.215451780899281,0,0.0429113048851529,0,0,0,-0.129176872076444,0,0,0,0,0,-0.06940151177831,0,0,0.40625855093612,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0032853127481488,0,0.140498973809053,0.0312738664544913,0,0,0.194156417892231,0,0,0,0,0,0,0,0,0,0.213064816859579,0,0.0964965092872758,0.00634689717510042,0,0.113739719658935,0,0,0.0828210328261486,0,0,0,0,0,0,0,0.186945550651242,0,0,0,0,0
X601601.CH.EQUITY,0,0.407986933209427,0,0.168335037620589,0,0.1214609412951,0,0,0,0,0,0,0,0,0,0,0,0,0.0774900828180617,0,0,0,0,0,0,0.0108080856719964,-0.12016909378769,0,0,0,0,0.189894516676833,0,-0.0592306480228447,0.248986260485036,0,0,0,0,0,0,0.014181367033316,0,0,0,0,0,0,0,0.0654182338952366
X300059.CH.EQUITY,0,0,0,-0.037771224037568,0,0,0,0,0,0.104049148972803,0,-0.00756470465261002,0,0.262933912355339,0,0,0,0,0,0.151511367522003,0.0414474936225748,-0.147068059136251,0,0,0,0,0.202116175593073,0,0,0,0.0696623667024276,-0.093027702465428,0,0,0,0,0,0,0,0,0,0,0,0,0.120122556099473,0,0,0,0.233409687628554,0
X601328.CH.EQUITY,0.0488406418415619,0,0,0,0,0,0.115428829929873,0.0768334108057313,0,0,0,0.128635389905101,0,0,0,0,0,0.296721447072721,0,0,0,0,0.00849215516160845,0.0596099665353371,0,0,0,0.0578318266202093,0,0,0,0,0,0,0.103482416580327,0,0,0,0,0,0.022695051771521,0,0,0,0,0.0486865941968337,0.0422897085012031,0,0,0.1328595018732
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.149798118789498,0,0,0,0,0,0,0.0435544880048152,0,0.267714591087589,0,0,0,0,0.0691452808653242,0,0,0.0210843451959975,0,0,0.0276972421651067,0,0,0,0,0,0.0153591699890983,0,0,0,0,0,0.192919113780629,0.131554703218467,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134267812698491,0,0,0,0,0,0,0.0217764417998932,0,0,0,-0.0375047365219397,0,0,-0.093210360979645,0,0,0.0733112769958528,0,0,0,0.013601310023805,0.14292933749795,0,0,0.058641430521615,0,0.0904223693576018,0,0,0,0,0.0497727677238492,0.0380186696303509,0.233008853564809,0,-0.0272008953815154
X601319.CH.EQUITY,0,0.0216711909990763,0,0,0.0100571860318787,0,0,0.016910876943502,0,0,0,0,0,0.031531800493289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0977060342489131,0,0.0314079665424601,0.117869748872053,0,0,0,0,0.105529066454866,0.196261001487823,0,0,0,0
X002142.CH.EQUITY,0,0,0,-0.056120254490374,0,-0.0453296667514797,0,0,0,0,0.0855097799552779,0,0.571539794078419,0,0,0.00704136832147149,0,0,0.0380874890557532,0,0,0,0.0706751769617914,0,0,0,0,-0.0444806427818555,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0140568656064111,0.179383802030662,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0214461281914779,0,0,0.134636932922937,0.056931307600748,0,0.523538212400983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778934874711373,0,0,0.240806542719944,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.147983196045503,0,-0.0612283596516653,0,0,0,0,0,0,0.0113051104286939
X601998.CH.EQUITY,0.401796496191148,0,0.0156864087728467,0,0.287697030175406,0,0,0.0724815783890667,0,0,0,0,0,0,0,0,0,0,0,0.0237706598257806,0,0,0,0,0,0.121402376085558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338594033433332,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0253346331883396,0.0945654837747292,0,0,0.0291024272418158,0,0.0321939573348661,0,0,0,0,0,0,0,0.0910954029943166,0.0710469389216628,0,0,0,0,0,0,0.106163402572026,0.0781393305332422,0,0,0.22767806522759,0,0,0,0,0,0,0,0,0,0,0.362797675510377,0,0,0,0,-0.1403087745155,0.405137092500854,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.18187300293605,0.0725405912683907,0,0.0364434364326052,0,0,0,0,0,-0.125169828759414,-0.119917945513605,0,0,0.435190398139184,0,0,0,0,0,0,0.146966005711494,0,0,-0.0271080146239834,0,0,0.0259346665834129,0,0,0,-0.114319517459108,0.147732719299112,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0292053863955095,0.199901070998302,0,0,0,0,0,0,0,0,0.10326103660055,0.0746857777584543,0,0,0.172636446178486,0,0,0,0,0,0.124630464384801,0.0351721970061332,0.259259660191886,0,-0.046154944778733,0,0,0,0,0,0,0.0511652754616707,0,0,0,-0.0898049602884887,0,0,0,0,0,0,0,0,0,0,0.0983085524849179,0,0,0.311179559246234
X600999.CH.EQUITY,0,0,0,0.0327367730841139,0,0,0,0,0,0,0,-0.283891619176541,0,0.10302341491105,0,0.128133412203891,0,0,0.113495248230711,0,0,0,0,0,0,0,0,0.0403310175706663,0,0,0,0,0,0.126277499549878,0,0,0,0,0.135807355006832,0,0,0,0,0,0,0,0,0,0.300241710860867,0
X267.HK.EQUITY,0.167839187491292,0,0,0,0,0.00249232775190558,0.0284630373700289,0,0,0,0,0,0,0,0.07059861545147,0,0,0,0,-0.13800535467178,0.183014019212331,0.148926611987395,0,0,0,0,0.299811039084196,0,0,0.133980568127607,0,0,0,0,0,0,0,0,0,0,-0.0369440238250382,0.0494110595418405,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0135939994343361,0,0,0.0679640382293827,0,-0.0397100387626517,0,0.410738743445676,0,0.00888467491912971,0,0,0,0,0,0,0,0,0.0179468205432642,0,0,0,0,0,0.259589714532394,0.139172621033047,0,0,0,0,0,0,0,0,0,0,-0.0889802138049412,0,0,0.215965491986181,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0248937243156365,0,0,0,0.191343076760321,0,0,0,0,0,0,0,0,0,0,-0.0340308253877509,0,0.0445256340590455,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.105850686472216,0,-0.786673638210758,0.173528072030177,0,0,0,0,0.00830706103022357,0.0888932862196425
X601211.CH.EQUITY,0,0.0493593047450172,0,0,0,0,0,0,0,0,0,0,0,0.108629934856957,0,0,0.154840568073247,0,0,0.0215422877412379,0,0,0,0.104241826507772,0,0,0,0,0.245455456972745,0,0,0,0,0.125929519265184,0,0,0,0,0,0,0,0,0,0,0.0745894815528296,0,0,0,0.0192665056613821,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.522543739802393,0,0,0.0650204957993458,0.0999472816710521,0,0,0,0.267151740217695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174095887513815,0.10275805807984,0,0,0,0,0,0,0,0,0.0174032058095456,0.0979333967576506,0,0,0,0,0.0486922078143241,0,0,0,0.0554918292421496,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0510478416842656,0,-0.0187970065280386,0,0,0,0.0852875678462609,0,0,0,0,0.109158343933519,0,0,0,0,0,0,0,0,0.00178280048754708,0,0,0,0,0,0,0.397570190917585,0,0,0,0.263024870792091,0,0,0,0.0339941054280397,-0.0322708937882897,0,0,0.134339428759597
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.086341808098319,0,0,0,0,0,0,0,0,0.197703913388457,0,0,-0.314186349680104,0,0,-0.0413070416498394,0,0,0,0,0,0.301042719425542,0,-0.158169159299686,0,0,0,0.184774290936033,0,0.170721477367057,0,0,0,0,0,0,0,0,0.183808669219747,0.0446017878288657,0
X601229.CH.EQUITY,0,0,0,0.048056319095434,0,0.0574401250645733,0,0,0,0,0,0.179804065048601,0,0,0.124065036100153,0,0,0.0248782308262413,0,0,0,0.00828355558094142,0,0,0,0.0504496427517081,0,0,0,0,0,0,0,0,0,0,0.124623723045304,0,0.152008890282795,0.137300565103517,0.144370820537684,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0858032140487966,0,0,0,0,0,0.217375209635693,0,0,0.180373889000305,0,0,0,0,0,-0.0172301339525546,0,0,0,0,0.00628156641288014,0,0,0,0,0,0,0.273927966726931,-0.00462852380062702,0,0,0,-0.0242951185144085,0,-0.0609988589530106,0.159241998001048,0,0,0.0301721078213799,0.0232813558528704,-0.0188314364649276
X000166.CH.EQUITY,0,0,0,0,0,0.111609077010823,0,0,0,-0.189640635556297,0,0,0,0,0,0.0276266124637293,0,0.00338600610594887,0,0.0160919236074136,0,0,0,0,0.046772134297079,0,0,0,0,0,0.57081341875493,0,0,0,0,0,0,0,0.223115811063249,0.0160527093338253,0,0,0,-0.115233956599509,0.233651187313447,0,0.06414926249487,0,0,0
X2881.TT.EQUITY,0,0,0,0.17649962267793,0.0682700570345157,0,0,0,0.210085037886881,0.0196501694108507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114992424395628,0,0,0,0,0.346020283437469,0,0,0,0,0,0,0,0,0.32769248363038,0,0,0,-0.0203732469305911,-0.0666644879466946,0,0,0
X600918.CH.Equity,0.0748394108681496,0,0,0,0,0,0,0,0,0,0,0,0,0.16624559213817,0,0,0,0.0183703833208039,0.0914365150538142,0,0,0,0,0,0,0,0,0,0,0,0.0666717804583998,0,0,0,0.0430069901979646,0,0.19971946320945,0,0,0,0,0,0,0,0.00730594677718339,0,0.0798688084887972,0,0.00530316100044465,0
X601169.CH.EQUITY,0,0,0.103285763944812,0.123704275853736,0,0,0,0,0,0.0535203505980858,0,-0.00738140742381472,0,0,0,8.67361737988404e-19,0,0.188388547864655,-0.0976205874322913,0.174953866931947,0,0,-0.0828277307986693,0.65211549968476,0.159944482863915,0,0,-0.0661021272245749,0,0,0,0,0,0,0,0,0,-0.159631652213982,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,-1.38777878078145e-17,-4.33680868994202e-19,0,0,0.175416088226088,0,0,0,0.0211267619255684,0,0,0,0,0,0.172419784764876,0,0,0,0.0961792410874862,0,0,0,0,0,0.0203356745737777,0,0,0,0,0,0,0,0,0.0581516342681229,0,0,0.0258863889997993,0,0,0,0,0,0.500994710656627,0.254372243759882,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,-0.0541410391027385,-0.0322655325655139,0,-0.0739256075691991,-0.0370886991658825,-0.0805351812685208,0,0,0,0,0,0,0,0,0,0,0,-0.121527516407306,0,0,0,0.0871557998922258,0,0,0,0,0.446628795832291,0,0,0,0,0.248207254349775,0,0,0.0354563363661458,0,0,0.21008932045685,0,0,0.31557823016785,0.00763044721515921,0,0
X600926.CH.EQUITY,0,0,0.0311114988753553,0,-0.00199232943937003,0,0,0,0,0,0.586112217828378,0.0223109141322978,0,0,0,0,-0.0778000519169497,0,0,0,0,-0.0976386242418453,0,0,-0.0727302822433747,0,0,0,0,0,-0.0668128706489853,0,0,0.157931892072582,0,0,0,0,0,0,0,-0.00583637603491047,0,0,0,0,0,-0.0511465771109578,0,0
X2891.TT.EQUITY,0,0,0.077100952323003,0,0,0.0104846638138239,0,0,0,0,0,0,0,-0.110495487034659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800723359220701,0,0,0.300412500047515,0,0,-0.0633289271226309,-0.00316912070567189,0.407945291097952,0,0,0,0.0822758713153094,-0.125139157545236,0,0,0,0,0,0.00206933758703312,0.0908560437696577
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195813239457563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391400389382409,0,0,0.00784941701993686,0,0.11000468809741,0.164530756881454,0.00998380277555755,0.221688487534265,-0.110301765979722,0,0,0,0,0,0,0,0.0420060899124178,0,0
X600919.CH.EQUITY,0,0,0,0.512536828057809,0,-0.155195530412018,0,0,0,0,0,0.160210284375874,0,0,0,0,0,0,0,0,0,0,0,0.242722646454601,0,0,0,0,0.238695726315017,0,0.368950855753613,0,0,0,0,0,0,0,0,0,0,0,-0.0282345043005958,0.00819600074878636,-0.832080431963079,0,0,0,0.247926116920364,0
X601009.CH.EQUITY,0.0112114082039212,0,0,0.131319522561401,0.0672958990782801,0.00863762638777195,0,0,0.0275744127647926,0,0,0.00733991068474023,0,0,0,0.213572279444153,0,0,0,0.0859035242874349,0,0,0,0,0,0.0574110602394927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170690074111295,0,0,0,0,0.183937049771208,0,0,0,0
X601901.CH.EQUITY,0.403059632787647,0,0,0,0,0.0675588184525419,0,0,0.0114101817900926,0,0,0,0,0,0,0,0,-0.391338253736959,0,0,-0.121447155373233,0,0,0,-0.125234410458754,0,0,0,0,0,0,0.118912305574385,0,0,0,0,0.376016127181781,0,0.400195522333155,0,-0.171273768450512,0,0.121323386421295,0,0,0,0.0809590686289222,0,-0.246516533874171,0
X601788.CH.EQUITY,0,0,0,0,0,0.0498994481725054,-0.0658290953706453,0,0,0,-0.0998269134328993,-0.0114876290655797,0,0,0,0.158400144677729,0,0,0,0,0,0,0,0,0,0,0.0950614795452666,0,0,0,0,0,0,0,0,0,0,0,0.357305213713375,0,0,0.155699568073727,0,0,0.230699326528281,0,0,0.0068632983803785,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0186983448219659,0,0.0131396720262214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358933737410743,0,0,0,0,0,0,-0.314959894014816,0,0,0,0.159528178959489,0,0.390132251932681,0,0,0,0.0735898619791293,0,0,0,0,0.286158267732093,0.0390762019484292,-0.04294578031237,0
