,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.361471695652096,0,0.00241707552249588,0,0,0,0,0,0,0,0,0,0.100910120485297,0,0,0,0,0,0,-0.0144261947070852,0,0.493963067853866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.10472892243343,0,0,0,0,0,0,-0.023171020153268
X601939.CH.EQUITY,0.0482100888561068,0,0.0840481676203845,0,0,0.0320824184124744,0,0,0,0.1901988128015,0,0,0.0574092280353279,0,0,0,0.00682500007959408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153853352134045,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.068378078213495,0,0.084301678822706,0,0,0.0443037535902703,0.078751488826087,0,0.115207360996626,0,0,0,0.103336633793617,0,0,0,0,0.34063229839652,0,0,-0.0119875542341527,0,0,0,0,0,-0.0821406953219914,0,0,0,0,0,0,0,0,0,0.0903160275196283,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.289464349195572,0.380407837996783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333033816235946,0,0,0,0,0.0349453779888318,0,0.119373586529396,0.107578142253086,0,0,0.031552379296592,0.0898115549385537,0,0,0,0,0.0774286797886469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219367932836777,0,0,0,0,0.56630939820839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592840713903877,0,0.334500000674412,0.130950499809117,3.46944695195361e-18,0.153235275023583,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.21929814353306,0,0,0,0,0,0,0,0,0,0.0373065353372988,0,0.021797722814341,0,0,0,0.0765497755527655,0,0,0,0.187082938084691,0,0.116111482924503,0,0,0,0,0,-0.0266985356763196,0.187160258025945,0.0616175721136497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.460703267208584,0,0,0,0,0,0,0,0,0,0,0,0.172274380271839,0,0,0.0408005458810647,0,0,0,0,0.0052754340122824,0,0,0,0,0,0.101471941878714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302929731826806,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188037887672397,0,0.0321655863989692,0,0,0.119268821637382,0,0,0.0829207623320269,0,0,0,0,0,0.163073477093308,0,0.0956275863206743,0,0,0,0,0,0,0,0,0,0,0,0.0881915494783706,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0683080386581598,0,0,0,0,0,0,0.242133721242433,0,0,0,0,0.338555890304964,0,0,0.00847691219983676,0,0,0,0,0.211908203146316,0,0,0,0,-0.0665076521236145,0,0,0,0,-0.0683875582647617,0,0,0,0,0,0,0,0,-0.0319006771877746,0.0969721574511241,0,0.313091923651879,0,0,0
X601166.CH.EQUITY,0,0.0414118743347752,0,0,0,0,0,0,0.0639214756759388,0,0.0132668529484948,0,0.128935356745088,0,0.0635746521002881,0,0.0464593539910453,0.0671740922871625,0,0,0,0,0.107806943197119,0,0,0,0,0,0,0,0,0.0696577771884505,0,0,0,0,0,0,0,0,0,0.0189666857611798,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.199824859528475,0,0,0.0122596101825215,0,0,0.0695385835927842,0,0,0,0,0,0,0,0,0,0,0,0.469034607719435,0,0,0,0,-0.0746963824179434,0,0,0,0,0,0,0,-0.282946864840036,-0.00193469743023743,0,0,0,0.0169756615924522,0,0,0,0,0,0,0,0,0,0,0,-0.342359803528581
X600000.CH.EQUITY,0,0,0,0,0,0,0.152638762547179,0,0.0520185466480115,0,0,0,0,0.561453342502375,0,0,0,0,0,0,0.0554406487246832,0,0,0,0.0131940466808589,0,0,0,0,0,0.111167012588389,0,0.106211159530974,0,0,0,0,0,0,0,0,0,0,0,0,0.0357118252657299,0,0,0.0673885227995606,0
X601998.CH.EQUITY,0,0.0372055550357397,0.0199942092433197,0,0,0.0666537780311612,0.0144645216688244,0,0,0,0.0498079841415589,0,0,0,0,0,0,0.0191189333462088,0.582782001868105,0,0,0,0.0448122834897439,0,0.129333668812632,0,0,0,0,0,0,0,0,0,0,0,-0.020717113005706,-0.00226624824644464,0,0.0139887804054801,0,0,0,0,-0.0531117357450327,0,0,0,0.114839512752564,0
X600016.CH.EQUITY,0,0,0,0.239247555175363,0,0,0,0,0,0,0,0.182275776958746,0.0521297259211354,0,0,0,0,0.162922918967072,0.163636032092377,0,0,0,0.00127641842585058,0,0,0,0,0.0535799981451312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13979066588062,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0197198174335557,0,0.0956337685233536,0,0,0,0,1.73472347597681e-18,0,0.316446481175445,0,0,0.0405370214496175,0.226258425551164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137074830375501,0,0,0,0,0.131282405314388,-0.0717352664094015,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.146583772413911,0,0.116403289528843,-0.0443165411593818,0,0,0.14785649308909,0,0,0,0.15471348189219,0,0,0,0,0,0,0,0,0.0188559298843401,0.0121979765323946,0,0,0.0682179056561104,0,0,0,0,0,0,0,0,0,0,0,0,0.161329135571496,0,0,-0.177145853356976,0,0,0,0,0.15511513041909,0,0,0,0
X000001.CH.EQUITY,0,0.189903770204632,0,0,-0.10456783711399,0,0,0,0.08213032886692,0.368971912918282,0,0,0,0.0573617886535991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187762240986987,0,0.185433983815528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383498541912935
X600015.CH.EQUITY,0,0,0.0786881808769189,0.126844799202903,0,0,0,0.102059949632333,0,0,0,0,0.234776604400086,0,0.274412332000036,0,0,0,0.033369689064081,0,0,0,0,0.0800602870588784,0,0,0,0,0,0,0.0618752340831755,0,0,0,0,0,-0.0331818802325209,0,0,0,0,0,0.00579259319276521,-0.0308083834088269,0,0,0,0,0,0
