,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.361384138375283,0,0,0,0,0,0.0734520934710457,0,0.0390707030724357,3.46944695195361e-18,0.0447639137104376,0,0,0.0170998317983009,0,0.0276124022381748,0,8.67361737988404e-19,0,0,0,0,0,0,0.0361614592712028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222565195335018,0,0,0,0,0,0
X601939.CH.EQUITY,0.357279227761499,0,0,0,0,0,0,0,0,0,0.0893770249501869,0,0,0,0,0,-4.33680868994202e-19,0.0906600686456936,0,0.119419839732223,0,0,0,0.178847984013993,0,0.044662948224542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499185872459024,0,0,0,0,0,-0.107142486632671,0.152140074175078
X601288.CH.EQUITY,0.512209208836742,0,0,0.397522914903524,0.240284012686076,0,0.0310108252247912,-0.124418189864177,0,0,0,0,0,0,0,0,0,0,0.222812341287318,0,-0.133340607808059,0,0,0.209676230642825,0,-0.00684180848883511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671186099055899,-0.0218053721390881,0,0,0,0,0.156666175537209,0,-0.108523032971708,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0477606839282506,-0.0501752259770755,0,0,0,0,0,0,0,0,0.196528224513082,0,0,0,0,0,0,0,0,0.00449110047795123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,-0.143260724175287,0,0,0.0725884985998925,0,0,-0.300457552168786,0,0,0,0.176911002544398,0,0,0,0.129506375449483,0,0,0.236415046793488,0.178244902426711,-0.0310459562396404,0,0,0,0,0,0,0,0.0639698995827142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640781812284955,0,0,0,0,0,0
X601658.CH.Equity,0.0327697155473284,0.175288173167816,0,0,0,0,0,0,0,0.0791446741666652,0,0,0,0,0,0.103954789926002,0,0,0,0,0,0.0421052969216301,0,0,0,0,0,0.355443007076987,0,0,0.0105596587178562,0,0.0118503956196889,0,0,0,0,-0.0393705746351294,0,0,0,0,0,0.0857731617121775,0,0,0,0,0,0.150313432555455
X601328.CH.EQUITY,0,0,0.080705726651861,0,0,0,0,0,0,0,0,0.239080842020943,0,0,0,0.0809342066018732,0,0,0,0,0,0.252184897416413,0,0,0,0,-0.105696269215894,0.0331375879789973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143493730383173,0,0,0,0,0,0,0,0.0136817753938178,0
X601318.CH.EQUITY,0.138722370414336,0,0,0,0,0,0,0,0,0,0.0407863757332339,0,0,0,0.111096320991565,0,0,0,0,0,-0.125247629395722,0,0,0,0,0,0.0675311172013083,0,0.131033097929888,-0.109727887003845,0,0,0,0,0,0.525479858299773,0,0,0,0,0,0,0,0,0.010028433832124,0,0,0,0,0.0368229397242439
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0451691127318763,0,0,0,0,0.124111484375433,0,0.272934312223117,0.0372833704808241,0,0,0,0,0,0,0,0.144742007578531,0,0,0,0,0.12781848367218,0,0,0,0,0,0,0,0,0,0,0,0.0465234912520719,0,0,0.0182239166301524,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.233726674054106,0,0.187289658870909,0.212034248170352,0,0,0,0,0.103504855010755,0,0.0969545998080889,0,0,0.393590834150918,0,0,-0.0861410223460893,0,0,0,-0.00982019118266326,0,0,0,0,0,0,0.0831159278427842,0,0,0,0,0,0,0.0744767700371992,0,-0.0757540562625103,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0390807618162755,0,0.479946627834505,0,0,0,0,0.0544931974979239,0,0,0,0,0,0.0477450498544259,0,0.0794670008318031,0,-0.131940333768228,0,0.0211519709357124,0,0.0804713313454293,0,0,0,0,0,-0.0773713603626434,0,0,0,0,0,0,0,0,-0.064058862013777,0,0,0,0,0,0,0.424445377309656
X601998.CH.EQUITY,0,0.164875642051658,0.106941241439286,0,0,0,0.217348672588233,0.0475198269933999,0,0,0,0,0,0,0.136341925356174,0,0.0270403609900845,0,0.0839454486325189,0,0.0490157878541823,0.02510254767278,0,0,0,0,0,0.00254193980595011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
