,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.292068427983665,0.0894197064776835,0,0.0663170778868548,0,0.145165777044887,0,-0.0663829999934377,0,-0.022938248264211,0,0,0,0,0,0,0,0,0,0,0.309660841040435,0,0,0,0,0.0105195842390024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898178791793012,-0.0459283288750509,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0.0938713308103944,0.107640936887727,0,0.028321828947079,0.0511376935747876,0,0,0,0.209330676372389,0.244521005492688,0,0,0,0,0,0.00228729674265138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X601288.CH.EQUITY,0.0859993822424504,0.353991611353429,0,0.0262828100350199,0,0,0,0.191134345047878,0,0,0,0,0,0,0,0,0,0,0.225049222221234,0,0,0,0,0,0,0,0.0071059647959187,0,0,0,0,0.0172334304187109,0,0,0,0,0,0,0,-0.0864979252722741,0,0,0.0717727105612683,0,0.00506218595585053,0,0,0,0,0
X601988.CH.EQUITY,0.0583654816505115,0,0.434339753000526,0,0,0,0.0775166955074911,0,0.0580622809657772,0,0,0,0,0,0,0,0.0782863001353929,0,-1.73472347597681e-18,0,0.101658539811131,0.109676696562061,0,0,0,0,0,0,0.0946142900138137,0,0,0,0,0,0,0,0,0.00980050246544528,0,0,0,0,0,0.000466065097305865,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.232135958714535,0,0,0,0,-0.0460376029981931,0,0,0,0.114629447261073,-0.182876176884384,0,0,0,0,0,0,0,0,0.591858857793213,3.46944695195361e-18,0,0,-0.0222665731965977,0.249992219947863,0,0,0,0,0,0,-0.0226115457199347,0.19893305476597,-0.289548919207112,0.292635523962262,0,0,0,0,0
X601658.CH.Equity,0,0,0.0333540341308767,0.0697782346641255,0,0,0,0,0.43821712595389,0,0,0,0,0,0,0,0,0,0,0.0766568424647076,0,0,0,0.325072596065532,0,0,0,0,0,0,-0.17312129557451,0,0,0,0,0.0220181618429608,0,0.00267671076756338,0,0.0597648637525885,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0982951893655638,0,0,0,0,0,0,0,0.471339985179747,0,0,0.159580697512533,0,0,4.33680868994202e-19,0,0,0.0339533336647674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809813014820612,0,0,0,0,0,0,0,0,-0.0491120441840055,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711971207933404,0,0,0.0156924819094433,0,0,0,0,0,0,0.195579114460758,0.1383597504464,0,0,0,0,0,-8.67361737988404e-19,0.174506613282987,0,0,0.130206247543959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700555534539531
X600036.CH.EQUITY,0,0.0479313056761302,0,0,0,0,0,0.759437353327133,0,0,0,0,0.0503510945888366,0,0,0,0,0,0,0,0.12751143459563,0,0,0,0,0,0,0,0,0,0.0928484161901593,0,0,0,0,0,0,0.0629009731732322,0,0.0449275508445656,0,0,0,0.156749221695288,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.255511841467029,0,0,0,-1.38777878078145e-17,0.283005634702262,0,0,0,-0.0547634724778342,0,0,0,0,0,0,0,0.342925832690769,0,-0.088963798067139,0,0,0,0,0,0,0,-0.243218817690622,0,0.327471670233822,0,0,0,0.0937551563512919,0,0,0,0,0.00105314503034108,0
