,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601398.CH.EQUITY,0,0,0.464579758835328,0,0,0,0.0476230033351439,0,0,0,0.126773313381206,0,0.141994985923321,0,0.0830621421179869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680347314383068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.100628241233311,0.181912682374783,0,0,0.0387676692544179,0,0,0.27720435807784,0,0.0560746055860757,0,0,0,0,0.114349012189581,0,0,0,0,0,3.46944695195361e-18,0.145814859035119,0,0.115203738448727,0,0,0,0,0.0765057229276019,0.0537949044685508,0,0,0,0,0,0,0,0,0,-0.0240356462761747,-0.0801907659581494
X601939.CH.EQUITY,0.0290200386073708,0,0,0.517604131723657,0,0.0676976344810205,0,0,0,0.0612120273256218,0.151805045654327,0,0,0,0,0,0,0,0,0,0,0,0.10277062770971,0,0,0,0,0,0,0,0,0,0,0,0,0.0132090608844697,0,0,0,0,0,0,0,0.0292773385038406,0,0,0,0
X601288.CH.EQUITY,0,0,0.000576770667180676,0,-0.021182994145984,0.0762534123435453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31257730728629,0.344133942449322,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186551134974859,0,0.182928767296213
X5.HK.EQUITY,0,0,0,0,0,0.112796396596345,0,0.177526299726676,0,0,0.0259910373404069,0,0.0421793685797086,0,0,0.191633522216048,0.115535292658972,0,0,0,0,0.0871317603052795,0,0,0,0,0,0,0,0,0,0,0,0.159849980204562,-0.165108351509102,0,0,0,0,0.402057486384017,0,0,0,0.0681330185729347,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.266253825441432,0,0,0.249216618206258,0,0.08142808703421,0,0,0,0,0,0,0,-0.0248577998439608,0,0,0,0.191531060575099,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.123243282871386,0,0,0,-0.109059176955259,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.114326826888617,0.288379598089248,0
X600036.CH.EQUITY,0,0.167391660789143,0,0,0,0,0,0,0,0,0,0.00140725625464155,-0.234888088336343,0,0,-2.71050543121376e-20,-0.0117130146005761,0,0,0,0,0.77295836840994,0.0977048042084124,0,0,0,0,0,0,0,0,0.0810749600981858,0,0.0573144425702385,0,0.0612271167448003,0,0,0,0.0086926857775061,0,-0.0381817633809143,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.148996525874089,0,0,0.191284966637398,0,0,0,0,0.244202297659085,0,0,0.22317565498119,0,-0.0977081695882326,0.313981888535577,-0.00179468609346722,0,0,0,0,0,-0.0995843375122242,0,0,0,-3.46944695195361e-18,0,0,0,0.25976234723339,0,0,-0.119039631701367,0,0,0,0.127654722442603,0,0.00677990368273449,0,0,0,-0.409992547117404,0,-0.290751257462202,0,0
X601628.CH.EQUITY,0,0.176819451511847,0,-1.73472347597681e-18,-0.0828728614857083,0,0.0275094879300071,0,0,0,0,0,0,0,0.201788151664016,0,0,0,0,0,0,0.0164026066620896,0,0,0,0,0.279330697095531,0,0,0.194504709837798,0.0158184270520269,0.0642028428658652,0,0.0616834722471176,0,0,0,0,0.0559918100668343,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.404191563195683,0.0253879211753424,0,0,0,0,0,0,0,-0.0280775614964278,0,0.380827835405635,0,0.0261950974384797,0,0,0.0851846665934073,0.0401800058015414,0,0,0,0,0,0,0,0,0.034541717473314,0,-0.0551591076148605,0.219664145106165,0,0,0,0.0608508621742392,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.136287820782096,0.124499281191659,0,0,0.0893613319797314,0,0,0.244650515156685,0,-0.034461663888512,0,0.265115518798892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155165765333962,0,-0.0928531307770819,0,0
X601319.CH.EQUITY,0,0,0,0.1286837726537,0,0,0.130380546312272,-0.355829397342704,0,0,0,0,0,0.0171742267016413,0,-0.0905276633328072,0,0,0,0,0.220968094531106,0,0,0.399489536811427,0,0.470557577754215,0,0,0,0,0,-0.506541639957951,0,-0.0534745985932083,-0.0440261969310531,0,0,0,0,0.137062160960118,0,0,0,0.252483967959759,0,-4.33680868994202e-19,0,0
X11.HK.EQUITY,0,0.316315285954326,0,0,0.304582609565285,0,0,0,0,0,0,0,0,0,0.279129549726065,0,0.0536811462972697,0.311187121717367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11990387185303,0,0,0.137345018925585,0,-0.165420107923284,0,-0.179533027938616,0,0.178128834679972,0,0,-0.129129430150639,0,0,0
X600000.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0.0983631326056312,0.158352578562651,0,0,0.249754440415682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187801141846441,0,0.031788945387213,0,0,0,0,0,0,0.0525360941307408,0,0,-0.033799400022218,0,0,0,0,0,0.24170096199222,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0112707017611441,0.304784596605749,0,0.0853671288917837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531702461253967,0,0,0,0.0947293082589335,0,0,0,0,0,0,0,0,0,0,0,0,0.0972825768108047,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.434760028024604,0.195366902541593,0,0,0,0,0.190347248851456,0,0,0.239768975987518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274146117731941,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.164295445059495,0,-0.223912967836726,0.219138754653477,-0.335081740912652,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.361549990328702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17417411381946,0,0,0,0,0.11586250771099,0,0.415790987350826,0,-0.0194648458882564,-0.0743198192075086,-0.19489951052221
