,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY
X601336.CH.EQUITY,0,0.168786656607984,0,0,0.245066641268666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146744338007349,0,0,0,0.0521953860883214,0,0,0,0,0.0635322142316398,0.0194499898273922,0,0,0,0.0395284048225838,0,0.0935877932391575,0,0,0,0.0542585386586799,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178520142620592,0,0,0,0,0.135313883942974,0,0,-0.15747588397331,0,0,0.1271157514712,0.100893454528283,0,0,0,0.0461138245759381,0,0,0,0,0,0,0.0692543432976585,0,0,0,0.00292989925398617,0,0,0,0.00103105170412629,0,0.226383058542716
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.135177474004848,0,0,0.210969662047521,0,0,0.141324805849034,0,0,0,0,0,0,0.165986363342198,0,0,0,0,0,0,0,0,0,0,0,0.054147969732154,0,0,0,0,0,0.112969455994179,0.194972979600358,0,0,0.0266625738336227,0,0.238551669036011,0,0.0915759919125334,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10643911310717,0,0,0,0,0,0,0,0,0,0,0,0.347063627437375,0.0435348884241178,0.123313491005048,0,0,0,0,0.0416939318114363,-1.0842021724855e-19,0,0.0138535884555186,0.0256493201334425,0,0,0.081384554314452,0,0,0.0414557369830217,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0798484345793011,0,0,0,0,0.305572516883783,0,0,0,0,0,0.154998225311344,0,0,0,0,0,0.125475462727411,-0.00997650817412832,0,0,0,0,0,0,0,0,0,-0.227860575807589,0,0,0,0,0.831026201159573,0,0,0,0,0,-0.125632628017673,0,0,0
X601229.CH.EQUITY,0.393182436871336,0,0.289031439528791,0,0,0,0,0,0.238619777384409,-0.0107341104428136,0,0,0,0,0,0.143955436658282,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.148891642384835,0,0.0595565220468587,0,0,0.160922375944226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409929100954507,0,-0.0494511056924722,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162954263962772,-0.0925429214115198,0,0,0.048601514353524,0.328145674141659,0,0.0940558312986137,0.148593644302191,0,0,0,0,0,0,0.0346260030565798,0,0,0.0248220155675768,0,0,0.0582682587558329,0,0.0298300550086637,0,0.0812815234795093,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435970619111294,0,0,0.171280940284221,0.0673904046772129,0,0,0,0,0,0,0.114320581234491,0.00282656360180869,0.188118487477027,0,0.112106141006963,0,0.0250407318525519,0,0,0,0,0,0,0,0.00380722569767091,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.721716615628902,0.0710342726476823,0,-4.33680868994202e-19,0,0,0,0.0106448118091283,0,0,-0.00832890906286299,0,0,0,0.123989984197509,0,0,0,0,0,0,-8.67361737988404e-19,-0.0554753390584371,0,0,0,0.0377700270408805,0,0,0,0,0,0,0,0,0,-0.0291702507067136,0,-0.025231607097125,0,0,0.0071000749240552,0,0.0762381237921781
X601881.CH.EQUITY,0.0746891518841076,0,0,0,0,0,0,0,-0.0805848053847,0,0,0,-0.0108198941617156,0.0850843421077841,0,0,0,0,0,0,0,0.0677080162866652,0,0,0.00631793415778751,0,0,0,0,0,0.04232440515578,0,0,0.552345929000608,0,-0.0720999810404294,0,0,0,0,0.0939198795266758,0,0,0,0,0,0.0958588014461157,0,0,0.161575934346013
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0562145990590442,0,0,0,0,0,0,0,-0.208383686085099,0,-0.245173432192094,0,0,0,0,0,0,0.155602226237955,-0.0199432140960025,0,0,0,-0.0162754760171998,0,0.214914109939815,0.207624723433113,0.701137262350913,0,0,0,0,0,0,0,0,0,0.141551051330802,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.0803870704275136,0,0,0,0,1.38777878078145e-17,0,0,-0.0458766115159155,0,0.0674974338025605,0,0,0,0,0,0,0,-0.02038499435844,0,-0.0233965298672924,0,0,0,0,0,0,0,0,0,0.0155572029483888,0,0,0.194855713045254,0,0,0.0153731134453445,0,0.262808095112649,0,0,0.630514947105683,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.100180382005823,0.113425507599407,0,0.384177871145456,0.163511359044588,0,0,0,0,0,0,0,0,0,0.216935105703466,-0.0383733993530027,0,0,0,0,0,0,0,-0.401285176087762,0,0,0,0,0.239914168019236,0,0,-0.200171356350739,0,0.166425076359552,0,0,0.141069455586551,0,0,0,0,0
X601788.CH.EQUITY,0,-0.102532889859488,0,0,0,0,0,0,0.155881821057433,0.048191393058782,0,0,-0.148133466581613,0,0,0,0,0,0,0,0,0.102343639863744,-0.112254294350832,0,0,-0.179286768546283,0,0,0.121135812836196,0,0,0,0,0,0,0,0.0746886674296317,0.533918877681819,0,0,0.0950276906972065,0,0,0,0,0,0.195044121613475,0.267837391721299,-0.0790430073421219,0
X2891.TT.EQUITY,0,0,-0.0806551955221492,0,0.0148800743333163,0,0,0,0,0,0,0,0,-0.223066553652902,0,-0.207430702829521,0,0,0,0.849293433140133,0,-0.081655396000371,0,0,0.142449772328224,0.201969017154915,0,0,0,0,0,0,0,0,0,-0.207277182757032,-0.191105745331499,0,0,0,0.439859515039031,0,0.147201447383529,0,0,0,0,0,0,0
X601009.CH.EQUITY,-0.0845898469125949,0,0,0,0,0,0,0.0221687176306276,0,-0.0570013904333001,0.0311806073052157,0,0,0,0,0,0,0.130774660731015,0,0,0,0,0,0,0,-0.0617239030771708,0,0,-0.0757510559659138,0,0,0,0,0,0,0.116399403363303,0,0,0,0,0,0.800954659858371,0,0,0.0745014933438969,0,0,0,-0.00809018625748063,0
X601916.CH.Equity,0,0,0,0.568683256428924,0.103521124221536,0,0,-0.00430909852353562,-0.166849179969784,0,0.356999512327983,0,0,0,0,0,0.0826444734188734,0,0,0,0,0,0,0,0,-0.147882807899444,0,0,0,0,0,0,0,0.0411725755101346,-0.00688327656053232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0487801716162841,0,0,0,-0.0477963126062279,0,0,0,0,0,0,0,0,0,0.129829090708621,0,0.11659297064846,0,0,0,0,0,0,0.0928518438351357,0,0,0,0,0,0,0,0.189040062803806,0,0.132427945537241,0,0,0,0,0.0956990658425065,0,0,0,0,0.064458896449238,0.184547656021322
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0989208794983923,0,0,0,0,0,-0.0390855775305141,0,-0.0514340594399662,0,0,0,0,0,0,0.406927408311228,0,0,1.07862728841577,0,0,-0.091254592278963,-0.20069545803584,-0.265365717535665,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.110239622899742,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344816397658247,0,0.134217605255643,0,0,0.140504233300344,0.222314732010291,-0.0422027416323377,0.0252485214411463,0,0,0,0.135066852383034,0,0,0,0,0.0342860174398946,0,0,0,0,-0.0916054422852216,-0.0934292489837315,0,0,0.166484236463397,0,0
