,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity
X11.HK.EQUITY,0,0,0,0,0,0.0151555769559709,0,0,0.665627068099613,0,0,0,0.0750515315623877,0,0,0,0,0,0,0,0,0,0,0.271327360073154,-0.077735466106015,0,-0.0628281214331277,0,0,0,0,0.0895634050786147,-0.118732417779099,0,0,0,0,0,0,0,-0.0835758255819771,0,0.270090968456306,-0.107722148157731,0,0,0,0.128202523198035,0.0801563120077531,0
X601998.CH.EQUITY,0,0,-0.0862943557549814,0.468572352703636,0.0356133664899624,0,0.177215773555901,0.0649364855366196,0,-0.0277515741969071,0,0,0,0,0,0,0.258604390553758,0,0,-0.0618853941568697,0,0,0,-0.0374670931908247,0,0.445544835872831,0,0,0,0,0,0,0,0,0,0.0439636493587595,0,0,0,0,0,0,0,0.0625621207288938,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.118087783446106,0,0,0.0388715709655613,0,0,0,0,0,0,0.321521178353006,0.00341233250280489,0,0.139003000457972,0,0,0.0383408014649248,0,0,0,0.159283204928359,0,0.362516025902401,0,0,0,0,0.082620687762813,0,0,0,0,0,0,0.166128211944799,0,-0.288448868238397,-0.298937763054984,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.370180862617656,0,0.0614513567949064,0.126572872194358,0,0,0,0,0,0,0,0,0.0559155695172275,-0.0741308132001146,0,0,0,0,0,0,-0.189277650715291,0,0,0,0,0,0,0,0,-0.039980078607123,0,0.107493163676935,0,0,-3.46944695195361e-18,0,0.143824743602173,0,0,0,0,0
X002142.CH.EQUITY,0,-0.0317651965175491,0,0,0.186118942020372,0.0027387277166777,0,0,0,0.0447063544186366,-0.0487999993603176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180133111566739,0,0.245226538555708,0,0,-0.0574614907071762,0,0,0,0,0,0,0,0,0,0,0,0,0.119221071433167,0,0,0,0,0.0385419340470967
X601818.CH.EQUITY,-0.0146767507031184,0.156282104916914,0,0,0,0,0,0,0,0.290670963147274,0,0,0,0,0,0,0,0,0,0,0,0.227837862210818,0,-0.0373861703853322,0.312042303970147,0,0,0,0,0,0,0,0.0820392784232411,0.116756565272632,0,0.100074482622215,0.0224376752232342,0,0,0,0,0,0,0,0,0,0,0,0,-0.154054857166656
X600999.CH.EQUITY,0.00985459467249799,0,0,0,0.279543520092893,0,0.0570124324205451,0,0,0,0,-0.0665049118324325,0,0,0,0,0,0,0,0.149531074045334,0,0,0,0,0,0,0,0,0,0,0,0.11587996819612,0,0,0,0,0,0.0295416546681025,0,0,0,0.0718485204957277,0,0,0,0,0.314029685598943,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0482227923524572,0.122351009175965,0,0,0,0,0,-0.0418868558432641,0,0.205973199405273,0,0,0.0581814284562691,0,0,0.0812044686006858,0,0,0.294742149233394,0,0,0,0,0,0,0.489744723314183,0,0,0,0,0,-0.0308063455678677,0,0,0,0,0,0,-0.115880528641741,0,-0.0537663194658227,0,0,-0.0498449506496445,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.73480324765061,0,0,0,0,0,-0.0477811017984104,0,0,0,0,0,0,0.1888364241735,0,0,0,0,0,0,0,0,0,0,0,0,0.149047899367267,0,0,0,0,-0.0979816562222998,0,0,0,0.0137811527540964,0,0,0,0.0581089717298265,0,0,0,0.111936035417026,0
X601211.CH.EQUITY,0,0,0,0,0.02275699437397,0,0.0894466386193703,0,0,0.00407584207794429,0,0,0,0.342337992127245,0,0,0,0.144975879943872,6.93889390390723e-18,0,0,0.0518374181796747,0.0206888623084752,0,0,0.00523401625101459,0,0.241220051026236,0,0,0,0,0,1.73472347597681e-18,0.0494283101891327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377320747455351,0
X600837.CH.EQUITY,0,0.0379876910891575,0,0,0,0,0.118334480720906,0,0,0,0,0,0,0,0,0.245659900001933,0,0,0,0,0,0,0,0,0,0,0,0.0418507305553042,0.163313109368613,0,0,0,0,0,0,0,0,0.0507417871608042,0,0.0435038943359179,0.119218806416489,0,0,0,-0.454810502861005,0,0.220812689111319,0,0,0
X267.HK.EQUITY,0.27982094056582,0.300027493327246,0,0,0,0.0141976324291853,0,0.0495892003477151,0,0,0,0,0,0,0.13364345007562,0,0,0,-0.575531062725336,0,0,0,0,0,0.196556621477042,0,0,0,0.170881575532847,0,0,0,0,0,0,0,0,0,0,0,0,0.0326994652061417,0,0,0.000510887530299228,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.195190512426136,0,0,0,0,0,0.057458157744921,0,0,0,0.0372802370340985,0,0,0,0.0270387686082353,0,0.0423153383257334,0,0,0,0,0,0,0.0192828768596645,0,-4.33680868994202e-19,0,0,0,0.362904094228179,0,0,0,0,-0.123965001579264,0,0.101245057894056,0.236591402289499,0.15821180583171,0,0,0.181068568122128,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.11682195305746,0,0,0,0.131640032444301,0,0,0,0,0,0,0,0,0,0,0,0,-0.157701495014724,0,0,0.173823826474477,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.162561607810441,0,0,0.035449068843939,0,0,0,0,0.185656930787199,0,0,0.435805949981576,0.00297010151302206
X000166.CH.EQUITY,0,0,0,0,0,-0.0236919962074167,0,0,0,0,0,0.0351395328035501,-0.00879779829132675,0,0,0,0,0,0,0.207560757690504,0,0,0,0,0,0,0,0,0,0,0.249254863689322,0,0,0.0622939370961473,0,-0.0608524861485812,0.0134585866593722,0,0.0551374520287197,0.233291089100504,0,0.247003760418462,0,0,0.0571081414176614,0,0,0,0.24607887665805,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0065598673239759,-0.0134539829267215,-0.0496139607621262,0,0,0.0611489848664382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355823939548411,0,0,0,0,0,0.232974629101776,0,0,0,0,0,0.0320708350390953,0,0,0,0.22291722340276,0.260209449591441,0,0,0,0.0595144218274019,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0410132539626521,0,0,0,0,-0.15985500376735,0,0,0,0,0,0,0.0963671392952814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364709015621023,0.595624963625123,0,-0.00281451635629376,0
X600918.CH.Equity,0.0287222050271169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301503940527787,0.125664113579765,0,0.246386881250829,0,0,0,0.0326277953308304,0,0,0,0,0,0,0,0.0600090521588045,0,0,-0.00126649383535626,0,0,0,0,0.169705811065031
X000776.CH.EQUITY,0,0,-0.0221805329414119,0,0,0,0,0,0,0,0.0062558630668761,0,0,0,0,0,0.158261709252332,0,0,0.44996178361669,0,0,0,0,0,0,0,0,0,0.0777516493174506,0,0,0,0.0252249414715546,0,-0.0275990212323118,0,0,0,0,0,0.266831200045005,0,0,0,0,0,-0.0267350772065504,0,0
X601169.CH.EQUITY,0,0.129104315999085,0.0991616578407061,0,0.320349524725092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561845551313993,0.0972705010564114,0,0,0,0,0,0,0,0,0,0,0,-0.264307525013675,0.0383003431389316,0,0,0,0,0,0,0,0,0,0,0,-0.0304933150966828,0
X600015.CH.EQUITY,0,0,0.057373993766803,0,0,0,0,0.143465647794861,0,0,0,0.178598273450304,0,0.158722176691711,0,0,0,0,0,0.0525107328276625,0,0,0,0,0,0,0,0,0.0909421818896524,0,0.0174491219694423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287906275697592,0,0,0,0.0940265076750933
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299664909549373,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0371507749221093,0,0,0.181534283137087,0,0.087035590840588,0,0,0,0,0.290343491334814,0.0613719302972695,0,0.0602091422836145,0,-0.0595852122847706,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.0396392827021036,0,0,0,0,0,-0.174195164392542,0,0,0,0,0,0,0,0,0,0.0853133109106113,0,0,0,0,0,0,0,0,0,0,0,0.227325254314135,0,0,0,0,0,0,0,0,0,0,0.35928638394242,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.127797775797403,0,0,0,0,0,0,0,0,0,-0.0533471143234932,0,0,0.105280999221794,0,0,0,0,0,0,0,0,-0.130441055254195,0,0,0,0.148068374044817,0.0907296816468002,0.0393506096374512,0,0,0.387115116799613,0,0,-0.0867769656960166,0,0,0,0.227802949478694,0,-0.111945352453971,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.183535269430938,0,0,0,0,0.118086741641404,0,0.335404618693981,0.138621352428682,0.000374200169724032,0,0,0,0,0,0,0,0,-0.0258952635427157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141496581311066,0,0,0,0,0,0,0,0,-0.0647243022251346,0,0
X601009.CH.EQUITY,0,0.17265146574612,0,0.218538539611646,0,0.0062354766011844,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0734848374668575,0.005036984255032,0,0,0,0,0,0.0244996590248512,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.253118684831321,0,0,0,0.15723157464509,0,0,0,0,0,0,0.0979955576227249,-0.179593631420652,0.0918882992557396
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0305246426314527,0,0,0,0,0,0.208003678504512,-0.221611445856065,0,0.00748387295099363,0,0,0,0,0,0,0,0,0,0.145388012633354,0,0,0,0,0,-0.036683011785702,0,0,0,0.278301163742393,0,0,0,0,0.0742662792163552,0,0,0,0,0,0,-0.149624008455528,0.57719900528143
X2884.TT.EQUITY,0,0,0,0,0.0785160079348794,-0.00433767878612704,0,0,0,0,0.190539291039393,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697024783012997,0,-0.00481252231986977,0.11272690534574,0,0,0,0.0704639463230785,0,0,0,0,0.61141321702805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,-0.0644014515418263,0,0,0,0,0,0,0,-0.0677072640174471,0,0,0,0,0,0,0,0,0.149175441491893,0,0,-0.0916602139779515,0,0,0.21701022099039,0.00216692366824428,0.061741451922063,0,0,0,0.1932293105445,0.141667812789895,0,0,0.0488520261855483,0,0,0,0.22230157023803,0,0,0,0,0,0,0,0
X601696.CH.Equity,0.00917246431209236,-0.0747229826650876,0,0,0,0,0.0907510931865485,0,0,0,0.0593822289059794,0,0,0,0,0,0,0,0,0.344120772616506,0,0,0,0,0.0979277948242941,0,0,0,0.161389762622234,0,0,0,0,0,0,0,-0.0125677936510535,0.227424259647011,-0.030247833436462,0,0.0476356767678351,0,0,0,0.0461870943375525,0,0.199511482832137,0,0.135570844297867,0
