,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0497659939133878,0,0,0,0.844589557780995,0,0,0,0,0,0,0,0,0,-0.113052572221388,0,0,0,0,-0.114062097848257,0,0.125448696060223,8.67361737988404e-19,0,0.220822714687273,0,0,0.187205468963536,0.107127006224512,0,0,-0.168401880813967,0,0,0,-0.244355668852983,0,0,0,0,0,0,0,0,0,0,0,-0.114977724065365
X601939.CH.EQUITY,0.0620155867097593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635406785845043,0,0,0,0.168685243531027,0.871225230074817,-0.0376444776764776,0,-0.0292554954848465,0,0,0,0,0,-0.0558343475936745,0,0,0,0,0,0.0376574501166242,0,0,0,0,-0.00982439275536412,0,0,0,-0.0210565371864135,0,0,0,0
X601288.CH.EQUITY,0.269432884848153,0,0,0.376652267321163,-0.0990228899391895,0,-0.0219450336095429,0,0,0,0,0,0,0,0,0,0,0,0.50599371577739,-0.0309896684445282,0,0,0,0,0,0,0.125896161109187,-0.0958815219460028,0,0,0,0,0,0,0,0,0,-0.053417564182805,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.7022919129074,0,0,0,0,0,0,0,0.0969551587093735,0,0,0,0,0,0,0,0.280448438009644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102202584159763,-0.0606631900288837,0,0,0,0,0,0,0,0,0,0,0,-0.0163253824708403,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0304714590012726,0,0,0,0,0,0,0.0424810312629394,0,0,0.105897349925625,0,0,0.211431523805289,0.17355970224625,0,0,0,-0.0492160420383394,0,0.461103428159256,0,0,0,0,0,0,0.185538987694998,0,0,0,0,0,0,0,0,0,0.133747858570737,0,0,0
X601658.CH.Equity,0,0.222705833721725,0,0,0,0,0.295241043680577,0,0,0,0.0925643939271031,0,0,0,0,0,0.134410579890082,0,0,0,0,0,0,0.157042053810853,0,0,0,0,4.33680868994202e-19,0.0468453997145653,0.0427942529661899,0,0,0,0,0,0,0,0,0.0308873134153063,0.152833110833013,-0.0088867477994793,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.902271226528306,0,0,0,0,0.0309454929906449,0,0,0,0,0,0,0.0216256700950569,0,0,0,0,0,0,0,0,0,0.0551834624957991,0,0,0,0,0,0,0,0.0592031764486424,0.0475470261002632,0,0.00963052924286558,0,0,0,0,0,0,0,0,0,0,0,0.114644655263266,0.0497188167243547,0,0,0.111199892042186
X601318.CH.EQUITY,0,0,0,0,0,0.0278741022982653,0,0,0.0986854109734552,0,0.0305010480357103,0,0,0,0,0.426625677451861,0,0,0,0,0,0,0.0425527880542517,0,0,0,0,0.0287822965859075,0.163639593268089,0.10970944881886,-0.0274233227779816,0,0,0.0667170257570348,0,0.0116264356285088,0,0,0,0,0,0,0,0,0,0.111877222460486,0.0662963031291565,0,0,-0.043805141191238
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.248820884327178,0,0,0.698363450640299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0166898853437266,0.0199171637705341,0,0,0,0,0.118344161677326,0.0443970825334596,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.683931794619155,0,0,0,0,0,0,0,0,0,0,0,0.171168363344084,-0.13446704636625,0,0,0,8.67361737988404e-19,0,0,0,0,0.204335902249495,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.133910006186091,0,0,0,0,0,0.0671183319528565
