,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY
X601658.CH.Equity,0,0,0,0.215971946488882,0,0,0,0,0,0,0,0,0,0,0,0,0.234939478077014,0.203591671324783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545159359402911,0,-0.00528674875377722,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0.175717900909445,0,0,0.0284083854022248,0,0,0,0.0118290453798372,0,0.141815387114162,0,0,0,0,0,0,0,0.02321907034939,0,0,0,0.405835537035498,0,0,0,-0.0671315690113744,0,0,0.115946872833733,0.0332063944954182,0.0336836802053975,0,0,0,0,0.16103634414385,0,0,-0.0121713421195774,0,0,-0.00114948571924553,0,0
X601166.CH.EQUITY,0,0,0,0,0.494457307336516,0.014432230782024,0,0,0,0.0262829092934578,0.0456588069891214,0,0,0,0.0510126852541458,0,0,0.138171758268657,0,0.0740625556316516,0.0405667314783118,0,0,0,0.0697877718755763,0,0,0,0.0393619133179094,0,0,0,0,0,0,-0.037683934872444,0,0,0,0,0.0674584175841775,0.0220266149044995,0,0,-8.67361737988404e-19,0,0,0,0,0
X601328.CH.EQUITY,0.0393123264574471,0,0,0.224896091732472,0,0,0,0,0,0,0,0,0,0,0.0266255938720244,0,0,0,0,0.325738468579142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156262534250967,0,0.0688170325061447,0,0,0,0,0.0166193540599216,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.129919413520194,0,0,0,0,0,0,0,0,0,-0.0943432524995682,0,0,0,0,0.429330103326989,0,0.0164601624881933,0,0,0,0,0,0,0.0675303987774037,0,0,0,0,0,0,0,0.11126771852287,0,0.136045323781805,0,0,0.377364168028454,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.384087849470529,0,0,0,0,0,0,0,0,0,0,0,0.135627647584979,0,-0.00141051155047897,0,0.0761985863367951,0,0,0.208294750600785,0.0314709924841085,0,0.074650313639908,0,0.0494408047540398,0,0,0.0397460041418523,0,0,0,0,0,0,0,0.00882653813969684,-0.0382933276935547,0,0.095068818337127
X601319.CH.EQUITY,0,0,0,0.180436019822993,0,0,0,0,-0.0193856890192387,-0.0506673589936043,0,0,0,0,0,0,0,0,0.133408595840206,0,0.103061575091764,-0.0129052697086485,0,0,0,0,0,0.239521693295092,0,0,0,0,0.116224719601293,0,0,0,0,0,0.207072818149804,0,0,0,0,0,0,0,-0.104588692298025,0,0,0
X000001.CH.EQUITY,0,0.214427858510424,0,0,0.0202831397053233,0.00983251627389487,0,0,0.0217553345596879,0,0,0,0,0,0.173949058138025,0,0,0,0.0755168435752217,0,0.110808754676596,0.0737039069015958,3.46944695195361e-18,0,0,0,0.149073461260406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525707501709198,0,0,0,0,0
X601601.CH.EQUITY,0,0.596679719417635,0,0,0,0,0,0,0.0177418386234157,0.164167525029311,0,0,0,0,0,0,0,0,0,0,0,0.208548715915289,0,0,0,0,0,0,0,0.234790339221674,0,0,0,0.169899929657269,0,-0.139564123773652,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0582190670730747
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0139210187590825,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333587586840073,0,0,0,0,0,0,-0.138822747763295,0,0,-0.0491841482405964,-0.272018581976181,0.121436845211737,0,0,0,0,0,0.619292638518572,0,0,-0.0835403551415472,0,0
X601998.CH.EQUITY,0.199480809469552,0,0,0,0,-0.0287019969817716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285799085829376,0,0.519546867323718,0,0.13635528395159,-0.0876335626971956,-0.0760939115246285,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.028151320923026,-0.0651187694727523,0,0,0.229287801423957,0.286253260639483,-0.155302899608352,0,0,0,0,-0.0845259063076744,0.0650176163256273,0,0,0.0494680390316245,0,0,0,0.220626073160589,0,0,-0.0781685596449096,0.152075875318145,0,0,0,0,0,0,0,0,-0.0248997613395068,0,0.0928193241822224,0,0,0,0,0,0,-0.0102810750909036,0,0.135266533773724,0,0,0
X2388.HK.EQUITY,0.0469361632773707,0,0,0,0,0,-0.210385373515394,0.423855005209621,0,0,0,0,0,0,0,0,0,0,0,0.0771952105250944,0,0.460433918996931,0,0,0.0642057054355451,0,0.117909462245538,0,0,0,0,0,0,0,0.0141718087795034,0,0,0,0,0,0,0.0852283154133002,0,-0.0202536517396803,-0.063838809668628,0,0,0,0,0.212316218889657
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.168767458094967,0,0.124447183645101,0,0,0,0.0998219586434257,0,0,0,0,0,0,0,0,0,0.00698909255270852,0,0.252292451429174,0,0,0,0,0,0,0,0,0,0.133558949169888,0,0,0,0,0,0,0,0,0.047789255255159,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.147606591032981,0.168487971818295,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0820376134458465,0.100705471986933,0,0,0,0,0.00515767325468624,0,0,0,0,0,0.347050171912981,0,0,0,0,0,0,0,0,0,0.0178657129069799,0,0.105100269448085
X601818.CH.EQUITY,0,0,0.19381240981391,0.0344792132547608,0,0,0,0,0,-0.0257947562116139,0,0,0,0.0302897693237499,0.0603789036928929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737991515327229,0,0,0,0,0,0,0,0.0158447319439995,4.33680868994202e-19,0,0,0,0.154327863595717,0,0,0,0.0860845862712444
X002142.CH.EQUITY,0,0,0,0,0,0.237227325316743,0,-0.191277392204855,0,0.0472139034802324,0,0,0,0,0.0780637795852729,0,0,0,0,0.17745046291098,0,0,0,0,0,0,0,0,0,0.355828875342839,0,0,0,0,0,0,0,0.15005728996186,0,0,0,0,0,0.0813303694635614,0,0,0,0,0,-0.0380088671503776
X601688.CH.EQUITY,0.0267240618506764,0,0,0,0,0,0,0.0211310468039699,0,0,0,0.106781489497898,0,0,0,0,0,0,0,0,0,0,-0.0737569632572047,0,0,0,0,0,0.233010435886278,0,0.335561401207563,0,0,0,0.0685571556592019,0.0201164387155234,0,0.0338084708234529,0.18425031023045,0,0,0,0,0,0,-0.054038053021508,0,0,0,0.156489396126732
X601211.CH.EQUITY,0,0,0,0,0,0,0.0173289383775093,0,0,0,0,0,0,0,0.0300397471973395,0,0,0,0,0,0.17453190852735,0,0,0,0.0823780349951623,0,0,0.288400295032515,0,0,0.264034340626129,0,0,0,0,0,0,0,0.0270567250355601,0,0,0,0,0.0559697401248705,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759650896875364,0,0.53166218511284,0,0,0.048304368702537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163203186265266,0,0,0.112682320484995,0,0.0868104269519785,0.0165604660953794
X600837.CH.EQUITY,0,0,0,0,0,0,0.0592509684815436,0,0,-0.0350014595186793,0,0.119400773798846,0,0,0,0.0137876208937511,0,0,0,0,0,0.104282666395003,0,0,0,0,0,0.428060604176862,0,0,0,0,0,0,0,0,0,0,0.0363644262791984,0,0,0.203451923250493,0,0,0,0,0,0.00843798762099213,0,0.102860623370598
X600999.CH.EQUITY,0,-0.0265684435467005,0,0,0,0,-0.0739898780041499,0,-0.0821042749163195,0,0,0,0,0,0,0,0,0,-0.0377116573669812,0.0012140061113643,0,0,0,0,0,0,0.122693908596243,0,0,0,0,0,0.100322512974304,-0.0282923987786823,0,-0.050786970566491,0,0,0,0,0,0.0760534256811993,0,0.126493265808154,0,0,0,0.623861034550492,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.020155921322033,0,0,0,0,0,0,0,0.104261098767693,0,0,0,0,0,0,0,0,0,0,0,0,0.0603374336919785,0.363629859415302,0,0,0,0,0.0502999235053906,0,0,0,0,1.73472347597681e-18,0,0,0.039678067740057,0,0.165566104934675,0,0,0,0.272566114173503
X2882.TT.EQUITY,0,0,0,0,0.0329354071391072,0,0,-0.333856276837061,0.300660433914366,0,0,0,0,0,0,0,0,0.0177949335031211,0.226233829927731,0,0,0,0,0,0,-0.0937019339756268,0,0,0,-0.119390136766445,0,0,0,0,0,0,0,-0.0144600069141016,0,0.88079828767049,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.422078025176919,0,0.353842602192854,6.93889390390723e-18,0,0,0,0,0.218415885358444,0,0,0,0,0.00611568394450198,0.158615311733639,0,0,0,0,0,0,0,0,0,-0.200701692935081,0,0,0.0154948038417085,0,0.137483118590004,0,0,0,0,0,0.0550064938320554,0,0,0,0,0,0,0,0.00552004622596856,0,-0.460054347382097,0,-0.0442249193430625,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.0543108133028013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379723940070044,-0.189999198567094,0.34497338658572,0,0.203831591486753,0,0,0,0,0,0,0,0.0787288668242696,0,0.00723997903424208,0,0,0,0.0319932102976385,0,0,0.0852018112140094,-0.0958872541383949,0,0
X002736.CH.EQUITY,0,0,0,0,0.0929785488921957,0,0,0,0,0.0385343006476151,0,0.213602532640829,0,0.166361538839234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423117261407737,0.133720002021429,0,0,0,0,0,0,0,0,0,0,-0.0302736738030725,0,0,0,0.130008712603371,0,0,0,0,0,0.234343433501552
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.124901730133129,0.0162599288172123,0,0,0,0,0.0872952590744059,-0.343567704837869,0,0,0,0,0,0.0754501873677877,0,0.0777085606358069,0.0496004294054359,0,0.0255466268379505,0,0,0.22325196983196,0,0,0,0,0,0.130903057571283,0,0,0,0.229354789064857,0,0,0,0,0.304075875022296,0,0,0,0.00597375655224226,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0242810898709228,0,0.0093769443051434,0,0,0,0,0,0,0,0,0.38099156938957,0,0,0.261603116190749,0.0661154729669426,0,0,0.0186238564340353,0,0,-0.118422963393936,0.424851915889154,0,0,0,0.0205274890138921,0.0110303974086313,0,0,0,0,0,0,0,0,0,0.0318052135410199,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.161809329277697,0,0,0,0,0,0,0.105660601469451,0,0.0646052362490176,0,0,0,0,0,0,0,0,0.0151817457681083,0,0,0,-0.191698889780536,0,0,0,0,0,0,0,0,0,0,0.898237879356211,0,-0.0803332052367213,0,0.0747186180011288,0,0,0,0.0223374215488621,0,0.113710330506626,0.0459489891580944,0,0,0,-0.0764740218362848,-0.0592458269936623
X601169.CH.EQUITY,0,0,0,0,0.702486427935434,0,0,0,0,0,0,0,0.122180076958257,0,0,0,0,0,0,0,0.0731610206053437,0,0,0,0,0,-0.0263183438501699,0.0732802878705008,-2.16840434497101e-19,-0.00965842045297939,0,-0.0499054420108151,0,0,0,0,0,0,0.0207219062637176,0,0,0,0,0,-0.0294702405370681,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.0613114551340848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577749996465332,0.102901468671861,0,0,0,0,0.398965177521624,0,0,0,0.019526422983763,0,0,0.032414692115905,0,0,0,0.00906635239618593,0,0.17702658882789,0,0,0,0.208303971079859
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0266489532464876,0,0,0,0.0343395907307789,0,-0.172691804631765,0.283535644217334,0,0,0,0,0,0.0200434116777691,0,0.0295026028171843,0,0,0,0,0,0,0,0,0,0,0.0621900054435387,0,0,0,0,0,0,0,0,0,0,0,0.0253067244993327,0.612440166780564,0
X601788.CH.EQUITY,0,-0.33050551494627,0,0,0,0,0,0,0,0.0245395193625,0,0,0,0.068970764915446,0,-0.0560272070311664,0,0,0,0,0,0,0,0.101673587272089,0,0,-0.0683731862543594,0,0,0,0,0,0.37622320078305,0,0,0.120808413102793,0,0,0.488216779166675,0.0184593577427023,0,0,0,0,0,0.0474324742632396,0.179666111993306,0,0,0
X2891.TT.EQUITY,0,0,0,-0.145802083764305,0,0,0,0,0,0,0,0,0,-0.0505875399441293,0,0,0,0,0,0.624503797055633,0,0,0.0999898379556019,0,0.0578603672248058,-0.00343616805649549,0,0,0,0,0,0,0,0,0,0,0,0.614128888717125,0,0,-0.0457397955612924,0,0,0,0,0,0,0.148656679170183,-0.293487342388685,-0.0399626685206613
X601916.CH.Equity,0,0,0,0.593134565631829,0,0,0,-0.00132463969084291,-0.117369000183746,0,0.161661801376066,0,0,0,0,0,0.158108175835111,0.12140671164678,0,0,0,0,0.00908456049403843,0,-0.133423816803601,0,0,0,0,0,0,-0.0440479597014406,0.094979920159347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0.139494638652337,0,0,0,0,0,-0.0639745390173102,-0.055527643234365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091113850479301,0,0,0,0,0,0,0,0.0893451003813063,0,-0.00972698556596451,0,0,0,0,0.337245917311047,0,0,0,0,0,0,0,0,0,0,0.32249921883202
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161917444659836,0,0,-0.115257383267338,0,-0.00243482179052616,0,0,0,0.171018330945712,0,0,0,-0.268737586355311,0,0,0.919723736229496,-0.236232987936052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662073062436443,0,0.0369473924603881,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.0612992170151093,0,-0.0740725629902425,0.045137529093763,0,0,0,0,0,0,0.0426743756611976,0,0,0,0,0,0,-0.101585747586285,0,0,0,0,0,0,-0.0851281159057735,0,0,0.0257299012713097,0,0,0.0398110960892097,0,-0.0429571834182917,0,0,0.899266143744363,0,0,0,0,0,0,0
X601236.CH.EQUITY,-0.00677089989327735,0,0,0,0,-0.0621158872981496,-0.0666750336577293,0,0,0,0,0,0,0,0,0.145271040464754,0,0,0,0,0,0,0.200975226339419,0.164414272369585,0,0.115207357536628,-0.0539622844176791,0.294160636904758,0,0,0,-0.0971958947367029,0.0901968051332774,0,0,0,0.0396999841023366,0,0,0,0.064881758426517,0,0,-0.0244220313451855,-0.150310568348268,0,0.229773612156487,0,0,0
