,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X2801.TT.EQUITY,X000166.CH.EQUITY,X2887.TT.EQUITY,X600999.CH.EQUITY,X601881.CH.EQUITY
X601398.CH.EQUITY,0,0.274569455863944,0.566709847078717,0.0305367518218474,0,0,0,0,0,0,0.0570254634368908,0.0514209109380538,0,0,0,0,0,0,0,0,-0.110525278259459,0,0,0.0303151749821191,0.0620877710395396,0,0,0,0,-0.062714905177913,0,0,0,0,0,0,0,0,0.0259563425497677,0,0,0,0,0.00941742651211192,0,0,0,0,0,0
X601939.CH.EQUITY,0.0128182653721463,0,0,0.123313058658478,0.0172992045602538,0.052324643356573,0,0,0,0,0,0.214738799508757,0.157799199135411,0,0,0,0,0.168763458286907,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.331889758893879,0,0,0.0416757012278557,0,0,0.159532301020613,0,0,0.0765608673468127,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0236870519917006,0,0.166179552990932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197573861827233,0,0.10545208524925,0,0,0
X601988.CH.EQUITY,0,0,0.547703413769132,0,0,0.22698658163835,0,0,0,0,0,0,0,0,0.0162890805168694,0,0,0.15910819896765,0,0,0,0,0,0.1450390735289,0.107488157830418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200814011487554,0
X601658.CH.Equity,0,0,0.044210310050643,0.0743961050229011,0,0,0,0.356364324895869,0,0,0,0.0319507686717462,0,0,0,0,0,0,0,0.259048686466881,0,0,0,0.0929358767358907,0,-0.0557836219190697,1.73472347597681e-18,0,0,0,0.0542225158570184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,4.33680868994202e-19,0,0,0.0945532090223043,0,0,0,0,0,0.139006456690318,0.140857860975708,0,0.336875767004523,0,0,0.0143682436257111,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630500300736558,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00187472196058105,0,0,6.93889390390723e-18,0.0530142802204486,0,0.141292526227271,0,0,0,0,0.174372960338819,0,0.188773220705871,0,0,0,0,0.276455046464693,0,0,0,0,0,0,0.0481428240365862,0,0,0,0,0,0,0.0461425994752049,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0970026271576864,0,0,0,0,0.217446282515549,0,0.120820505579645,0,0,0,0,0.161807347051529,0,0,0,0.104753484882657,0,0,0,0,0,0,0,0.138121377116393,0,0.238192559614372,0,0,0,0,0,0,0.0778780699044447,0,0,0,0.221467382869461,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0872219705292693,0,2.16840434497101e-19,0,0,0,0,0,0,0.0939237985802121,0,0,3.46944695195361e-18,0,0.172406212528642,0,0.0948644404932985,0,0,0,0,0,0,0.287306383054231,0,0,0.101684528500833,0,0,0,0,0,-0.0381529036886285,0,0.145215803418996,0,0,0,0,0,0,0,0,0,0,-0.309676681319648,0,0,0,0
X600000.CH.EQUITY,0,0,0.0547147992948993,0.111082945926571,0,0,0,0,0.15463071349167,0,0,0,0,0.025237523714324,0,0,0,0,0,0,0,0,0.0618354346885534,0,0,-0.153419249130318,0.0856076761345454,0,0.294790330802939,0,0,0.0726662857436181,-0.0608143308562275,0,0,0,0,0,0,0,0,0.255154640470428,0,0,0.022741517028176,0,0,0.120558132685974,0,0
X601998.CH.EQUITY,0,0,0,0,-0.352412353408185,0.429119056432272,0,0,0,0,0,0.142980018375552,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334444272395091,0,0,0.244489949396185,0,0,0,0,0.235188192097326,0,0,0,0,0,0.168577635025985,0.117515089945655,0,0,-0.0956663079317604,0,0,0,0
