,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0,0.28369019807915,0,0,0,0.181706629552462,0,0,0.0364411375908058,0,-0.0475306539314888,0,0.199626277079613,0,0,-0.0218074345671685,0,0,0,0,0.0672511067516813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102164135331255,0,0,0,0.146139973487505,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.242205829063544,0,0,0,0,0,0,0,0,0,0,0,0,0.273191451160507,0,0,0.584254806724137,0,0,0,0,0,0,0,0,0,-0.197012010059743,0,0,0,0,0,0,0,0.0206723668714052,0.0634936554703566,0.214813139214896,0,0,0,0.152874877267781
X11.HK.EQUITY,0,0,0,0,0.0476547302389121,0,0,0,0,0,0,-0.0821309248705235,0,0,-3.46944695195361e-18,0.200581598844958,0.00421874942579789,0.623702429587925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311845031495931,0,0,0,0,0,0,0.172653276885132,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.170390877872254,0.0655463801587323,0,0,0.239255442554827,0,0.0364193822392549,0,0,0.010657741079416,0.0392144023471207,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.163901992343229,0,0,0,0,0,0,0,0,0,0,0.0174208974226325,0.0156261475273597,0,0,0,0,0,0,0,0.111758986034426
X601601.CH.EQUITY,0.178686276508806,0.106619889375979,0,0,0,0,0.141890104308286,0,0,0,0,0,0,0,0,0,0.0141032396361067,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.214498848527306,0,0,0,0,0.0674473491209479,0,0,0,0,0,0,0.0619050398300715
X2388.HK.EQUITY,0,0,0,0,0.317103099302871,-0.281250540611826,0,0,0,0,0,-0.0505611993800775,0.113643507780801,0,0,0,0.279436214589955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383148882662913,0.0281427095014062,0,0,0,0,0,0,0.4264843501769,0,0,-0.45326474669801,-0.153329053358154
X388.HK.EQUITY,0,0,0,0,0.00306822963501321,0,0,0.278939825457578,0,0,0,-0.0939516735299501,0,0.223433899213664,0.321711761437348,0.221716167796313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164844868521594,0,0,0,0.0974785791653373,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.267807268362177,-0.229648791711324,-0.185136389931073,0,0,0,0,0,0,0,0,0,0.168701612860233,0,0,0,0,0,0,0.224804234272831,0,0,0,0.171984634958957,0,0,0,0,0,-0.297441610494304,0,0,0,0,0,0.137345842733172,0,0,-0.525295112109388,0.115910641078589,0,0.314153100143912,0.402865405948904,0.0781578064519403
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.144585164905374,0.225199947898676,0,0,0.0575081900861427,0.0730607696079801,0,0,0,0,0,0,0,0.0669640183459984,0,0,0,0,0.055367876859856,0,0,0.00724186891003434,0.319936954363592,0,0,0,0,0,0,0,0.0107695146480043,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0541572477417747,0.0383414242447529,0,0,0,0,0,0.502848181157393,0,0,0.0404527493054897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784742432583639,0,0,0,0,0,0,0,0,0,0,0,0,0.0978752394581578,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.0267494423631508,0,0,0,0,0.00992251924045453,0,0,0,0,0.0254886844787738,0,0,0,0,0,0.0866885608294234,0,0.450507031015077,0.181806206973275,0,0.00499153897611784,0,0,0,0.0479284613870344,0,0,0,0,2.77555756156289e-17,0,0,0.159949603138469,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.138439871036107,0,0,0,0.0169439535792916,0,0,0.100223676917083,0,0,0,0,0,0,0,0.0287336040610876,0,0.0748960694396287,0,0,0,0.0294406742671488,0,0.0645269950022346,0,0,0,0,0,0.167505680997063,0.130257098537659,0,0,0,0.104934577716496,0,0,0,0,0,0,0,0.0630039312377662,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.212865579894144,0,0,0.337621168002707,0,0,-0.0480128954554442,0,0,0,0,0,0.275848431335582,0,0,0,0,-0.0477439152080796,0,0,0,0,0,0,0.067763084350854,0,0,0,0,0,0,-3.46944695195361e-18,0.0030772861290746,0,0.0622513271445159,-3.46944695195361e-18,0.0767866993629768,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.242837788758335,0,0,0,0,0.0494451902817632,0,0,0,0.483948849604342,0,0,0,0,0,0.134836106210215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256130077174756,0,0,0,0,0.123840354506042,0,-0.15476287183525,-0.0231229821409592,0.0339968744990284,-0.0118487899498683,0,0,0,-0.162478773484955,0,0.103752123478917
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0953577248587838,0.13332598228557,0,0,0,0,0,0,0,0.096587932255255,0,0,0,0,0.413419366716084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182273107014111,0,0.111361775094309,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0269257745429968,-0.0129419696423468,0,0,0,0,0,0,-0.0311740764894843,4.33680868994202e-19,0,0,0,0,0,0,0,0.29317578673444,0,0,0,0.118888085580569,0,0,0,0,0,0,0,0.140455612872925,0.0167746639615919,0,0.132707381927318,0,0,0,-0.00858860849836548,0,0,0.0500169915723117,0,0.202449925878119,0.0152044496343859,0.0875022032315842,4.33680868994202e-19
X601211.CH.EQUITY,0,0,0,0.0334114458170955,0,0,0,0,0,0,0,0,-0.0137672962328211,0,0.120772323756654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133291402163408,0,0,0,0.117707375185832,0,0.113711448912265,0.275127136249337,0,0.0806174383199701,0,-0.0397939682081064,0,0.0431280978904301,0,0,0.0609284977685826,0,0.0853043243100604,0.0374440680787833
X601229.CH.EQUITY,0.109464740042167,0.0155400680438521,0,1.38777878078145e-17,0,0.128697882281814,0,0,0,0.101498408686207,0,0,0,0.252152203723218,0,0,0,0,0,0,0,0,0,0,0,0,0.177619660615898,0,0,0,0.0149794364544812,0.175640380989386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235191262027729,0,0,0,0,0,0,0,0,0,0.0741309621862166,0,0.117642170232901,0,0.115324079886371,0.24642109568448,0,0.032856537389382,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.188638637364945,0,0,0.16300739603731,0,0.065980123197058,0.0885435934608556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266469098826269,0,0,0,0.17386134752517,0,0.00655490543422145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0711117818075992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145431188976253,0,0,0.0738014697438258,0,0,0,0.172481365515799,0,0,0.162733159486023,0,0,0,0.114624736752919,0,0,0,0,0,0,0,0.134965700834979,0,0,0,0
X600015.CH.EQUITY,0.0187113515773603,0,0,0,0,0,0.242568891117882,0,0,0.0259666043472825,0,0,0,0,0,0,0,0,0,0.385226356150132,0,0,0,0.307324615712845,0,0.124606455582889,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519006663942106,0,0,0,0,0,0,0,0,-0.0686817311663745
X000166.CH.EQUITY,0,0,0,0,0,0,-0.0220670630803529,0,-0.0763919712608009,0,0,0,0.0327625547661026,0,0,0,-2.16840434497101e-19,-0.00167137009978722,0,0,0,0,0,0.0432311595371757,0,0,0.167468186254138,0,0,0,0,0,0,0,0.0633345380601084,0,0,0.483017667313351,0,-0.01978773668765,0,0,0,-0.0676669972363868,0.187575476012726,-0.0170378177082302,0.20474444409012,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.280402807851482,0,0,0,0,0,0,0.00750123343602663,0,0,0,0,0.0951954252415269,0,0,0,0,0,0,0.762644869138302,0,0.0999890952092126,0,0,0,0,0,0,0,0,0.214088811639749
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.103009472598477,0,0,0,0,0,0,0,0,0.0751357001051091,0,0,-0.138492895323862,0,0,0.00204274855222079,0,0.226904032887358,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.146348604701188,0,0.0625986772291288,0.0366310553249588,0.42607974914577,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870225852797103,0,0,0,0,0.396121213199017,0,0,0,0,0,0.261016372145917,0,0.0803079255533469,0,0,0,0.0867264291930058,0,0,0,0,0.133576562256357,0,0,0,0,0,0,0.00874634352620431,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0703018870248593,0,0,0,0,0,0,-0.0164727442786108,0,0,0,0,0,0,0,0,0,0,0.0577949992498362,0,0,0,0,0,0,0,0,0,0.774263601533169,0,0,0,0,0,0.0421684790725273,0,0,0,0,0,0.111208163051346,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0614781893381098,0,0.0478231439115049,0,0,0,0,0,0,0,0,0,0,0,0.0882703394438847,0,0,0.0530753028749632,0,0.200590102089705,0,0,0.0494242423288273,0,0,0,0.0996606224164873,0.0436046193101609,0,0.440067104643951,0,0,0,0,0,0,0,0.0945150059507002,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.197606657817106,0,-0.0309049380040422,0,0,0,0,0,0,0.301367735741394,0,0,0.0293158155978984,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0554493335419939,0,0,0,0,0,0,0,0,0.367931835388785,0,0,0,0,0,0,-0.100001262530133,0.117182035846504,0,0.0658533723371297,0,0,0,0.335083203756759
X2891.TT.EQUITY,0,-0.211882319028557,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.273939472256599,-0.112674572606339,-0.190704692442554,0,0.464891494712031,0,0,0,0,0.0679003731780965,0,0,0,0,0,0,0.15860633622084,0,0,0,0.0391520379540023,0,-0.259712255492472,0.184712782039109,0,0.0871311298184499,0,0,0,0.106131227722758,-0.051785796859127,0,0.0840347563969683,0,0
X300059.CH.EQUITY,0,-0.0235426662604912,0,0,-0.0113570001233042,0,0,0,0,0,0,0,0.192652376764802,0,0,0,0.146240690614913,0,0,0,0.369392494334068,0,0,0,0,0,0,0,-0.0624494014522446,0,0,0,0,0,0,0,0,0,-0.0263708673433281,-0.177730884090423,0,0,0.322016046103959,0,0,-0.0614675520429873,-1.73472347597681e-18,-0.00549699873901629
X600919.CH.EQUITY,0,0,0,0,-0.00548046317313066,0,0,0,0,-1.38777878078145e-17,0,0.0448136285284908,-0.124785618147914,0,0,0,0.151006476232862,0,0,0.0389469283306538,0,0,0.25326803818016,0,0,0,0.201152714744082,0,0,0,0,0,0,0,0,0.217652681350097,0,0,0,0,0,0,0,0.21221047892531,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173799697195884,0,0,0.0181575442051792,0,0,0,0,0.0766989621206761,0,0,0,0,0,0,0,0.124983323779286,0,0,0,0,0,0.0550878953229855,0,0,0,0,0.00804830071138422,0.174280645044362,0,0,0,0.0416813712387774,0,0.381156252001874,0
X601009.CH.EQUITY,0.015302850112246,0,0,0,0,0,0.180064176371505,-0.0469370530945547,0,0,0.276249223992725,0,0,0,0,0.204754756348827,0,0.156602165174746,0,0,0,0.0960178963068582,0,0,0,0,0,0,0,0,0.0710103697048314,0,0,0,0,0,0,0,0,-0.0509199388827782,0,0.279295397279242,-0.0795683669971452,0,0,-0.03735492435014,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195723410619977,0,0,0,0,0,0,0,0.142233351296751,0,0,0,0,0.316399964069693,0.129579539135843,0,0,0,0,0,0.288570367751622,0,0.058389208511744,0.0376149087786531,0,0,0.0212035136903309,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,-0.00636525567158651,0,0,0,0,0,-0.0184645646133174,0,0,-0.102478789109506,0,0,0,0,-0.0214671435161775,0,0,0,0,0,0,0,0,0.113857834735495,0,0.151264959389603,0,0,0,0,0.0893540840440182,0,0,0.0887687032861988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26380569344908
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00871980616747122,0,0,-0.0571523759777645,0,0,0,0,0,0,0,0,0,0,0,0.0603166754130738,0,0,0,0,0.29058309118259,0,0.147809755107396,0,0,-1.38777878078145e-17,0,-0.0276704027005599,0.0387139949754953,0,0.136830645811957,0.171062264695758,0.247747440808416,0,0,-0.124517329621778
X2892.TT.EQUITY,0,0,0,0,0,0,0.0595728171619023,0,0,0,0,0,0.189145045843584,0,0,0,-0.352830510968823,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.284928754394586,0,0,0,0,0,0,0,0.227167675608489,0,0.158963058937707,-0.0472645276453244,0,0,0,0.341749423212078,0,0
