,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY
X601658.CH.Equity,0,0.0506394560666405,0.296216114541146,0.0400422000139959,0,0,0,0,-0.0127236360607182,0,0,0,0,0,0.127202931314688,0,0.00445107641980138,0,0,0,0,0,0,0,0,0,0.0589437187285827,0,0,0,0.139472643322752,0,0,0,0,0.0357027164905159,0.0273896477232331,0,0,0,0,0,0,0,0.114359792233599,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.112263123124607,0,0,-0.0470162529745819,0,0.0799175178923971,0,0,0.328563730304586,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-8.67361737988404e-19,0.0867027101356332,0,0.077392587917427,0,0,0.119761573161529,0,0,0.228045002095097,0,0,-0.0224592595893688,0,0,0,0.112670694570199,-0.0218073301391791,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0115168731637228,0,0.0388111060412735,0,0.482964961567819,0,0,0,0,0,-0.0104178351702046,0,0,0,0,0,0,0,0,-0.0621335682089868,0.112263710748454,0.35668242141086,0,0,0,0.0302516273497657,0,0.0225314818707485,-0.0434384876306732,0,0,0,0,0,0,0,0.107809965073249,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0976618575896601,0.15328144294149,0,0,0,0,0,0,0,0.0176187404739537,0,0.0470858912578066,0,0,0.0876325479781823,0,0,0,0,0,0,0,0,0,0,0.0627365341838097,0,0,0,0,0,0,0,0.4100655085013,0,0.178127001467906,0,0,0,0,0,0,0,0,0.0350911029870977
X000001.CH.EQUITY,0,0,0,0,0,0.262524806949247,0,-0.226425989300756,0,0,0,0.0104106805924825,0,0,0,0,0,0,0.0912334130133364,0,0,0,0.206305114651459,0,0,0,0.134672285771151,0,0,0,0,0,0.232364244581662,0,0,0,0,0,0,0,0,0.0633848365270778,0,0,0,0,0,0,0.16547855997,0
X601328.CH.EQUITY,0.381431326373081,0,0,0.025351753119014,0,0.0496552170510066,0,0,0,0,0,0.018695363855774,0,0,0,0,0.118279742856604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702865487798685,0,0,0.108239127524343,0,0,0.00760613870665048,0,0,0,0,0,0,0,0,0,0,0.0356555990681178
X600000.CH.EQUITY,0,0,0,0,0,0.0363996072501874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216115141351461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21132081713675,0,0.423970618217611,0,0,0,0,0,0,0,0.49532954663079
X601601.CH.EQUITY,0,0.32580016908772,0,0,0.26806252465563,0,0,-0.0089999383524304,0,0,0,0,0,0.117424162423802,0,0,0,0,0.125218147304092,0,0.154401095831878,0.0546920687062552,0.0154901508957039,0,0,0,0,0,0,0.0539999587186118,0,0,0,0,0,0.0205699329166556,0,-0.0151875749161327,0,0,0,0,0,0,0,0,0,0,0.094074478307242,0
X601319.CH.EQUITY,0,0.033257118537302,0,0.0946394705508838,0,0,0,0,0.0350650279733226,0,0,0,0,0,0.178727258221844,0,0,0.10421392989426,0,0,0.101221980247611,0.0306125901016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148910955871561,0,0,0,0,0,0,0,0,-0.113810647156462,-0.0620274431727528,0,0,0.170475544347777
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306292480789402,0.121242128870723,0,0,0.206527273330649,0.00974576579236136,0,0,0,0,0,0,0,0,0,0,0,-0.0138936530849837,0,0,0,0,0,0.595358806321676,0,0,-0.294211167202822,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0199360198159149,0,0,0,0,0,0,0,0.116378184305784,0.027665198055002,0,0,0,0,0.0389020139637658,0,0.0547046385682783,0,0,0,0,0,0,0,0,0,0,0.132268755984812,-0.038321196780388,0.512217178146598,0,0,0.259906993836122,-0.0147631392019408,0,0,-0.0411763060178891,0,0,0,0
X300059.CH.EQUITY,0,0.0358363670961833,0,0,0,0,0,0,0,0.256337330820149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16083445521839,0,0,0.184885070123826,0,0,0,0,0,0,0,0.238792516310015,0.175834512522728,0,0,0.00886606858044379,0,0.00509794673865479,0,0,-0.174591176636574,0.0428482281126403,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.398426225475327,0,-0.228373859592078,0,0.0430898944525771,0,0,0,0,0,0,0,0,0,0.0671523561018486,0,0,0,-0.0790337111376832,0,0,0.181414040275806,0,0,0.273612050081636,0,-0.0235558070913003,0,-0.120812567385587,0,0,0,0,0,0,0,0,0.076992856250903,0.269352440533934,0,0.0739363139280298,0,0,0,0
X2388.HK.EQUITY,0.223992921496878,0,0,0,-0.0949282321775459,0,0,0,0.0781323654767185,0,0,0,-0.0821479988295878,0,0,0,0.578391978663643,0,0,0,0,-0.339472635480778,0,0,0,0,0,0,0,-0.170988453230823,0,0.161390395487862,0,0.13404222567741,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.050198177420061,0,0.120199851260321,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.340530480352954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213095530714023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223675081154522,0,0,0,0,0.117906053846313,0
X601688.CH.EQUITY,0,0,0,0,0.0116697846624741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209855279725797,0,0,0,0,0,0,0.255655482926209,0,0.169134095046745,0,0,0.259255628637181,0,0.111747533636158,0.090672880356393,0,0,0,0,0,0,0.0381224085573112,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.129193884584359,0,0,0,0,0,0,0,0,0,0.142094470384403,0,0,0.0177910175189963,0.172165649870273,0.0123909897527653,0,0,0,0,0.00795272625080812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559884368858795,0,0,0,0.0848359536713328,0,0,0,0,0.153252676065952
X600999.CH.EQUITY,0,-0.332223063357927,0,0,0,0,0,0,-0.140140870750442,-0.0644683503179858,0,0,0.135425258316914,0,0,0,0,0,0,0,0,0,-0.073671866457334,0.054457987328192,0,0,0,0,0.372439080622112,0,0.180902137498648,0,-0.217554933563717,0,0,0.198881808398204,0,0,0,0,0.0518197923779188,0,0.303067376501068,0,0,0,0,0,0.160711349640006,0
X600837.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.229484529379872,0,0,0,0,0,0.0813426757867004,0,0,0,0,0,0,0,0.43487379147281,0,0,0,0,0,0,-0.0172919015434875,0,0,0.00238841039662585,0,0.018035973986762,0,0,0.132726584041051,0,0,0,0,-0.0344524882172647,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.16934760266641,0,0,0,0,0,0,0,0,0,0,0,0,0.180042317485927,0.0692797674701348,0,0,0.148530098775566,0,0,0,0.0798736466894308,0,0,0,0,0,0.157992999554341,0,0.149387635361146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.00474902773279716,0.0787434179766656,0,0,0,0,0,0,0,0,0,0,0.130472036962293,0,0,0.0559454610269824,0,0,-0.136034736922805,0.338313560197207,0,0.0514395823692285,0,0,0,0,0.107437057268946,0,0,0,0.0213451004678417,0,0,0,0.0463485531153526,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.153029823462356,0.146284405258642,0,0,0,0,0,0,0,0,0,0,0,0,0.0856282838528279,0,0.142077252794973,0,0,-0.0759224261086809,0,0.29576178394899,0,0,0.0191764337646689,0,0,0,-0.108277041709414,0,0,0.0697658964349404,-0.222418666349762,0,0,0,0.262410903471364,0,0,-0.0608819107659755,0.0777147386905826,0
X002736.CH.EQUITY,0,0,0,0,0.0184673471847584,0,0,0,-0.0259929303905055,0,0,0,0.180293279856913,0,0,0.121039934437203,0,0,0,0,0,0,0.0495608293763521,0,0,0,0,0.11420787361115,0,0,0,0,0,0.194840696612489,0,0,0,0,0.0768455188099098,0,0,0,0,0,0,0.0278224829528742,0.159853360262515,0.091147964038188,0.0723443880792274,0
X000166.CH.EQUITY,0,0,0.0497410424358514,0,1.73472347597681e-18,0,0,0.0843029448131915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246361157648844,0,0,0.00184509480015379,0,0.199816436052697,0,0.024081037768852,0,0,0,0.014969612575479,0.0873703947925173,0,0,0.186629543318876,0,0,0,0,0,0,0.146287766688773,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0545672936014395,0,0.159413150545861,0,0,0.14838937698329,0,0,0,0,0,0,0,0,0,-0.0245111310971239,0,0.0658399545698534,0,-0.263769575406903,0,0,0,0,0,0.144275399848715,0,0,0,0,0.211780298358711,0,0.727736801542563,0,0,-0.0987078052484072,0,0,0.0787224669600457,0,0,0,0
X601229.CH.EQUITY,0.403006841343717,-0.0613502173885727,0,0,0,0.515171669892717,0,0,0.32274990124173,-0.0387838665547159,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434945584265091,-0.0753659616683991,0.279356013627377,0,0,0,0,0.0429767592986555,0,0,0,0,0,0,0.0824628598564757,0,0,-0.456987170732613,0,0,0,0,0,0,0,-0.0781762305947536,0.0821644220272313
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435027335310306,0.163058281971126,0.114816337711978,0,0,0,0,0.106066903465395,0,0.022149718185996,0.169870858083954,0,0,0,0,0.0720507300531848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109717151744552,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.223701104816934,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0622971835379483,0,0,0.086507418105436,0,0,0.125181855737677,0,0,0,0,0.155354044672031,0,0,0,0,0,0,0,0,0.114397321855333,0,0,0,0.0497369299177157,0.236917046083026,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.51454026045331,0,-0.039106065775215,0,0,0,0,0.223672974031463,0,0,-0.0338200927285915,0,0,0,0.244273880968077,0.0230808240961903,0,0,0,0,0,-0.114110928024219,0,0,0,0,0.100921130314235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0650654060568674,-0.062917909139116,0,0,0,0,-0.0581196927622424,0,0,0,0,-0.199423811367133,0,0,0,0,0,0,0,-0.151935325697788,0,0,0,0,0,0.204064058177822,0.0995633773968723,0.537032632656453,0,0,0,0,0,0,0,0,0,0.0206761350668804,0.249301577062485,0.00664784712182052,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.00538322684389921,0,0.0978628621275458,-0.0652585070728563,0,0.0573030628346224,0,0.0682657652343976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7584130511732,0,0,0,0,0.00403624822412068,0,0,0,0,0,0,0,0.0222796254712401,0,0,0
X600015.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0.0763406134820371,0,0,0,0,0,0,0,0.0451398653431848,0.0372291222369185,0,0.0500928004486525,0,0.402501424618607,0,0,0,0,0,0,0,0,0,0.105522247107894,0,0,0,0,0,0.00969605712971595,0,0,0,0,0,0,0,0.175107668882574,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.129237914071039,0,0.110637970284503,0,-0.114503365207906,0,0,0.102392038270617,0,0,0,0,0,0,0,0,0,0,0,0.160822219738532,0,0,0,-0.15523004732893,0,0.103051437551239,0,0,0,0.573808352559496,0,0,0,0,0,0,0,0,0.0101721842505648,0.0462313489277578,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.642661705980485,0,0.310358256254249,0,0,0,0,0,0,0,0.244291678131892,0,0.056828783651144,0,0,0,-0.414159729836642,0,-0.313940124882121,0,0,0,0,0,0,0,0,0,0,0,0.0956055590634448,0,0,0,0,0,0.0256357490850779,-0.0719501290740543
X601009.CH.EQUITY,0,0.0806172627330588,0,0,0,0.0494114269807164,0.055944319773555,0,0,0,0.0668084934430467,0,0,0,0,0,0.0577268341329208,0.128912176341364,0.151185115663764,0,0,0,0.134858824416539,0,0,0,0,0,0,0,0.159795259126884,0.23761934963633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878674250561113
X2891.TT.EQUITY,0,0.0812179695583382,0,0,0,0,0,0.0392763913180664,-0.0803011102705721,0,-0.266191258406889,0,0,0,0,0,0,0,0,0.933078215403961,-0.352675421834342,-0.105791947929358,0,0,0.142620756390373,-0.0456959569230232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36306263933704,0,0,0,0.106070772743857,0,0,0,0,0.177058584866223,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522160605312965,0,0,0,0,0,0,0,0.302290990634737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031467094317535,0.174356569923173,0.206186936660558,0.0189583091167365,0.0761155395321917,0,0.117859908232136,0,0,0.0841991682394795,0,0,-0.169034532530732,0
X600958.CH.EQUITY,0,0,0,0,0,-0.149626540524789,0,0,0,0,0,0.3139296579702,0,0,0,0,0,0,0,0,0.0512715020822594,0.0101491319771231,0,0,0,0,0,0,0,0,0,0,0.0526094380930351,0.268463631210153,0,0,0.0962425963158176,0.0971399001824634,0,0,0,0,0.14016323344193,0,0,2.16840434497101e-19,0,0,0,0
X2884.TT.EQUITY,0,0.109793993341407,0,0,0,0,0,0,0.0219007762738329,0.125801262607081,0,0,-0.0560468618543607,0,0,0,0,0,0,0,0,0,0.17844722080567,0.0277558055160585,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19490624195352,-0.0735705489667526,0,0,0.0411724956162371,0,0.580217892772275,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.163339337004712,0,0,0,0,0,0,0,0,0.029313775819252,0.013016597326496,0,0,0.307176871431731,0,0,0,0,0,0,0,0,-0.0606528748998481,0,0,0,0.0401462950700561,0,0,0,0.0974176786938581,0,0,0,-0.0522745372212578,0,0,0,0,0.256639496880696,0,0,0,0.125887398293443,0
