,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.139068216006228,0,0,0,0.0790312362657512,0,0,0,0,0.294394638559963,0,0.0834653226318739,0.130654000910643,0,0,0,0,-0.0561818764858464,0.0896737798508381,0,0.134095497617484,0,0,0,0,0,0,0,0,0,0.00905507178935893,0,0,0,0,0,0,0,0,0,0,0.0879784229532596,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.118212587266997,0.0366740168915758,0,0,0,0.168758119440531,0,0,0,0,0.153722529627445,0.0291258987826298,0.0313309135512034,0,0,0,0.0136249747296113,0.23319924076554,0,0.00828560227765402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323035588553919,0,0,0,0,0,0.00399080327972678,0,0.0886351986064515,0,0,0,0
X601288.CH.EQUITY,0.222381082102023,0,0,0.327629000949618,0,0,0,0,0,0,0,0,0,0.164700234904959,0,0,0,0,0,0,0,-0.0153364094188883,0,0,0,0,0.045952149233318,0,0,0,0,0.044491162109453,0,0,0,0,0,0,0,0,0,0.0348875410510995,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.159807882917707,0,0,0.211723972405528,0,0,0,0,0,0,0.145017563982089,0.223387410436961,0,0,0,0,0,0,0,0,0,0,0.0452654468094444,0,0,0,0,-0.0149737482566672,0,0,0.155824319201008,0,0,0,0,0.0404329121814232,0,0,0,0,0,0.0240302565909021,0,0,0.0506434020246647,0,0,0
X5.HK.EQUITY,0,0,0,-0.074185320467864,0,0,-0.114557129191984,0,0,0,0.162012922443552,0,0,0,0,0,0,0,0,0.174310033818527,0,-0.0323492000775707,0,0.310618871571958,0,0,0,0.233441415875238,0,0,0,-0.0717730581931687,0,0,0.149429751870441,0,0,-0.0813950256134389,0,0.244443847392422,0,0,0.0167353649895576,0,0,-0.257189773043614,0,0,-0.187647683948771,0
X601658.CH.Equity,0,0.177318703868924,0.0652944030132588,0,0,0,0,0.154045545814369,0.0407402378867147,0,0.168618829483984,0,0.0833511990651246,0,0,0,0,0,0,0,0,0,0,0.0771708539551556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291528312148292,0.00249499241132527,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.412809968709532,0,0.0825896698947631,0,0,0,0,0,0,0.138099923966568,0.241159844759593,0.180619654660116,0,0,0,0,0,0,0,0,0,0.00870386791449494,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0162473745985592,0,0,0,0,0,0.0272018673057056,-0.16416025878259,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0276446756063348,0,0,0,0.0187738513033715,0,-0.0769057563653245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651059994827218,0,-0.0202378407119326,0,0.158901019031949,0,0,0,0.0839365876791179,0,-0.0859497967562342,0,0,0,0,0,0,0,0,-0.0240160470502211,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0270950464168829,0,0,0,0,0.0278291472194114,0,0.0196963959926305,0,0.133949922314336,0.493887296264318,0,0,0,0,0,0,0,0,0,0,0.094115668092709,0,0,-0.0686614472267579,0.218824713903274,0,0,0.040402631897584,0,0,-0.05739425852241,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0947459263080544,0,0,0,0,0.0975879142873875,0.206632327407941,0,0,0,0.322669146635215,0,0,0,0,0,0,0,0,0,0,0.154016929278651,0,0,0,0,0.0216894135280076,0,0,0.0177792380216112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.200032230378505,0.259893659536332,0,0,0,0.3272727340258,-0.377317996263475,0,0.0598777901271356,0,0,0,0,0,0,0.197565264196301,0,0,0,0,0,0,0,-0.275672042931775,0,0,0,0,0,-0.0269988706084662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436011047597473,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.451374802166235,0,0.0496085620183816,0,0,0,0,0,0.513990709484588,0,0.649863206594973,0,0,0,0,0,-0.182848626494598,0,0,-0.0670943769212452,0,0,0,0,0,0,0.0784191368883458,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0623219587468238,-0.0933480054414141,0,0,0,0,0.0655803496090358
X601998.CH.EQUITY,0,0.0803230682929424,0,0,0,0.225244999351444,0,0,0,0.00240863040407634,0,0.0128913897236071,0,0.258121112970303,0.23747109277903,0.0978870785505631,0,0,0,0.0666898700328055,0,0,0,0,0.0649307142438209,0,0,0,0.076900992903014,0,0,0,0.033603496967369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0464085822056295,0,0.299435328278512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109789668279296,0.0671742205562399,0.204570300579693,0,0,0,0,0,0,0,-0.0619342309090516,0,0,0,0,0,0.357634918256429,0,0,0,0,0.0303987521925603,0,0.00763747685510998,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.148848020216069,0.263993329016546,0,0,0,0,0.146007049829027,0,0,0,0,0.123351637173605,0,0,0,0,0,0.123854746052735,0.100055532505373,0,0,0,0.00836197674475019,0,0,0,0.0961893176541406,0,0,0,0,0,0.0277997765361337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143633228947297,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.0783241721645136,0,0,0.0528166638994966,0,0,0.122308654748078,0,0,0,0,0,0,0,0,0.013499073902821,0,0,0,0,0,0,0,0.00749035398146093,0,0,0,0.0684344190501991,0,0,0.635219887270086,0,0,0,0.0229136684359541,0.075803585269102,0.108590380206993,0,0.0387110826931922,0,-0.109242086394188,0,0,0,0
X000001.CH.EQUITY,0,0,-0.226236053395007,0,0,0,0,0,0.290867525825048,0.11392406213586,0,0,0,0,0.548353616915373,-0.11359262546958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761385054148283,0,-0.00127006068138556,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0105647776552453,0,0,0,0,0,0,0,0,0.134990362717529,0,0,0,0,0,0,0,0,0,0.121525818977612,0,0,0,0,0,0,0,0,0,0.572995494849881,0,0,0,0,0,0,0.0093184438422707,0,0,0,0.0299409536278533,0,0,0,0
X601169.CH.EQUITY,0,0,0.137638250409918,0,0,0,-1.38777878078145e-17,0,0,0.126825084425927,0.0442519611399747,0,0.0306137937076163,0.0926555030003514,0.191004066592212,0,0,0,0,0,0.0581944595086269,0,0,0,0.017368614935888,0,0,0,0,0,0,0,0,0,0.178794488971559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183637556187188
X2388.HK.EQUITY,0,0,0,0,0.239578683988863,0,0,0,0,0,0,0,0.254418457855896,0,0,0,0.146025095707223,0,0.161698816323444,0,0,0,0,0,0,0,0,0,0,0,0.318174139914883,-0.0725650753661233,0,0,0.00882947611693211,0,-0.102964887052787,0,0,0,0,0,0,0,-0.076903429830781,0,0,0.0330671824892645,0,0
X601229.CH.EQUITY,0.198157668895301,0,0,0,0.113174677402214,0,0,0,0,0,0,0.0958689295494992,0.136232847377958,0.0154965203689025,0,0,0,0.0498998832207043,0,0,0,0,0.0455512581090677,0,0.0490976154136795,0,0,0,0,0,0,0,0,0,0,0,0.095122941679015,0,0,0,0,0.340348383358758,0,0,0,0,0,0,0,0.11955064167492
X1299.HK.EQUITY,0.090322683904571,0,0,0,0,0,0.109452495316756,0,0,0,0,0,0,0,0,0,0,0,0,0.021788724428813,0,0,0,0,0,0,0,0,0,0,0,-0.175291708778908,0,0.151758148029611,0,0.129662425552062,0,0,0,0.267864614565836,0,-0.396478975827536,0,0.381058465219948,-0.127021916300847,0.496745949098474,0,0,-0.183450153488451,0
X600919.CH.EQUITY,0,0,0,0,0,0.0276055165346,0,0,0,0,0,0,0,0,0,0,0.565996538705001,0,0,0,0,0,0,0,0,0,0.0384524069645185,0,0,0,0,0,0,0,0,0,0,0,0.0484141510376381,0,0,0,0,0,0,0,0,0.226741097714842,0,0
X002142.CH.EQUITY,0,0,0.290722217301349,0,0.0112435363806743,0,0,0,0.341459887018134,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0457069241459536,0,-0.0583225078164128,0,0,0,0,0,0,0,0.170390705943812,0.0253583161054428,0.193230853334547,0,0,0,0,0,0,0,-0.201830003671002,0,0,0,0.0228830829840195,0,0,0,-0.0676045800118542,-0.0179071873202657,0
