,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601696.CH.Equity,X2891.TT.EQUITY,X601236.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X600958.CH.EQUITY
X388.HK.EQUITY,0,0.183151941973362,0,0,0.0949109036430101,0,0,0,0,0,0,0,0,0,0.0645674435806332,0,0,0,0,0,0,0,0.327431209396514,0.133899732673436,0,0.067651007196708,0,0,0.190888794929755,0.037244685377166,0,0,0,0,0,0,-0.247726092723335,0,0,0,0,0,0,0,-0.0513553531361572,0,-0.216883678819421,0.0623303678835487,-0.0764068961222836,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276858039609611,0,0,0,0,0,-0.00525569042863374,0,0.0390477462064841,0,0,0.334223278513591,0,0.0629751664232289,0,0,0,0.112484485508105,0,0,0.0388198848849678,0,0,0,0.0167295002944604,0,0,0,0,0,0,0,0,0,0.013877591326502
X601166.CH.EQUITY,0,0.106698920327569,0,0.0371577394797494,0,0,0,0,0,0.00185382378618583,0,0,0,0,0.555002663243941,0,0.0452775045703069,0.0254646126503155,0,0.0384076307000084,0.0465465870814304,0,0,0,0,0,0,0.0428447872619007,0,0,0,0,0,-0.0135741310269685,0,0,0,0,0,0,0,0,0.0369017857579592,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.351245670143791,0,0,0.236808251278808,0.0155305705894668,0,0,0,0,0,0,9.63654381650063e-05,0,0,0,0,0,0,0,0.0957897547608307,0.0823337368051254,0,0.0216614891119523,0,0,0,0,0,0.100871529948916,0.019923583843753,0,0,0,0,0,0,0,0,0,0.00626508413156748,0,0,0,0,0,0,0.0470049372168221,0,0,0
X600000.CH.EQUITY,0,0,-1.73472347597681e-18,0,0.0751668781112693,0,0.0792365719700322,0,0,0,0,0,0.56877571042845,0,0,0,0,0,0,0,0,0,0,0,0.047159674886406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0125736461141842,0.533364220637276,0,0,0,0,0,0,0,0,0,0,0,0.0826698860586824,0,0,0,-0.0284422024748599,0.162552214053762,0,0,0,0,0,0.0601348032276401,0.000559202180299583,0,0,0,0,0,0,0,0,0,0,0.0828738025476912,0,0,0
X601319.CH.EQUITY,0,0,0,0.189665297029149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167507107601795,0,0.0598279200803543,-0.00770362875881805,0,0,0,0,0.302034808356337,0,0,0,0,0.231355449151091,0,0,0.0848432359634213,0,0.0106501892841479,-0.0220531717440612,0.054474925811245,0,0,0,0,-0.0397410121834563,-0.112282812419626,0,0,0,0,0
X000001.CH.EQUITY,0,0.298344163426706,0,0,0.100602160705479,0,0,0,0.109365467588635,0,0,0,0,0,0,0,0,0,0.0727946930237315,0,0.232503228358811,0,-0.0200726701771233,0,0,0,0,0.119523377528997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382513393545002,0.0429219871860625,0,0,0.0522981439590587,0
X601601.CH.EQUITY,0,0.862957681913909,0,0,0,0,0,0,0,0,0.0791765045631047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110091452827176,-0.0915697351309678,0.222661942532233,0,-0.0729727673835629,0,0,0,0,0,0,0,0,0,-0.0229524947618055,0,0,0
X600016.CH.EQUITY,0,0,0.196160763291915,0,0,0,0,0,0,0,0.12635117277781,0,0.150998575475611,0,0,0,0,0,0,0,0,0,0.0604720122120606,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.188873644358465,-0.563880902255854,0,0,0.226933059066092,0,0,0,0,0,0.0283924453405088,0.156538840243037,0,0,0,0
X601998.CH.EQUITY,0.193579590354151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.000470548571166253,0,0,0,0,0,0,0,-0.123859504299231,0.168583500312645,0,0.284337826769909,0,0.340485884571737,0,0,0,0,0,0.0822407696910574,0
X11.HK.EQUITY,-0.0977942829053273,0,0,0,0,0,0,0.222918556245067,0.254901353868915,0,-0.109336871860862,0,0,0,-0.0858362413439755,0.0483502145510653,0,0,0.0502199528562885,0,0,0,0.251004201736809,0,0,0,0,0.135700659239263,0,0,0,0,0,-0.0166165250412258,0,0,0,0,0,0,0,0,0,0.0627530018806547,0.101619302340653,-0.00964293234166258,0,0,0,0
X2388.HK.EQUITY,0.00887764909050736,0,0,0,0,-0.130695477346738,0,0.369193376675786,0,0,0,0,0,0,0,0,0,0,0,0.0134303858173003,0,0.414444052817828,0,0,0.0636125109742918,0,0,0.078031474790585,0,0,0,0,0,0.0349267992619255,0,0,0.0184879610683471,-0.0341819415840117,0,0.0604573181391852,0,0,0,0,0,0,0.163488382098235,0,0,0
X300059.CH.EQUITY,0,0,0,0.0625713932665949,0,0,0,0,0,0,0.139863576930801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0538646031389205,0,0,0,0.398782876593094,0,0,0,0,0,0.118416742966523,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0823910272292431,0.08002602720728,0,0.0339414267062431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197741575749244,0,0,0,0,0,0,0,0.0189925496871291,0,0,0,0,0,0,0.0267626672782649,0,0,0.355066764464821,0.0977875240147222,0,0.109325522276594,0,0,0
X601818.CH.EQUITY,0,0,0.0437536770448042,0.332458570790822,0,0,0,0,0,0,0,0,0,0,0,0.0700913294741774,0,0,0,0,0,0,0,0,0.100131787712183,0,0,0,0,0.00319312387709848,0,0.0649041787721343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271626580659517,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0868471358854818,0,0,-0.0300914717700112,0,0,0,0,0,0.0383445282850577,0,0,0,-0.0208108073345683,0,0,0,0,0,0,0,0.237362579479636,0,0.31364125671146,0,0,0,0,0,0.0180730362109771,0,0.204229223451092,0,0,0,0,0.0268925160644974,0,0,0.105920005051055,0,0.101252964809969,0.021168120667953
X002142.CH.EQUITY,0,0,0,0,0,0,0.713271702856956,-0.0211286811305664,0,0,0.126919980182022,0,0,0,0,0,0,0,0,0.0720676072857616,0,0,0,-0.0144489439923726,0,0,0,0,0,0,0,0,0.239047892726683,0,0,0,0,0,0,0,0,-0.224553644427565,0,0,0,0.041595494817107,-0.117564319958444,0,-0.0821364341967466,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0608594405731858,0,0.0151057659552677,0.196591954628548,0,0.0406621596609309,0.0946417888102491,0,0,0,0,0,0.0383333927499851,0,0,0,0,0,0.176342141682435,0,0,0.289278685339783,0.0336390969937274,0,0,0.0170560311771989,0,0.1889824835168,0,0,0.0918983751404252,0,0.0574420574712585,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.105149451510801,0,0,0,0,0,0,0,0.277887589084663,0.134017865014733,0,0,0,0,0,0,0,0,0,0,0,0.0761778974367559,0,0,0,0,0.0951594842549515,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0609648487288586,0,0.00434958931980663,0,0,0
X600837.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.0695806170228907,0,0,0,0,-0.0548194641804417,0.0351774065032814,0,0,0,0,0,0,0,0,0,0.0861177372730747,0,0,0,0,0.493595262845059,0,0.000890455090063939,0,0,0,0,0,0,0,0,0,0.0395135095543513,0.20651603174298,0,0,0,0,0.000719022774983136,0,0.0766944011416978,0,0,0
X000166.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.00159320076451496,0.0343669052110594,0,0,0,0,0.149682034689454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27651147725987,0,0,0,0,0,0,-0.00571156877996698,0,0.0279040063749857,0,0,0,0,0,0,0.275222457703273,0.21541742771068,0,0
X601336.CH.EQUITY,0,0.198344695424723,0,0,0,0.292655447951995,0.0633842019895046,0,0,0,0,0,0,0,0,0,0,0.191242380933295,0,0,0,0.0691817842503532,0.0413647971495436,0,0,0,0,0.0191788788604135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0296334517831642,0,0,0,0,0,0,0,0,0,-0.380388440829943,0,0,0,0,0.138632489745398,0,0,0,0,0.281208104281756,0,0.0437355810311604,0,-0.0312839256129355,0,0,0,0,0,0,0,0,0.0519350688469718,0,0,0,0.0158784030078305,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.267306052761324,0.248069844446148,0,0,0,0,0,0,0,0,0,0.153805205367195,0,0,0,0,0,0,-0.0845173339419869,0,0,0,0,0,0,-0.00561185063113682,0,0,0,0,0,0,0,0,0.909024864093014,0,-0.00278694158891168,0,0,0.0125545183974206,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050962867317413,-6.93889390390723e-18,0,0,0,0,0,0.00698384782770821,0,0.0829529151844431,0,0.211263717298916,0,0,0,0.147745903820536,0,0,-0.0218475814081185,0,0,0,0.06593070159493,8.67361737988404e-19,0,0,0,0,0,0,0,0.0262510708538539,0,0,0
X601229.CH.EQUITY,0.187366867286615,0,0.641444528859093,-6.93889390390723e-18,2.77555756156289e-17,-0.0839308905113526,0.0745931809357711,0,0,0,-0.0239714083689453,0,0,0,0.0277198458461286,0,0,-0.00631589523107918,0,0,0,0,0,0,-0.109745015252712,0,0.119160582806135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00846766992787887,0,0,-0.490849269842642,0,-0.0846725913665988
X601788.CH.EQUITY,0,0,0.0359085143093318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941437915905827,0,0,0,0,0,0,0.164400667937349,0,0,0,0.0321316904200028,0.0259768543604181,0,0,0,0,0,0,0.0244947945908464,0,0,0,0.212620838840477,0.00385533795303899,0,0,0,0,0,0,0,0.0457345487580664,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.07499541520663,0,0,0,0.00179844673599939,0,0,0,0,0.0586408078041831,0.297075344334404,0,0,0.274421824170684,0.013617940754029,0,0.0254201477220004,0.0350138068424802,0,0,0.493255127044858,0,0,0.0144574550512177,0,0,0,-0.0372648703670519,0,0,0,-0.0496968853694559,0,0,0,-0.0205971215567769,0,0,0,0,0.0355287619697493,0,0,0
X601881.CH.EQUITY,0.098517015411103,0,0,0,0,-0.00568467541633189,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0433139003910158,0,0,0,0,0,0,0,0,0.205164501001689,0.522422177878348,0,-0.0174772627792074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766923464913235,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0305392160703231,0,0,0,0.135819887756247,0,0,0,0,0,0.251837115245422,0,0,0,0.147520231589954,0,0,0,0.211724853676288,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0589878690379455,0,0,-0.0309895758715899,0.00919677482986897,0,0.0394867925716635,0
X2881.TT.EQUITY,0.078120226127015,0,0,0,0,0,0,0.00851985583337272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366931054271673,0,0,0,0,0,0,0,0,0,0,-0.0743622384232958,0.842797224370226,0,0,0.0590317465142545,0,0,0,0,0,0,0,0.166715486093378,-0.0462826897892677,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135864706648033,0.0127424546832223,0,0,0,0.358013949589728,0,0,0,0.0541281904105302,0,0,-8.67361737988404e-19,0,0,0,0,0.141579493296963,0.0285109260723134,0,0,0,0,0,-0.146702670491281,0,0,0,0.0816423934619949,0,0,0,0,0.367183906489914,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0541763275076772,0,0,0,0,0,0,0,-0.142389571085638,0,-0.124693297121553,0,0,0,0,0,0.0454168399882929,0.14243566728929,0,0,0,0,0,0,0,0.209762813376669,0,0.228459408706429,0,0,0,0,0,0,0.2606950745392,0.151374610660212,0,0,0.0472960142735054,0,0,0,0
X601696.CH.Equity,0,0.463677862047581,0,0,0,0,0,0,-0.264821651661355,0,0,0,0,0,0,0.0305851867227286,0,0,0,0.0753796242648196,-0.190626374798934,0,0,0.0968679137790372,0.00123741552656518,0,0,0,0,0.166320318077082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154265626924796,0.207820559369653,0,0,0.303924472401961
X2891.TT.EQUITY,0,0,0,-0.137420780304655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370224629291178,0,0,0.0734968245779866,0,0.092216373755982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513536052683703,0,0,-0.0924045694105328,0,-0.144710056813162,0
X601236.CH.EQUITY,0,0,0,0,0,-0.0501210656834579,-0.0333079746258438,0,0,0,0,0,0,0,0,0.246923152365894,0,0,0,0,0,0,0.255763192087761,0,0,0.0655779998096316,0.201720171066702,-0.143363720384966,0,-0.0714878823342293,0,0.0250548411744507,0,0,0,0.0796200884104482,0,-0.0530681442544216,0,0,0,0,0,0,0.209355134970787,-0.130512028594764,0,0,0,0.288409433163986
X601916.CH.Equity,0,0,0,0.552768675827926,0,0.165684903397963,0,-0.0450611496686562,-0.321372163072193,0,0.141628734131097,0,0,0.0922478904418576,0,0,0,0.0613583624509718,0,0,0,0,0.00417456936979485,0,0,0,0,0,0,-0.0397759307972067,0,0,0,0.0203753013508479,0,0.324598246746752,0,0,0,0,0,0,0,0.00129646428880826,-0.18439753724396,0,0,0,0,0
X601009.CH.EQUITY,0,0.0500580449400484,0,0,0,0,0,0.0779702715598552,0,0.0326220399041901,-0.0495313748534202,0,0,0,0,-0.0643603624807091,0,0.0188969083600699,0,0,0,0,0,0,-0.102158208787952,0,0,0.0567203190844136,0,-0.065205979679996,0,0,0,0,0,0,0.0511233769415378,0,0,-0.00297693236177026,0,-0.0759292733377635,0.864631852247061,0,0,0,0.0384979740873757,0,0,0
X600958.CH.EQUITY,0,0.0202949805713446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778839803007671,0.0307967082946692,0.282205541085205,0,0,0,0.114713710716336,0,0,0.0285751774045642,0,0,0,0.183484215734515,0.0836025334012295,0,0,0,0,0.0529149401111155,0.0437208445958771,0,0.0853691553057941,0,0,0
