,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X600926.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.305334167560592,0.112637272465307,0.0146238629191809,0.272433698916079,0,0,0,0,0,0,0,0,0,0,0,-0.0446701727278768,0,0,0,0.141882670654049,0,0,0,0.0960969453447396,0.0827821214331195,0,0,0,0.0368158684255797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382159958387562,0,0
X601318.CH.EQUITY,0,0,0,0.047112841591494,0,0.0675280021786685,0,0,0.162780067836697,0,0,0,0.163543316461403,0,0,0,0,0,0.0495260332023797,0,0.0138250276671052,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779018998874676,3.46944695195361e-18,0,0,0,0.0712766603124548,0,0,0,0,0.0217066326693844,0.0792642085481012,0,0,0.186790192728192,0.18048402781117
X600036.CH.EQUITY,0,0,0,0,0,0.133254598237834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332422830881448,0.102674915486419,0,0.12717259600781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330953072216575,-0.0043568615071216,0.199263425709047,0,0.0998384870342133,0,0,0,0.0850055288212056,0,-0.000392441334318673
X601939.CH.EQUITY,0.611352006338131,0,0,0,0,0,0,0,0.246123119425178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110876429480206,0,0,0,0.144330161689102,0,0,-0.0145197382897302,4.15310686520754e-05,0,0,0,0,0,0.0970626179933693,0,0.0648300018384485,0,0,0,0,0.0485448109841523,0,0,0
X601288.CH.EQUITY,0,0.00575080911322637,0,0.244004601053668,0,0,0.419274775660332,0,0,0,0,0,0,0,0,0,0.150464566854793,0,0,0.00883487261137674,0,0,0.0362238465721036,0,0,0.00777532429972237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0406953524542725,0,0,0.0712222814380937,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.342868239750543,0,0,0,0,0.181333079434989,0,0,0,-0.0731367737730946,0,0,0,0,0,0.133928636618506,-0.0178475497205086,0,0.125966939350714,0,0,0,0,0,0,0,0,0,0,-0.0917003361264797,0,0,0,0.303164059558745,0.0148978420865137,0,0,0,0,0,0
X601988.CH.EQUITY,0.0618146468569953,0,0,0,0.425047688494798,0,0,0,0,0,0,0.125870612252878,-0.0730483231511,0,-0.0483354888954448,0,0,0.00147611448822385,0,0,0,0,0,0.0239102875717575,0,0,0,0,0,0,0,0,0.214760842809764,0,0,0,0,0.149910118133608,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.140705443351086
X601628.CH.EQUITY,0,0,-0.0969431906617748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103009370588008,0,0.0623826429161966,0,0,0,0.00362515060247191,0,0,0,0,0.353093380185945,0,0,0.312688895110094,0,0,0,0,0,0,0,0,0.107276473604615,0,0,-0.112832796545525,0,0,0,0,0,0
X5.HK.EQUITY,0,0.301588007874504,0,0.065182887471091,0,0,0,0,0,-0.0160807666216569,0,0.0218043219614194,0,0,0,0,0,0,0,0,0,0.325995598522308,0,0,0.18786057503738,0,0,0,0,0,0,-0.0498535627740909,0,0,0,0.0934417385370986,-0.132169668530803,0,0,0,0,-0.010721125306008,0,0,-0.13834927848435,0.177711839952511,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.18535239153155,0,0,0,0,0,-0.229402014049158,0,0,0,0,0,-0.376736396170603,0,-0.219489912717271,0,0.143564392297791,0.0681232605070929,0,0,0,0.296893494678907,0,0,0,0,0,0,0.183284430024136,0.12878276039461,0,-0.0330001375752832,-0.179344700025228,0,0.0623900993341782
