,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0582523408704006,0,-0.115285613572123,0.142350364624512,0.788402246399109,0,0,0,0,0.108865617252226,0,0,0,0,0,0,0,0,0,0,-0.0475751729006955,-0.0214485817159894,0,0,0,0,0,0,0,0,0.188656254040916,0,-0.1311321384016,0,0,0,-0.0148392004413865,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0606665508493728,0,0,0,0,0,0,0,0,0,0,0.00793959618424548,0,0,0,0,0,0,0,0,0,0.860063279970859,0,0,0,0,0,0,0,0,0.0115699256738834,0,0.0349869117585631,0,0,0,0.0425296558785716,0,0,0,0.0825008205147847,0,0,0.00619614595042849,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.463219364798989,-0.0165065773005473,0,0,0,0.0816040433892149,0,0,0,0,0.0215947704025059,0,0.0768311251815073,0,0,0.325879334019722,0,0,0,-0.0150224563595762,0,0,0,-0.0123346495302696,0,0,0,0.0254145755922391,0,0,-0.0989863874134023,0,0,0,0.158039406266675,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-8.67361737988404e-19,0,-0.00421306580543728,0,0,0.0600167438901643,0.0545331936350312,0,0,0,0.00692668728983616,0,0,0,0,0,0.890237983626794,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.000570012564697981,0,0,0,0,0,0,0,0,0,-0.0492395102185903
X5.HK.EQUITY,0,0,0,0,0,-0.0300783268629894,0,0,0,0.13870580848132,0,0,0,0,0,0,0,0,0,0.307666468434505,0,0,0.354840137853769,0,0,0,-3.46944695195361e-18,0,0.155972501870897,0,0,-0.0605047781049152,0,0,0,0,0,0,-0.0102682930409126,0,-0.255447010400222,0,0,0.27291721318017,0,0,0,0,0,8.67361737988404e-19
X601658.CH.Equity,0,0,0,0,0,0,0.332482504875157,0.0215354236045552,0.563888017771403,0,0,0,0,0,0,0,0.173369376391913,0,0,0,0,0,-0.0177264792036068,0.128469322571418,0,0,0,0,0,0.0269633803878602,0,0,0,0,0,0,0,0,0.103870999887536,0,0,0,0,0,0,-0.123054251145607,0,0,0,0
X601328.CH.EQUITY,0.976964026203786,0,0,0,-0.0543776297327844,0,0,0,-0.0524799196755838,0,0,0,0,0,0,0,0,0,-0.121484094058985,-0.00291628166937551,0,0,0,-0.0601846733514732,0,0,0,0,0,0.0492606136095089,0,0,0,0,0,0,0,0,-0.0385177520332781,0.0578903058799558,0,0,0,0,0,0,0.0576977100333293,0,0,0
X601318.CH.EQUITY,0,0,0.0462698236539033,0,0,0,0,0,0,0,0,0,0.0237683825171466,0,0,0.0414194974462531,0.46747368038258,0,0,0,0,0,0,0,0.0178113554085294,0,0,0.0342165262252002,0,0.150772495438369,0,0,0,0,0,0.138628107711808,0,0.0857730390271593,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.171274115531768,0,0,0.166556625680318,0,0,0,0,0,0,0,0,0,0,0,0.22072639510993,-1.38777878078145e-17,0.078102278938092,0,0,0,0.0764960198336393,0,0,0,0.0593677610453899,0,0,0.0307458831362758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,-0.135851828771367,0,0.287478777625174,0,0,0,0.13723640947064,0,0,0,-0.274682000247026,0,0.116940795161262,-0.0362542505511481,0,0,0,0,0.13691427028521,0,0.0466446165680548,0,0.343973564450582,0,0,0,0,0,0,0,-0.354941185124134,0,0,0,0.280192238301175,0,0,0,0,0,0.0871520635350462,-0.203671698598769,0,0,0,0,0,0
