,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X600926.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.081210774957103,0,-0.0393344843929461,0,0,0,-0.175476773878191,0,-6.93889390390723e-18,0.502256272033747,0,0,0,0,0,0,0,-0.0394065150948715,0,0,0,0,0.217056673632225,0,0,0,0,0,0,0,0,0,0,0,0.0531147128165811,0.07541498117785,0,0,-0.0303123684627209,0.0604227003502734,0,0,0,0,0,0,0.0757415025400778
X601658.CH.Equity,0,0,0,-0.0466696493462665,8.67361737988404e-19,-0.0415068928027277,0.0497371457175479,0.163381343906271,0,0,0.322576281767433,0,0,0,0,0.067909164821551,0.0960267030178519,0,0,0,0,0,0,0,0,0,-0.128914159071993,0,0,0,0,-0.164330738449663,0,0,0,0,0,0,0,-0.129992103269436,0.277132568441864,0,0.133620149850859,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.119812204322698,0,0.143636332146677,0,0.13364564940326,0.0964672332083732,0,0,0,0,0,0,0.0013837568209436,0,0.1628743719311,0,0,0,0,0,0.195189163060944,0,0,0,0,0,0,-0.262819900993849,0.0486434132861319,0,0,-0.142654994812481,0,0,0,0,0,0,-0.0953764291225702,0,0,0.438950096921882,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.419393602715412,0,0,0,0.17807384801623,0,0,0,0.0781659661149265,0,0,0.299033196080076,0,0,0,0,0,0,0.0290341142537289,0.0450560087433822,0,0,0,0,0,-0.0795416949832148,0,0,0,0,0.017171737168578,-0.0353378331253427,0,0,0.234220293365549,0,0,0,0,0.0369438449896944,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0822346886954599,0,0,0,0,0,0,0,0,0,-0.022398239909931,0.0115411274807161,0,0,0,0,0,0.274000967945697,0,0,0,0,0,0,0,0,0,0,0.172526908734884,0.14967107142585,0.00872158522230337,0,0,0.162234253300687,0,0,0,0.0690330702625001,0,0,0.00254672881332357,0,0,0,0,0,0,0.0204963713494935,0
X300059.CH.EQUITY,0,0,0,-0.145464043116621,0,0,0,0,0,0.00856771951347219,0,0,0.115951581156463,0,0.319844165926204,0,0,0,0.203903321222661,0,0,0,0,0,0,0,0.184239203083239,0,0,0,0.0239036290562795,-0.0214792044950241,0,0,0,0,0,0,0.212941294284829,0,0.00440228572204314,0,0,0,0,0,0,0.149502786018885,0,0
X601328.CH.EQUITY,0,0,0.0609566290956628,0,0,0,0,0.0286427072567152,0,0,0,0.231633258912493,0,0,0,0,0,0.306453181806362,0,0,0,0,0,0.124525052749316,0,0,0,0,0.1131827680217,0,0.117445491590369,0,0,0,0,0,0,0,0,0,0.0483304570278495,0,0,0,0.0489279992025514,0,0,0,0,0.0374725218117321
X600000.CH.EQUITY,0,0,0,0,0,0,-0.00249690606531196,0.217545857286697,0,0,0,0.00325452719044194,0,0,0,0,0.326203271447297,0,0,0,0.0265198400957423,0,0,0,0,0,0,0,0.00157860369891521,0,0,0,0.0659386000509109,0,0,0,0,0,0,0.222673424948502,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366854113640939,0,0,0,0,0,-0.136914864923738,0,0.16935760482155,0,0,0,0,0,0,0,0,0,0.0943011099567125,0,0,0,0,0,0,0,0,0,-0.0203637015004683,0,0,0,0,0.183427942005654,0.150982150139619,0
X601319.CH.EQUITY,0,0.0756898245782262,-3.46944695195361e-18,0,0,0,0,0,0,0.0421140177387893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825371504392363,0,-0.0329935260044416,0.141838547363663,0,0,0,0,0.110737035299399,0,0.0304889380721961,0,0,0,0.129930134378832,0.144903329398451,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.106207670335098,0.0303756674816122,0,0.4915516628124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902175390127687,0,0,0,0.236011989890144,0,0.012732874262128,0,0,0,0.0277765715002901,0,0,0,0,0,-0.181851837129062,0,-0.0903015571606239,0,8.67361737988404e-19,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.113625134953144,0,0,0,0,0,0,0.123511391347302,0,0.222869382065721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177173438329159,0,0,0.0303928633652843,0,0,0,0.000316090645906373,0,0,0,0.0277365632975831,0,0,0,0,0.070603039751165,0,0
X601998.CH.EQUITY,0,0,0,0.0373618520673672,0.31355591597884,0,0,0.296052718417798,0,0.0643880257011279,0,0,0,0,0,0,0,0.16692720659861,0.0734072088795954,0,0,0,0,0,0,0.103208521215968,0,0,0,0,0,0,0,0,0,0.0316676964860739,0,0,0,0,0,0,0,0.0991262174268792,0.0155469779788605,0,0,0,0,0
X600016.CH.EQUITY,0,0.00477096839902477,0.0688269076642258,-4.33680868994202e-19,0,0,0.031487796375702,0,0.0138246648387633,0,0,0,0,0,0,0,0.146800908235456,0.0254241340479746,0,0,0,0,0,0,0.0733430972543862,0.108348816669452,0,0.406090475960278,0,0,0,0,0,0,0,0,0,0,0,0.388045459712071,0,-0.262982503225449,0,0,0,0,0.244950423705845,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0206892943039897,0,0,0,0.267015520785681,0,0,0.025572620904768,0,-8.67361737988404e-19,0,0,0,-0.145049383016529,-0.155167171841221,0,0.430498161119338,0,0,0,0,0,0,0.0970223721557702,0,0,0,-0.082738558482793,0,0,0,0.0431937213378551,0,0,0,0.149120199498644,0,-0.0304763188435068,0,0,0,0,0.0193459870358873,0,0,0
X601818.CH.EQUITY,-0.152878038197305,0.134013498187841,0,0,0,0,0,0,0,-0.112976693015622,0.287340864666788,0.0804441439047661,0,0.0304859166526768,0,0,0,0,0,0.097651798409319,3.46944695195361e-18,0.270100069394682,0.392600514440743,0,-0.0430396362594252,0,0,0,0,-0.0506026545322917,0,0,0,0,0,0,0,0,-0.00278350864435696,0,0,0,0,0,0,0,0,0,0,0.172804822860192
X600999.CH.EQUITY,0,0,0,0,0,0.0686131381924099,0,0,0,0,0,-0.278967901941116,0,0,0,0.179274167194192,0,0,0,0,0,0,0,0,0,0,0,0,0.024957726993848,0,0.171203172860611,0,0.0916640050977557,0,0,0,0,0,0.14687812709488,0,0,0,0,0,0,0,0,0.3060637891427,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0710955043765672,-0.0262150657318736,0,0,0,-0.0322430208554705,0,0,0.295512196447284,0.0249538081066609,0,0,0,0,0,0,0,0.110456692221468,0,0,0,0,0,0,0.429810931713406,0.0717187686493076,0,0,0,0,0,0,0,0,-0.0522722200844687,0,-0.0518021165355727,0,0,0,0.143221400356201,0,0,0
X267.HK.EQUITY,0.157966635463471,0,0,0,0.0411250804992598,0.125049034688388,0.078834258502477,0,0,0,0,0,0,0,0,0,0,0,0,-0.175672585136581,0.149019624017086,0.182188948496065,0,0,0,0,0.245415414575386,0,0,0.0918277836222356,0,0,0,0,0,0,0,0,0.00911701541905709,0,-0.0235755406230058,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.193479635962876,0,0,0,0,0.0322382779693682,0,0,0,0.231110074217452,0,0.0882863512472173,0,0,0,0,0,0,0.125230332618523,0,0,0,0,0,0,0,0.109403951104286,0,0,0,0.138413800596042,0,0,0.0334944503455307,0,0.0621146217581707,0,-0.31300415959636,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0303566066822661,0,0,0,0,0.0348075002112932,0,0,0,0,0,0,0,0,0,0.114215095853495,0.0506676378770832,0,0,0,0,0,0.0116434982107068,0,0.050631908927986,0,0.438213695149335,0,0,0,0,0.0554257631256575,0.0604818880851934,0,0,0,0,0.112410232696234,0,0,0.166577999152518,0,0,0,0,0,0.00661965941859564,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0579384664278545,0.0432882094172879,0.555815532704897,0,0,0.147595536660748,0,-0.131829364328618,0,0.0943109395484931,0,0,0,0,-0.0736384259189231,0.333467608757715,0,0,0,0,0,0,0,0,0,0,0,0,-0.110500202373295,0,0,0,0,0,0.0725801649517036,0,0.118577258646487,0,0.184296984539577,0,0,0,0.00912945058166478,0,0.0600061750365549,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.10914088220042,0,0,0,0,0,0,0,0,0,0.00349834743918122,0,0,0,0,-0.205826622300679,0,0.011221879651324,0,0,0,0.238996287951675,0,0,-0.247908466447028,0.149359352233489,0,0,0,0.310749089480689,0,0,0,0,0,0,0.148160697439732,0,0,0.237070249903024,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0306689053308458,0,-0.0377850635639052,0,0,0,0,0.0441018291276531,0,0,0,0.101345622589788,0,0,0.0324621401399222,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.36686388885439,0,0,0,-0.0029404060489258,0,0.259705226571892,0.0566771315257345,0,0,0,0,0.166162822426989
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686223104826732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270046381093002,0.00868761138042769,0.0661008234098398,0,0,-0.0252037850394512,0.105974907971896,0,0.225274068078459,0,0.0585534691504219,0.222932364189566,0,0,0,0,0,0.0778774672616406,0,0
X601229.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0860632527783075,0,0,0.0953019383594037,0,0,0,0,0,0,0,0.121587186505654,0,0.118614654957875,0,0,0,0,0,0,0,0,-0.0303275768537699,0,0,0,0,0,0,0,0,0.0113653198744963,0.0626448852704762,0,0,0,0,0.435227192461191,0,0.409334775508481,-0.0918392229415251,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0719910431862443,0,0,0,0,0,0.209051837376294,0,0,0.153778406007945,0,0,0,0,0,-0.0573881923065368,0,0,0,0,0.0273956968402072,0.103072977019874,0,0,0,0.296928868964199,0,0,0,0,0,0,0.0978053989223069,0,0,-0.101988788542435,0,0,0,0,-0.009663335763352
X2881.TT.EQUITY,0,0,0.308800405302574,0,0.153917808249857,0,0,0,0.250778137478155,0.0427974524131195,0,0,0,0,0,0,0,0,0,0,0,-0.0751662012541899,0,0,0,0,0,0,0,0,0,0,0,0.392573667206267,0,0,0,0,0,0,0,0,0,0.231940540647215,0.0193347400114043,-0.0304828023253653,-0.23718623554251,0,0,0
X600918.CH.Equity,0,6.93889390390723e-18,0,0.0475656458544162,0,0,0,0,0,-0.0839634361010886,0,0,0,0,0.0699891051068607,0,0,0,0.0213549690648044,0,0,0,0,0,0,0,0,0,0,0,0.297676754922028,0,0.013554151984413,0,0.207442438675245,0,0,0,0,0,0,0.0163730495870966,0.0106580631297775,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0127431465882172,0.0811154118260005,0.0865709414000844,0,0,0,0,0,0.138506147212214,0,0,0,0,0,-0.00554030733493175,0,0,0,0.157781199613039,0,0,-0.00960011586945847,0.668189512866873,0.253760138671206,0.0381890521049605,0,0,0,0,0,0,0,0,0,0,0,-0.256806934147781,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0401302871630363,-0.0345499129103811,0,0.195724649512098,0,0,0,0.0473705107225016,0,0,0,0,0,0,0,0,0.074497550162207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129582654463727,0,0,0,0,0.0972730032420047,0,0,0,0,0,0.284589412168076,0.354735824389961,0,0,0
X601881.CH.EQUITY,0,0,0,0,-0.03013045914746,0,0,0,0,0,0,0,0,0,0,0.241047489465566,0,0,0,0,0,0.0990244014462862,0,-0.0738277967373146,0,0,0,0.0216163120244347,0,0,0.228660562814424,0.073364377380066,0.118231242817535,0,0.157389183644624,0,0,0.0608946788122884,0.221541995286801,0,0,0,0,0,0,0,0,0.0176441857068694,0,0
X600926.CH.EQUITY,-0.068240203850364,0,-0.102266729283626,0.184498051019609,0,0,0,0,0,0,0.426258428531163,0.0209937061517241,0,0,0,0,0,0,0,0,-0.172803415553044,0,0,0,-0.0804857823569812,0,0,0,0.087311007864565,0,0,0.158544510155437,0,0,0,0,0,0,0,0,0,0,0,0,-0.220537314801133,1.38777878078145e-17,0,0,-0.137316622232089,0
X2886.TT.EQUITY,0,0,0.0474332306686507,0,0,0.0197119806869799,0,0,0,-0.136349571975792,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582346315659131,0,0,0,0,0,0,0,0,0,0.442620682008637,0,0,0,0.0677293436086436,0,0,0.0388075142710647,0,0,0,0.287839348745274,0,0,0,0.127185459496093,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.11099417108352,0,0,0,0,0,0,-0.0506294256775714,0,0,0,0,0,0,0.0966916578304422,0,0,0,-0.0427159510342369,0,0,0.0568189413889589,0,0,0,0.526098210152296,-0.00303319783308841,0,-0.018393307657278,0.213544830705116,0,0,0,0,-0.171533600447489,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0497808944919586,0.0624337268798633,0,0,0.0805862289636546,0.0254726240072818,0.0208145833211641,0,-4.33680868994202e-19,0,0,0,0,0,0,0.190708777866694,0,0,0,0.0338714016701917,0.0248083199942344,0,0,0,0,0.179685727637402,0,0,0,0,-0.243302687450999,0,0,0,0,0.17387245641018,0,0,0,0,0.266121108520836,0,0,0,0,0,0.0600444967703093,0.0748969005462855,0,0
X600919.CH.EQUITY,0,0,0.128964178334526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217428752512434,0,0,0.453680369511664,0,0,0,0.199765249585262,0.0639179186550543,0,0,0.252400447703049,0,0,0,0.00912087022923297,0,0,0,0,0,0,0,0,0,-0.769451023556385,0,0,0.0858715385651654,0.0634593551038152,0,0.23541232731144,0,0
X601788.CH.EQUITY,0,0,0,0,-0.191733951485919,0.0213444512219515,0,0,0,0,0,0,0,0,0,0,0,0,0.00579627027420931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552742614861475,0.304936144919861,0,0,0.0729253615156489,0,0,0.291306487913481,0,0,0,0.116614995501677,0.0491075040234502,0,0,0
X601901.CH.EQUITY,0.296310769306599,0,0,0,0,0.0714769095870451,0,0,0,-0.126498282148468,0,0,0,0,0,0,0,-0.268330316757095,0,0,0,-0.189724360786097,0,0,-0.102063523840093,0,0,0,-0.05844780656106,0,0,0.136528156978149,0,0,0.473804049424544,0,0,-0.0350614470022044,0.242426715484968,0,0,0,0.125883592874831,0,0,0,0,-0.223992380364408,0,0
X2884.TT.EQUITY,0,0,0.00945587840522043,0,0.0962927976783556,0,-0.0407697738769438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148734753069506,0,0,-0.0920000235190925,0,0.00351694546587792,0,0,0,0,-0.191455733758048,0,0.232752212764348,0,0,0.30397255447532,0,0,0,0,0,0,0,0,0.117819426144565,0,-0.156239787801723,0,0
