,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X600061.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0.120007783218346,0,0,0.270278063226989,0,0,0,0,0,0,0,0.170873227453378,0,0,0,0,0,0,0,-0.0133363187280798,0,0.206898467882371,0,0,0,0,-0.0457100194039317,0,0,0,0.146283914632476,0,0,0,-0.0253328697568068,0,0,0,0,0.190740529800273,0
X601319.CH.EQUITY,0,0.165920362622877,0,0,-0.169969332939275,0,0.010527812878611,0,0,0,0,0,0,0,0,0,-0.0910090961978602,0.0779414206484792,0,0,0,0,0,0,0,0.0396714624990218,0,-0.0810444626700543,0,0,0,0,0,0,0,0,0,0,0.109467955111037,0,0,0.700914560521613,0,0,0,0,0,0
X11.HK.EQUITY,0,0.241717445265059,0,0,0.209475460341477,0,0,0,0,0,0,-0.0675692531870808,0.0589832358584598,0,0,0.193826093558463,0,0.286949513902434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697673937315481,0,0.190833617719812,0,0,0,0,-0.108647705782455,0,0,0,0.159082624763682,0,0,0.113032054252426,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.364191011016048,0.150038494852888,0,0,0.176781052635307,0,0.145296078905131,0,6.93889390390723e-18,0.219942486208329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506668596946995,0,0,0,0,0,0,0,0,0,0.0442810876917963
X601601.CH.EQUITY,0.172773496462024,0.134467861327405,0,0,0,0,0.0775264815896826,0,0.0489315190713957,0,0,0,0,0.126613938430573,0.0120903311120101,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.433697393340246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.327611573407778,0,-0.275666308383875,0.0552386816498431,-0.30414209794192,0,0,0,0,0,0,0,0,0.320924347370919,0,0,-0.0398397627576873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596041360244378,0,0,0,0,0,0,0,0,0,0,0.14198279375498,0.556531714363217,0,-0.042834592080868,-0.0100477534423157,0
X267.HK.EQUITY,0,0,0,0,0,-0.353622508213969,0,0,0,0,0,0,0,0,0.350581761609752,0,0,0,0,0,0,0,0,0,0,0,0.17142791844513,0,0.386244419918684,0,-0.271218796419487,-0.166497476211238,0,0,0,-0.110085285653169,0,0,0.0541160642542601,0,0,-0.0988849781434174,0,0.198669212735976,0,0.367159280122174,0,0
X600016.CH.EQUITY,0,0,0,0.113827771452807,0,0,0,0,0,0.0078174258151782,0,0.302592684559242,0,0,0,0.109191878030731,0,0,0,0,0,0.0905288958894826,0.0147700693425591,0,0,0,0,0,0.101381997728382,0.0251026383188668,0.0772730564520137,0,0.168658108159562,0,0,0,0,0,0.0416177794889395,0.0222161489214748,0,0,0,0.00404925616391608,0,0,0,0
X601998.CH.EQUITY,0,0,0.131110472280019,0.106188783509304,0.0836112384852734,0,0,0,0,0,0,0.0206633253810836,0,0,0,0,0,0,0,0,0.0936312710009712,0.22411384942592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625684554873105,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.117279623837791,0,0,0,0,0,0.0191853651037642,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306305518992814,0.125835981310678,0,0.00725888254702449,0.1956532442969,0,0,0,0,0,0.266359306018609,0,0,0,0,0,0,0,0.0129772002926953,0,-0.0524631076179467,0,0,0,0
X000001.CH.EQUITY,0,0.00944888794527288,0,0,0,0.0973558292274833,0.135764148036042,0,0.0864104736524344,0,0,0,0,0,0.0313534343337015,0.060834621167089,0,0,0,0,0,0,0.0292471414667907,0,0.190525342310137,0,0,0,0,0,0.207648407433237,0,0,0,0,0,0.0388473633955575,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601818.CH.EQUITY,0.00551875927080854,0,0,0,0,0,0.075558730601135,0,0,0.330724336833992,0,0,0,0,0,0,0,0,0.503410002716662,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.154090155158248,-0.0245648078905017,0,0.0290615632262968,0,0,0,0,0,0,-0.0543296613922666,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403635574974818,0,0,0,0,0,0,0.302918690231588,0,0,0,0,0.0650161634966785,0,0,0,0,0,0,0,0.0115563431459632,-0.038250663560936,0.111473687334011,0,0,0,0.167769240424593,0.111136200892511,0,0,0,0.224758988387549,0,0.0221491434599567,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0227578256307499,0,0,0,0,0,0,0,0,0,0,0,0.246999324213032,0,0,0.157761174166213,0,0,0.115101079770752,0,0,0.0152427763634022,0,0,0,0,0,0,0.126745825994276,0,0,0.192090544492286,0,0.171987348008503,0,0,0,0,0,0.00695195100872229
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.055216032304897,0.158150143307572,0,0,0,0.176620812677475,0,0.0821142080140869,0,0,0,0,0,1.73472347597681e-18,0.350362664756712,0,-2.77555756156289e-17,0,0,0,0,0,0,0.115000162848336,0,0,0,0,0,0,0,0.0078071923392766,0,0.132122647510294,0,0,0,0,0,-0.0318691683675348,0
X601066.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.176474453598671,0,0,-0.158830231348638,-0.0167069219679908,0,0,0.229229046217516,0,0,0,0,0,-2.77555756156289e-17,0,-0.0976495219766225,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048772314492553,0,0.151971610249252,0.448268244055427,-0.122270325211465,0,0,0,0.0991846633244354,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0510691876202378,0,0,0,0,0,0,0,0,0,0.369111921587393,0,0,6.93889390390723e-18,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0415440787288256,0.0229825436891623,0,0,0,0,0.350525671956301,0,0,0.0209024423406093
X601229.CH.EQUITY,0.0561785901858906,0.178007360099553,0,0,0.0151330740450623,0,0.00184844663749028,0,0,0.151518256148469,0,0.351048365393647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315056667584049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12757133034481
X601169.CH.EQUITY,0.194501618600481,0,0,0,0,0,0.266835123085983,0.0106002551509133,0.0327097758499452,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0810479500802739,0,6.93889390390723e-18,0,-1.38777878078145e-17,0.0546364818791334,0,0,0,0.255643635232108,0,-0.101505012125431,0.0270686489681077,0.168759243914427,0,0,0,0,0.0307342286688154,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.076271214620939,0,0,0,0,0,0,0.180401237075769,0,0,0,0,0,0,0,0,0.113570878330927,0,0,0,0.13794031297893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310541944773545,0,0,0.138796504816754,0.116477812915465,0.0180607850269217,0,-0.0654883282134038,0.167521577218784
X2882.TT.EQUITY,0.323936883447757,0,0,0,0,0,0,-0.127185910102935,0,0,0,0,0,-0.0796394661163588,-0.0701119337409209,0,0,-0.127762973915791,0,0,0,-0.071346345642745,0,0,0,0,0,0.0135562127754577,0,0.105860093801976,0,0,0,0,0.890421629734591,0.15971001315557,0,0,-0.0579686635072507,0,0,0,-0.0561611521703099,0,0,0,0.149568430220761,-0.270977206646398
X600015.CH.EQUITY,0,0,0.012582743776181,0,0,0,0.364553855547438,0,0,0,0,0,0,0,0,0,0,0,0,0.14143062816618,0,0,0.172923198676062,0,0.103446334901175,0,0.0731472459158519,0,0,0,0,0,0,0,0,0,0,-0.168741187555491,-0.358678823799721,0,0,0,-0.115731396841426,0,0,0,0,0.0421841958393931
X000166.CH.EQUITY,0,-0.0627531222276111,0,0,0,0,0,0,0,0,0,0,0,0.00881298787214053,0,0,0,0,0,0,0,0,0,0.177952308811004,0,0.130984811519337,0,0,0,0,0,0,0,0,0,0.0771613924650011,0.0663432908875859,0,-0.0554038607837915,0.251351297130323,0,0.37307417456738,0,0,0,0,0,0.119964223332948
X2881.TT.EQUITY,0.060809373930629,0,0.00114926557744257,0,0,-0.101235167087308,0.137565844229998,0,0,0,-0.317404089226942,0,0,0,-0.207400314865308,0,0,-0.0797884841792054,0,0,0,0,0,0,0,0,0,-0.0150114007400548,0,0,0,0.924715093019225,0,0,0,0,0,0,0.150638681726426,0,0,0,0.212971082839561,0,0,0.0937416661030205,0,0.0463442269518833
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0663073645925123,0.00654575983153319,0.019167684937732,0.0415232855878592,0,0,0,0,0,0.0152004830469166,0,0,0,0,0,0,0,0,0,0,0.0623851200760585,0,0,0,0,0,0,0,0,0,0.260898113915601,0,0,0.377496667734217,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511426926336674,0,0,0,0,0,0,0,0.570957418530285,0,0,0.103562783794371,0,0,0.045245367864213,0,0,0.243221543531142,0,0,0,0,-0.021426171217444,0,0,0,0,0,0.0815183172809735,-0.0300359460242276,0,0
X2886.TT.EQUITY,-0.10409358896633,0,0,-0.0358388857645989,0,0,0,-0.0219932376800167,0,0,0,0,0,0.414812249801263,0,0,0,0,0,0,0,0,0,0,0,0,-0.112212264375152,0,-0.0109570711245105,0,0,0.13684614691106,-1.73472347597681e-18,0,0,0,-0.331245074572761,0,0.316705237653925,0,0,0,0,0,0,0,0.439737850011027,0
X2891.TT.EQUITY,0,0,0,0,0.0471837404448438,0,0,0,0,0,0,0.193270243996278,-0.00997112160709475,0,0,-0.0371026870716903,0,0.322105636744187,0,0,0,0,0,0,0,-0.0863505115199498,-0.00932792320002469,0,0,0,0,0,-0.0240117876031753,0,0.290782305984337,0,-0.24256260206282,0,0,0,0,0,0,-0.082832007953044,0,0,0,0
X000776.CH.EQUITY,-0.0638168606413715,0,0,0,0,0,-0.000367816845408564,0,0.119936737957217,0,0,0,0,0,0,0,0.0276108260339365,0,0,0,0,0,0,0.455690752542612,0,0,0.0767059416981279,0,0,0,0,0.010508651904576,0,0.397414982290177,0,0,0,0,0.0105700127292236,0,0,0,0,0.13083963129812,0,0,-0.0453081025477816,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0296349803515557,0,0,0,0,0,-0.0829868723211446,0,0,0,0.112903474291032,0,0,0,0,0.0137183562147144,0,0,0,0,0.321447973846551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496132801368452,0,0,0,0,0,0.00976030353075092
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.214971092583941,0,0,0,0,0,0,0,0,0,0,0.0767526777990711,0,0,0.12117614660154,0,0,0,0,0,0.0332324568331957,0.260272113374392,0,0.0939738152231676,0,0,-0.00931004226474465,0,0.208116666356866,0,0,0,0.0618359294633567,0,-0.135227311825488,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540440010252408,0.0176847623290342,0,0,0.232512619239866,0,0.127269401778086,0.241757188743062,0,0,0,0,0,0,0,0,0.0567720351630226,0,0.0533144100281606,0,0,0,0,0.0549323660289538,0.00427525553696494,0,0,0.0196566044565778,0,0,0,0.148109651669365,0,0,0,0
X601009.CH.EQUITY,0.0939369449153817,0,0,0,0,0,0,0,0,0,0.0975436064638568,0,0,0,0,0,0.173996198330327,0.200758007375382,0,0,0,0.113880913528788,0,0,0,0,-0.00587459518076574,0,0,0,0.0975684295454673,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.408971279992342,0,0,-0.076694945867654,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649270546129486,0,0,0,0,0,0,0,0,0,0.011111574265059,0.0245207762078762,0,0.127879236765484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913308892743229
X2884.TT.EQUITY,0.308101995145243,0,0,0.209196756843069,0.0813679661206428,0,-0.0410932573465554,0,0,0,0,-0.276620390328879,-0.0953957479418513,0,-0.0576676840985194,0,0,0,0,0,0,-0.106109395161763,0,0,0,0,0.248374956888904,0,0,0,0.154825719414897,0,0,0,0,0,0,0.236083505126501,0,0,-0.248297358093182,0,0,0,0,0,0.533165965561738,0
X2892.TT.EQUITY,0,0,0,0,0,0.260269162303074,0,0,0.0446556988863901,0,0,0.257437203051669,0,0,-0.218713272128583,0,0,0,0,0,0,0,0,0,0,0,0.122517869499169,-0.0706911159844115,0,-1.73472347597681e-18,0.060145339043847,0,0,0,0,0,0,0.309385667105536,0,0,0,0,-0.163394066095388,0,0,0.417975967101702,0,0
X600061.CH.EQUITY,0,0,-0.148345305057158,0.0311913915636847,0,0,0,-0.0200025076399528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.235065300072121,0.143900098606251,0,0,0,0,0.152445322366703,0,0,0.062452267394011,0,0,0,0,0.405828933589011,0,-0.0834944843784427,0,0,0,0
