,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.242960272959159,0,0.00961515529445584,0,0,0.188215525188692,0,0,0,0,0.351757216917108,0,0,-0.0619133458032256,0,0,0,0,0,0,0,0,0,0,0,0,0.135870876705333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749556849738379
X600000.CH.EQUITY,0,0,0,0,0,0,0.392948959310267,0,0,0,0,0,0,0.234144504788567,0,0,0,0,0.10905935162227,0,0.0177587487287207,0,0,0,-0.0419929342560565,0,0,0,0,0,0,-0.0728806676477241,0,0.113351885246458,0,0,0,0,-0.165037008323812,0,0,-0.0644083714188342,0.132711114031015,0,0.296549907572313,0,0.0335835232796194,0.0305590899979957
X601319.CH.EQUITY,0,0.0429599784182926,0,-0.0952572559192097,0,0,0,0,0,-0.0950542943120202,0,0,0,0.238006824733258,0,0,0,0,0.0391434032424402,0,0,0,0,0,0,0,0.347310728906188,0,0,0,0.285016394264527,-0.00998008350854285,0,0,0,0,0,0,0,0,0,0,0,0,-0.071084335839112,0,-0.0683125394747367,0
X601601.CH.EQUITY,0,0.104656584411911,0,0,0,-0.186878854049258,0.181493584378379,0,0.517825760884901,0,0,0.0804397591999004,0,0,0,0,0,0,0,-0.0881522793794417,0.0056262540057091,0.0697968349851575,0,0,0,0,0,0,0,0,0,0,0.0907574535364716,0,0,0,0.019694574368549,0,0,0,0,0,-0.207605070158617,0,0,0,0,0
X11.HK.EQUITY,0.0784030223424431,0,0,0,0.230127192620849,0.105577062716425,0,0,0,0,0.102395049935575,0,0,0,0,0,0.217724167833696,0,0,0,0,0,0,0,0,0,0,-0.0867875897028058,0.156278624053858,0,0,0,0,0,0,0,0,0,0,-0.0619275389187242,0,0,0,0.101680541109245,0.160226243946568,0,0,0
X388.HK.EQUITY,0,0,0,0,0,-0.02368606097915,0,0.305715228676877,-0.0827383445249285,0.0177459080065178,0,0,0,0.189747807378029,0,0,0.382112102253009,0,0.0560535053489055,0,0,0,0,0,0,0,0,-0.191608936873401,0,0,0,0,0,0,0,0,0.0844374532661715,0,0,0.0994427793620036,0,0,-0.0674749272192932,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588696541061648,0.0172871555868627,0,0.0414857781288236,0,0,0,-0.0180598082378213,0,0,0,0,0.244357242714694,0,0,-0.000320594645259081,0,0,0,0,0,-0.0821399042702718,0,0,0,0,0,0,0,0,0,0,0.403058117370003,0
X600030.CH.EQUITY,0.0524792818790597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209752762668032,0,0,0.100487137366699,0.393569285539625,0,0,0,0,0,0,0,0,0,0,0.404178744772929,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0384311411609074,0.10154587945075,0,0,0.246997819258695,0,0,0,0,0,0,0,0,0,0,0,0,0.262000329143073,0,0.183403806579325,-0.0682936636974705,0,0.238720060271002,0,0,0,0.00506164738766594,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0827985269185642,0,0,0,0,0,0.158034813534368,0.0755273000308205,0,0,0,0,-0.0355968569923452,0,0,0,0,0,0,0,-0.0491771040440327,0,0,0,0,0,-0.0876704681370833,0,0,0,0,0,0.346853651418401,0.147675093224618,0,0.157353235422726,0,0.246414774862158,0.0864516553032774
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107316672637774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501982490650458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.074729334852782,0,0,0,0,0,0,0,0,0,0,-0.0122453847929415,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.22533943127876,0.324263375668689,0,0,0,0,0,-0.0136839366995628,0,0,0,0.259540535309802,0,0,0,0,0.00982045368019703,0,0,0
X601818.CH.EQUITY,0,0,0,0.5132450425846,0,0,0.30139309217729,0,0,0,0,0.0327859644694828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836529667928958,0.0355906196677582,0.00620730004266636,0,0,-0.267072671836757,0,0,0,0,0.477690003333334,0,6.93889390390723e-18,0,0,0,0.0223787542526593
X601688.CH.EQUITY,0,0,0,-0.010491382934964,0,0,0,0,0,0.00717464563925968,0,0,0,0,0.0530589424554764,0,0,0,0,0,0,0,-0.131575654188626,0,0,0,0,0,0,0,0,0,0,0.065987895666049,0,-0.0747881938115794,0,0.352301701261993,0.22759430443098,0.0266543172289758,0,0.34791718390923,0,0,0,0,-0.0142059549758068,0
X601211.CH.EQUITY,0.0150898067394506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422750128551887,0.066356739101207,0,0,0,0,0,0,0,0,0,0,0.000203929021932805,0,0,0,0,0,0,0,0.265481702011635,0,0.115092705717284,0,0,0.222412803275549,0,0,0,0.0908574657247038,0.00440625244063848,0
X600837.CH.EQUITY,0.0536416640582547,0,0,0,0,0,0,0,0.107382334100832,0,0,0,0,0,0,-0.0536442940056138,0,0.0183000230536884,0,0,0,0,0,0,0,0,0,0.065861252382059,0,0,0,0,0,0,0.286485404152823,0,0,0.226423730099097,0.0979654696501664,0,0,0.195433714877584,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.149178161378577,0,0,0,0.302093511717981,0,0,0,0,0,0,0,0,0,0,0,0.189605961176217,0,0,0,0,0.178393085740756,0,0,0,0,0,0,0,0,0.0234350191126871,0,0,0,0,0,0,0,0,-0.154455472699819
X601066.CH.EQUITY,-0.115021674517213,0,0,0,-0.335212586968817,0,-0.0749766370370149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296961326509458,0.0342997508543171,0,0.00709885226974083,0,0,0,0,0,0,0,0,0,-0.20341865419487,0.120502345767957,0,0,0,0,1.73472347597681e-18,0,0,0.111262677192971,0,0,0
X601229.CH.EQUITY,0.441899841870048,0,0,0,-0.106356741217741,0,-0.0617158366053337,0,0,-0.0715292765974812,0,0.266674576681563,0,0,-0.12327636881033,0,0,0,3.46944695195361e-18,0,0,0.26140868638995,0,0.0502366967664325,0,0.0264637899843865,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.27928895924128,0,0.0208739958439217,0,0,0,0.0743294893621986,0,0,-0.0515761490038861,0.168718422099795,0,0
X002142.CH.EQUITY,-0.0176161790875794,0.492671683081282,0.286692563598004,-0.0305419485686595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298501188624655,0,0,0,0,0.106983107825395,-0.00205542224299147,0,0,0,-0.0924643073985171,0,0,0,0.00858128187656854,0,0,0,0,0,0,0,0,-0.0512053281962211,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0.109628909073412,0,0,0,0.144147458232529,0,0,0,0,0,0,0,0,0,0,0,0.072897624024578,0,0.017940529409559,0,0,0,0,0,0,0,0,0,0.154488597262724,0,0.126754703028593,0,0,0,0,0,0,0.276944361327823,0,0
X2882.TT.EQUITY,0,0,0,0,0.0471584576874843,0,0.0280705276625398,0,0,0,0,0,0,0,-0.129404978375426,0,0,0,0,-0.0107310105511707,0,0,0,0,0,0,0.00866107909564438,0,0,0,0.14669165230331,0,0,0,0,0.308573568340552,0.00744131599021137,0,0,0,0,0,0.0372629739101696,0,0,0.135344142377364,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0850022374543229,0,0,0,0.108988769549451,0,0.185215889785869,0.0900886298844672,0,0.0397034726946613,0.0204071553608834,0,0,0,0,0,0,0.117951971892036,0,0,0,0,0.454155352793953,0,0,0.0547717794219346,0,0,0,0,0,0,0.0796273239954383,0,0,0,-0.0898153459933856
X601169.CH.EQUITY,0,0,0,0,0,0,-0.0799273225306172,0.0792168525539155,-0.460062362439364,0,0,0,0,-0.141750829534482,0.191468715051113,0,0,0,0,0,0,0,0,0,0,0,0,0.0961887834043757,0,0,0,0,1.10173294887572,0,0,0,0,0,0,0,0.078443006200368,0,0,-0.109195248542786,-0.265032821339406,0,0.12436028194821,0
X002736.CH.EQUITY,0,0.123589330927908,0.00641211120430581,0,0,-1.0842021724855e-19,0,0.0528858723131041,0,0,0.133817956773108,0.129511515964498,0,0,0,0,0,0,0.0239366645128061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211336112428285,0,0,0,0,0.027485509429741,0,0,0.0342530884408696,0.282037874953084,0.0437141031898164,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0127910024994831,-0.610646333912053,0.643917256217176,0,0,0,0,0,0.125929238340184,0,0,0,0,0,0,0.156313545019469,0,0.362086624159036,0.417347661498847,0,0,0,-0.12993849950922,0,0,0.177963912772868,0,0,0,0,0,0.132412085716109,-0.300118079352225,0,0,0,-0.362937375598645
X600999.CH.EQUITY,0,0,0,0,0,-0.0131757533882362,0,0,0,0,0,0,0,0,0,0.236863319267595,0,0,0,0,0,0,0,0,0.253176431572713,0.0901980738123603,0,0.0144094989970467,0,0,0,0.0898983410144025,0,0,0.123221968162191,0,0,0,0,0,0,0.00640757219131463,0,0.233979979843547,0,0,0,-0.0641923258866142
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0750646425139718,0,0,0,0,0.165076628279096,0,0,0,0,0,0.090724204449516,0,0,0,0.0126033655790397,0,0,0.218286346449484,0,0,0,0,0.120954731260357,0.0294320657917557,0,0,0,0,0.0308694618523115,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.00354073811061487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0189956767886027,0,0,0,0.354133621007866,0.0628597163592465,0.0185691755027904,0.110442326853973,0,0,0,0.305425442527158,-0.0333300702987343,0,0.00855291215149785,0,0,1.38777878078145e-17,0.202708220617719,0,0,0,0,-0.119639828609781,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0515683799769873,0,-8.67361737988404e-19,0,0,0,0,0.0535406128380531,0,0,0,0.283875266048695,0,0,0,0.182702882143594,0,0.592124851241481,0,0,-0.0814141790052733,0,0,-0.0196213706512742,0,0,0,0,0,0,0,0,0,-1.08231067519066,0,0,0,0,0.0812956280149539,0,0,0,0,0
X2886.TT.EQUITY,-0.301736447205496,0,0.0365262595548758,0,0,0,0,0,0,0,0,-0.014255403177879,0,0,0.0913555361530356,0,0,0,0,0,0,-0.0882173817683216,0,-0.0615584300947042,0,0,0.187210842890642,0,0,0.0360037029366394,0,0,-0.165820231780164,0,0,0.178765708109074,0,0,0,0,0,0,0,0,0,0,0.727521425658951,0
X601881.CH.EQUITY,-0.0172201087307234,0,0,0,0,0,0,-0.0914121009216938,0,0,0,0,0,0,0,0,0.145662919944531,0,-1.73472347597681e-18,0,0.0579039473102783,0,0.135545614820947,0,0,0.126996567055959,-0.145806448922258,0,0,0,0,0,0,0,-0.0477566351060184,-0.0630432711514316,0,0,0.325093538450041,0,0,0,0,0,0,0.336617253400765,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.929856283678327,0,-0.921644622604321,0,0,0,0,0,0,-0.151298618234739,0,0,0,-6.93889390390723e-18,0,-0.16219795174139,0,0,0,0,0,0.0460907857432402,0,0,0.0905667139304802,0.562004085756067,0,0,0,-0.0895023697483518,0.0823844551289537,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.213834580534155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0319505237760309,0,0.257001206331836,0.396170309819242,0,0,0,0,0.129141886445508,0,0,0,0,0,0,0,0,0,0,0,0.0363619404652082,0,0.0716954506621731,0,0,-0.496100141685634,0,0,0.304000820663475
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0356842918118985,0,0,0.103039038366983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119048066064568,0,0.00899432137852886,0,0,0,0.0231924764625117,0,0,0,0,0.409586962505538,0,0,0,0,0,0.052519595111988,0.439896183773311
X600958.CH.EQUITY,0,0,0.111825373071766,0,0,0,0,0,0,0,0,0,0,-0.0351552901551647,0,0,0,0,0,0,0,0,0,0,0,0.177709329070731,0,0,0,0.0350335251078432,0.333042988495935,0,0,0,0.00671086364328492,0,0,0.234854635770977,0,0,0.00266974012431003,0.0473165270048352,0,0.031874100922337,0,0,0,0.0332831425672498
X2892.TT.EQUITY,0.0819244002792817,0,0,-0.163840637496279,0.123453490968714,0.060343440407677,0,0,0,0,0,0,0,0,0,0,0.0943292470556827,0,0,0,0,-0.157076416032934,0,0,0,0,0.135268700283841,0,-0.107476864546256,0,0,0,0,0.0939186757805959,0,0,0,0,0,0,0.598555193275797,-0.0607508733560155,-0.0375886700247972,0,0.204288419026667,0,0,0.0699764772961425
X5880.TT.EQUITY,0,0,0,0,0,0.0905331217466935,0,0,0,0,0,0.184623480585331,-0.0250812120270585,0,0,-0.0258186161710925,-0.0503653124817918,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626507269559686,0,0,0,-0.121083037951608,0,0,0,0,-0.0510190565229052,0.501997634453384,0,0,0.122420432071976,0.195443759489915,0,0,0
