,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.666701120790772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176719738237737,0.146739417820515,0,0,0,0.0116000621061146,0.0118212862329603,0,0,0.0782942519746486,0,0,0,0.0305414603344458,0,0,0,0,0,0,0,0,0,0,0.030324331726464,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.772854251984075,0,0,0,0,0.170493751648824,0,0.00565984329996423,0,0,0,0.0614755221769275,0.00922398217527349,0,0.0480476615875014,0,0,0,0,0,0,0,-0.00374800828714709,0,0.0689489056704967,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259746362603022,0,0,0,0,0,0
X601288.CH.EQUITY,0.0836476932353397,0,0,0,0,0,0,0,0,0,0,0,0.21080576682257,0,0,0,0,0,0,0.135883263978284,0,0,0,0.265729013384887,0,0,0,0,0.0937223518365867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.244146440085237,0,0,0,0,0,0,0,0,0,-0.0824857935944873,0,0,0.208791708007896,0.0871352660953809,0,0,0.0672374870360188,0.0347643990591419,0,0,0,0,0.115610277716111,0.156524613769496,0,0,0,0,0,-0.186547511474443,0,0,0,0,0,0,0,0,-0.154998904159223,0,0,0,0,0.044217581906343,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.343946021939531,0,0,0,0,0,0,0,0,0,0,0,0,0.112417680265031,0,0.113220261315256,0,0,0,0,0,0.470265211781354,0,0,-0.108114866523987,0,0,0,0,0,0.0286159434036429,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.331622431541877,0,0,0,0,0,0,0,0.0528466749160432,0,0.219805608258055,0,0,0,0,0,0,0,0,0,0.343800521825384,0,0,0,0,0,0,0,-0.0399200403779646,0,0,0,0,0,0,0,0,0,0,0,0,0.0043694800574942,0,0,0,0.0286268814658559,8.67361737988404e-19,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0368471336323603,0,0,0.100578855493631,0,0.0143791134613083,0,0.249834863147923,0,0,0,0,0.123534793905479,0,0,0,0.26305987563572,0,0,-0.0987100162013565,0,0,0,0,0,0,0.0488074258848872,0,0,0,0,0,0,0,0,-0.0155031911159343,0,0,0,0,0,0,0,0.0774892137396485,0
X601318.CH.EQUITY,0,0.186960074921844,0,0.0272512573732864,0.143753106285897,0,0,0,0.32358461525893,0,0,0,0,0,0.153849089485758,0,0,0.00832658716882945,0,0,0,0,0.116218031777619,-0.0617596647232365,0,0,0.297855154610114,0,-0.37325710475765,0.0248631290248327,0,0,0.220505160009507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230261812937214,0,0,0
X600036.CH.EQUITY,0,0.204867003789442,0,0,0,0,0,0.226807635959461,0,0,-0.120056289474334,0,0,0,0,0.101280367728177,0.141811121004646,0,0,-1.73472347597681e-18,0,-0.0478375168110056,0,0,0.166220027196878,0,0,0,0.00895005412621085,0,0,0,0.155282361074346,0,0,0.121986313445824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.211791009032545,0,0,0.154547512475661,0.185546769368894,0,0,0,0.214112290113784,0,0,0.145021483774903,0,0.26078663914254,0,0,0,-6.93889390390723e-18,0,0,0,-0.0670261515986894,0,0,0,0,0,0.0906005273419369,0,0,0,0,0,-0.0860801051910945,0.0566051430281555,0,0,0,0,0,0,0
