,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601901.CH.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X601788.CH.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0.156671435341374,0,0,0,0,0,-0.18187977425734,0,0.0687110276305965,0.45672951098157,0,0,0,0,0,-0.0815401589717898,0,0,0,0,0,0,0.271256158112288,0,0,0,0,0,0,0,0,0,0.111749116751144,0,0,0.087077643166017,0,0,0,0,0,0.0584802789432776,0,0,0,0,-0.0293834248291717
X601658.CH.Equity,0,0,0,0,0,-0.128161307499041,0,0.140193864009859,0,0,0,0,-6.93889390390723e-18,0,0,0,0.115510576731322,0.148186723802527,0,0,0,0,0,0,0,0.197658965677647,-0.0492778612064392,0,0,0,-0.151905848664913,0,0,0,0,0,0,0,0,-0.0646071356980248,-0.172733377898901,0.347274356104781,0,0,0.238900842780656,0,0.078978066963097,0,0,0
X000001.CH.EQUITY,0,0,0,0.321870204263628,0,0,0.14639021649353,0,-0.117478118150081,0,0.329135047603948,0,0,0,0.20253855641057,0,0,0.0338084213287636,-0.0925714999382145,0,0,0.0908063422739352,0,0,0,0,0,0,0,0,0,-0.227328571164717,-0.0619666397254621,0,0,0,0,0,0,0,0,0,-0.0555432300257086,0,0.220474251799411,0,0,0,0,-0.084526530283523
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107220997670768,0,0,0.0577132608571714,0,0,0,0,0,0,0,0,0.0214267607558807,0.236920178813452,0,0,0.0878738420619763,0.0277429475695835,0,-0.0179063360420646,0.111752522098575,0,0,0,0,0.00693335508205651,0.0225406536853094,0.0402738153928957,0,0,0,0,0.00830030622611581,0.0171269352276079,0.121861827649241,0.202838034762181
X601601.CH.EQUITY,0,0.548028396962977,0,0,0,0,0,0.074702707056745,0,0,0,0,0.0622315205528853,0,0,0,0,0.0374576035569361,0,0.0372846527423328,0,0,0.0450019806809607,0,0,0,0,0,0,0,0.0435708009137426,0,-0.0697974384427826,0,0,0,0,0,0,0,0,0.027266609932893,0,0,0.00344282006809082,-0.159349758668959,0,0.132556345781677,0.119407774844138,0
X601066.CH.EQUITY,0,0,0.0804241648131072,0,0,0,0.025651870584154,0,0,0,0,0,0,0.302096695016569,0,0,0,0,0,0,-0.133094733344334,0,-0.0470763568238907,0,0.107883665746929,0,0,0,0,0,0,0,0.0394098805259952,0,0.053681749450448,0,0,0,0,0,0,0,0,0,0,0.132771932289884,0,0,0.199839274088095,0
X601328.CH.EQUITY,0,0,0.0421973958704302,0,0,0,0,0.0852066925748411,0,0,0,0.135657291233488,0,0,0,0,0,0,0.30026646899111,0,0.100500304204839,0,0,0.141458231685251,0,0,0,0,0.0871416060790396,0,0,0.0469198795282716,0,0,0,0,0,0,0,0,0,0.134839934684278,0,0.0738892983609149,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.089321071477563,0,0.0255300405124465,0,0,0.0895962316666684,0.160511922882843,0,0,0,0,-0.0924462591333644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540235228068053,0,0.0627630031848609,0,0,0,0,0,0,-0.055647426546944,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.140729546277043,0,0,0,0,0,0,0,0.0336180617147647,0,0,0,0,0.45640995966368,0,0,0,0,0,0,0,0.0211696577568915,0,0,0,0,0,0,0.0474360570152099,0,0,0,0,0,0.106278761059125,0,0,0,0,0,0,0,0,0.0623935021080616,0.0265074195444236,0,0
X601319.CH.EQUITY,0,0.257412075943263,0,0,0,0,0,0,0,0.0523490473437255,0,0,0,0,0,0,0,0,0,0,-0.0356742323164922,0,0,0,0,0,0,0.122724385111108,0,0.055626231160377,0.0721983440266641,0,0,0,0,0,0,0,-8.67361737988404e-19,0.08009010549945,0,0.218328984801854,0,0,0,0,0.129684733882277,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0384657637681514,0,0.00543917680686616,0,0.574211944433233,0,-0.0412026467940587,0,0,0,0,0,0,0,0,0,0,0,0.155255845745404,0,0,0,-0.0297861360541923,0.0233565853463766,0,0,0,0.179960569202397,0,0,0,0,0,0,0,0,0,-0.203645932263143,0.104226736521346,0,-0.0949173193111446,0.036468694701923,0,0.0835525833726919,0,0
X002142.CH.EQUITY,0.0679522061736174,0,0,0.0401470077438434,0,0,0,0,-0.0331998376541147,0,0.166174153994829,0,0.182385575705378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187293060088858,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426339187876042,0.076846012640004,0,0,0.0222979245206928,0.0537088956113392,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.221851664315304,0,0,0.0142848890601482,0,0,0,-0.137647871215511,0,0,-0.311969725340051,0,0.374471477454523,0,0,0.0706616818514006,0,0.125265907354586,0,0.016809435371569,0,0,-0.0197902224881917,0,0,0,0,-0.140357838476393,0,0.193574390922434,-0.00946453978823274,0.131110604077646,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0910381208380005,0,0,0.0433347964821596,0,0,0,0,0,0,0,0,0,0,0.227130559646021,0,0,0,0,0,0,0,0,0.0803978794369922,0,0.547151109998593,0.0316241823324182,0,0.0312508755976506,0,0,0,0,0,0,0,0,0.396332931465588,-0.431903450415009,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.0423910719920969,0.00924226492322099,0.0686265941305779,0.01517752514967,0,0.399831516394242,0,0.0580790309758498,0,0,0,0,0,0.138479335915843,0,0,0.307187718953306,0,0,0,0,6.93889390390723e-18,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214923582112603,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.32067755128406,0,0,0,0,0,0,0,-0.00394382642505477,0.152113893443065,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.249450474373125,0,0,0.226259913359909,0,0,0,0,0,0,0,0,0.136275208867746,0,0,-0.0263173850886108,0.0100269727723873,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.167064352657713,0,0.0395579244343131,0,0.0666312572054488,0,0,0,-0.0830586526102886,-0.0758317036880369,0,0,0.1023647765212,0,0,0,0,0,0,0,0,0,0,0,0.295487700034583,0,0,0,0.0907611786310273,0.15960357582945,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.085904963835814,0
X601688.CH.EQUITY,0,0,0,0,0,-0.0473515094293102,0.137370719206055,-0.0352194719008163,0,0,0,-0.0702268257214227,0,0.370158577623247,0,0,0,0,0,0,0,0,0,0.302945525141734,0,0,0,0,0.409921098641949,0,0.0028513791158718,0,0,0,0,0,0,0,0,0,0,0,-0.0621729482813592,0,-0.0921355772228021,0,0,0,0,0
X601211.CH.EQUITY,0,0.0142714599905375,0,0,0,0.0473675116815605,0,0,0,0,0,0,0,0,0,0,0.175741945518767,0,0,0,0,0,0,0,0,0.0412319870051881,0.10341475989498,0.433521894545833,0,0,0,0,0,0.0420205642668596,0,0,0.037610269457831,0,0,0,0.127883777096602,0,0,0,0,0,0,0,0,0.0371989522968461
X600837.CH.EQUITY,0,0,0,0,-0.0328048953880448,0.039429664369744,0,0,0,0,0.106081059291788,0,0,0,0,0,0.0333605754265792,0,0,0,0,0,0,0.111616835386185,0,0,0,-1.73472347597681e-18,0,0,0,0.0809132741796104,0,0,0,0,0.115633205015622,0,0,0,0,0.0732525343041091,0,0,-0.143691727305053,0,0,0,0.165741280120817,0.164885165650573
X601336.CH.EQUITY,0,0,0,0,0,0.106873926551562,0.504882460198226,0,0,0.0587220380648918,0,-0.0826581679899695,0,0,0.056275539338868,0,0,0,0,0.28818998875598,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631662501771043,0,0,0,0,0,0,0,0,0.0746600701998089,0,0,0.129191689313867,0,0,0.0977997738586725,0.031522864046389,0
X267.HK.EQUITY,0.155173222430596,0,0,0,0,0,0.0430336000129945,0,0,0,0,0,0,0,0.0527761082959664,0,0,0,0,-0.12266120203065,0.141405252054211,0.208475708193016,0,0,0,0,0.293742881093002,0,0,0.135678442407038,0,0,0,0,0,0,0,0,0,0,0,-0.0529978308092332,0.0372184755141266,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.0564016610996801,0,0,0,0.236710843247807,0,0,0,0,0,0,0,0,0,0,-0.119715794266892,0,0,0,0,0,0.3024311857933,0,0.147572384242614,0,0,0,0,-0.057479185412267,0.037926673546976,0.0841520192632122,0,0,0,0,0,0,0,0,0,0.0684072508453694,0,0,0,0.0814468774479112
X2882.TT.EQUITY,0,0,0,0,0,0.102293836055577,0,0,0,0,0.0389356470631516,0,0,0,0,0,0.0756462450692157,0,0,0,0.142656311838773,0,0,0,0,0,0,0,0,0.00886612737650762,0,0.0169328156905265,0,0,0,0,0,0,0.426325947408996,0,0,0,0.228352761547575,0.0300606931201764,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0424347279236744,0,0,0,0,0,0,0.0541309150980414,0.0784439119294265,0,0.0894517810052187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214319374036917,0.0122961649865766,0,0,0,0,0,0.0519139027083704,0.0221956400189907,0.336925324181901
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.148969616960397,0,0,-0.00462328861041013,0,0,0,0,0,0,0,-0.00627099013902354,0,0,0,0,0,0,0,0.315719842135056,0,0,0,0.0109312545423405,0,0,0,0,0,0,0,0.0480500214842245,0,0,0,0.0933024099425655,0,0,0.198241652636034,0,0.0742380803288747
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0759267404549499,0,0,0,0,0,0.107073309391414,0,0.246112959144006,0,0,0,0,-0.0844533771352903,0,0,0,0,0,0.128725904760068,0,0,0,0,0,0.257625446185567,0,0,0,-0.0125257856546763,0,0.0682250577643787,0,-0.0168177918963115,-0.0685708572408102,0,0,0,0,0.0097590018791248,0
X601229.CH.EQUITY,0,0.0366496664854737,0,0,0,0,0,0,0.0622060748631949,-0.0255728541944154,0,0.0703254705839613,0.00371087515325012,0,0,0,0,0,0.00262149439586755,0.0963707490852165,0,0.127000456381353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573215029231035,0,0,0,-0.090441110423295,0.477513103413607,0,0.426194990077305,0
X2881.TT.EQUITY,0,0,0.193512317621071,0,0,-0.0102271191873663,0,0,0.224005582678973,0,0,0.0299341334739735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164367125323156,0,0.340383168546282,0,0,0,0,0,0,0,0,0.388526896772731,0,0,0.00986036512305624,-0.115486649377046,0,0,2.16840434497101e-19
X601169.CH.EQUITY,0,0.0659006149553627,0.148424758482521,0,0,0,0,0,0,0,0,-0.175298978871778,0,0,0,0,0,0,0,0.247740006188439,0,0,0.183030519354285,0.69180549807439,0,0,0.0551818764780569,0,0,0,0,0,0,0,0,0,0,0,-0.132465601812096,0,0,0,0,0,0,0,0,0,0.00104053377600235,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0371003711093719,0,0,0,0,0,0,0,2.16840434497101e-19,-2.16840434497101e-19,0,0,0,0,0,0,0.00803410651352283,-0.0443922242019902,0,0,0,0,0.297425933733482,0.146349454735007,0,0.0416667507665643,0,0,0,0,0.191636589695178,0,0,0.0324195172651267,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.361231536066713
X600015.CH.EQUITY,0,0,0.0794835467566094,0,0.0515495161323204,0,0,0.104479623067072,0,0,0,0.140561817610038,0,0,0,0,0,0,0,0.200496779976681,0,0.0681222273265394,0,0,0,0,0,0,0,0.0555560561034426,0,0,0,-0.0768656755817551,0.0211912989893138,0,0,0,0,0,0,0,0,0,0,0,0.306251932636109,0.0794654833671838,0,0
X2886.TT.EQUITY,0,0.0490190542956992,0,0,0,0.100145414842773,0,-0.0779062781809694,0,-0.115465528706788,0,-0.00477955509098723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226399097840476,0.270503167669951,0,0,0,0.171095586236892,0,0,0,0,0.344257843865179,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.114073402406364,0,0.153256424404311,0,0,0,0,0,-0.137959500894449,0,0,0,0,0,0,0,0,0,0.198201655121691,0,0,0,0,0.111045000540821,0,0,0,0.242724371764799,0,0,-0.000975713190249148,0,0.402345257326653,0,0,0,0,0,-0.124531192764835,0,0,-0.154322545811224,0,0
X600926.CH.EQUITY,0,0,0,0,0,-0.0501127516765616,0,0,0,0,0.371617081507854,0,0.127868484396524,0,0,0,0,0,0,0,0,0,-0.142059954042105,0,0,0,0,0,0,0,0.0698889716150443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969426702179616,0,-0.157352527148275,0.0210983980617939,0,-0.15140299444487,0.334889337957372
X601901.CH.EQUITY,0.336137298834362,0,0,0,0,0,0,0,0,-0.0431784174033952,0,0,0,0,0,-0.0949079394661002,0,0,0,0,-0.05342530699741,-0.296052459461821,-0.188619869852549,0,0,0,0,0,0,0,0.0466467543283748,0,0,0,0.100593475112753,0,0,0,0,0,0,0,0,0,0,0,0,0.375148424657891,-0.127551733975469,0
X601009.CH.EQUITY,0.0858260516052098,0,0,0,0.082940419770211,-1.73472347597681e-18,0.140767419302496,0.0270396936198602,0,0,0,0,0,0,0.0209558774171141,0,0,0,0,0.0301022171105738,0,0,0,0,0,0.147511070891079,0,0,-0.169066490079486,0,0,0,0,0,0,0,0,0.243485647245348,0,0,0,0.371996537135746,0,0.0141887415910778,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122352339937258,0.054250564788599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119804173997293,0.150402570460449,0.50978886595763,0,0,0,0,0,0,0,0,0.0282502884455995,0,0,0,0.0151506763241305,0.153687100281634
X601788.CH.EQUITY,0,0,0,0,0,0,-0.281305063469312,-0.134459262333786,0,0,0,0,0,0.121686318458492,0,0.0521018045845379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470225720739951,0,0,0.115941430455496,0,0,0,0,0,0,0.310880708952956,0,0.288126426169497
X600958.CH.EQUITY,0,0,0,0,0,-0.132332806168477,0,0,0,0,-0.108406846292798,-0.0750040921518346,0,0.079373962756026,0,0,0,0.113827842305338,0,0,0,0,0,0,0,0,0,0,0.178662944309134,0,0.0271430778542834,0,0,0,0.151043475985637,0.0601225123915263,0,0,0,-0.0144669689349321,0.340690383539757,0,0,0,0,0,0,0,0,0
