,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X600016.CH.EQUITY,0,0,0,-0.0581063304851849,0,-0.0411578885276112,0,0,0.083031529003386,0,0,-1.73472347597681e-18,-0.273652801865927,0,0.100184141244237,0,0,0,0,0,0.406907234729134,0,0,8.67361737988404e-19,0,0,0.182309840056786,0,-0.0359614243354364,0,0,0,0,0.444477022263853,-0.0504845851506835,0,0,0,0,0,0,0,0,0,0,0.300309006020043,0,0,0,0
X601818.CH.EQUITY,0.264685375491338,0,0.0369131943550308,0,0,0,0,0,0.0393929469318324,0,0.234879495300944,0.173143635158467,0,0,0,0,0.0340820105418408,0.0158746338664276,0,0,0,0,0,0,0,0,0.036924389650889,0,0,0,0,0,0.0218365612226357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692166781913388,0,0,0,0,0,0,0.156650856060016,0,0,0.514456405304455,0,0,0,0,0,0,0,0,-0.134724040800661,0.150043796391535,0.0882927128524842,0.081997663554503,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.281609144727081,0,0,0,0,0.131329305229788,0.00077209081293595,0,0,0,0,0.113871720380388,0.234866115131745,0.0633169157418238,0,0.0222054470316144,0,0,0,0.0445707610364596,0,0,0,0,0,0,0,-0.00885281869928752,0,0.182554663272657,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.155356067586491,0.0199698415482141,0,0,0.0933114624309908,0,0,0,0,0,0,0,0,0.196232373291374,0,0,0.436847122815015,0,0,0,0,0,0,0,0.0563253893570162,0,0,0,0,0,0,0.0397372905977148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.100455291381294,0,0,-0.148347860718256,0.0893380119038819,0,0,0.141295197312842,0.00382177217199744,0.167625412521072,0,0,0,0,0,0.0192646100753966,0,0.0742961269698077,0,0,0.379964891408294,0,0,0.0446887872362129,0.16460924723916,0,0.0501279522572304,0,0,0,0,0.00503898481230302,0,0,0.23376960854555,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.268054898918869,0,-0.117116241270267,0.276617616248332,0,0,0.005841967673553,0,0,0.00200270758090597,0,0,0.103258154685036,-0.275916249564987,0,0.203994431420953,0,0,0,0,0,0,0,0,0,-0.163961206399189,0,0,0.169151296791639,-0.112096789143621,0,0,0,0,0,0,0,0,0,0,0,-0.158503772093946,0,0,0,0,0,0,0.266352719333082
X2388.HK.EQUITY,-0.308934767934985,0,0,0,0.244469694139494,0,0,0,0,0,0,0.0321947440310136,0,0.425516397277819,0,0,0,-0.0417933452179971,0,0.00319587124430432,0,0,0,0,0.0972297921514162,0,0,0,0,0.234247291317564,0.0539706338720251,0,0,0,0,0,0,0,0,0,0,0.0394786071857715,0,0.194665611735043,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.0646461203107913,0.228624064042395,0.205821654864732,0,0,0.0789545699964008,0.00283195642834783,0,0,0,0.150244947352075,0,0,0,0,-0.0346698882050243,0,0,0,0,0,0,0,0.0757116941939653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155393830455479,0.183214151739043
X600919.CH.EQUITY,0,0.0782250550859274,0,0,0,0.156358273216418,0,0,0,0,0,-0.101159875953505,0,0,-0.0263476027615558,1.73472347597681e-18,0.0520186485414627,0,0,0,0,0.110905644623094,0,0,0,0,0,0,0,-0.074067987102835,0,0,0.0987880497942537,0.0652997746623517,0,0,0,0,0,0,0,0,0,0.231667866290759,0,0,0,0,0,0
X601916.CH.Equity,0.138506022681514,0.0498819197352974,0.0522016559086872,0,0.128723637041769,0,0,0,0,0,0,0,0,0,0,0,0.196138085987656,0,0,0,0.0522342541439294,0,0.0487403226070786,0,0,0,0,0,0,0,0,0.0449080206543891,0.172868178634691,0.261405169582377,0.0450234785659274,0.0894439260456138,0,0,0,0,0,0,0.0584317131305425,0,0,0,0,0,0,0.102963498324241
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0483870854682929,0,0,0,0,0,-0.0108152924883471,0,0.00346580607543936,0,-0.0236060109132304,0,0,0,-0.0269968591219975,0,0.399641170884227,0,0,0,0,-0.0270034880406991,0,0,0.25297920141659,0,0,0.213326387916464,0,0,0,0,0.0679971133548332,0,0,0,0,0
X601601.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,-0.097107243539075,0.574813139936951,0,0,0,0,0.226966953138733,0,0,0.227494606828568,0,0,0,0,0,0,0.0194870626218364,-0.0517468930679298,0,0,0,-0.0569917373076059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952123882818405,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.14322958300691,0,-0.103470436843276,0,0,0.154201355773073,0.394337752004875,0,0,0,0.119880757425413,0,0,-0.0357129264939868,0,0,0.193454813802459,-0.184712726097065,0,0,0,0,0,0,0,0,0,0,0,0,0.289462778416932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,-0.0801685098044928,0.0421136255764463,-0.055811132245675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775709565742537,0,0.0854093080220939,0.000180509362431918,0.292971339902731,0,0,0,0,0.155166587777511,0,0,0,0,0,0,0,0,0,-0.0353635500357319,0,0,0,0,-0.108422162574801,0,0,0,0,0,0,0,0.44042062767565
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.00683382291343273,0,0,0,0,0,0,0,0,0,0.0500516822846925,0,0,0,0,0.338384019532999,0,0,0,0,0,0,0,0,0,0,0.00222319199158964,0.136120623505782,0.0624391834258099,0,0,0,0.221878298106607,0,0,0.0257971602089916,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0110543862981323,0.0460352440843456,0,0,0,-0.0220095802858907,0,0,0,0,0.0971082772687003,0,0,0,0.206886142065548,-0.00740637101344457,0,0.403052715608832,0,-0.248584622407937,-0.0414238224906395,0,0,0,0,0,0,0,0,0,0,0,0.0524916264600657,0,0,0,0,0,0.229679484108816,0,0,0.105556452943498,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0.0877630360567179,0.0349479508089533,0,0,0,0,0,0,-0.140021447385165,0,0,0,0,0,0,0,0,0,0,0.189265005184807,0,0,0,0,0,0,0,0,0,0,0,0.319388186938524,0,0,0.261801368009152,0,0,0,0,0.194408104440957,3.46944695195361e-18,0,-0.0711997206852874,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.0858097933188882,0.15469898292607,0,0,0,0,0,0,0,0.0726570776020127,0,-0.0175678807740159,0,0,0,0,0,0,0,0,0,0,0,-0.00560481910450412,0,0,0.170240653419466,0,0.0210254619789997,0.0503254335471537,0,0,0,0,0,0,8.67361737988404e-19,0.14374293168719,0,0.171562698858258,0,0.209346263159027,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138708356558201,0,0.0239286568139769,0.231477068749103,0,0,0,0,0,0,0,0,0,-0.0132353808611475,-0.0288078845040966,0,0,0,-0.00672165151735767,0,0.341453952825023,-0.0834521462390486,0,0,-0.0561145562627381,0,0
X601077.CH.Equity,0,0,0,0,0,0,-0.00800303909574589,0,0,-0.183326065974638,0,0,-0.243673655404899,0.162355335390462,0,0,0,0,0,0,0.193017397959459,0,0.180992109330597,0.239501523487532,0,0,0.124994648504285,0,0,0,-0.205736366345552,0,0,0,0,0,0,0,0.259794566651986,0,-0.100806302022492,-0.0688816789954958,0.163278244956832,0,0,0,0.266156761259168,0,0,0
X600030.CH.EQUITY,0,0,-0.030504293468752,0,0,0,-0.248086645148198,0.120686563562931,0.127162763879994,0,0,-0.0554727793295456,0,0,0,0,0.00487362824158681,0,0,0,-0.120543223347547,0,0,0,0,0,0.0120957023965757,0,0,0,0,0.402872812969924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976338582748201,0,0.260889075191522,0,0
X601336.CH.EQUITY,0,0,-0.0455877575925883,0,0.0706502881067486,0.137826198362325,0,0.44031012522521,0,0.188796145764926,-0.128961676911364,0.0633150873338837,0,0,0,0.152980332357159,0,0,0,0,0,0,0,0,0,0.0223766851715748,0.0421995847740406,-0.133831287758895,0,0,0.00407777974056237,0.241343132111806,0,0,0,0,0,0,0,0,0,0,-0.0818677661742142,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.115115362165559,0,0,0,0,0,0,0,0,0,0.0474681089659547,0,0.239573509520869,0,-0.0426070295864484,0,0,0,0,0.0225594745677229,-3.46944695195361e-18,0,0.361865839089835,0.0286460740421645,0,0,0.0759489718489143,0,0,0.0946390287033072,0.166881026243227,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221296145532793,0,0.0646902545663501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179524186802883,0,0,0.153659042398041,0,0.652044788208012,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0.0596506843123287,0,0.0343343805864021,0,0,0,0,0.0178601639750757,0.0286577683974398,0,0.0159060810594133,0.0845982730606446,0,0,0,0,0,0,0,0,0,0,0.0213639312375026,0,0,0,0,0,0,0,0.285534799981758,0,0,0,0,0,0.321442099364374,0.237261078392384,0,0,0,0,0,0.00273874752422433,0.0649263020684104,0,0,0,0.0509219973105986,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0706940841116125,-0.0459226351771838,0,0,0,0,0,0,0.0415490402914493,0,0,0,0,0,0,0.0153942698673187,0,0,0.154515146801614,0,0,0,0.07943277064165,0,0.124739640699115,0,0,-0.0188562216489807,0,0,0.115481970653161,0.0108950848498222,0,0,0.150923133384679,0.197755237532637,0,0,0,0,0,0,0.0182079163484319,0
X2880.TT.EQUITY,0,0,0,0,-0.0114558986764219,0,0,0,0,0,0,0,0,0,0,-0.0346144345010281,0,0,0,0,0,0,0,0,0,0,0,-0.163184346678696,0,0,0,0,0,0,0,0,0,0.383625311025432,0.0316959424046813,0.108913501040346,0,0,0,0,0.247359106046622,0.112982559607446,0,0,0.076460643571075,0
X2883.TT.EQUITY,0,0,0,0,-0.0304712190489425,0,-0.0133248090317978,0,0,0,0,0,-0.0243195255952877,0,0,0,0,0,0,-0.0722162210011418,0,-0.0632643952782545,0,0,0.385320913734844,-0.0351711083780747,0,0,0,0,0,0,0,0,0,0,0.280797484217996,0,0,0.15128375664967,0,0,0.0497392034488432,0,0.0994015111461151,0,0,0,0.0939883949948394,0
X601577.CH.EQUITY,0,0.299702222691324,0,0,-0.0229436686332628,0,0,0,0,0.30277054486917,0,0,0,0,0,-0.134001746834994,0,0,0,0,0,-0.234656803253051,0.10715817964473,0.0820419100086481,0,0,0,0,0,0,0,0,0.0429072509147201,0,0,0,0,0,0,0,0,0,0,0,0,0.746571592787393,0,-0.281397776299572,0,0
X601838.CH.EQUITY,0,0,0,0,-0.0231385103942765,8.67361737988404e-19,0.0782589274380965,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0205436115776259,-0.0399276391005694,-0.0656451801974515,0,0,0,0,0,0,0,0,0.178717853928605,0,0,0.656525643310088,0.0446731344499342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,-0.0325138001456836,0,0,0,0.151366741548139,0,0,0,0.0262637757243672,0,0,0,0,0,0,0,0,0,-0.0355680712852706,0,0,0,0,-0.051211541559001,0,0,0.0170112060604853,0,0,0.025802310256949,0.105076821777083,0,0,0,0,0,0.115422006666083,0,0.2958830629569,0.0152206828005157,0.341215450309198,0,0,0.144635351806293,0,-0.0213813902183053,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0589463695091026,0,0,0,0,0,0,0.306314361211728,0.0743386339362486,0,0,0,0,0.0762116547409181,0,0,0,0,0,-0.0858709999495214,-0.0560691479481593,0,0,0,0,0.229167803395637,0,0,0.414453736059945,-0.0956384477914171,0,0,0,0.0100375170534667,0,0,0.241461315255333,-0.191121716190932,0,0,0,0.219563727309677,0.254969893595055,0
X600837.CH.EQUITY,0,0,0.284050847363383,0,0,0,0,-0.0362888688722882,0,0,0,0,0,0,0,0,-0.0492541111305809,0,0,-0.0284428380921295,-0.199048242754686,0,0,0,0,-0.0826256739952865,-0.0308978443846416,0,-0.00939902484175476,-0.0793665106207091,0,0,8.67361737988404e-19,0.463128266163406,0.424546083915234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539412601000422,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0933251055061799,-1.73472347597681e-18,0,0,0,0,0,0.0132445312400473,0.19193289277513,0,0.0759428131970325,0,0,-3.46944695195361e-18,0,0.0269122872680646,0,0,0,0.390155802794913,0.142284386962873,0,0,0.215472229307252
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039920927318886,0,0,0,0,0,0,0,0,0,0.172102988658043,0,0,0,0.269560600653169,0,0.0784565466513518,0,0,0,0.0751796133057171,0,0.156270428154495,0,0,0.0256800193734258,0.01272418114423,0.228940654007837,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0.29980599860601,0,0,0,0,0.161631708577582,0.0246019068212666,0,0,0,0,0,0,0,0.11098802131195,0,0.254008250208324,0,0,0,0,0,0.337877849979657,0,0,0,0,0,0,0,-0.0428506573514872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
