,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X5880.TT.EQUITY,X2880.TT.EQUITY
X601166.CH.EQUITY,0,0,0.067314200711004,0,0,0,0.329182891833773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558811585665734,0,0.142471593083779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350070812971769,0.0492328093149774,0
X601328.CH.EQUITY,0,0,0.020167397521209,0,0,0,0,0,0,0,0,0,0.632049092493414,0,0,0,0,0,0,0,0,0.0872362034613121,0,0,0,0.0737324886615323,0,0,0,0,0,0.112908564529172,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.07275859634048,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0399004567192364,0,0.0697247466616939,0,0,0,0,0.419215194567642,0,0,0.162127031746589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132671695711043,0,0,0.1158260436392,0,0,0,0,0,0,0,0.0303194541399593,0,0,0.087248685408778,0,0,0
X388.HK.EQUITY,0,0,0,0,0.175438934643707,0,0,0.0175954130943327,0.0225242006043644,3.46944695195361e-18,0,0,0,0,0.00809084629778541,0.0599309663402949,0,0,0,0,0.561171181430317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753762156904259,-0.0626248763824964,0.0528853893235407,0,0.0123998630239923,0,0,0,0,0,0,0.148988190647168,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.260408024514318,0,-0.148053878220735,0,0,0,0.10506368843429,0.0152602182134295,0,0,0,0.123097142608228,0,0,0,0,0,0,0.261224383583318,0,0.249746878322137,0,0,0,0,0,0,0,0,0.164443293813423,0,0,0,0,0,0,0.0602578976207169,0,0,0,0,0,0,-0.0201817765117625
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.192265740428531,0,0.0242366164295372,0,0,0.0913479686106034,0,0,0,0,0,0,0,0,0.139125911615163,0,0,0,0,0,0,0,0.22538999169634,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0771869096990047,0,0.196145011851477,0,0,0
X11.HK.EQUITY,0,0.0895692933052218,0.00575674999131536,0,0.15489302806784,0,0,0.136684500677228,-0.113492363845066,0,0,0,0,0.0503956489038973,0,0,0,0,0,0,0.601718904486885,0,0.00675265771441131,0,-0.0445010468481339,0,0,0,0,0,0,0,-0.00594073129397673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0702077860328023,0,0,0,0,0,0,0,0,0,0,0,0.17671120271839,0,0,0,0,0,0,0,0,0.182305678258337,0,0,-0.124262032879838,0,0,0,0.440786107791734,0,0,0,0,0,0,0.0275449721123312,0,0,0.14236016051253,0,0,0,0,0,0,0,-0.0277442721292341,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851999467657369,0,0.492073468136854,-3.46944695195361e-18,0,0.00416352637750307,0,0.0144892650156409,0,0,0,0.129886033053037,0,0,0.0460579720831463,0,0,0,0,0,0.0163005387936379,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.471249986157083,0,0,0,0,0,0,0,0,0,0,0.0979135656661653,0,0,0,0,0.130349398076698,0,0,0,0,0,0,0,0,0.14479510349383,0,0,0,0,0,0.0922740522673018,0,0,0.070067916096326,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0907070411696448,0,0,0,0,0,0,0,0.0631861134872457,-1.73472347597681e-18,0,0,0.528578955777879,0,0,0,0,0,0.107638015687552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132621779618683,0.102056409878666,0,0,0,0,0,0.0555389165795874,0,0,0,0.0637039658390898,0,3.46944695195361e-18
X601998.CH.EQUITY,0,0,0.38100862753753,0,0.0379695446036545,0,0,0,0,-0.0196744192914455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110131579397491,0,0,0,0,0,0.0508158287418351,0,0,0.238594540932214,0,0,0,0,-0.0532017676842042,0,0,-0.0110198402596133,0.249480218608826,0,0,0,0,0,0,0.101108543297295
X267.HK.EQUITY,0,0,0,0,0.287227594274605,0,0,0.107463494139255,0,0,0,0,0,0,0,0,0.0669492604791437,0,0,0.111768882547624,0.114013646283026,0,0,0,0,0,0,0,0,0.0481068673821972,0,0,0,0,0,0,0,0,0,0,0,0,0.20861318755882,0,0,0,0,0,0.090792180047801,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.156553065790296,0,0.248379312489761,-0.0924339067479123,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834170862535443,0,0,0,0,0,0,0,0,0,0,-0.0495517768434728,0,0.138164142478589,0,0,0,0.417823607668951,0,0.17544646536757,0,0,0.182954956993568,0,0,-0.204368216467509,0,-0.19483993616234
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823374048244967,0.207874182228124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057237289018873,0.123520850531778,0,0,0,0.0550026887071725,0,0,-0.238597173096629,0,0,0,0,0,0,0,0,0,0.836488948588475,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246124611431919,0.214717795972547,0,0,0,0,0,0,0,0.045588682120474,1.73472347597681e-18,0,0,0,0,0,0,0.100257827176112,0.0432133072331286,0,0,0.119865115270321,0,0,0,0,0,0,0,0.151387298426717,0,0
X002142.CH.EQUITY,0,0.325581424451157,0,0,0,0,0.297268936120077,0,0,0.00671089927919851,0,0,0,0.137642197389335,0,0,0,0,0,0,0,0,0,0,0,-0.209230284403578,0,0,0,0,0.432487511853887,0,0,0,-0.0995206762413884,0,-0.0573013514154376,0,0,0,0,0,0,0,0,0,-0.257948443601306,0.211770068681953,-0.0887945000017124,-0.0100252271223548
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395791363687474,0.0585215302529146,0,0,0,0,0,0,0,0.0607710015459704,0,0,0.0560652085920358,0,0,0,0.1839535475997,0.0272316295199002,0,0,0,0.115929861750939,0.0815643107084769,0.0110731139186117,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.0493093872419072,0,0,0.0522338962938661,0.0198042315609933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543322074435793,0,0,0,0.248494864577181,0,0.216603778640179,0,0,0,0,0,0,0,0,0.132070485206396,0,0,0.132040923660479,0,0,0,0,0.120639734974193,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0735550196168731,0,0,0,0.0308155163742542,0,0,0,0,0,0.215688827084169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178938472145082,0,0,0,0.236795995725261,0,0,-0.0137863181968932,0.184294950351108,0,0,0,0,0,0,0,0,0,0,0.0259160614718341
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119625146419282,0,0,0,0,0,0.0458055540338064,0.0522291993265444,0,0.0454182707379054,0,0,0,0,0,0,0.501675168644066,0.130006276331952,0,0,0,0,0,0,0.134379038902568,0,0,0,0,0,0.0685680564668704,0,0
X601229.CH.EQUITY,0,0,0.236598262049249,0.132546612652181,0.117686548826058,0,0,0,0,0.0612506457040507,0,0,0,0,-0.0800944870188671,0.0296454279364505,0,0,0,0,0,0,0,0.0570396138863307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299195579810964,-0.151963457900185,0,0,0.38444027885059,0,0,0,0,0,0.210085474626783,0,0
X601169.CH.EQUITY,0.141768237522285,0,0,0,0,0,0,0,0,0,0,0.34895627354397,0.137145923247505,0,0.010234345395145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857869917128253,0,0,0,0,0.102566277170463,0,0,-3.46944695195361e-18,0,0,0.146139468554591,0,0,0.00702503542616107,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.138531827842559,0,0,0,0,0,0,0.0451093762444491,0.0438265891545195,0.0223856865133962,0,0,0.113894818051398,0,0,0,0,0,0.239221788335135,0,0,0,0.0359058110364881,0,0.181762385689312,0,0,0,0,0,0,0,0,0.0428090563279071,0,0.109875636729761,0,0
X2881.TT.EQUITY,0.337868295105176,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0283846795613429,0,0,0,0,0,0,-0.0358698988208305,0,0,0,0,0,0,-0.0774002071277468,0,-0.00213181347795832,0,0,0,0.393208614441994,0.447806079271468,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0231124852744477,-0.32276234896867,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0667473573944621,-0.0220523809693743,0,0,0,0,0,0,0,0,0,0,0,0,0.0432906039392164,0,0,-0.113939341939228,0.694064004108178,0,0.0561523055079534,0,0,0,0,0,0,0,0,0,0,0.216703012351704,0,0.0308949166004393,-0.045600202794671,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146571008362266,0,0,0.52968365605658,0,0,0,0.152726654293524,0,0,0.265917050159143,0,0,0,0,0,0.0176626198562756,0,-0.0280772494976189,0.0747468893626059,0,0,0,0,0
X2891.TT.EQUITY,0,1.38777878078145e-17,0.168601503644841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778114442698492,0,0,0,0,0,0.127560235644554,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0156624338872422,0,0,0,0,0.0816833757394458,-0.0924037588136957,0,0,0,0.381643860069434,0
X2886.TT.EQUITY,0.0576947630754937,0,0,0,0.0652155130636104,0,0,0.289240161985948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0276972339864842,0,-0.315551174268149,0,0,0,0,0,0,0,0,-0.390303468283921,0,0.345532485213694,0,0,0,0,0.207519639340607,0.465623623717662,0,-0.0647935593538898,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160737955505908,0,0,0,0,0.0912861736163957,0,0,0,0.0500587001691429,0,0,0.10783588476673,0.213386505534019,0,0,0,0,0,0,0,0,0.325693205919263,0,0.0274089714042836,0,0.0417845038414853
X002736.CH.EQUITY,0,0,0,0,0,0,0.0226726682803282,0,0,0,0,0,0,0,0.0876206056783654,0,0,0,0,0,0,0,0,0.17348691525552,0,0.0415393444182625,0.0390052707593886,0,0,0,0,0,0,0,0,0.0922372943499755,0.392426571350229,0,0,0,0,0.0268434178276014,0.105870953822227,0,0,0,0.0930046372870091,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159870988017215,0,0,0.0142393186135051,0,0.666973976989077,-0.199135015065938,-4.33680868994202e-19,0.0689364333496813,0,0,-0.0248871794316651,0,0,0,0,0,0,0,0,0,0.0488763936329931,0,0.124856378248906,0.113582172988397,0,0
X601916.CH.Equity,-0.0410027134435166,0.0830058810285782,0,0,0,0,-0.370125703675545,0,0,0.0737141497777423,0,0,0,0.146519642584802,0.0964341284639745,0,0,0,0,0,0,0.847383927529272,0,0.128248620228846,0,0,0,0,0,0,0,0,0,0,0.0405148365622691,0.0123702941726902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.162035416814431,0,0,0,0.100177339376752,0,0,0,0,0,0,0,0,0,-0.316741024587488,0.00182530596163973,0.257764056669133,0,0,0,0,0,0,0,0,0,0,0,0,0.174847989069654,0.330157744439581,0,0,0,0,0,0,0,0.143223141399009,0,0.150099477222249,0
X601881.CH.EQUITY,0,0,0,0,0.193788146104255,0,0,0.0340490156726907,0,0,0.303378461674363,0,0,-0.235175413531661,0,0,0.158000049909368,0,0.345610349862585,0,0,0,0,0.0850401591653964,0,0.0523336670383674,0,0,0,0,0,0,0,0,-0.458657125004823,0,0,0,-0.0657165149711545,0,0,0.310438772937003,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.249920580706859,0,0,0,0,0,0,0,0,0.397402148037931,-3.46944695195361e-18,0,0,0,0,0,0,0.125536755738469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.470329472543e-22,0,0,0,0,0,0.101401838077047,0
X2892.TT.EQUITY,0,0,0,0,0,0,0.168149293007247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345535031602441,0,0,0,0,0,0.0910231670307326,0,0,0,0.112933698102816,0,0,0,0,0.232096266707925,0,-0.0285896487624043,0,0,0.134989136308357,0
X601009.CH.EQUITY,0,0,0.160281844226803,0.173334228032195,0,0,0,0,0,0,0.103368082419714,0,0,0,0,0,0.0406647182820817,0,0,0,0.013375611815249,0,0,0,0.175651672430216,0,0,0,0,0,0,0.000231564755110096,0.00738838338479383,0.19565302338569,0,0,0,0,0,0.1041763693219,0,0,0,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161284223759753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259518586419597,0,0,0,0.101457972342213,0,0,0,0,0.543178025933484,0,0.0191708909038279,0.00784226686080905,0,0,0.154617406262783
X2880.TT.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.0465136709610441,0.129771737246979,0.0696495584713765,0,0,0,0,0,0,0,0.042637446495452,0,0,0,0,0,0,0,0.230505064935733,0,0,0,0,0.0582965561357622,0,0,0,0,0,0,0,0,0.052170933006821,0,0,0,0,0.0563052614013929,0,0.203624157057165,0,0,0.0235657683989118,0
