,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.654937204336932,0,0.061835743842829,-0.0622924994909903,0,0,0.0440784004140227,0,0,0,0,0,0,0,0,0,-0.0450224567749717,0.054516350477527,0,0,0,0,0,0,0.0626529593937931,0.0437274162002412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392594003045765,0,0,0,0,0,0
X601939.CH.EQUITY,0.358847046721193,0,0,0,0,0.163260158916807,0,0,0,0,0.123259124728666,0,0,0,0.084712807226699,0,0,0,0,0,0,0,0,0.249295215238268,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748191838592929,0,0,0,0,0,-0.041216189588273,0
X601288.CH.EQUITY,0.0928849751802026,0,0,0,0,0,0,0,0,0.0741315137131815,0,0,0.0466644552186777,0,0,0,0,0,0.0972752619696859,0,0,0,0,0.29391390326496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111567807066286,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00759860687490835,0,0,0,0,0,0,0,0,0,0.100795170740359,0,0,0,0,0,0,0,0.164627962177397,0,0,0,0,0,-0.0927266600330846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0580830752480617,0,0,0,0.255546139847259,0,0,0,0.0599214877544926,0,-0.18647160235046,0.0201364571931149,0,0,0,0,0.204205438519249,0,-0.0285748759308159,0.143472282129142,0,0,0,0,0,0.385632750427753,0,0,0,-0.0662943455565132,0,0.0694296675324932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.136780539440351,0.0195805194785986,0,0,0,0,0,0,0,0.203622027334784,0,0,0,0,0,0,0,0,0,0,0.128563325433499,0,0,0,0,0,0,0.029197856037232,0,0,0,0,0,0,0,-0.0400166396136512,-0.0297413006647217,0,0,-0.00355352721033798,0,0,0,0,0,0,0,0,0.310608252548694
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0686679174485281,0.111240453237278,0,0,0,0.330126279871974,0,0,0.00762813101395896,0,0.0527475225023663,0,-0.0209523803560365,0,0.2483365233202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427377922428942,0,0
X601318.CH.EQUITY,0,0,0,0,0.133432089545821,0,0,0,0.0592315039877266,0,0,0,0,0,0.279820226810842,0,0,0,0.0194243892486127,0.0432844530373349,0,0,0.237777228999658,0,0,0.214712077515849,0,0,-0.345340123275677,0,0,0.149175510704041,0,0,0,0,0,0.046680393127907,0,0,0,0,0,0,0,0,0,0,0,0.113660375311745
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00577143698446021,0.265266853141509,0,0,0,0,0.0215876559226358,0,0.189240031956276,0.0182428419049448,0,0,0,0,0.206750332510505,0,0,0,0,0,0,0,0.0463661118356841,0,0,0,0,0,0,0,0,0,0,0,0.0326013733655421,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.196136829941809,0,0.180515270872955,0,0.203087297187625,0,0,0,0.217619663305578,0,0.165626608664004,0,0,0.296824651119788,0,0,0,0,0,0,0,-0.072654359325098,0,0,0,0,0,0.0864549442514274,0,0,0,0,-0.0808553868097161,0,0.0621983739508581,0,0,0,0,0,0,0
