,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.0414269547463174,0,0,0,-0.085222440140009,0,0,0,0,0.00109420330485652,0,0,0,0,0,0,-0.0471404139275926,0,1.0453469696935,0,0,-0.182118672139129,0,0,0,0,0,0,0.00389420545320329,0,-0.00443869669523997,0,0,0,0.0137174297591509,0,0,0,0,0.027483604835071,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.112507691249299,0.0583035552613864,0,0,0,0,0,0,0,0,0,0,0.598527538775973,0,0.0254744982921214,0,0,0,0,0,0,0,0,-0.301905120435397,0,0,0.0174515113785012,0,0,0,0,0,-0.338407067358926,0,0,0,0,0,-0.228744450913073,0,0.0788004305489349,0.0508180289549821,0,0,0.052832443238435,0,0
X601288.CH.EQUITY,0,0.500185771819564,0,0.00352341132942616,0,0.020932101521653,0,0,0,0,0.0923784321594851,0,0,0,0,0.0285168784445027,0,0,0,0.0181943681055754,0,0,0,0,0,0,0,0,0,0,0.0919952305791411,0,0,0.160043869773586,0,0,0,0,0,0,0,0,0.0388006555764301,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.270846336521391,0,0.0843597947389893,0.18127928423036,0.0398664401992699,0,0.178215143608395,0.044320103828828,0,0,0,0.137061491699338,0,0,0,0,0,0,0,0,0,0.0569634286727933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431321600164626,0,0,0,0,0,0,0,0,0.000320732560310618,0,0,8.67361737988404e-19
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0092584369151943,0,0.0512014731443496,0,0,0,0,0,0,0,0,0,0,0.14336618451281,0,0,0,0,0,0,0,0,0,0.212344596216549,0,0,0,0,0,0,0,0,0,0,0.280126386102429,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-3.46944695195361e-18,-0.0152614004217705,0,0,0.0982753640736084,0,0.41011367404178,0.193644518485402,0,1.73472347597681e-18,0,0,0,0.00864129326782181,0,0,0,-0.226479968898827,0,0,0.0384702697494743,0,0,0,0.110581135772607,0,0,0,0,0,0,0,0,0,0,0,-0.0546778347382956,-0.0327083364753905,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0787152400958067,-0.0559811898883676,0,0,0,0,0.201130769863919,0,0,0,0.145949875860932,0,0,0,0,0,0,-0.0654862043505525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157379860207585,0.0403118652500586,4.33680868994202e-19,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.179636448993402,0,0,0,0,0,-0.079106545576917,0,0,0,0,0.232933112352675,0.0948195291980341,0,0,0,0,0,0,0,0,0,0.197477413510127,0,-8.67361737988404e-19,0,0.0469560058565094,0,0,0,0,0.265110982117137,0,0,0,0,0,0.11434076156179,0,0,0,-0.0933106971367914,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0285865948551712,0,0,0,0.00309379099841918,0,0,0,0,0,0,0,0.0830535440149364,0.517656695739797,0,0,0.0313778110624403,0,0,0.0101472421950713,0.062853900232327,0,0,0,0,0,0,0,0,0,0,0,0.180387433897318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0966638147355324,0,0,0.00655108046448601,0,0,0,0.103020941746717,0,0.0168255689576162,0,0.0339716929530719,0,0,0,0,0,0,0,0,0,0,0,0,0.0604799196577651,0,0.000763989040839925,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.374714958057263,0.126866717644124,0,0
X267.HK.EQUITY,0,0,0,0.333411739041886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101093272518246,0,0,0.207874563207492,-0.122333136128682,0.173589499791201,0,0,0,0,0,0,-8.67361737988404e-19,0.290583414058756,-0.141949590086427,0,0,0,0,0,0,0,0,0.0743322068529964,0.377569625263177,0,0,0,0,0,0,0.0493124064371401,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.086149123033076,0.0867630699327021,0,-0.0759102885737687,0,0,0,0.752120520458689,0,0,0,0,0,0,0,0,0.0522725816760724,0,0,0,0,0,0,-0.0864569841306945,-0.00261337501784604,0.122911421215632,0,0,0,0,0,-0.0799107734325666,-0.0954562523675903,0,0,0,0,0,0,0,0,0,-0.0197030428348737
X601998.CH.EQUITY,0,0.132991022920315,0,0,0,0.227642295809733,0,0,0,0,-0.105471955667132,0,0,0,0,0,-0.00955855990431582,0,0,0,-0.0823123592218407,0,0,0,-0.297127669634395,0,0,0,0,0,0,0,0.758908506931119,0,0,0,0,0,0,0.759466135026695,0,0,-0.0763934979496848,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0358562426645267,0,0.193790960657908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110993707356333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455428453186471,0,0,0,0,0,0,0.173861764904466,0.0902490482232772,0,0,0,0,-0.161049756419523,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0228750011142693,1.04322369815002,0,0,0,-0.0816225586565721,0,0.00653591686355799,0,0.0306044803543307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-8.67361737988404e-19,0,0.108567161555099,-0.183138503484845,0.0473867753496922,0,0
X601628.CH.EQUITY,0,0.0927119920304286,0,0,0,0,0,0.256510236641592,0,0,-0.0406228719949252,0,0.0120304846003517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242075235366937,0,0,0,0.109050195844746,0.247818552010371,0,0,0,0,0,0,0,0,0.09707002987261,0,0,0.159630819050388,0,0.00737479100575446,0,0
X000001.CH.EQUITY,0,0,-0.0327822147889384,0,-0.0383760390652514,0,0,0,0.219122057534387,0,0,0,0,0,0,0,0,0,0,0,0.0564388487355643,0,0,0,0,0,0.433041276128453,0,0,0,-0.123836879390887,0,0,0.0638314746764412,0,0,0,0,0,0,0,0,0,0,0,0.00179097589439022,0,0,0,0
X600015.CH.EQUITY,0,0,-0.0509729074789858,0,0.0827793931034175,0,0,0,0,0,0,0,0.0937668844165845,0.160954834540845,0,0,-1.73472347597681e-18,0,0,0,0,0.32149806078846,0,0,0,0,0.0384100050657523,0,0,0.0652432565076036,0,0.0339446043692559,-6.93889390390723e-18,0,0,0,-0.174270981688576,0,0,0,0,0,0,0.334109592816343,0,0,0,0,0.757482614222028,0
X601169.CH.EQUITY,0,0,0.0617727686670831,0,0,-0.0302281576273431,0,0,0,-6.93889390390723e-18,0,0,0,0.096444926990149,0,0,0,0.0576873058188506,0,0,0.142663330450655,0,0.0344520929401661,0,0,0,0.0155035156662801,0,-0.241785009340359,0,0,0,0,0,0,0.373114890109217,0,0,0,0,0,0,0,0,0.0977471874497466,0,0,0,0,0
X2388.HK.EQUITY,0.0100039536979704,0,0,0.101165992739718,0,0.061911413322636,0,0,0.0329946575455535,0,0,0,0,0.00201536490741055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533353779623727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582654242000031,0,0,0.314149912032173,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.119501752277899,-0.157839741450646,0.264077779926873,0,0,0.15081527610454,0,0,0,0,0,0,-0.024876301425748,0,0.188999031409257,0,0,0,0,0,0,0,0,0,0,0.105323453275771,0,0,0,-0.199735948675004,0,0,0,0,0,0,0.100906568644489,-0.0347045668656768,0.80624525325133,0.244180046751002,0,-0.106817691803882,0,0,0
X601229.CH.EQUITY,0.788074685941096,-0.104093082304995,0,0,0,-0.1010058252411,0,0,0,0,0,0,0,0.0219313512758748,0,0,0,0.138904320178138,0,0,0.035886177222317,0,-0.143805937710363,0,0,0,0,-0.0485296117582625,0,0,0,0.0449644533417901,0,0,0,0,0,0,0,0,0,0,0.0276157078678278,0,0.275854179839447,0,0,0,0.198025410284867,4.33680868994202e-19
