,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600926.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY
X601998.CH.EQUITY,0.109844520071985,0,-0.0717094858775847,0.0399488307697417,0.378330240082282,0.0832715953260903,0,0.197353360853342,0,0,0,0,0,0,0,0,0,0.105724688699271,0,0,0,0,0,0,0,0.18404736974617,0,0,0,0,0,0,0,0,0,0,0.0342877476270106,0,0,0,0,0,0,0.0129359683008485,0.0204392137561705,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0838455153719792,0.0209031255544937,0,0,0.0317904917806178,0,0.0339288482880841,0,0,0,0,0,0,0,0.105408398901454,0.0640497293379998,0,0,0,0,0,0,0.0997580714909672,0.0774809280564154,0,0.248716520080038,0,0,0,0,0,0,0,0,0,0,0,0.373549579118908,0,0,-0.165805681982931,0,0,0,0.393102521597664,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0204313487696007,0,0,0,0.273328771891954,0,0,0.0111303197740166,0,8.67361737988404e-19,0,0,0,-0.212944158853551,-0.153155543040369,0,0,0.438382094827467,0,0.0588161060351146,0,0.0717728690477408,0,0.0941510406515823,0,0,0,-0.127302641838534,0,0,0,0,0.0224900841191985,6.93889390390723e-18,0,0.135941738204184,0,0,0,0,0,0,0.00889279684312611,0.00265270094380587,0,0
X601818.CH.EQUITY,-0.155173513598163,0.139946123229103,0,0,0,0,0,0,0,-0.117552399922245,0.298825283063796,0.0822359332394853,0,0.0280663666674919,0,0,0,0,0,0.0965502825496256,0.280422202669295,0,0.385559812968635,0,-0.0389278749626451,0,0,0,0,-0.0584168130421374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155756054874004,0,0,0,0.169529481624146
X600999.CH.EQUITY,0,0,0.0989922511688875,8.67361737988404e-19,0,0.0109498675877303,0,0,0,0,0,-0.36346196266619,0,0,0,0.115489091381688,0,0,0.0859079185656579,0,0,0,0,0,0,0,0,0,0.0524587216028539,0,0.073412661013105,0,0.118583561713493,0,0,0,0,0.0882959639487462,0,0,0,0,0,0,0,0,0,0.34840556369977,0.0250786864007654,0
X601688.CH.EQUITY,0,0,0,-0.0164211716292216,0,0,0.0749902740304298,-0.0258429480355825,0,0,0,-0.031687732677879,0,0,0.27332860409489,0.00455129137414701,0,0,0.0188459050526671,0,0,0,0,0.138783854236738,0,0,0,0,0,0,0.445374218597878,0.0559370508650083,0,0,0,0,0,0,0,0,-0.0464370191520294,-0.0352093150635353,0,0,0,0,0.121714835264276,0,0,0
X267.HK.EQUITY,0.204057269941867,0,0,0,0,0.138159558914418,0.0502390654387733,0,0,0,0,0,0,0,0,0,0,0,0,-0.14680233569607,0.178716879532405,0.150631492369078,0,0,0,0,0.120432514065859,0,0,0.0857943520232422,0,0,0,0,0,0,0,0,0,0,-0.0501532482789177,0,0.0374879074064535,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.199292796212754,0,0,0,0,0.0354845170447118,0,0,0,0.228752372711963,0,0.0910609787078227,0,0,0,0,0,0,0.12781541402065,0,0,0,0,0,0,0,0.09983311579634,0,0,0,0,0.133695931871666,0.0465766699659192,0,0,0.0690616993286278,-0.314188523934356,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0263813374895681,0,0,0,0,0.0326944305831984,0,0,0,0,0,0,0,0,0,0.112991412951965,0.0698723221011229,0,0,0,0,0,0,0,0.0344738849999159,0,0.463004967931518,0,0,0,0,0.0535231448638746,0.0542332201632885,0,0,0,0.0951881411827439,0,0,0,0,0.17248130321422,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.088984809851951,0.102221573678801,0.571185895816336,0,0,0.169438812348377,0,0,0,0.161281255007387,0,-0.0489622089714062,0,0,0,0.211662135453812,0.0216034460689395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720552172290318,0,0,0.107636482330125,0.176068625296716,0,0,0,0,0.043712608021143,0,0.0761658653489898,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.065229731731524,0,0,0,0,0,0,0,0,0,0,0,0,0.141372564088051,0,-0.0666313704196258,0,0.0741725983888846,0,0,0,0.0432964365385297,0,0,-0.332057938614524,0.227359310759081,0,0,0.389178293154685,0,0,0,0,0,0,0,0.00570915593557194,0,0,0.247977093344277,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.044211003038148,0,0,0.0425951759205118,0,-0.00178208452911847,0.0985316712999837,0,0,0,-0.00143193904181222,0.126836508116675,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36161177603069,0,0,0,0,0.24939538002931,0.0533892030760789,-0.117822362349415,0.0314851475163669,0,0,0.129363355489621
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694855978942617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271505675681884,0.00897824206899444,0.0668484221098116,0,0,0.100894828253024,-0.0245777387225717,0.227149901386939,0,0,0.0586858900814521,0,0.222932057595395,0,0,0,0,0.0781627322888859,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0670132552666638,0,0,0,0,0,0.194677064794085,0,0,0.140826924714288,0,0,0,0,0,-0.0485169253568166,0,0,0,0,0.0243654233701406,0.155617457002245,0,0,0,0.241880905257856,0,0,0,0,0,0,0,0.0905657811241774,0,-0.126647174029855,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.112103306124478,0,0,0,0.00553580586824452,0,0,0,0,0,0,0.120034892280354,0.0954943451020987,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0407026055870643,0,0,0,0,0,0,0,0,0.00937449819507701,0.0276798697141442,0.0717163453127741,0,0,0,0.455034695202758,0.155377841881866,0.354542875217596,-0.0857607033862138,0
X600918.CH.Equity,0,0,0,0.0449864373567631,0,0,0,0,0,-0.0489644853593361,0,0,0,0,0.0568565494280243,0,0,0,0.0295166203850878,0,0,0,0,0,0,0,0,0,0,0,0.271203179894451,-3.46944695195361e-18,0.0675751857515818,0,0.154856561703153,0,0,0,0,0,0,0.0267789301448611,-3.46944695195361e-18,0,0,0,0,0,-1.35525271560688e-20,0
X2881.TT.EQUITY,0,0,0.265284703869934,0,0.16716551938067,0,0,0,0.25040941808839,0.0533769127928227,0,0,0,0,0,0,0,0,0,0,-0.0687822487745418,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.408076873415677,0,0,0,0,0,0,0,0,0,0.21783575767202,0,0,-0.236287862992622,0,0,0
X601169.CH.EQUITY,0,0.0482979601049373,0.123263311532793,0.0624216343817339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08442979643129,0,0,0,0.72377263659066,0.176188738636416,0,0,0,0,0,0,0,0,0,0,0,0.0066521321777768,0,-0.231169726514871,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0736346274901563,0,0.136006129386503,0,0,0,0.0780736195061978,0,0,0,0,0,0.0865254095871769,0,0,0,0.0983912507267279,0,0,0,0,0,0,0.0745777437352592,0,0,0,0,0,0.129141436080965,0,-0.0592795187778966,0,0,0.0216149778817672,0,0,0,0,0,0.174859886233254,0.600436455195488,0,0,0
X600926.CH.EQUITY,-0.0915692971421935,0,0,0.188091109615882,0,0,0,0,0,0,0.393565201291955,0,0,0,0,0,0,0,0,0,0,-0.161700919875025,0,0,-0.0395107894559401,0,0,0,0.00927884105388307,0,0,0.147076557262694,0.00066968367690823,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.172242925551191,0.0826304501528361,0,0,-0.139061648277197,0
X601881.CH.EQUITY,0,0,0,0,-0.0425434411150886,0,0,0,0,0,0,0,0,0,0,0.228874612722112,0,0,0,0,0.102308782252929,0,0,-0.0559275826908759,0,0,0,0.0268161504252811,0,0,0.239086705562858,0.0627699063132073,0.105859143738993,0,0.175678245678452,0,0,0.225248887074756,0.0540534984654907,0,0,0,0,0,0,0,0,0.0108604748561341,0,0
X2886.TT.EQUITY,0,0,0.083985463727371,0,0,0,-0.140413361163624,-0.254700213666706,0,-0.0597727904673989,0,-0.0491008196883097,0,0,0,0,0,0,0,0,0,0.0505470602504176,0.117373124620187,-3.46944695195361e-18,0,0,0,0,0.0458615557374118,0,0,0,0,0.326076450802235,0.202683464587521,0,0,0,0.0847487196839231,0,-3.46944695195361e-18,0,0,0,0.373516674279935,0.141157944494905,0,0,0.00148942965114172,0
X2891.TT.EQUITY,0,0,0,0,0,4.33680868994202e-19,-0.146977099663126,0,0.126575502983161,-0.0778292120143151,0,0,0,-0.0237957257556596,-0.0268892438002971,-0.0757766591170948,0,0,0,0,0,0,0.168382149945984,0,0,0,-0.0215288460198912,0,0,0.100876934649294,0,0,0,0.146752970777789,0,0,0,-0.0583670991675442,0.52349989552615,0,0,-0.173795710019968,0,0,0,0,0,0,0,0.0686440123756699
X601009.CH.EQUITY,0.0505552720407372,0,0,0,0.103869469830969,0,0,0,0,0,0,0,0,0.0182612333299936,0,0.202657979176492,0,0,0,0.043022067092651,0,0.0765142545445589,0,0,0,0.163825728338348,0,0,0,0,-0.13594136399133,0,0,0,0,0,0.194717943155642,0,0,0,0.184285752421681,0,0,0,0,0,0.0578233186957108,0.0856548741034263,0,0
X600919.CH.EQUITY,0,0,0.164104555237636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221486798239898,0,0,0.361888143070816,0,0,0,0.0985344497909593,0,-0.139155020297249,0,0.158777726810208,0,0,0.269546314744822,0,0,0,0,0,0,0,0,0,0,0,-0.962725793870531,0,0.0978154720671825,0.199367573961847,0,0.379539916873368,0,0
X601788.CH.EQUITY,0,0,0,0,-0.249907380233102,0.036261242954601,-0.02080922817063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592953249659321,0,0.296669211574002,0.0625181427093994,0,0.00794494084906484,0,0,0.247023354481977,0,0,0.174136868293253,0.0418467552007464,0,0,0
X601901.CH.EQUITY,0.346599836422652,0,0,0,0,0.0915408513027307,0,0,0,-0.17907899128339,0,0,0,0,0,0,0,-0.395717136902662,0,0,-0.113527662590882,-0.098920243879111,0,0,-0.0931228309141842,0,0,0,-0.00820303801703524,0,0,0.122922008029398,0.0395426459077176,0,0.399366001386202,0,0,0.276574289181453,-0.02225946798041,0,-0.00414588858677697,0.121018148169204,0,0.0663301151963613,0,0,0,-0.214570600987878,0,0
X2884.TT.EQUITY,0,0,0.0835486746339359,0,0.0177190302295971,0,-0.100453014643508,0.0398014101396907,0,0.0489659461080608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165770337688903,0,0.0589769974199789,0,0.0406351676738149,0,0,-0.170106144479216,0,0,0,0.172261195290601,0,0,0.311288331525641,0,0,0,0,0.189257456841967,0,0.132102077220126,0,-0.136968543521956,0,0
