,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity
X601818.CH.EQUITY,-0.0490959260666759,0.132089444361897,0,-8.67361737988404e-19,0,0.0411980098803807,0,0,0,0.282046991525403,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00836837260539812,0.242014728677454,0.294181633727886,0,0,0,0,0,0,0,0.164933913841799,0.0597236891230615,0,0.0445017336432905,0,0,0.108770118746196,0,0,0,0,0,0,0,0,0,0,-0.204168264555158
X600999.CH.EQUITY,0,0,0,0,0.297764578392063,0,0,0,0,0,6.93889390390723e-18,-0.0195946629995304,0,0,0,0,-0.0754259802416518,0,0,0.0653925762718086,0,0,0,0,0,0,0,0,0,0,0,0.0811140368163461,0,0,0,0,0,0,0,0,0,0.206524994517181,0,0,0,0,0.374402543988427,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0232468175194218,0.0866947168236776,0,0,0,0,0,-0.0619634173118032,0,0.295588902879928,0,0,0,0,0,0,0,0,0.304936191317118,0,0,0,0,0,0.0270221478638278,0.483372063259279,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233309857753834,0,-0.0429380604602431,0,0,-0.0439414315351335,0.022717173882262,0
X601336.CH.EQUITY,0,0,0,0,0,0.714400923123858,0,0,0,0,0,-0.051552064523708,0,0,0.00034657809726605,0,0,0,0.2622180726665,0,0,0,0,0,0.0397475164800496,0,0,0,0,0,0,0.177244605611266,0,-0.0412084295265947,0,-0.0869207761637775,0,0,0,0,0,0,0,0,0.0291023280889537,-0.0545195906685156,0,0,0.0680261842923405,0
X601211.CH.EQUITY,0,0,0,0,0.0327343484949068,0,0.0908573562547706,0,0,0,0,0,0,0.353061341394376,0,0,0.134999724503156,0,0,0,0,0,0.0262873894410935,0.0490741598133511,0,0,0,0.243197299376167,0,0,0,0,0,0,0.0575288640822344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350904826490699,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0062957451545735,0,0,0,0,0,0,0,0,0.0369476887529419,0,0,0,0,0,0,0,0,0,0,0,0,0.00436739970654775,0,0,0.0211114493531201,0,0,0,0,0,1.0842021724855e-19,0,0.23627458458326,0,0.254319485322102,0,0.0496673556586863,-0.154212478503825,0,0.0895352915171123,0,0,0.0249158667732647
X267.HK.EQUITY,0.320277225804621,0.228256777488797,0,0,0.0991819899410814,0.0422931753359989,0.000405219150329789,0,0,0,0,-6.93889390390723e-18,0,0,0.131990201230742,0,0,0,-0.604284515397477,0,0,0,0,0,0.14064191502345,0,0,0,0.240278364591293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0.026726484432703,0,0,-0.148146748790155,0,-0.0281444775776058,0,0.154913448284901,0,0,0,0,0,0,0,0,0,0,-0.128836373294205,0,0,0,0,0.198770386161276,0,0,0,0,0,0,0,0,0,0,0.159952934931689,0,0,0.00157195353876617,0,0,0,0,0.185902189955138,0,0,0.430092825463456,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0706293476615097,0,0,0,0.0315066646921385,0,0,0,0,0.00196780422383627,0,0,0,0,0.15769969697377,0,0.0621045151984558,0,0,0,0,0,0,0.0694312617970175,0.00340043673701833,0.00872056967646593,0,0,0,0,0,0,0.536943767502486,0,0,0,0.169300212162522,0,0,0,0,0.107285499967169,0,0
X000166.CH.EQUITY,0,0,0,0,0,-0.0107503282075176,0,0,0,0,0,0.0142908276577302,-0.0861373187792686,0,0,0,0,0,0,0.263449937673976,0,0,0,0,0,0,0,0,0,0.10340144320893,0.0505985686262149,0,0.189091467116114,0,0,0.0799077369182443,0.132941125807604,0,-0.163438924301406,0.157945771124227,0,0.189403549609251,0,0,0,0,0,0,0.117196724491917,0
X601229.CH.EQUITY,0,0,0,0,0,-0.00220386725798171,0,0,0.0911936881288193,0,-0.140026022156451,0,0,0,0,0,0,0,0.0182292014740361,0,0,0,0,0,0.0558096689348346,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0335772326515043,0,0,0,0,0,0.213540190342053,0,0,0,0,0,0.505477467683618,0.392974916331053,0,-0.0516550399991701,0
X000776.CH.EQUITY,0,0,-0.0265374846348432,0,0,0,0,0,0,0,0.0342825362519014,0,0,0,0,0,0,0.0983151118675134,0,0.431747730679367,0,0,0,0,-0.0492123825397524,0,0,0,0,0.216118486178791,0,0,0.1083755376438,0,0,0,0,0,0,0,0,0.0930069064812095,0,0,0,0,0,-0.092377369476934,-1.38777878078145e-17,0
X600918.CH.Equity,0.0279266012390354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294986516318917,0.124086358333457,0,0.240127841992127,0,0,0.031816108051875,0,0,0,0,0,0,0,0,0.061049860581244,0,0,-0.00125714374206569,0,0,0,0,0.170596818233905
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0237271129947506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123183366177922,0,0,0,0,0,0,0,0,0,0.296435535918957,0,0,0,0,0,0,0,0,0.207736193704776,0.240766218114239,0,0,0,0.0556136389441333,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27230458803022,0,0,0,0.00722946884435497,0,0,0,0.039932225651644,0,0.0839163143178368,0,0.0180956155282797,0,0,0.0135450144774509,0,0,0,0.117152574450841,0.218995299522368,0,0,0,0,0.0753904146731649,0,0,0,0,0,0.0157109054828972,0,0,0
X600015.CH.EQUITY,0,0,0.0533903529355946,0.0253452154306748,0,0,0,0.0644571646061399,0,0,0,0.14868852793773,0,0.16824056159196,0,0,0,0,0.0818379485977122,0,0,0,0,0,0.0150210156312465,0,0,0,0,0,0.00874993503114756,0,0,-0.029565944913448,0,0,0,0,0,0.183016196095327,0,0,0,0,0,0.207038767298824,0,0,0,0.132291373524388
X601881.CH.EQUITY,0,0,0,0,0,0,-0.066977748123824,0,0,0,0,0,0,0.339054618192883,0,0,0,0.0342799836927304,0,0,0,0,0,0.0822045309709535,0.0355726299644409,0,0,0,0,0,0,0,0,0,0.465624835585746,0,0,0.103174686508811,0.0617828476384534,-0.0771845890337144,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.0546843320892551,0,0,0,0,0,-0.180195928598519,0,0,0,0,0,0,0,0,0,0.0905278397248714,0,0,0,0,0,0,0,0,0,0,0,0,0.213336674022102,0,0,0,0,0,0,0,0,0,0.378438988885676,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.126415210278718,0,0,0,0,0,0,0,0,0,-0.057235222733345,0,0.112497157995389,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.128679308653291,-0.00528450477414098,0,0,0.149473357359838,0.088128635064536,0,0.0453944035796291,0,0,-0.0834098956715843,0,0.355150515464565,0,0,0,0.226660203252681,0,-0.118830768266267,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.194003680355117,-0.0407356261610272,0,0,0,0.03510377011074,0,0.206501048549873,0.095856120636835,0.0697527455159947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182856137984438,0,0,0,0,0,-0.0531498064244913,0,0
X601009.CH.EQUITY,0,0.141999682779492,0,0.169387979591338,0,0.063437022154499,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.191241185087395,0.0859106347663515,0,0,0,0,0,0.236091518456013,0,0,0,-0.145214912698569,0,0,0,0,0,0.166106468567868,0,0,0,0,0.184100118048951,0,0,0,0,0,0,0.0920349887811396,-0.121007140829042,0
X601788.CH.EQUITY,0,0,0,-0.163752550319964,0,0,0,-0.00798618153967619,0,0,0,0,0,0.174170048377889,-0.0820342683901369,0,0,0.0691399069377492,0,0,0,0,0,0,0,0,0.270889859171284,0,0,0,0,0,0,-0.0388204684472398,0,0.309449898738357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417994919867929
X2884.TT.EQUITY,0,0,0,0,0.0422840913586524,0,0,0.0395439352231043,0,0,0.213083340443857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140235539469003,0,0,0,0,0,0,0,0,0,0,0,0.454811649707417,0,0,0,0.0544494027285484,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,-0.0170697330296835,0,0,0,0,0,0.0206774843791269,0,0,0,0,0,0,0,0,0,0,0,0,0.0173564145861441,-0.145636408152535,0,0,0.175538143444041,0.0518056373505803,0,0,0,0.220279859874011,-0.0118235321268194,0.382287405357542,0,0,0,0,0,0,0.0158331438528647,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,-0.0370914081652317,0,0,0,0.0140363112676933,0.0690718118991967,0,0,0,0.0586466959293545,0,0,0,0,0,0,0,0,0.340862477517379,0,0,0,0,0.100805567324069,0,0,0,0.15939953290792,0,0,0,0,0,0,-0.0362795332758566,0,0.16600131759318,0,0,0.0499942414295386,0,0,0,0.0154452766823239,0,0.218575205948975,0,0.139020875955495,0
