,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.364880250265592,0.259912265662672,0,0.0379820652335737,0,1.73472347597681e-18,0,-0.0739305177778566,0.0247920846985691,-0.0437048603629172,0,0.113486995629986,0,0,0,0,0,0,0,0,0,0.196102108307563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904750536805009,0,-8.67361737988404e-19,0.153719748443362,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.149191892084374,0,0,0.0364252041229814,0,0.114635792342156,0,0,0,0.174922784721938,0,0,0,0,0,0,0,0,0.221315808133827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.348283706270127,0,0.112267379245322,0,0,0,0,0,0,0,0,0,0.0653310817696679,0,0,0,-4.33680868994202e-19,0.222030444002411,0,0,0,0.02751665770061,0,0,0,0,0,0.0297956984719457,0,0,0,0,0,0,0,0,0,0,0.108026862231346,0,0,0,0.0341569360222864,0,0,0.0255493376253606,0,-0.0894983267627442,0
X601988.CH.EQUITY,0.186702555553731,0.0867679076457989,0.332298386294852,0,0,0,0,0,0.0556288602347127,0,0,0,0.107579268631423,0,0,0.0480255308612708,0.00364198422199313,0,0,0,0,0,0,0.0808851581725582,0,0,0,0,0,0,0,0,0,0,0.0593069557906265,0,0,0,0,0,0,0,0,0,0.076696311848741,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.182591810109471,0,0,0,0,0,0,0,0,0.184744700435564,0,-0.0746540103146074,0,0,0,0.0625875687411121,0,-0.0419297087985144,0,0.416327814376218,0,0,0,-0.120688935134353,0.315952461801056,0,0,0,0,0.233662531157437,0,0,0,0.156870262693678,-0.203044830530797,0,0,0,0,0
X601658.CH.Equity,0.00778725942353128,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0752713398645636,0,0,0.310172358060639,0,0,0,0,0,0.123768467934978,0,0,0,0,0.287246139208454,0,0,0.0259032405008604,0,0,0,0,0,0,0,0.0755494941406523,0,0.0503785303618854,0,0,0,0,0.218278569272231,0,-0.110541285110722,0,0,0,0,0
X601328.CH.EQUITY,0.0995986616755365,-3.46944695195361e-18,0,0.0113883555568109,0,0,0,0,0,0,0,0.111393492959238,0.103053912617653,0,0.279134430040053,0,0,0,-1.73472347597681e-18,0,0,0.0713274975529774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561726613354521,0,0.13942833498299,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046658216958515,0.0527004732845111,0,0,0.0472936683515954,0.193350676415618,0,0.026253201464912,0,0,0.0174829605925178,0,0,0.115728202501563,0,0,0,0,0,0,0,0,0.176947592355724,0,0,0,0,0,0,0,0,0,0,0.0289582900544765,0,0,0.11080451630247
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529695370444195,0.00197659040785218,1.0842021724855e-19,0,0.422191235757356,0,0,0,0,0,0,0,0.107051676816392,-0.186952798010658,0,0,0,-0.00777653400531406,0,0,0,0,0.12893049242938,0,0,0.0394670737278199,0,0,0,0,0.306686122507908,-0.0040440573021065,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.150472402265841,0,0.00473393222704602,0,-8.67361737988404e-19,0,0.165700075325278,0,0.0622672520847358,0,0,0,0.155859897863218,0,0,0,0,0.159027842112441,0,0,0,0,0,0,0,0,0,-0.262917505966353,0,0,0,0,0.126235626646597,0,0,0,0,0,0.0329471927288557,0
