,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY,X601901.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.703611065695124,0,0,0,0,0,0,0,0.226264249064958,0,0,0,0,0,0,0,0,0,0,0.023906544723392,0,2.77555756156289e-17,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0685683833678665,0,0,0,0.369071829234902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939397316897945,0,0.214252782088172,0,0,0,0,0.0194373917392518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247472141486363,0,0
X600000.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.345991655375257,0.0783879803103958,0,0,0.135478561673441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211461279631832,0,0,0.145711715400134,0,0.124504405089182,0,0,0.00910572756499637,0,0,0.0536382972601736,0,0,0,0.0929180886343252,0.0417583092994432,0,0
X388.HK.EQUITY,0,0,0,0.0888257938088715,3.46944695195361e-18,-1.73472347597681e-18,0,0.13758410131275,0,0,0,0,0,0,0.203029075252812,0,0,-0.0999178182765651,0,0.451727760293434,0,0,0,0,0,0,0,0,0,0.114100563132615,0,0,0,0,0,0,0,0.0841422747863431,0,0,0,0,0,0,0.0354144013001933,0,0.0914261777261945,0,-0.0256185156782752,0.066771992680493
X000001.CH.EQUITY,0,0,0.0125629787116309,0,-0.0217535262859158,0,0.0865425298153828,0,0,0,0,0.115386986634191,0,0.148715734992037,0,0,0,0.125133943693091,0,0,0,0.126806472015882,0,0,0.189319851099822,0,0,0.170126363467477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119756194837815,0,0.00681736976139911,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.130180225306918,0,0,0,0,0.129232196791485,0.175007442501179,0,0,0.133552100359405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103116891151568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341565715574762,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.267039682117118,0,0,0,0,0,0,0,0,0,0,0,0.534606137305018,0,0,0,0,0,0.0200403215240257,0.0642784243459765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131402698132956,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.126739076259263,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.153547332105209,0,0,0,0,0,0,0,0,0.151447588349794,0,0,0,-0.200696888941995,0,0,0.497723486675013,0,0,0,0,0,0,0,0,0.0188132854595013,0,0.18072648272599,0,0,0,0,-0.0966526083858626,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081645106337842,0,0,0,0,0.101384592707823,0.526941502789729,0,0.0321397198566889,0,0,0,0,0,0.111001731160161,0,0,0,0,0,0.0200300797879964,0,0,0.0100646525446631,0,-2.16840434497101e-19,0,0,0,0
X2388.HK.EQUITY,0,0,0,-1.73472347597681e-18,0.0449295180777484,0,0,0,0,0,0,0,0.124592797254843,0,0,0,0.519137604973203,0,0,0,0.0800503971911069,0,0,0,0,0,0,0,0,0.0256580486942307,0,0.0521572132727425,0,0,0,0,0,0,0,0.0749666466243784,0,0,0,0,0.0457710093651534,0,0,0.0112692081207307,0,0
X600016.CH.EQUITY,0,0,0.0536540100551571,1.73472347597681e-18,0,0,0,0,0,0,0.415704380643716,0,0.100935126215073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579940282441753,0,0,0,0,0,0,0,0,0,0.0332320483236353,0,0,0,0,0,0.0456251199583224,0,0,0.285750087586868,0,0,0,0
X601998.CH.EQUITY,0,0.117400569787898,0,0,0,0,0.0283622387052483,0,0,0,0.0362787103488063,0,0,0,0,0,0,0,0,0,0.0288407389028239,0,0,0,0.191372343673798,0,0,0.0450238895170036,0,0,0.0479402736530585,0,0,0,0,0,0.249973573773191,0,0,0,0,0.01798294208937,0.215329278015151,0,0,0,0,0,0.0840558515805169,-0.0357134725204422
X267.HK.EQUITY,0,0,0,0,0.339745232919111,0.0490672499571782,0,0,0.0187861672387356,0,0.245712958958353,0,0,0,0,0,0.114103194842874,0,0,0,0,0,0,0,0,0,0,0,0,0.149109585142094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543209377755387,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121023777625217,0,0,0,0,0,0,0,-0.0276357066743182,-0.115218259830994,0,-0.0632141456900861,0,0.460825241461542,0,0,0,0,0,1.73472347597681e-18,0,0.338186169574299,0.28344351384296
X601818.CH.EQUITY,0,0,0,0.0500247848456119,0,0,0,0,0,0,0.223023924372387,0,1.38777878078145e-17,0,0.102746323014023,0,0,0,0,0,0,0.152131192285257,0,0,0,0,0,0.0127208408325923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366390182000001,0,-0.058916226819558
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0240804626471735,0.0913229921834012,0,0,0,0,0,0,0.00418478547386564,0,0.128114868595914,0,0,0,0,0,0.220967942949928,0,0,0,0,0.219388663752028,0,1.73472347597681e-18,0.0767919044196448,0,0,0,0,0,0.100642606512406,0,0,1.0842021724855e-19,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313703650844743,0,0,0,0,0.0522311427666791,0,0,0,0,0,0,0.242619588373071,0.234895979787996,0,0,0,0,0,0,0,0.101939704245317,0,0,0,0,0.0196704568492847,0,0,0
X002142.CH.EQUITY,0,0.228055722725617,0,0,0,0,0.342054996541537,0,0,0,0,-2.77555756156289e-17,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.068865239949926,0,0,0,0,0,0,0.583458208080859,0,0,0,-0.0404785929828656,0,0,0,0,0,0,0,0,-0.0729501033438844,-0.0242405499978273,0,-0.283282515925794,0,0,-0.0821911355342019
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267453275309219,0.322103051724526,0,0,0,0,0,0,0.0346574333305213,0.0798467827349745,0,0,-1.73472347597681e-18,0,0,0.188530654919915,0,0,0,0,0,0,0,0,0.0601684947404604
X2882.TT.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0367815433451332,0.0550234412784822,0,0,0,0,0,0,0,0.156308117878888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462229811114504,0,0,0,0,0,0,0,0,0.251078917282581,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0440836979755115,0,0,0,0,0.0685494955667344,0,0.0196125461010945,0,0,0,0,0,0,0,0,0,0.0957332885220005,0,0,0,0,0,0.0149779903638214,0.152404875526503,0,0.244489960838968,0.181916295117499,0,0,0.00386671427108931,0,0,0,0,0.133193174840464,0,0,0,0
X601229.CH.EQUITY,0,0,0.0789939893067562,0,0,0,0,0,0,0.0798322311041465,0,0.350858533270835,0,0,0,0.000314792859813329,0,0,0,0,0,0.208797910565558,0,0,0,0,0.255960678081543,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00108717274928651,0,0
X600999.CH.EQUITY,0,0,0,0.012463512340502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257105919266878,0,0.213929048527233,0,0,0,0,0,0.0521205889435776,0,0,0,0,0,0.31395193161749,-6.93889390390723e-18,0.0738130601678939,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0624648332578887,0,0,0,0.0955872799768492,0,0,0,0,0,0.296805894234118,0,0.0989174789176624,0,0.0548282543324846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639190430343847,0,0.082462549121892,0,0,0,0.163552354801123,0.0427682272086225,0.0230246191104675,0,0,0,0,0.0377753875306911,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0928839323501649,0,0,0,0,0,0.0810141448531031,0,0,0,0,0,0,0.0220126541959431,0.0818271940247883,0,0.421792843777937,0,0,0.0313210240442901,0.138039887787848,0,0,0,0,0,0,0,0,0,0,0.0875104896283372,0,0,0,0,0.0877514354266704,0
X2881.TT.EQUITY,0,0.0649654944792793,0,0,0,0,0,0.0598444021405804,0,-0.0698777197534532,0,0,0,0,0,0,0,0,0,0,0,0,0.0187015767122675,0,0,-0.148943652537846,0,0.157866803053414,0,0.39184083318796,0,0,0,0,0,0,0,0,0,0.174326766198656,0,0,0.127076629714138,-0.0151541446415286,0.0824770872430906,0.0682148954518521,0,0,0,0
X600015.CH.EQUITY,0,0,0.0717808857974357,0,0,0,0,0,0,0,0,0,0.390664333188897,0,0,0.00544898882702392,0,0,0,0.0440687882048743,0,0.118036713491549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159990537050941,0.0562343933308865,0,0,0.0117733641918955,0,0.100895160717766,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200110769198883,0,0.0944618098880442,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.376182574797877,0,0.0608697060750213,0,0,0,2.77555756156289e-17,-0.0686782885709689,0,0,0,0.0111251459129177,0.254727077481458,0,0,0.0469825590926137,0,0,0.060740225826811,0,0,0.0300018216975162
X2886.TT.EQUITY,0.384581168666194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184762353451528,0,0,0,0,-0.0372943068467741,0,0,0,0,-0.0950753746845458,0,0,0,0,0,0,0.0579748208446675,0,0,0.122275583107101,0,0.425503465160062,-0.382124048898764,0,0,-0.127307809053797,0
X2891.TT.EQUITY,0,0,0.495749018609878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827520131527807,0,0,0,0,0,0,0,0,-0.0283624893795452,0,0,0,0,0,0.150531956739732,0,0,0,0,-0.0426868199644041,0.297486589617884,0,0.0434500857077722,0,-0.124999261768423,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0673976682099045,0.0110743181757553,0,0,0,0,0,0,0,0,0.119234141675259,0,0,0,-0.0531709992388628,0.0880597797351182,0,0,0,0,0.128232115816834,0,0,0,0.226587093668928,0,0.04701673436042,0,0,0.00610611233314487,0,0,0,0,0,0,0,0.238109936207562,0,0.110447088120882,0.106136084961657,0.0467069419218716
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0258509059620336,0,0,0,0,0,0,0,0.0105957613012771,0.272461582228393,0,0,0,0,0.101124946800339,0,0,0,0.0751717004033383,0,0,0,0.0643883668962214,0,0,0.422170081484154,0,0,0.0140714821618234,0,0,0,0,0.0386330058663926,0,0,0,0.0503676183219739,0,0,0
X601916.CH.Equity,-0.200885916282801,0,0,0,0,0,-0.397106170834365,0,0,1.38777878078145e-17,0,0,0,0,0.201176626079057,0,6.93889390390723e-18,0,0,0,0,0.739613293441045,0,0.0945526297164255,0,0,0,0,0,0,0,0,0,0,0,0.229488948243399,0.242859483932531,0,0,-0.00837895864993021,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.105513081621125,0,0,0,0,-0.011218361078889,0,0.321710957299448,0,-0.106265226234177,0,0,0.0440984859999842,0,0.580952747653199,0,0,0,0,0.0689142552947887,0,0,0,-0.0261923284252418,0,0,0,0,0,0,0,-0.410389582832427,0,0,0,0,0,0,0,0,0,0,0,0,0.224778095851688,0
X2884.TT.EQUITY,0,0.00607973561892082,0,0,0,0,0,0,0,-0.0442329542949672,0,0,0,0.145915861860723,0,0,0,0,0,0,0,0,-0.0293751755108513,0,0,0,0,0,0,0,0,0,0,0,0,0.0492377624260318,0,0,0.46032996325383,0,0,0.0844948618096867,0,0,0,0,0.303997769342842,0,0,0
X600919.CH.EQUITY,0,0,0.475543836915947,0,0,0,0,0,0,0.131427469067367,0,0,0.320056542407056,0,0,0,0,0,0,0,0.031685918190926,0,0,-0.0378245861570278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111485461721061,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071885737650365,0,0,0,0,0,0,0,0,0,0.0394594186643136,0,0,6.93889390390723e-18,0,0.195320412848749,0,0,0,0,0,0,0.208522299164922,0,0,0,0.0525347918892788,0.0161790699633961,0,0,0,0.262276371464685,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0265957778333303,0,0,0,0,0,0,0,0.00810826654380483,1.73472347597681e-18,0.101862822246335,0,0,0,0,0,0,0,0,0,0,0.214831633214314,0,0,0,0,0,0,0.0770987112005912,0,0.316489696911749,0,0,0.143211414291751,0,0,0.0235417441604384,0.0541991595941735,0,0,0,0.00709940444102812,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.402501428020703,0,-0.370463372867436,0,0,0,0,0,0,0,0.0518193969783987,0,0,0,0,0,0.0983350885562878,0,0.335218748560439,0,0,0,0.0763146973234496,0,0,0,-1.38777878078145e-17,0.179154915495496,0,0,0,0,0,0,0,0,0.0531503660195053,-0.183579432392547,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.101002205364842,0,0,0,0,0,0,0,-0.19791418286626,0,0,0,0.449998363400424,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0675390336114937,0,0,0,0,0,0,-0.1212809458978,0.0970005899945909,0,0,0.467955036374184,0,0,0,0,0,0,0,0.232037464759065,0
