,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X2892.TT.EQUITY,X601236.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0201191792061375,0,0,0,0.480262041928002,0,0,0,0,0,0,0,0,0.0173076982077515,0,0,0,0,0,0,0,0,0.169199729950276,0,0,0,0,0,0,0,0,0,0.0255032887005003,0,0,0,0,0,0,0,0,0,0,0,0.361504497816391,0,0,0
X601328.CH.EQUITY,0,0,0.22030786838154,0,0,0,0.0490034829593225,0,0,0,0,0,0.466906579225361,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.000234977932133618,0.0465930660618077,0,0,0,0,0,0,0,0,0,0,-0.112925809851637,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0879509487350135,0,0,0,0,0.500233658164358,0,0.268914787157583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400311111185425,0.0563018126621457,0,0,0,0,0,0.193874278088376,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.406178244495436,0,-0.0945546099719725,0,0,0,0.0603409633254059,0,0,0,0.141381753981125,0,0,0,0,-3.46944695195361e-18,0,0,0.320543240941719,0,-3.46944695195361e-18,0.264202704136609,0,0,0,-0.0186532256353807,0.140659994428684,0,0,0,0,0,0,0.00939390676670774,0,0,0.0891224762494725,0,0,-0.0909669523890691,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0925286958388808,0,0,0,0.10893634610382,0.0561149214645643,0,0,-0.0281088973511897,0,0.0832479843639294,0,5.42101086242752e-20,-0.0125379085544422,0,0,-0.085395096790021,0.561084761315551,0,0,0,0,0,0,0,0,0,0,0.0150489401664584,0,0,0,0,0,0.0425477312548508,0,0,0,0,0,0,0,0,0,0.0634799939320316,0,0
X601601.CH.EQUITY,0,0,0,0.0931693174670567,0,0,0,0,0.23785275905656,0,0.176440660271062,0,0,0,0.146179351792871,0,0,0,0,0,0,0,0.259404128351562,0,0,0,0,0,0,0.0384779007614681,0,0.0362963279254476,0,0,0,0,0,0,0,0,0,0,0,0.218607154692779,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.094099874151176,0,0,0,0,0,0,0,0,0,0,0.139104329325739,0,0,0,0,0,0,0,0,0,0,0,0,0.0430787799292081,-0.0959774237916774,0,0.27171736580947,0,0,0,0,0,0,0,0,0,0.23684409616321,0,-0.0752344518523718,0,0,0.0927036040786037,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204036925894315,0,0,0,0,0,0,0,0,0,0,0,0,0.0556772202877592,0,1.73472347597681e-18,0,0.0290050682954064,0,0.094590030528945,0,0,0,0,0.0462176116530635,0.279006209611184,0.0121974979629438,0,0,0,0.00586133838960841,0,0,0.00805702043949277,0,0.0254609974011604,0
X11.HK.EQUITY,0,0,0,0.0242239171726436,0.149141929507281,0,0,0.153479237093958,-0.0515249427039748,0,0,0,0,0,0.0674233048450946,0,0,0,0,0,0.485402057612275,0,0,0,-0.0276370575968243,0,0,0,0,0,0,0,0,0,-0.0418896211302978,0,0,0,0,0,0,0,-0.0462090825011939,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.184868441058615,0,0,0,0.167017271167255,0,0,0,0,0.0255533319970717,0.0669559696252255,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733923982306611,0,0,0,0,0,0,0,0,0.218391147185052,0,0,0,0.0459214867042393,0,0.027445770567046,0,0,0.135946329034669,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0893692475472089,-0.0423375642160454,0.0268080888227345,0,0,0,0,0,0,0.0318311577017024,0,0,0,0.594990796078308,0,0,0,0,0,0,0,0,0,0,0,0,0.21610629485228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12264059384019,0.173600322487741,0,0,0.0414780609858213
X601998.CH.EQUITY,0,0,0.0417180776798634,0,0.00669670097541395,0,0,-0.153007255801107,0,0,0.0647081877524774,0,0.107387681006433,0,0,0,0,0.041443483879332,0,0.523412926841366,0,0,0,0,0,0,0,0,0,0.183779858460031,0,0,0,0,0,0.0819857686810143,0,0,0,0,0,-0.055765282886976,0.0953129476663272,0,0,0,0.0011521839894917,-0.127002147578891,0,0
X267.HK.EQUITY,-0.0536093961304395,0,0,0,0.402755848120668,0,0,0.387788912712653,0,0,0,0,0,0,-0.108185647511897,0,0,0,0.140839780531295,0,0,0,0,0,0.182250013073422,0,0,0,0,0,0,0,0,0,-0.229587185852026,0,0,0,0,0,0,0.208906901945336,0,0.0532245463896799,0,0.000270235969980752,0,0,0.0592443742160505,0.00352489654017856
X601066.CH.EQUITY,0,0,0,0.0162153391413921,0,0,0,0,0.0237220807201609,-0.115898489398892,0,0,0.0534521705251968,0,0,0,0,0,-0.0355661487784307,0,0,0,0,0,0,0,0,0,0,-0.0101183855012596,0,0,0.0658243255261638,0,0,0,0,0.0743903885054175,0.353934846243901,0,-0.0265814169580296,0,0,0.0249915447099074,0,0,0,0.247550318551494,0,0.123754348709412
X601818.CH.EQUITY,0,0,-0.134905235851232,0,0,0,0,-0.109226359291465,0,0,0,0,0,0.30230569327891,0,0,0,0,0,0,0,0.12226868327585,0,0,0,0,0,0,0,0.0158168492363926,0,-0.00038719148959503,0,0,0,0,0,0,0,0,-0.0722118836308479,0,0,0,0,0,0.541937966044612,0,0,0.172877529479125
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.072424708485472,0,0,0.382804105448911,0,0,-0.0135485230496103,0,0,-4.33680868994202e-19,0,0,0.185708846741656,0,0,0,0.0106535706064782,0,0.0542836389078332,0.0686615297666386,0,0,0,0,0.117298657151395,0,0,0,0,0.0799162342083012,0,0,0,0.0382855853091189,0,0.157531355424052
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0998468209718181,0,0.0827178001820842,0,0,0,0,0,0,0,0,0,0.136713042706281,0,0,0,0,0,0.14392991003262,0,0,0.130178162965681,0,0,0,0.183490334510603,0,0,0,0,0.14433592346342,0,0.146425282331544,-0.0381541710045391,0,0,0,0,0,0,0,0,0.0974527182561164
X002142.CH.EQUITY,0,0.271532634588318,0,0,0,0,0.539235309604926,-0.10282588708478,0,0,0,0,0,0,0.124514511033093,0,0,0,0,0,0,-0.0813128976249791,0,0,0,0,0,0,0,0.169746107971131,0,-0.0385216762478998,-0.0651247268222741,0,0,0,0,0.0621989477127608,0,0,0,0,0,-0.103343453870079,0,-0.0949779949169771,0.121869950517633,0,-0.142189658143432,0
X600837.CH.EQUITY,0,0,0.264682916880272,0,0,0.0150037874948286,0,0,0,-0.0456335966038782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159593156638403,0.253551633269367,0.0576820868825492,0,0,0,0,0,0.164102898795616,0,0,0,0.015642355561839,0.19792193888341,0.0352812614213658,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,-0.0633558354210572,0,0,0,-0.00702447185531536,-0.0488560358432055,0,0,0,0,0,0,0,-0.0313410689630823,0,0.170381588287123,0.165330934290743,0,0,0,0,0,0,0,0.0250052000948783,0,0,0,0,0,0,0,0,0,0,0.456600980153968,0.243416897957255,0.212700074673719,0,0,0,0,0,0,0,-0.160250913996739,0,0,0,0.0337552205251397
X601229.CH.EQUITY,0,0,0.43962739853725,0.0606184568970158,0,0,0,0,0,0.0975197669193169,0,0,0,-0.416118154546236,0,0,0,0,0,0,0,0,0,0,0,0,0.227723765837908,0,0,0,0,-0.139075546247265,0,0,0,0,0,0.235523729325423,0,0,-0.104866971851725,-0.0847587917872799,0,0,0,0,0.346290594360269,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.147461058084842,0.0498774834144133,0.043122556004123,0,0,0,0,0,0,0,0.122248178978181,0,0,0.0382972052534383,0,0.240489084522532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303121357527064,0,0,0,-0.0410583759489081,0.217100973481745,-0.0359091259063932,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0227767483748338,0,0,0,0.0517187450500357,0,0,0,0,0,0.0261952136689922,0,0,0,0,0,0,0,0.168489355279896,0,0,0.272047522112153,-0.122062590874424,0.0191408719140854,0,0,0,0,0.0635951044129633,0,0,0,0,0.138325596811257,0.24370302956895,0.0482723387824871,0,0.0644216424723142,0,-0.098568462102327,-0.0985274830806178,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.00634543445919803,0,0,0,0,0,0,0.0519766168142308,0,0,0,0,0,0,0,0,0,0,0,0,0.0564985640039707,0.0102226360338518,0,0,0.125103093236882,0,0,0,0,0.0205891884728202,0,0,0,0.374969076862615,0.0761828218280443,0,0,0,0,0,0,0,0,0,0.119397085704837
X601169.CH.EQUITY,0,0.0371883104348495,0,0,0,0.145655257696339,0,0,0,0,0,0.432319984775674,0.412777513991156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160853264373979,0,0.00914575158967198,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483135393039986,0.0382859695482587,0.0804961655929669,0,0,0.0959827111590028,0,0,0,0.0875229268158766,0.283631933160303,0,0,0,0,0.0483791327679982,0,0.0535108580082948,0,0,0,0,0,0.00291119148456315,0,0,0,0.177519671101521,0,0,0
X2881.TT.EQUITY,0.345341274044367,0,0,0,0,0,0,0,0,-0.0916264296611598,0,0,0,0,0,0,0,0,0,-0.0743744601620274,0,0,0.0158985129495049,0,-3.46944695195361e-18,-0.2002837302015,-0.158770545238359,0,0,0.43626737974407,0,0.365993690613928,0,0,6.93889390390723e-18,0,0,0,0,0,0.00060651756428687,0,0.0249017754291349,-0.205052105702378,0,0.00111752200218335,0,0,0.148770292456069,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146685090620075,0,0,0,0,0.542173880940924,0.124077470992062,0.0592677324717178,-0.117992119803115,0,0,0,0,-0.160010174544567,0,0,0,0,0,0,0,0,0,0.0617001971738832,0,0,0.099473435707465
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656423438740232,0,0,0,0,0,0,0,0.0183016369703137,0,0,0.107715857358968,0,0,0,0,0.355398242223844,0,0,0,0.0333110506016276,0,0,0,0,0,0.0571309716258971,0.266961518135854,0,0,0.0385447096167848,0,0.0548716080990528
X002736.CH.EQUITY,0,0,0,0,0,0,0.0892662619350568,0,0,-0.0395023833698974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366935680389896,0,0,0.0367097629952916,0.0465487316211088,0,0,0,0,0.0862880914532559,0.284998728564103,0,0,-0.0130230513323674,0,0,0,0,0,0.023642435164243,0,0,0,0,0,0.0714464340491097,0
X2891.TT.EQUITY,0,0,0.450508695833556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164429017285107,0.0799279348290307,0,0.0446513441550692,0,0,0,0,0.00383182618622977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637248835557454,0,-0.0434303116970187,0,0.0730739625986187,0,0,0.0457860935177784,-0.158962944342941
X2886.TT.EQUITY,0.298474303745398,0,0,0,0.00461510979847018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129100534348232,0.232607477614525,0,0,0,0,-0.183665255688851,0,0,0,0,-0.29553396890785,0,0,0,0,0,0,0,0.210297076355295,0,0.0845426441622604,0,-0.0895772827378948,0.106323535090966,-0.0789507904214463,0,0,0
X601916.CH.Equity,-0.180213224488963,0,0,0,0,0,-0.513183840472324,0,0,0,-0.0620787451076456,0,0,0.358777467155006,0.154116319955897,0,0,0,0,3.46944695195361e-18,0,0.816358354788013,0,0,0,0,0,0,0,0.13667890466034,0,0,0.191537114960608,0,0,0,0.156127860929786,0,0,0,0,0,0,-0.0307670135690222,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0573425967422227,0.449266503736304,-0.0455022599174679,-0.122203096075895,0,-0.294584527669935,0,0,0.410783996133338,0.172533424218645,0,0,0,0.0389152077351938,0.0905115155442648,0,0,0,0,0,0,0,0,0,0,0,0,-0.046716476400153,0,0,0,0,0,0,0,0,0,0,0.128259161345148,0,0
X600919.CH.EQUITY,0.036326490601261,0,0.153865347431359,0,0,0,0,0,0,0,0,0,0,0,-0.132943778628538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15280950938069,0,0,0,0,0,0,0,0.0685037820469622,0,3.46944695195361e-18,0,0.0559956044606599,0,0,0.210531720457631,0.0476304866270729,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.171941686831203,0,0,0,0.238133794314761,0,0,-0.171340644735648,0,0,0,0,0,0,-0.109180774569953,0,0.163155483757195,0,0,0,0,0,0,0,0,0,0,0,0,0.0223808732279386,0,0,0.167719000049964,0.396152555253781,-0.149488565808457,0,0,0,0,0,0.338350058507143,0
X601009.CH.EQUITY,0,0,0.328875181511009,0.0510268912932045,0,0,0,0,0,0,0.0177916422226464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254224796686542,0,0,0,0,0,0.0306090574053072,0,0,0,0.156367367680958,0.0695230752642645,0,0.0328521168137783,0.0871926131170882,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0.0142767752501824,0.060977960398503,0,0,0,-0.250516645710733,0.0363592217656725,0.00634437485209735,-0.130552310055676,0.565284303902044,0,0,0,0,0,0,0,0,0,0,0.0688298351938077,0,0,0.0841629565436542,0,0,0,-0.27156540524311,0,0,0.234785708786862,0,0,0,0,0,0,0,0,0,0.0859497468584999,0.236714281672233
X2892.TT.EQUITY,0,0,0,0,0,0,0.159637710260952,0,0,0,0,0,0,0,0.0255254415785264,0,0,0,0,0,0.0643575789828693,0,0,0,-0.0432034180010207,0,0,0,0.164123683390142,0,0,4.33680868994202e-19,0,0,0,0,0.143137048224229,0,0,0,0.00206159110437846,0,0.12765702964184,0,-0.0842573462857442,0.566324089335265,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.303771465532118,0.233142198090178,0,0,0,0,0.0345369199650523,0,0,0,0,-0.024080281242572,0,0,0.133891695425049,0,0.150245298535318,0,0,0,0,0.0381790772906798,0,0.211602677147511,0,0,0,0,0,0.0958228718270083,0,0,0,0,0,0.209774967705962,0,0,-0.0690167335479881,-0.234077248529416,0
