,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,-0.051972958507663,0,0.326645227526806,0,0,-0.00488677103945909,0,0,0,-0.0413210492047576,0,0,0,0,0,0,0,0,0,0,0.315607269736297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482918555919813,0,0,-0.0538016918265048,0,0.0548166146289152,0,0,0.487599723943841,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.484869995276132,0,0,0,0,-1.38777878078145e-17,0,0.0398253506376022,0.249125695960093,0,0.0591812125679154,0,0,0,0,0,0,0,0,0,0,0,0,0.11735595677495,0,0,0,0,0.0417540647001666,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.141743540101569,0.38115824704601,0,0,0.0187938749813622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128129607593394,0,0,0,0.144456158519144,0,0,0,0,0,0,0,0,0.0103427502741369,0,0,0,0.0599568390712199,0.0925308474620161,0
X388.HK.EQUITY,0,0,0,0,0,0.0962310481484488,0,0,0,0,0,-4.33680868994202e-19,0,0,0.212182135124933,0,0,0,0,0.174095454212442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237878108678203,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0398468833293762,0,0,0,0.0133188112716853,0,0,0,0,0.263755557597834,0,0,0.130188554381459,0,0,0,0,0,0,0,0,0,0,0.210470154126664,0,0,0,0.134394591482391,0,0.00566694093330845,0,0,0,0,0,1.73472347597681e-18,0,0,0.231967434385886,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.348359604345122,0,0,0,0,0,0.00120089284446431,0,0,0,0,0,0.572111135669895,0,0,0,0.0824186105391194,0,0,0,0,-0.101019803888271,0.136062728666594,0,0,-0.112042601285668,0,0,0,0,0,-0.00428496155948755,0,0,0,0,0,0,0,0,0,0.0699545020645239,0.0223644954152507
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00458858791087406,0,0,0,0,0,0,0,0,0.10107934485881,0,0,0,0,0,0.12645701512572,0.436968142680899,0,0,0,0,0,0,0,0.166967551665382,0,0,0.04289342362313,0,0,0,0,0,0,-5.42101086242752e-20,0,0.00464214410751879,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0307938404081969,0.0659224288693445,0,0,0,0.0622190419349404,0,0,0,0.0547828579123304,0,0,0,0,0.15886303012964,0,0,0,0,0,0,0.121649230578799,0.382467207356251,0,0.0192162982176177,0,0,0,0,0,0.246601319606614,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0756632943525167,0.319188526420674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194297311145606,0,0,0,0,0,0,0.0115332715080382,0.101885787004963,0,0,3.46944695195361e-18,0,0,0,0,0.139468482313565,0,0.134277999604154,0,0,0,0.0141017748247285,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0256474921135212,0,0,0,0,0,0,0.21211092418948,0,0,0,0.307749503102914,0,0,0,0,0,0,0.265710893805195,0,0,0,0,0,0,0,0,0,0.0935103167999452,0,0.0252250392724785,0,0,0,0,0,0,0,0,0,0,0,0,0.0375329573512243,0,0
X600016.CH.EQUITY,0,0,0.100397793586493,0,1.0842021724855e-19,0,0,0,0,0,0,0.241937620949431,0.0409061968795218,0,0,0,0,0,0,0,0,0,0.0487279267746956,0,0,0,0,0,0,0,0,0,0.0357327904288307,0,0,0.236994535467949,0.0582517316550652,0,0,0,0,0,0,0.0345156356332349,0,0,0.209866836418147,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0,0,0.054462068687375,-0.0359378114140511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163990702540559,0,0,0,0,0,0,0.0608943931659202,0,0,0,0,0.443712672339741,0,0,0,0,0,0,0.227020865142646,0.0805946045246829,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.144288914592986,0.136982794678996,0,0.0720585394172965,0,0,0,6.93889390390723e-18,0,0,0,0.0381109917473432,0,0,0,0.190819449403689,0.125008990562714,0,0,0,0,0.089169073707541,0,0,0,0,0,0,0.0216878217163421,0,0,0,0,0,0,0,0,0.142744228826365,0.0799033441548416,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0863329886663614,-0.0521482969784475,0,0,0,0,-0.0591096215984244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.712032040220835,-0.0692050554439757,0,-0.0605891871189607,0,0.211413122371982,0,0.161033314986823,-0.0302872058299722,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0406356486552216,0,0,0.0417304480161146,0,0,0,0.340417399890885,0,0,0,0,0,0,0,0,0,0,0.417405680895465,0,-0.030038429537763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592036994690927,0,0,0.0633004459547043,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14931001848393,0,0,0,0,0,0,0,0,0,0.198935131231323,0,0,0,0.143566539693355,0,0,0,0.115291871457914,0,0,0.0992310007925399,0,0,0,0,0.0204661860757718,0,0,0,0,0,0.160660460557828,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00105948675457159,0,0,0,0,0,0,0,0.27994665956762,0,0,0,0,0,0,0.0386973151755185,0,0,0,0,0,0.231225172434635,0,0.202743363922018,0,0,0,0.0294738846299358,0,0,0,0.0240668701725602,0,0,0,0,0,0.174557607485039
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149268739423783,0.334164384883661,0,0,0.0116089728468039,0,0,0.0955986285182627,0,0,1.38777878078145e-17,0,0.0528107938539026,0,0.160714005332529,0,0,0.106247409861606,0,0,0,0,0.0233312035689983,0,0.0558728858330562
X002142.CH.EQUITY,0,0.212976372363627,0,0,-0.0562135423953848,0,0.58982671718912,0,0.0605017155050747,0.00599105592721066,0,0,0,0,0,0.0350020861067879,0,0,0,0,0,0,0,0,0,-0.277308754742614,0,0,0,0,0,0.514234117358448,0,0,-0.0359362631411378,0,0,0,-0.0463875486144502,0,0,0,0,0,0,0,0,-0.29733457617999,0,0
X300059.CH.EQUITY,0,0,0,0,0.0114630201951379,0,0,0,0,0,0,0,0,0,0,0,0.2013406662124,0,0,0,-0.0764370601618023,0,0,0.0904437893562218,0,0,0,0,0,0,0,0,0,0,0.526474771718068,0,0,0,0,0,-0.0282049686395412,0,0.0134736353945686,0,0.116656438883645,0,0,0,0,-1.38777878078145e-17
X601229.CH.EQUITY,0,0,0.390566087158158,0.0322552519151539,0,0,0,0,0,0.0715175892870949,0,-6.93889390390723e-18,0.120373805414675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084426492180993,0,0,0,0,0,0.0807735237224036,0,0,0,0,0,0,-0.0433144506603968,0,0.0759951380659925,0,0,0,0,0.171360332322442,0
X601336.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.196760672427629,0,0.0613018494967345,0,0,0.079427181474044,0.0147582478799116,0,0.193310583971698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.082699679657678,0,0,0.151174861248856,0,0,0,0,0,0,0.113581456323648,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.186163628319986,0,0.0487531312239777,0,0,0,0.115867494545973,0,0,0,0,0.0188276519841473,0,0,0,0,0,0,0,-0.0422398981639963,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.37407477563499,0,-0.0773212753423724,0,0,0,0,0.371724835767183,0,0,0,-0.00787126446226991
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455456018480641,0,0,0,0,0,0,0,0,0,0,0.212124745084295,0.271920869618624,0,0,0,0,0,0,0,0.0317161172537482,0,0.328406086595599,0,0,0,0,0,0.0648634737004557,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21974319094317,0,0,8.67361737988404e-19,0,0,0.0937201762861799,0,0,0.00160670097907472,0.385530773650776,0,0,0.0316973241333147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548549001848408,0,0,0,0,0.218584946018656
X601169.CH.EQUITY,0,0,0,0,0.0324061906447317,0,0,0,0,0,0.00340140568803441,0.195784928378381,0,0,0,0,0,0,0,0,0,0,0,0,0.0122614015644125,0,0,0.105811702572416,0,0,0.00426351988328122,0.232149664631035,0,0,0,0,0.341848147236153,0.00642781902422107,0,0,0,0,0,0.0370406465416261,0,0,0.0348235110102219,0,0,0
X600015.CH.EQUITY,0,0,0.00759386309715875,0,0,0.0181316222378098,0,0,0.0837455628326217,0,0,0,0.280498239232446,0,0,0,0,0,0,0,0,0.214066391565162,0,0,0.00068034643170279,0,0,0,0,0,0,0,0,0,0,0.303345354133725,0,0,0,0,0,-0.0486397289603022,0,0.0213015770584012,0,0,0.0104387752884956,0,0,0.0445546925644091
X000776.CH.EQUITY,0,0,0,0,-0.0885220902330683,0,0,0,0,0,0,0,0,0,0,0,0.176735029454727,0,0,0,0,0,0,0.0599338707047686,0,0,0,0.131608360315316,0,0,0,0,0,0.190385264641253,0,0.0518264907094369,0,0,0,0,0,0,0.00940327804728268,0,0.0491161151103463,0,0.177498413232653,0,0,0.224711779120666
X2881.TT.EQUITY,0,0,0.168358179560179,0,0,0,0,0.0494772009397547,0,-0.0567816242294624,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752196374747367,0,0,0,0,0,0,0,0,0.345782712959478,0,0,0,0,0,0,0,0.152465849440624,0,0,0.104746733658088,0,0.105081450636652,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0184947763228516,0,-0.0400889060232954,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0660256137593604,0,0,0,0,0.0934662197917086,0.0660878495794881,0.0920009270521579,0,0,0,0.367029722257265,0,0,0.0427641292503204,0,0,0,0,0,0.108161364024134,0,0,0,0,0,0.225832210941561
X2891.TT.EQUITY,0,0,1.38777878078145e-17,0.284082901447149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0981581404817363,0,0,0,0,0,-0.0258909957684559,0,0,0,0,0,0,0,0,0,0,0,0.165454342033257,0,0,-0.0105149786181614,0.280485023610289,0,0.195469135282183,0,0
X2886.TT.EQUITY,0.0257620055508088,0,0,0,0.240242961379947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221851623686007,0,0,0,0,0.0143486465644435,0,0.323687770853464,0,0,0,0,0.374195126643576,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0308635562425676,0.136390160232931,0,0,-0.124514938491332,0,0.0318458814815525,0,0,0,0,0,0,0.179405311078264,0.144148930056712,0.348828715824458,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411798178804925,0,0,0,0,0,0,0,0,0,0,0.462072811891249
X601916.CH.Equity,-0.195993060306832,0,0,0,0,0,-0.374236492639427,0,0,0,0,0,0,0,0.183918686659253,0,0,0,0,0,0,0.741001670526702,0,0.0897556243732468,0,0,0,0,0,0,0,0,0,0,0,0,0.23768324270011,0,0.22286930904861,0,-0.00988562633416069,0,0,0,0,0,0,0,0,-6.93889390390723e-18
X601236.CH.EQUITY,0,-0.167496732428196,0,0,0,0,0,0.248687016976636,0,-0.237489732659328,0,0,0,-0.0615897889044572,0,-0.082807172855483,0,0.328509348495018,0,0,0,0,0,0,0,0,0,-0.0432875430166728,0,0.712716103366606,0,0,0,0,0,0,0,0,0,0,0,0,0.0687670530466239,0,0,0,0,-0.0124211598795094,0,0
X2884.TT.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0.232413459284936,0.0186706532559532,0,0,0,0,0,-0.125653211793363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141591845160936,0,0,0,0,0,0,0.0241933840180949,0,0.429798845290088,0,0,0,0,0,0.268581653495397,0,0
X600919.CH.EQUITY,0,0,0.429393484753814,0,0,0,0,-0.0727038829576949,0,0.128436400859472,0,0.109481988234338,0.325088001219131,0,0,0,0,0,0,0,0,0,0,-0.00826427235143147,0,0,0,0,0,0,0.00664243113184782,0,0,0,0,0,0,0.000843141437532398,0,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0.0140771497462504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072559008984876,0,0,0,0.00771514094463742,0,0,0,0,0,0,0,0.176524130782662,0,0,0,0,0.175201490598616,0,0,0,0,0,0.148964359266918,0,0.154573136360676,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0.101886149062514,0.018587451441483,0,0,0,0,0,0,0.212663897469588,0.070018467387679,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266305310929773,0,0,0,0,0.360283273162484,0.128234352148678,0,0,0,0.0170346265418183,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.0157184206284782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132244112731804,0,0.221525639515169,-0.0443290493069989,0.0816722117754678,0,0,0,0.134021755656873,0.178292735324343,0,0.171827463172151,0,-0.0811179608354446,0,0,0,0.209845006662386,0,0.0436610950855382,-0.0849835901558293,0,0.108303214052536,0,0
