,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,-0.0203109579782643,0,0.0334018761942748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900021507336517,0,0,0,0.0296479373062863,0,0,0,-0.0273834173447824,0,0,0,0.471235416288335,0.178736730461487,0.0650270317562537,0.0218740748482245,0,0,0,0,0,0,0,0,0,0.0812773665042067,0,0,0.102309789235201
X267.HK.EQUITY,0,0,0,0,0,0.0383075169791301,0,0,0,0.233589039303427,0,0,0.0368958025541758,0,0.0881300383645621,0,0,0,0,0.176368727572763,0,0,0,0,0,0.0104534615982847,0,0,0,0,0,0.0176857576447748,0,0.361427869777371,0,0,-0.0371000925693956,0,0,0,0,0,0,0,0,-0.31241342638036,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.173350109572275,0,0,0,0,0,0,0,0,0,0.0541324261329074,0,0.0659474177149688,0,0,0,0,0,0,0.0200079683594834,0.122380074144895,0,0,0,0,0,0,0,0,0.127780637712289,0,0,0.0294109438415593,0,0,-0.14065251821608,0,0,0,0,0,0,0,0.0618169882648198,0,0,0
X600016.CH.EQUITY,0,0.230731871852543,0,0,0,0,0,0,0,0,0,0.168660468054425,-0.00552277541860864,0,0,0,0,0,0,-0.100056872463908,0,0,0,0,0.601783302751786,0.170960382832296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120368820648415,0,-0.0231622436285321,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0315208661031354,0.0139818857378582,0,0,0,0,0,0,0,0,0,0.127972156945683,0.0540640214428158,0.375551471280766,0,0,0,0.0478177259945573,0,0,0,0,0.0336431925034524,0,0.300706260657685,0,0,0,0,0,0,0,0.00454317100775906,0,0,0,0,0,0.0739714288507514,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0745390799357251,-0.0522240457425292,0,0,0.0262853710090158,0,0,0.227592968505155,0,0.0150575091324488,0,0,0,0.00662521233607995,0,0,0,0,0,0.122813830868055,0,0,0,0,0,0,0,0,0,0,0,0.123416563782183,0.171768359361348,0,0.0258993492778867,0,0,-0.0547463246515089,0,0,0,0,0,0,0,0.121188553520358,0
X000001.CH.EQUITY,0.14712428320948,0,0,0,0,0,0.110289440161829,0,0.0762424284852692,0,0,0,0,0,0.10191062122759,0.0547708053970381,0,0,0.0506402504355836,0,0.04170186520274,0,0,0,0,0,0,0,0.0159227906689412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.233898916801961,0,0,0,0,0,0,0,0,0,0.114006732715327,0.267452327626816,0,0,0,0,0,0,0,0,0.0104423597211488,0,0,0,0,0,0,0,0,0,0,0,0.156788441564374,0,0,0,0,0,0.125010613129801,0,0,0,0,0.0334350422682894,0,0,0
X601169.CH.EQUITY,0,0.0506432888211661,0.212757827489066,0.0632285441624302,0,0,0,0,0,0.094926527463381,0,0,0.0274178116153102,0,3.46944695195361e-18,0,0,0,0,0,0.110487997383131,0,0,0,0,0,0,0,0,0,0,0,0,0.222891872146067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204877009320931
X2388.HK.EQUITY,0,0.333038908040197,0,0,0.181409416064808,0.142347378442539,0,0,0,0.191447690551552,0,0,0.0506128305453267,0,0,0,0,0,0,0,0,0,0.0306603186065793,0,0,0,0,0,0,0,0.104621569952311,0,0,0,0,0,-0.159454928399006,0,0,0,0,0,0,0,0,0,-0.213153890133163,0,0,0
X600919.CH.EQUITY,0,0,0,0.122712269527599,0,0.27413196851713,0,0,0.0167004773948026,0,0,-0.0324941484905284,0,0,0,0,0,0,0.0211015371570311,0,0,0,0,0,0,-2.77555756156289e-17,0,0.279686990065336,0,0.092681157584574,-0.0341140459062271,0,0,0,0,0,0,0,0,0.270078198280352,0,0,0.0224784352703796,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0872729381958056,0,0,0,0,0,0,0,0,0,0.151998872255171,0,-0.0542982873507523,0,0.216194253539342,0,0.0127533822003443,0,0,0,0,0,0,0,0.0308711900923363,0.337062045816724,0,0.0854595036946035,0,-0.0353886970341331,0,0,0,0,0,0,0,0,0,-0.159584967002145,0,0,0,0,0,0,0,0,-0.0101879737259024,0.199000106443108
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.0765896288852528,0.0665540338771339,-0.02710791980474,0,0,0,-0.00909984425739968,0,0.0409048766730977,0,0,0,0.245227634874349,0,0,0,0.0530294406760771,0,0,0.0816843565571609,0,0,0,8.67361737988404e-19,0,0,0,0,0.115815028587619,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.267967243381609,0,0,0.138901863928796,0
X002142.CH.EQUITY,0,0,0,0,0,0.3192744135639,0,0,0.21966073331329,0,0,-0.0820497171004809,0,0,0,0,0,0,0,0,0,0,0.157726866163005,0,-8.67361737988404e-19,0,0,0,-0.0707790119845319,0,0,0.0930155912747322,0,0,0,-1.0842021724855e-19,-0.0572315940325284,0,0,0.120369976147279,0,0,-0.0224097948058338,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0.0918154141258525,0.0758445346579372,0,0,0,-0.0426791698827248,0.0141848419430566,0.385175741770275,0,0,0,0.107378614182203,0,0,0,0,0,0,0,0.0137256711740534,0,0,0,0,0,0,0.0347613396596066,0,0,0,0,0,0,0,0,0,0,0,-0.0199346878603661,0,0,0,0,0.225315439581627
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.307173681038084,0,0.103607576266294,0,0.120934384545854,-0.258246304570431,0,0,0.154496412094315,0,0,0,0,0,0,0,0,0.0859088575415364,0,0,0.00695500140795955,0,0,0,0.123252836447622,0,0,0,0.277250142726108,0,0,0,0,0,0,0,0,0,0,0.14736593538324,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652811004504384,0,0,0,0,0,0,0,0,0,0,0.434473630855143,0,0,0.0327054254370667,0,0,0,0,0,0,0,0.0831044601629568,0,0.18336718034412,0,0,0.0128625322287705,0,0,0,0.181831299964409
X601009.CH.EQUITY,0,0,0,0.0385074063358718,-0.073502403038709,0,0,0,0,0.423569006347069,0,0.0742216498560179,0,0,0,0,0,0,0,0,0.289447675066299,0,-0.0385106132934108,0.125793865685669,0,0,0,0,0,0,0,0.0579246399864502,0,0,0,0,0,0.202248581994877,0,0,-0.150309042403272,0,0,0,0,0,0,-0.0407783528189265,0,0
X2891.TT.EQUITY,0,0,0,0.25063246144295,0,0,0,0,0,0,0,0.164469195008909,0,0,0,0,0,0,-0.0341015372582925,0,0,0,0,0,0,0,0,0,0,0.050090384183884,0,0,0,0,0.112130468207186,0,0,0.151570164139569,0.14328374472474,0,0,-0.0721345909918211,0.0997307471433948,0,0.307867043964581,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.140183142775467,0,-0.110225652762047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332461749062707,0,0,0.0881371781066064,0,0.231892317818901,0,0,0,0,-0.0151206217213394,0,0,0,0,0,0,0.156952302547539,0,0.0742635426228604,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.353126704768223,-0.123191035039759,0,0,0,0,0,-0.323422464884387,0,0,0,0,0,0,0,0.309736042746533,0,0,0.221898667625647,-0.162395809795621,0,0,0,0,0.00256645494756731,0,0,0.313448091594148,0,0,0,0,0.10027561241324,0,0,0,0,0,0.0965868103439629,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.0402378859088912,0,0.138427403005394,0,0,0,0,0,0,0,0,0,0,0,0,0.0106298920751278,0,0,0,0,0,0,0.318235266103333,0,0,0.145400061929605,0,0,0,0.249967635286844,0,0,0,0,0.0620583099122127,0,0,0,-0.0417899180542001,0,0.109173841736961,0,0,0,-3.46944695195361e-18
X601319.CH.EQUITY,0.118576307954014,0,0.0186001904533091,0,0,0.0443675387313624,0,0,0,0,0,0,0,0,0.127999036431475,0,0,0,0,0,0,0.0389285064353175,0,0,0.0840529276111709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026262548270024,0.184692218342757,0,0,0,0.148055980271992,0.143015544647149,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.364666288854526,0,0,0,0.233824023219593,0,0,-1.38777878078145e-17,0.0740258139782313,0,0,0,0,0,0,0.185509792140114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164036964416852,0,0,0,0,0,0,0,0.0159538805448041
X600030.CH.EQUITY,0,0,0.0260102745056842,0.0981710340098826,0,0,0,0,0,0,0,0,0,0,0,0.250016383747008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633608595829061,0.126359292461083,0.300201990243988,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0549606950643221,0,0,0,0,0,0,0,0.105499921104613,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.513010413348153,0,0,0,0,0,0.0538887149369747,0.231414860379167,0,0.000597465066146873,0,0,0,0,0,0,0,0,-0.00780191689159735,0,0,0.0979193924632899,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593226672078024,0,0,0,0.249123132308374,0,0,0,0,0,0,0.388480909151623,0.0427189272626088,0,0,0.0484891404244763,0,0,0,0,0
X2886.TT.EQUITY,-0.15893765431332,0,0.0950002376938354,0,0,0,0,0,0,0,0,0.0680766209023776,0,0,0,0.0659547136352056,0,0,0,0,0,0,0,0,0,0,0,0.0257204010500431,0.144392987230682,0,0,0,-0.0414292000084955,0,0,0,0.385815445941366,0,0.0633254672876551,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0594724786073486,0,0,0,0,0,0,0,0,0,0.0332963753335093,0.0452344311825875,0,0,0,0,0.00310819901150505,0.100654186347934,0,0,0,0,0,0,0,0.417971913435607,0.104438197260317,0,0,0.0712059935856097,0,-0.0585475192375383,0.268166737057721,0,0,0,0,0,0
X601838.CH.EQUITY,0,-0.0669111766336409,0,0,-0.0915173477856586,0,0,0,0.0866953301960341,0.208515342514329,0,-0.106137059399087,0.131381978395992,0,0,0,0,0,0,-0.0886356757456506,0.307334415257533,0,-0.0995954584075302,0.101466560169794,0,0,0,0,0,0.108809448039097,0,0,0,0,0.135146730341744,0,0,0,0,0,0.104575515704232,0,0,0,0,0.04960802219965,0,0,-0.0492338390533464,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747642204532073,0,0,0,0,0,0,0.125949620525483,-0.094831155342094,0,0,0,0,0,0,0,0,0.110701789400806,0,0.382541552987002,0.0968618452790983,0,0,0.161549191217562,0.0316622442331708,0,0.040337059730481,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0402538986027038,0,0,0.00870905542424974,0,0,0.149649011335031,0,0,0,0.0789698626179159,-0.0401737922702859,0,0,0,0.0157067762555681,0,0,0.004075035680496,0,0,0.0548844467926719,0.0987470018162002,0,0,0.0279518616401332,0,0,0,0,0,0,0.0275270804508759,0,0,0,0,0.0670425126565894,0.543429310152341
X2888.TT.EQUITY,0,0,0,0,0.214689419102028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228787320032886,0,0,0,0,0,0,-0.0788797098458239,0.181697206637759,0,0,0,0,0,0.134350968431237,0,0,0.0676488144820354,0.119175714291871,0,0,0,0,0
X2884.TT.EQUITY,0,0,0.0231676957413632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995961527480078,0,0,0,0,0,0,0,0.241237322216096,0,0.162458949374052,0.188547365539547,0,0,0.0234687734499177,0,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0.0156293450512785,0,0.28737822181625,0,0,0,0,0,0,0.044904764199361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497918063910835,0,0,0,0,0.384908021605338,0,0,0,0,0,0,0.129126961323956,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.159920099299262,0
X601688.CH.EQUITY,0,0,0,0,-0.122453321482733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869102766053694,0,0,0,0,0,0.0112742038894599,0,-0.02567627369233,0,-0.0361985172485821,0,0.441733266093189,-0.156495593407435,0.0499233622945681,0,0,-0.0121096575759305,0,0.0635453526713405,0,0,0.0122713240192845,0,-0.0157496388680068,0,0,0.67534030652638,0,0
X600837.CH.EQUITY,0,0,0,-0.064504183641563,0,0,0,0.0992154234532545,0,0,0,-0.122866304227087,0,0.271015712106864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339738963461937,0,0,0,0,0,-0.0317073382748825,0,0,0,0,0,0,0.0187083832152672,0,0.298628022314955,0,0
X601211.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0615089943302593,0,0,0,0.0527772742176459,0,0,0,0,0,0,0.0188743526714563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40473778736316,0.377680419280329,0,0.079764634633183,0
X2885.TT.EQUITY,0,0.0235513433874614,0,0,-0.0857322442425579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839729971882965,0,0,0.325336379228485,0,0,-2.77555756156289e-17,-0.133161431025713,0,0,0,0,0,0,0.0172357013485685,0.481392905979563,-0.0275460030652854,0,0,0,0.0474514761524526,0.0856778571382514,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.0700364207829545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097565478311025,0,0,0.445729082604143,0.0414345307526464,0,0.170706444920053,0,0.00797148222601476,0,0,0.0210744303070417,0,0,0,0,0,0,0,0,0,0,0,0.11579529765936,0,0,0,0.170699313114588,0,0,0,0
