,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0.13295235930776,0,0.0960548953831061,0,0,0,0.26512125054264,0,0.203962963197834,0,0,0,0.103360100167314,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0440211755426742,0,0,0,0,0,0,0,0,0,0,0,0,0.0575807090261535,0,-0.00499150970034351,0,0
X11.HK.EQUITY,0,0,0,0,0.0821939726711098,0,0,0,0,0,0,0,0,-0.0759328184537766,0.136187972374257,0.691932616856373,0,0.0206818082429232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224087544340593,0,0.0934043501100426,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.243097282778134,0.120300114533549,0,0,0.218930251486088,0.0544062915876468,0,0,0,0,0.0524313974143384,0.0494556391408107,0,0,0,0,0,0,0,0,0,0,0.0841128593061889,0,0,0,0,0,0,0,0,0,0.00670681635164629,0.0442793264537855,0,0,0,1.73472347597681e-18,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.32059470844176,0,0,0,0,0,0,0,0.0818646478355678,0,-0.164470117720669,0,0,0.194143183062336,0,0,0.520237952319311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080930393792774,0.0592534743781466,0.233560128588057,0.0952495992524065,0.091641519697577,0,0.100606889668277
X2388.HK.EQUITY,0,0,0,0,0.13298453486242,-0.416326543005103,0,0.120292127598418,0,0,0,0.0993373209188775,0,-0.136861650070822,0,0,0,0.249140125810643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722995888787398,0,0,6.93889390390723e-18,0,0.681543074967592,0,0,0,-0.181688452722886
X267.HK.EQUITY,0,0,0,0,0.0976119016563756,-0.376737281931902,-0.18048560200119,0,0,0,0,0,0,0,0.537071809454979,0,0,0.30232188295992,0,0,0,0,0,0.21791182782089,0,0,-0.350260914545317,0,0.260167983354756,0,0,0,0,0,0,0,0,0,0,0.134784071235129,0,0,0,0.196564393102844,0,0.113313711709757,0.196615169186783,0
X601601.CH.EQUITY,0,0.0834280927564224,0.187335755752917,0,0,0,0.145592962496049,0,0,0,0,0,0,0,0,0,0,0.0137205781658508,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,3.46944695195361e-18,0,0,0,0,0.178577777330366,0,0,0,0,0.0309099820266959,0,0,0,0,0,0,0.061730292189233
X388.HK.EQUITY,0,-5.42101086242752e-20,0,0,0,0,0,0.258761636095817,0,0,0,0.0323679321489852,0.168709871869413,-0.0844242280644942,0.135094507206104,0,0.208992747210304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592537207017475,0,0,0,0,0,0,0,0.145304013394202
X601998.CH.EQUITY,0,0,0,0.103902475403775,0,0.0299581484550896,0,0,0,0.349235103054627,0,0,0,0,0,0,0,0,0,0.0952265704075511,0,0,0,0,0,0,0,0,0,0,0,0.194205419822647,0,0,0,0,0,0,0,0.0761583657524606,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0960339688535351,0.0999849512458033,0,0.211200606979784,0,0,0,0.104457487512165,0,0,0,0,0.0432392618288667,0.0137476264540033,0,0,0,0,0.206704002632599,0.0596282595291288,0,0.019133839116339,0.168771370628764,0,0,0,0,0,0,0,0.0177603565465583,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00715943852204214,0,0,0,0.0581858317329915,0,0,0,0,0,0,0,0.0698021473889138,0.126190776442027,0.384906362450198,0,0,0,0,0,0,0.118152218848585,0,0,0.0501446587583965,0,0,0,0,0.158708223107741,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0475778644107757,0,0,0,0,0,0,0.114183256433133,0,0,0,0,0,0,0,0.0826223945266286,0,0,0,0,0,0,0,0,0,0.250300182220411,0,0,0,0.260173229243601,0,0,0,0,0,0,0.0222330569509758,0,0,0,0,0,0.00285619117227486,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0442557047980909,0,0.278856400685366,0,0,0.349696851400073,0,0,0,0,0,0,0,-0.0172713404149584,0,0.151586658170785,0,0.0233078334065541,0,0,0,0,0,0,0,0,0,0,0.0327842900593441,0,0,0,0,0,0,0,0.0758314445502101,0,0.0610591210984955,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.230790121488876,0,0,0,0,0.0522224805291523,0,0,0,0,0,0.477745961461356,0,0.126457380816671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247546045296117,0,0,0,0,0.113193064556081,0,-0.15245794165289,-0.022772730729838,0.0350757126986438,0,0,-0.00341419331731586,0,-0.142357589428782,0,0.0763675715889303
X601211.CH.EQUITY,0,0,0,0.0431415569945212,0,0,0,0,0,0,0,0,0,0,0,0,0.0410711777280557,0,0,0,0,0,0,0,0,0,0,0,0,0.224794994569322,0,0.0562015374840549,0.117824492963604,0,0.100618000079141,0.337578341095423,0,0,0,-0.031600407294919,0,0.0148081265108341,0,0,0,0,0.13473198479631,0.082339299227603
X601688.CH.EQUITY,0,0,0,0.062313583356927,0,0,0,0.00943050991637791,0,0,0,0.0403197162061604,0,0,0,0,0.0392989556971914,0,0,0,0.436492974341797,0,0,0,0,0,0,0,0,0.0765667488375169,0,0,0.138868745695471,0,0,0.0882879705776064,0,0,0,0,0.0729135246280374,0,0,0,0,0.0153469185735755,0.0577434623878645,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0993415492461257,0.139593657437215,0,0,0,0,0,0,0,0,0.10706391721393,0,0,0,0.432981824560171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19066738855264,0,0.119765475793867,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.106787989804891,0,0,0,0,0.0254864850891421,0.237316967029768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262263596794518,0,0.338086152646952,0,0,0.0832615532602498,0,0.0963858518544448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.121703219584188,0,0,0,0,0,0.0268358268141163,0,0,0.0419111653264625,0,0,0.341612050159967,-0.0414360969610066,0,0,0,0,0,0,0,0,0,0,0.168008927334165,0,0,0,0,0.0640225953496744,0,0.35034170171619,0,0,0,0,0,-6.93889390390723e-18,0,0.0501263785338511,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0514216184135191,0,0,0,0,0,0,0,0,0,0,0,0.180459786734239,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0716322952334359,0.184791496158133,0,0.140945737740582,0,0,0,0,0,0,0.214807118336679,0,0,0
X002142.CH.EQUITY,0,0,0.106036351694924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148190384451073,0,0,0,0,0.100587596787513,0,0,0.157702598476484,0,0.0809338998035788,0,0,0,0.0376573106227883,0,0,0,0,0,0,0,0.146239672339532,0.133802282968203,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.20802654773267,0,0,0.0493833322336404,0,0,0,0,0,0,0.0524728306365632,0,0.361076247863978,0,0.0899786720937494,0,0,0.32928139335637,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0377040800174835,0,0,0,0,0,0,0,0,-0.0555905000393211
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0122759166287469,0.0314431330079982,0,0,0,0,0,0,0,0,0,0,0,0.0485426553395708,0.215962024433328,0.191710047363479,0,0,0,0.0372690108243145,0,0,0,0,0.0129454906925778,0,0,0.379571057269993,0,-0.0102601878799932,0,0,0,-0.083745450427197,0.0571852595542513,-0.0496709014570188,0.153094871607358,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333741249143476,0.181003667971754,0,0,0,0,-0.100374463631407,0,0,0,0,0,0,0,0,0,0,0,0,0.0697648104826807,0,0.886049515985579,0,0,-0.168714790855629,0,0,0,0,0,0.00462908173294524,0,0.291914600220141
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051648452538776,0,0,0,0,0,0,0,0,0,-0.0861916771243857,0.0834898341910261,0,0,0,0,0.186231383516741,0,0,0,0,0,0,0,0,0,0,0.118782675190069,0,0.111409774006296,0.0425434610920694,0.441083408432849,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185223698216399,0,0,0.367972836155108,0,0,0,0.237575263750058,0,0,0,0,0.112203272418764,0,0,0,0,0,0,0,0.238562048887644,0,0,0,0,0,0,0.0511474966145155,-0.0168797232405832,0,0
X2881.TT.EQUITY,0,0,0,0,0.298508673377044,-0.263255899903719,0,0,0,0,0,0,0,0,0,-0.0952184872190565,0,0,0,0,0,0,0,0.105653675717625,0,0,0,0,0,0,0,0,0,0.760640875728552,0,0,0,0,0,0.127961215439153,0.060815799131243,0,0,0,0,0.054931905674547,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,-0.0265107368199225,0.0407434747247022,0,0,0,0,0,0,0,0,0,0,0,0.10461027132899,0,0,0.0132830858202614,0,0.187730580866292,0,0,0,0.0289904249498813,0,0,0.140038231826539,0.0812030131061844,0,0.401625521090117,0,0,0,0,0,0,0,0.1284187471342,0,0,0,0
X2886.TT.EQUITY,0,-0.0169527782981477,0,0,0,0,0,0.0104016149516186,0,-0.0515758401620539,0,0.300888925614555,0,0,0,0,0,0.213984207945917,0,0,0,0,0,0,0,0,-0.163934691366424,0,0,0,0,0,0,-6.93889390390723e-18,0.0509070702954323,0,0.095430916676909,0,0,0,-0.296444330259448,0,0,0,0,0,0,0.388663160353094
X2891.TT.EQUITY,0,-0.215225399159215,0,0,0,0,0,0,0,0,0,0,0.232965155481792,0,-0.198333451564,0.529987643409544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217819524927597,0.169940040043183,0,0.244083244848114,0,0,0,0.167909913151955,-0.0180115729988378,0,0.00884247101255915,0,0
X300059.CH.EQUITY,0,0,0,0,-0.00958141411483411,0,0,0,0,0,0,0.195865102151332,0,0,0,0,0,0.161463426722381,0,0,0.55476410998757,0,0,0,0,0,0.0213424653724127,0,0,-0.0588344670269733,0,0,0,0,0,0,0,0,0,-0.116842771272385,0,0,0.209997936872726,-0.0211827115480332,0,-0.123365474733256,0,-0.0647681840140671
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0591591702986267,0,0,0,0,0,0.0704002804719856,0.134587807103072,0,0,0,0.193875913109448,0,0.185287348746411,0,0,0,0,0,0,0,0,-0.0121541306590878,0,0.207404372620358,0,0,0,0,0,0,0,0.299173052321436,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484674054421933,0,0,0,0,0,0,0,0,0.113931076553721,0,0,0,0,0.0743032881171211,0,0,0,0,0,0.122053695434616,0,0,0,0.117220958563838,0,0.349425007158325,0
X601009.CH.EQUITY,0,0.233915479317994,0,0,0,0,0,-0.161837646516256,0,0,0.206876337467637,0,0,0,0.098693775523621,0.139609596660691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12523558438495,0,0,-0.0457673036856205,0,0,0,0,0,-0.0793500529212234,0,0.427342188698657,0,0,0.0156203314353259,-0.0860560655864124,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185964365353355,0,0,0,0,0.165550505193858,0,0,0.441989128110006,0,0,0.0841333304808638,0,0,0,0,0.117621598116938,0,0.089734059799826,0.0711227544602652,0,0,0.064274478271006,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0448619103957165,0.0968122882104536,0,-0.0387740635380452,0,-0.0381497632518417,0,0.154935828789546,0,0.0163623948399525,0.117533299100636,0,0,0,0,0,0.0667066303484055,0,0.1863335927485,0,0,0,0,0,0,0,0,0,0,0.176095603570618,0,0.0497883472884013,0,0,0,-0.0889103563612629,0,-0.164397359477151,0,0,0.47964003655976
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209072926714958,-0.0429191794754668,0,0,0,0,0,0.0436156324593189,0,0,0,0.270599814907944,0,0,0,-1.73472347597681e-18,0,0,0,0.09438368419379,0,0.012849639890251,0.197874765702314,0,0.21723566968173,0,-0.0898264475975192,0.12126091394452,0,0.0412032070772531,0,0.033538858273016,0,0,-0.134072765905463
X2892.TT.EQUITY,0,0,0,0,0,0,0,0.00972926090698323,0.0356450288733038,0,0,0.243510848512792,0,0,0,0.0480093125965942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480213172849423,0,0,0,0,0,0,0,0.214383268742082,-0.0298394132122483,0,-0.168184709364241,0,0,0,0,0,0
