,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY
X601658.CH.Equity,0,0,0,0.235513994597358,0,0,0,0,0,0,0,0,0,0,0,0,0.205466013111191,0.175998376554626,0.00156143936439407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214094582832382,0,0,0.0125363540242872,0,0,0,0.0202641952860338,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.141066709241344,0,0,-0.0463224225876903,-0.0279909320620958,0.0674422591637302,0.0725322681681329,0,0.334484096488132,0,0,0,0,0,0,0,0,0.0155058302200822,0,0,0,0,0,-0.0173486348118964,0,3.46944695195361e-18,0,0,0.105928774790357,0,0.100031720408364,0,0,0.20402532628206,0,0,0,0.154191885342786,0.0485179476677226,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.020762608054372,0,0.415464036774451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155942992253061,0,0,0,0.276445956408241,0,0,0.174551973030201,0,0.0202847994552675,0,0,0,0,0,0,0,0,0.0550540760831054,0,0,0,0,0,-0.0322422828535314
X601166.CH.EQUITY,0,0,0,0.0177585529060961,0,0.17196173381177,0.159904648140464,0.0163849520721739,0,0,0.0593687779469873,0,0,0,0,0.0362493548790144,0,0,0,0.0783758471795032,0.0242250504419307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428389955895766,0,0,0.0352590659203745,0,0,0,0,0.0471438321466967,0.00516727778539479,0,0.0379509736458599
X601328.CH.EQUITY,0.108284515301341,0,0,0.140326554490447,0,0,0,0,0,0,0,0.0536339593371656,0,0,0,0.0849418229443134,0,0,0,0.390241763924883,0,0,0,0,0,0,0,0,0,0,0,0,0.0254448625931729,0,0,0.0785478716061375,0,0,0.0055973187769739,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0.0188760285215617,0,0,0,0,0,0,0,0,0,0,0.108248140755942,0,0,0,0.321990358136527,0,0.169041032943964,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.075317045241837,0,0,0.169879737516688,0.00793209006413693,0,0,0,0,0.300633492187946,0
X000001.CH.EQUITY,0,0,0,0,0,0.476452440634767,0,-2.16840434497101e-19,0,0,0,0.162126131082052,0,0,0,0.000739388466141955,0,0.147004316307425,0,0,0,0,0,0,0.0468195491189306,0,0,0,0,0,0,0,0.258844496375157,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.0751212777456433,0,0,0,-0.148033297775857,0,0,0,0,0.015134284480266,0,0,0,0,0,0.264477342833662,0,0,0,0,0,0.0719027647957036,0,0.0683328359368653,0,0,0,0,0,0,0,0,0,0.286098813480333,0,0,0,0,0,0,0,-0.059714113965853,0,-0.0989091102040392,0,0.234459959044033,0
X601601.CH.EQUITY,0,0,0,0,0.294843010417365,0.113296026856896,0,0,0,0,0,0,0,0,0,0,0,0.460857150364702,0,0,0,0,0,0.0833365315098201,0.0814841296887332,0,0,0,0,0,0,0,0,0,0.216898277876978,0,0,-0.201710588676236,0,0,0,0,0,0,0.0260658277750478,0,0.202597227452862,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623011822712027,0.208304137674713,0,0,0,0,0.0276433068909273,0,0,0,0,0,0,0,0,0.0266364726784579,0,-0.245771657784226,0,0,0,-0.0403256670750183,0.731018533373138,0,0,-0.0115597343572444,0,0
X601998.CH.EQUITY,0.216471986325513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698833287394598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188538829498206,-0.0466697226654885,0.490022393426774,0,-0.00369235597115877,0,0,0,-0.0865510334892068,0.166553895079609,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0132888786999139,0,0,-0.00667462383229663,0.235441391902168,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333198211893412,0,0,0.16751668922189,0,0.0154368600529172,0,0,0,0,0.0745583216627704,0.212081554579354,0.012380368765779,0,0,0,0,0,-0.137651540547584,0,0,0,0.0165348990316952,0
X2388.HK.EQUITY,0,0,0,0.123120864687365,-0.0071929634022503,0,0,0,0,0,0,0,-0.272814426369273,0,0,0,0,0.101173885000608,0,0.0384729606869551,0,0,0,0,0.33295243522497,0,0,0.0759499861265003,0,0,0,0,0,0,0,0,0,0,0,0.186117287352134,0,0,0,0,0,0,-0.243140867364099,0,0,0.248532476571105
X002142.CH.EQUITY,0,0,0,0,0,0.254026296447818,0,-0.262555213194559,0,0.0420396562914512,0,0,0,0,0,0,0.0560056936966933,0,0,0.0954642309015546,0,0,0,0,0,0.0635413290430359,0,0,0,0,0,0.470829863386271,0,-0.205503367224989,0,0,0,0,0,0,0.147250080261285,0,0,0.263961753271489,0.0660374124154529,0.0505424269604966,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.11585295505818,0.583465235329161,0,0,0.0524457940745977,0,0,0,0,0,0.032994448445317,0,0,-0.199619302342715,0,0.231721611001467,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,2.16840434497101e-19,0,0,0.000214364336990024,0,0,0,0,0,0.068878984078389,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0252039833635629,0,0,0,0,0.0705817517041319,0,0,0,0,0,0,0,-0.057944756635177,0,1.73472347597681e-18,0,0.0539347349049829,0,0,0,0,0,0.0253931484656655,0,0,0,0,-0.0876346645855175,0,0,0.0601130237035056,0,0,0.0320929512094288,0,0,0,0,0,0,0,0.0330820757075444,0,0.77320249763172,0
X601688.CH.EQUITY,0.0837481963622518,0,-0.035476999590122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177369415124276,0,-0.0491073005708023,0.0179374025560492,0,0,0,0,0.322803425104779,0.27699292827657,0,0,0,0,0.0545617867626666,0.147941422155248,0.0378646521340936,0,0,0,0.0363499491883571,0,0.0613085663567571,-0.0184553850116675,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.174527141684004,0,0,0.171126618881296,-0.0936081323628289,0,0,0,0,0.0549716027420554,0,0,0,0.321040492738493,0.201570532588551,0,0.0848683417442758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535727665702616,0,0.183919362882217,0,0,0
X600999.CH.EQUITY,0,-0.211576281934732,0,0,0,0,0,0,-0.196894761354355,0,0,0,0,0,0,0,0,0,0,0.0380757170341719,0,0.0305151571671879,0,0,0,0,0,0,0,0.412478973789024,0,0,-0.0794436108574917,0,0,0,0,0,0,-0.0250092123635942,0.144589103547893,0,0,0.00101886106074003,0,0,0.0400171661001394,0.510022382549285,0,0
X600837.CH.EQUITY,0,0,0,0,0.0308385318202043,0,0,0,0,0,0.00933529769323828,0.148719358374436,0,0,0,0,0,0,0,0,0,0.021398765992067,0,0,0.0361979920727933,0,0.529146314453322,0,0,0,0,0,0,0,0,0,0,0.0338839432817898,0,0,0,0.127488006772766,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0157412849924111,0,0,0,0,0,0,0,0,0,0,0.366834328882716,0,0,0,0.104156089332466,0,4.33680868994202e-19,-0.138945455500935,0,0.204181041912163,0,0,0,0,0,0.0927287672795207,0.00157241195778154,0,0,0,8.67361737988404e-19,0,0,0,0.145693341078312,0,0,0,0.0276147479780919,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.00698207936780331,0,0,0,0,0,0,0,0,0,0.217200841288146,0,0,0.122835442847449,0,0,0,0,0.27331366681952,0.0538234996455373,0,0,0,0,0,0.0267473899832383,0,0,0,0.126968106628342,0,0,0,0,0.0795797394072582,0,0,0,0.0688462137744914,0,0,0.103163458010295
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119633783428652,0.16438859170643,0,0.0878233640436287,0,0,0,0,0,0,0,0,0.0142784397390805,-0.0125700270039488,0,0,0,0,0,0.0690891429223994,0,0,0.174707440288634,0,0,0,0,0.0594497217494374,0,0,0,0,0,0.126458353772593,0,0.132119181862124,0,0,0
X000166.CH.EQUITY,0,0,0.0670947481519136,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049062326812151,0,0,0,0,0,0,0,0,0.111806878382636,0,0,0,0,0,0,0.192648046336397,0.107329313841149,0,0,0,0.114958027156016,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.0265661556875159,0,0,0,0,0,0,0,0,0.145385115096588,0,0.121690579352808,0.318660003887412,0,0,0,0,0,0.0516432441632522,0,0,0,0,0,0.29412404388621,-0.212097195595622,0,0,0,0,0,0,0,-0.0494073824346059,0,0,0,0,0.0534046047685459,0.711032051220525,-0.110930435300721,0,0,0,0.0828253554640869,0,0,0.015735566711209,0,-0.214605147906244
X601229.CH.EQUITY,0.757852410012526,-0.0731055865176825,0,0,0,0.209688871826321,0,-0.0378053752266507,0.355075617688069,-0.0141130328908361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297463409937082,-0.137074543173542,0,0,0,0,0,0,-0.202982106610729,0,0,0,0,0,0,-0.145649683702688,0,-0.0408270235174272,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436995138430815,0,0.16972808756639,0.067937667045795,0,0,0,0,0,0.121227965756039,0,0.00305168928764462,0.18317870915328,0.112002715664667,0,0,0.0252700881910026,0,0.00154933837660478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160484008153482,0,0,0,0,0,0.431149125670229,0,0.0653781851217318,0,0.01730963907041,0,0,0.0353433329929647,0,0,0,0.032349339174694,0,0.0716247042319208,0,0,0,0.346529162798898,0,4.33680868994202e-19,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.758988353897227,0.0850735619453285,0,0,0,0,0,0.0401502136401073,0,-4.0763743257604e-05,0,0,0,-0.0213710844719812,0.0840117252438898,0.044213858449161,0,-0.0514356536003487,0,0,0,0,-0.00693876322254102,0,0,0,0.0409766992118848,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0460544898496693,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0834707913687611,-0.073544949346915,0,0,0,0,-0.116667459361612,0,0,0,-0.27355802721567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127151141835126,0.100419043335128,0.641994090950356,0,0,0.0975765799704283,0,0,0,0,0,0,0.20898567532117,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0.00260728308511768,0.0416260731331495,0,0.0070363621439676,0,-0.0628460337529634,0,0,0,0,0,0,0,0,0,0,0,0.0372423224250882,0,0,0,0,0,0,0,0,0,0,0,0.390962062267693,0.363130583725979,0,0,0,0,0,0,0,0,0.100122107902576,0,0,0
X601881.CH.EQUITY,0.0521033739821552,0,3.46944695195361e-18,0,0,0,0.11516105941527,0,0,0,0,0.0659146774113489,0,0,0,0,0,0,0,0,0,0.07423460195744,0,0,0,0,0.13925245831155,0,0,0.0271658979185893,0,0.013896015914928,0,0.480963525832729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0724551470097059,0,0,-0.123760694851326,0,0.0521932007907322,0,0,0,0,0,0.314201184652705,0,-0.0684657261235222,0,0,0,0,0,0,0,0,0,0,0,0.0589575265631533,0,0,0,0,0,-0.044479118064786,3.46944695195361e-18,0,0.194793788029668,0,0.504199004658915,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.316968571009978,0.0206420546125057,0,0,0,0.0955536193660359,0,0,0,0,0,0,0,0,0,0,0.528144835731817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280810573540886,0,0,0,0,0.295497144323742,0,0,0,0,0,-0.152000246496211,-0.563045072330432
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312174270908923,-0.167212364716118,-0.214573385790074,0,0,0,0.90967054948169,0,-0.00923925695029649,0,0,0.145129175063402,0,0,0.0571074608256905,0,0,0,0,0,0,0,0,0,-0.240322733365715,0,0.385188614128539,0,0,0,0.171087209045156,0,0,0,0.119448006582283,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0774064629322655,0,0.0595891364261385,0,-0.170871340579174,0,0,0,-0.10521616585439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113686171175513,0.077507917885987,0,-0.0159292757414494,0,0,0,0,-0.00641120037682988,0,0,0.812872098043219,0,0,0,0,-0.0643457041299686,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,-0.192648386910796,0,0,0,0,0,0,0,0,0,0.105477815300107,0,0.403029282190193,0,0,0,0,0,0,0.00869939052058126,0,0,0,0,0,-0.00795686186689587,0,0.228247033249603,0,0.109608082153433,0,0.0519239515288725,0,0,-0.00730911379595809,0,0,0,0.087186994090095,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097534757638371,-0.0521543839532294,0,0,0,0,0,-0.104574479220971,0,0,0.00905003657983397,1.02129391630094,0,-0.0744643719305382,0,0,-0.250609027577921,0,0,0,-0.0341503602802425,0,0,0,0,0,0,-0.013680923503053,0,0.099933540890202,0,0,0
X600919.CH.EQUITY,0,0,0,0.0607666913980826,0,0,0,0,0,0.0855499430537852,0,0,0.0705208526847149,0,0.073507178396684,0,-0.0687443755765322,0,0,0,0,0.0309737882303769,0,-0.199520411758679,0,0.627142364867961,0,0.00696559101553731,0,0,0,0,0,0,0.0966879888011713,0,0,0.115711812249626,0,0,0,0,0,0,0,0.0890293930276535,0,-0.0991753938152712,0,0
X600926.CH.EQUITY,0,0,0,0,-0.0132175405315688,0,0.476355383379997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486242919456775,0.221332798956923,0,0,0,0,0,0,0.119053336733585,0,0,0,0,0,0,0,0,0,0.0297884588102853,-0.0438530255710355,0,0,0,0,0,0,0,0.145446285309361,0
