,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,3.46944695195361e-18,0,0.0627503581348982,0,0,0.142539076768876,0,0,0,-0.0389181905598037,0,0,0,0.250794750070754,0,0,0,0,-0.00315452242174481,0.375242525154429,0,0.161974478087957,0.138037122988427,0.00592851476818027,0,0,0,-0.0273310302095573,0,0,0,0.036804666625113,0,0,0,0,0,0,0,0,0,0,0,0,0.0616990231852402,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0090016749433982,0,0,0,0,0.171162681030968,0,0.0537623082738266,0,0,0.248758887874994,0,0.0298631730984834,0,0,0,0.0747238136054035,0.257296801364528,0,0.0297165428511908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074653903463146,0,0,0,0,0
X601288.CH.EQUITY,0.23984786644107,0,0,0.239323315753386,0,0,0,0,0,0,0,0,0,0.158140443443467,0,0,0,0,0,0,0,0,0,0,0,0,0.0868800057465479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348965901471273,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0582246867493301,0.300504310317763,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0814229559737162,0.17579164672337,0.0165530270078575,0,0,0,0.108754158031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0731706015552771,0,0,0,0,-0.064298664955274,0,0,0,0.0177800309882006,0,0,0,0,0,0,0,0,0.63803846610604,0,-0.0654170804905255,0,0.317630747840148,0,0,0,0,0,0,0,-0.209002870868564,0,0,0.109944563269971,0,0,0.0133539671162139,0,0.31926252691616,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.117207999101997,0,0,0,0,0,0.138131310739478,0,0,0.187956948093007,0,0.039770753757634,0,0.249900543461405,0,0,0,0,0.0397350200048751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597867370170801,-0.0449722958908926,-0.00770215362153332,0,0,0,0,-0.0100472773811389,0,0,0,0,-0.126154728026706,0
X601328.CH.EQUITY,0.465927378337482,0,0.0511476169679563,0,0,0,0,0,0,0.0814251856256825,0.209683345847289,0.205087559511917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270506364755766,0,0,0,0,0,0,0,0,0,0,0,0,-0.14678248313278,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0364905732237726,0,-0.0742189408258395,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0280743203132935,0,0,0,0,0,0,0.411754366749525,0,-0.039631828069117,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0992501733965682,0.00550221177711579,0,0,0,0,-0.00994479839536522,0,0,0,-0.0335686611337514,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0183365944937626,0,0,0,0.49593622251975,0.277514294401754,0,0,0,0,0.148342347695087,0,0.116816240708709,0,0.0477778569526486,0,0,0,0,-0.107541727225533,0.166897764160378,0,0,0,0,0,0,0.013164872058702,0,0,-0.0771956072168409,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,-0.20387704264028,0,0,0,0,0,0,0,0,0.105044783095363,0.238226627773306,0.0828061017941678,0,0,0,0.230544715863092,0,0,0,0.252599358966436,0,0,0.0483546249470416,0,0,0.0762533655505019,0.213593428875812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360515723759522,-0.122552598972053,0
X267.HK.EQUITY,0,0.228019400821385,0.238653752096104,0,-0.0241067916548841,0,0.312111066171753,-0.368639573555786,0,0.0256552646100854,0,0,0,0,0,0,0.195669671551836,0,0,0,0,-0.0329388467438812,0,0,-0.235365013171131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368404499629956,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,-0.22794525821154,-0.286456499972275,0,0.376118439365227,0,0,0,0.232137326009908,0,0.303868513805772,0.059830395722241,0.412898059934701,0,0,0,0,0,-0.284750852268963,0,0,0,0,0,-0.130393386323383,0,0,0,0.11142690164523,0,0,0,0,0.101847544356061,-0.0479599065956373,-0.0279964975853851,0,0,-0.00503228923652443,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.241371185589302,0,0,0,0,0,0,0,0.457764415958457,0.0919712847182934,0.134252786239988,0,0,0,0.0653914542665136,0,0,0.0150294417229935,0,0,0,0,0,0,0,0,0,0.0411126372416,0,0,0.0371954783406873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0899344761061164,0,0.219518939752823,0,0,0,0,0.017871624091795,0,0,0,0,0,0,0,0,0,0,0.103305024037549,0,0.126013927003252,0,0,0,0,0,0,0,-0.0316117727050687,0,0,0,0,0,0.482013291679828,0,0,0,0,0,0,0.0445793370201421,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,8.67361737988404e-19,0.349789328068371,0,0,0,0,0.246066056206284,0,0,0,0,0.0851452230068877,0,0,0,0,0,0.0445899005184044,0.182173313193707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113274552434279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
