,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0.125698203810869,0.0476046400045716,0.196049671639512,0,0,0,0.116612921104362,0,0.0757340248877089,0,0,0,0.139026297208143,0,0,0.0309108630669204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.151857878491234,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.15486231292657,0,0,0,0,0,-0.0540798761725399,0.275302048077851,0.241045591889466,0.359534637637194,0,0,0,0,0,-0.269438953256518,0,0,0,0.224780909996418,0,0,0,0,0,0,0,0,0,0,0,0,0.0927299494682204,0,0,0,0,0,0,0.084547297833879,0
X600000.CH.EQUITY,0,0,0,0,0,0.0534977757687944,0.186283941146146,0,0,0,0.214132712907001,0.0492480120329525,0,0,0.0958891973683783,0,0,0.0428613837080117,0,0,0,0,0,0,0,0,0,0,0.281657117725305,0,0.00582468542961114,0,0,0,0,0,0,0,0.00647265044400488,0.00739929504646183,0,1.73472347597681e-18,0,0.0173662893670661,0,0,0,0.0380869660382845
X601319.CH.EQUITY,0,-0.0654723494262238,0,0,0,0,0,-0.34041855961147,0,0,0,0,0,0,0,0,0,0,0,0,0.264954713311822,0,0,0.620476130043248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101938561522288,0.133186453883279,0.227323763835228,0,0,0.0340594223656452,0
X2388.HK.EQUITY,0,0,0,-0.0784298810798431,0.0396021331092703,0,0,0.0889728011763047,0,0,0,0.374600547793112,0,0,0,0,0.0125477669593455,0.109203607827378,0,0,0,0,0,0,0,0,0,0,0,0,0.186903965764409,0,0,0,0,0,0,0,0,0.10237400264763,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.277466785564059,0.170560461154471,0,0,0,0,0.114694836583367,0,0,0,0,0,0,0,0,0,0,0.0367876596308782,0,0,0,0,0,0,-8.67361737988404e-19,0,0,1.73472347597681e-18,-0.0546585274698296,0,0,0,0,0,0.274976376976802,0.0196726069352427,0,-8.67361737988404e-19,0,0,0.0561878616901543,0,0,0,0,0,0,3.46944695195361e-18
X267.HK.EQUITY,0,0,0,0,0.18109201820243,-0.608321102762339,-0.153314526357955,0,0,0,0,0,0,0,0.612762553853461,0,0,0.237294984513529,0,0,0,0,0,0.141057947231212,0,-0.138700074991453,0,0,0.353341100576394,0,0,0,0,0,0,0,0,0.0646469825961839,0.0869389463223506,0,0,0,0,0.205486002394661,0,0,0.143851493298454,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.137195581329461,0,0,0,0.21521412174789,0.117824833760871,-0.0889610101218508,0.0894113833388229,0.174009140424045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642863589837365,0,0,0,0,0,0,0,0.168587344862875
X601998.CH.EQUITY,0,0,0,0,0,0.0653053486572403,0,0,0,0.339891283726931,0,0,0,0,0,0,0,0,0,0.186787839420859,0,0,0,0,0,0,0,0,0,0,0,0.192772028478251,0,0,0,0,0,0,0.0752849846230111,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.113196446715762,0,0.0574630477663856,0,0,0,0.0890378702548332,0.186253163674628,0,0,0,0,0,0,0,0,0,0,0,0.100207108713348,0,0,0,0,0,0,0,0.0530075709285345,0.269661325031626,0,0,0,0,0,0,0.0755512633840669,0,-4.33680868994202e-19,0.0198894970671357,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0287751919329568,0,0,0,0,0.0413993461165007,0,0,0,0,0,0,0.084412018976743,0.119887628436058,0,0.331162360284733,0,0,0,0,0,0.0743123830756831,0,3.46944695195361e-18,0,0,0.151518416801178,0,0,0.143671278046008,0,0,0,-1.38777878078145e-17,0,0,0
X000001.CH.EQUITY,0,0.110359178790643,0,0,0,0.10038951835769,0,0,0.0623706758923338,0,0,0,0,0,0,0.148522981150519,0,0.015951071040933,0,0,0,0,0,0,0,0.185446419754466,0,0,0,0,0.216321818263623,0.0542052759149761,0,0,0,0,0,0,0,0,0,0,0,0.00541079782084222,0,0.00074429877312852,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.19729436159768,0,0,0.340200429772664,0,0,0,0,0,0,0,-0.0021509978206535,0,0.188111214376773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130157637299073,0,0,0.189902839725815,0,-0.0226608523369655
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0464456189354304,0,0,-0.0620090417803794,0,0,0.434161773907511,0.121900384536893,0,0.129245827722962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070654645002794,0,0,0,0,0.064806349017222,0,0,-0.237846368960112,0.200180333979003,0,0,0,0,-0.169265350304838,-0.0751504719750184,0.0743406239731263
X601211.CH.EQUITY,0,0,0,0,0.0182699441031602,0,0,0,0,0,0,0,0,0,0,0.0980124197088904,0,0,0,0,0,0,0,0,0,0,0,0.229591495524502,0,0,0.00933409909299244,0.0514564982853948,0.151167766488078,0,0.348048784906495,0.103990096146565,0,0,0,0,0,0.057916288321685,0,0,0,0,0,0.0525321437804766
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.126970042059842,0.140375555354191,0,0,0,0,0,0,0,0,0.106557828374538,0,0,0,0.429569281705508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194058604163049,0,0.121619077064366,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0318405898073915,0,0,0,0,0,0,0,0.073245650435003,0,0,0,0,0,0,0,0,0.539897833015997,0,0,0,0,0.0851005692766913,0,0.0300428177899243,0,0,0,0,0.0701432277355857,0,0.0974674684656014,0,0,0,0,0,0.0460051564225288,0,0.0244003070253895,0,0,0.000405063253910759,0,0
X600837.CH.EQUITY,0,0.014003277067754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528818226115451,0,0,0,0,0.201348422044961,0,0,0,0,0,0,0,0,0,0,0,0.0492620301061821,0,0.206317970044243,0.0524241842518889,0,0,0,0,0,0,0,0,0.315195822455649,0.0129388803765186,0,0
X601229.CH.EQUITY,0.151060776281672,0,0,0,0,0,0.0643496488589804,0,0,0.0210995488919054,0,0,0.298886843150034,-0.0127226053999821,0,0,0,0,0,0,0,0,0,0,0.183324968552137,0,0,0.0824172464786341,0,0,0,0.326928383336204,0,0,0,0,0,0,0.0498760316436245,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.139392812076256,0,0,0,0,0.0826827807098505,0,0,0,0,0,0,0,0,0,0.145298495207914,0,0,0,0,0,0,0.0651589865053897,0,0,0.101762040374317,0,0,0.0197777712565919,0,0.0976976429314041,0,0,0,0.137784164351973,0,0,0.0706950242438064,0,0,0,0.0532207395721575,0,0,0
X002142.CH.EQUITY,0,0,0.0710450457535362,0,0,0,0,0,0,0,0,-0.0276347154754114,0,0,0,0,0,0,0,0,0,0.106422480652817,0,0,0,0.0949754021120386,0,0.0404974534097859,0,0,0,6.93889390390723e-18,0,0,0.241381672400276,0,0,0,-0.013907803562937,0,0,0,0,0.409899103933551,0,0.00990096842251964,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.230113012963042,0,0,0.0652170277815155,0,0,0,0,0.0388564867091638,0,0,0,0.327409885228886,0,0.0889660697618951,0,0,0.334667824073193,0,0.020172944046713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390014989419144,0,0,0,0,0,0,0,-0.0391655593789933
X000166.CH.EQUITY,0,-0.0207934159055442,0,0,0,0,0,0,0,0,-0.0295670975974396,0.0301443168877469,0,0,0,0,0,0,0,0,0,0,0,0,0.280387570096868,0,0.219260881496381,0,0,0,0,0,0,0,0,0.0342569933332828,0,0.407809520484041,-0.0178279545515538,0.00779222080295255,0,0,0.0863510039634386,0,0.0585718488649804,0,-0.0744914959764794,-0.0288640984839403
X2882.TT.EQUITY,0,0,0,0,0,0.0926422235221052,0,0,0,0,0,0,0,0,0,0.159112088231813,-0.339518703081662,0,0,0,0,-0.222966349973569,0,0.0357888353232849,0,0,0,0,0,0,0.0321706050233893,0,0,0,0,0.0605232561108317,0.887142806334253,0,-0.227622332190428,0,0,0,0,0,0,0,0,0.341970206849342
X600999.CH.EQUITY,0,0,0,-0.0208821591813604,0,0,0,0,0,0,0,-0.00704918906442613,0,-0.0243221596936332,0,0,0,0.0402065599639284,0,0,0.300353095555049,0,0,0,0.229176449761589,0,0,0.0952699887880751,0,0,0,0,0,0,0,0,0,0.28801719653833,0,0,0,0,0,0,0.112448088595979,0,-0.0195253292355127,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873118218206702,0,0,0.0318750589060846,0,0,0,0,0,0,0,0.206074189384423,0,0,0.233545913977776,0,0,0,0,0,0,0,0,-0.0146119400738798,0,0,0,0,0,0.130310809947438,0.0450820676810063,0.193555397795909,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0462921992677087,0,0,0,0,0,0.116310530186436,0,-0.192933534857232,0.04069584567326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644679834254641,0,0.0939141017365064,0,0,0.0595706953424278,0.0217418525285346,0,0,0,-0.0341588602299887,0,0,0.172076383214326,0.0237784465278373
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535035076457964,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.195444491022874,0,0.0601930065836174,0,0,0,0,0,0,0,0,0,0.119706852369233,0,0,0
X2891.TT.EQUITY,0,0,-0.0353310621150918,0,0,0,0.00299319488918147,0,0,0,0,0,0.151571611429943,0,-0.0837366125432568,0,0.388585595771597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21829530874165,0,0.214346574389812,0,0,0,0,0,0.154314377669981,-0.0481558698666381,0.173940856312717,-0.156572004281507,0,0
X2886.TT.EQUITY,0,0,0,-0.171715822686023,0,0,0,0,0,0,0,0.193071150115824,0.0458911231505476,0,0.0516341067449164,0,1.73472347597681e-18,0.179107819209654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242983054913193,0,0.0528637368116441,0,0,0,0,-0.33668777782644,0,0,0,0,0,0,0.300219601602685
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.171129042302437,0,0,0,0,0,0.181395920710232,0,0,0.45602428228745,0,0,0,0,0,0,-0.00737292477952414,0,0,0,0,0,0,0,0,0,0,-0.148115787012161,0,0,0,0.217603216519796,-0.0048489931478621,0,0,-0.0777297575040227,-0.0876150342661841
X600919.CH.EQUITY,0,0,0,0,0,0.0739306733993146,0,0,0,0,0,-0.0440293205658391,0,0.134313578320661,0,0,0,0.149722828034432,0,0,0,0,0.250676022127368,0,0.157781255564758,0,0,0,0,0,0,0.0735683306668882,0,0,0.206132606833823,0,0,0,0,0.0541157469830933,0,0,0,0,0.0226990844240435,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415875774715548,0.0180498441237017,0,0,0,0,0,0,0,0,0,0.0418344041270999,0,0,0.207296584165272,0,0,0,0,0.271461105821306,0,0,0,0,0,0,0,0.155995437869188,1.73472347597681e-18,0,0,0.0907429081749147,0.0902510767219044,0,-0.0726456158020047
X601009.CH.EQUITY,0,0,0.0126741161777435,0,0,0,0,0,0,0,0.555288685894454,0,0,0,0,0,0.166095661928995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060133225423998,0,-0.138654561284197,0,0,0,0,0,0,0,0,0,0,0.12868842340953,0,-0.0508855942537359,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0347574462031251,0,0,0,0,0,-0.0319099870027965,0,0,0,0,0,0,0,0,0.255842504585993,0,0,0.107709115637101,0,0,0,0,0.055053228383174,0,0.211771338384235,0,0,0.086116009572338,0,-0.0645925202242426,-3.46944695195361e-18,0.0955793534403375,0.27283585395265,0.0274929453647735,0,-0.0350413058132583,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.141555916393184,0.131299848541355,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583252002992977,0,0,0,0,0,0,0,0,0.315615903425725,0,0,0.16012310104726,0,0,0,-0.0509329284202537,0
X2884.TT.EQUITY,0,0,0,0,0.00744222945353278,0,0,0.0703273193726373,0,0,-0.0410045171888583,0,0,0,0.20485785844679,0,0,0.113520843036396,0,0,0,0,0,0.0243094652586625,0,0,0.194915920607476,0,0,0,0,0,0,0,0,0,0.138990823318604,0,0,0,0,0,-0.109338804405889,0,-0.0378030441600073,0,0,0.420845475678376
X2892.TT.EQUITY,0,0,0.00379601970857352,0,0,0,0,0,-1.73472347597681e-18,0,0,0.287646263589535,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123811086437237,0.0161463522209674,0,0,0,0.284604411947202,0,0.0719821426840345,0.121142701426363,0
