,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601236.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179753929027365,0,0.066045944125434,0,0,0,0,0,0,0.00689208657173268,0,0,0,0.0554678500096433,0.0957675019613961,0,0.11668140709482,0,0,0,0.171619850817105,0,0,0,0,0,0,0,0,0,0.218198325305572,0
X002142.CH.EQUITY,0,0.239565723786504,0,0,0,0,0.358122859654463,0,0,0,0,0,0,0.0124623044642147,0,0,0,0,0,0,0,-0.0130372508454226,0,-0.0580524283663213,0,0,0,0,0,0,0.560148725516065,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756287822166437,-0.0342539527349036,0,-0.27402691805228,0,0,-0.123437593550803
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161376615798283,0,0,0,0,0.379330797885735,0,0,0,0,0.0442498934298711,0,0,0,0,0,0,0.305727639217471,0.104134282963975,0,0,0,0,0,0,0,0.116642713197425,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.09241246480398,0.0205502857120191,0,0.0290496034150462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238966693877331,0,0.153002567402612,0,0,0,0,0,0,0.185853504484924,0,0,0,0.114937202434633,0,0,0,0,0.129467241224809,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0347566614346883,0,0,0,0,0,0.104878810774552,0,0,0,0,0,0,0,0,0.121786558363137,0,0,0,-0.0216672896376516,0,0,0,0,0,0,0,0,0,0,0,0,0.460196471270857,0,0,0,0,0,0,0,0.245051327175933,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0432919855915172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443483389088021,0.086074724292793,0,0,0,0,0,0,0.14733764117588,0.165776013594486,0,0.17368943085817,0,0,0,0,0,0,0,0.247316849612641,0,0,0.0234761727772357,0
X601229.CH.EQUITY,0,0,0.219708536471247,0,0,0,0,0,0,0.0409959747874673,0.377982522064687,0,0,0,0,0.0360966655128883,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.364484037464688,0,0,0,0,0,0,0,0,0,0,0,0,-0.136334939631965,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0120957143724474,0,0,0,0,0,0,0,0,0.0569681512923805,0,0,0,0,0.0267455078927941,0,0,0,0.244987015146693,0.202206075153747,0,0,0,0,0,0.0202084656922821,0,0,0,0.322279018918709,0,0,0,0.0754649656603687,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.107485537674261,0,0,0,0,0,0,0,0,0,0,0.315326445887093,0.140557853204593,0,0.0447215838571608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726443284937056,0,0,0,1.38777878078145e-17,0,0,0.182880701885553,0,0,0.0731411058207761,0.0665608742591602,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0976419004815978,0,0,0,0,0,0.0891662813602722,0,0,0,0,0,0,0.0202309991585069,0,0.0769136532185599,0.397058323594594,0,0,0.0375149029466809,0.122679622844955,0,0,0,0,0.0279196590240089,0,0,0,0,0,0.0869269056836032,0,0,0,0.0920152021610652,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.384717115303414,0,0,0.0392883957953065,0,0,0,0.0335256889357567,0,0.138438795138457,0,0,0,0,0,0,0,0,0,0,0,0.135133279148816,0,0,0,0,0,0,0,0.0504457075068439,0.0506407626699955,0,0,0.0455526018141834,0,0,0.0694861265528593,0
X2881.TT.EQUITY,0,0.0503790372159923,0,0,0.0447684646040404,0,0,0.0188601931182833,0,-0.0637248840217424,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.0942494159210219,0.197956257770866,0,0,0.388748170353128,0.010382724719909,0,0,0,0,0,0,0,0,0.180863059901276,0,0,0.123046584948642,0,0.054150671069147,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053314731469386,0,0,0,0.259064432203331,0.533933973671834,0,0,0,0,0,0,0,-0.00524785499996567,0,0.0273288701586778,0.00619247861215566,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.056197953184681,0.00698503503996603,0,0,0,0,0,0,0,0,0.0631673466434553,0,0,0,0,0.107486446394124,0,0,0,0,0.0548845184428603,0,0,0,0.23787810453029,0,0.0389531304166561,0,0,0.0140628839895504,0,0,0,0,0,0,0,0.273111647646485,0,0.105446410731062,0.118816960927935,0.0498576146259232
X2891.TT.EQUITY,0.0872907591949394,0,0.292142445571509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0973783129822019,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.114096999265289,0,0,0,0.282129670628609,0,0.0950148125778869,-0.0599444270528087,0,0
X2886.TT.EQUITY,0.00480212928502931,0,0,0,0.363482854467802,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.133888616391612,0,0,0,0,0,0,0,0,0,-0.1736913563707,0,0,0,0.124682252474032,0,0,0,0,0,0.42441271548398,0,0.419277528638504,-0.132420744669597,0,-0.310506149257153,-0.320307046909381,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.025574144097608,0,0,0,0,0,0,0,0.016676364915683,0.289841644654118,0,0,0,0,0.104082458927625,0,0,0.0757876915968351,0,0,0,0,0.0894117068911983,0,0,0.412508106635926,0,-0.0263039929594938,0,0,0,0,0,0.0383689958532196,0,0,0,0.051838108376815,0,0,0
X601916.CH.Equity,-0.204858178595557,0,0,0,0,0,-0.378386369546994,0,0,0,0,0,0,0,0.186403624886073,0,0,0,0,0,-5.55111512312578e-17,0.753342564026378,0,0.0876789395490542,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.243278746794375,0.225790874022041,0,0,-0.0102224391560361,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.1161324393457,0,0,0,0,0,0.300824581179948,0,0,0,0,0,0,0,0.504067903521864,0,0,0,0,0.0823793360219757,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.455068520980276,0,0,0,0,0,0,0,-0.000925024942403154,0,0,0.253024672529126,0,0
X2884.TT.EQUITY,0,0,0,0.206654573551803,0.0355005549602573,0,0,0,0.198951314291513,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.244572373606636,0,0.0270616778504137,0,-0.138719836485534,0,0,0,0,0,0,0,0,0,0.017672829312901,0,0,0.175458232430591,0.511524995112306,0,0,0,0,0,0.224550776667334,0,0,0
X600919.CH.EQUITY,0,0,0.470210734274618,0,0,0,0,0,0,0.144312506131782,0.0399784088078433,0,0.296413079350969,0,0,0,0,0,0,0,0.00537369542054272,0,0,-0.0411549176279603,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0279697066357302,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782887031293086,0,0,0,0,0,0,0,0,0,0.0385200185910516,0,6.93889390390723e-18,0,0,0.185435021287859,0,0,0,0,0,0,0,0.204675660309296,0,0.031887348594266,0.0569041639980707,0,0,0,0,0.249511125634723,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.223520459596015,0,0,0,0,0,0,0,0.123681008259225,0,0,0,0,0,0.0783706330556865,0,0.542951688430521,0,0,0,0,0,0,0.0544543826685123,0,0.090507965320101,0,0,0,0,0,0,0,0,0,-0.109760426774569,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0348413276723272,0,0.0178550785442958,0,1.73472347597681e-18,0.0794868432623105,0,0,0.0123077259629445,0,0,0,0,0,0,0,0.2189590437374,0,0,0,0,0,0,0.0871253667191885,0,0.36800810216241,0,0.129725173136169,0,0,0.0505892055327998,0.043721732444513,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.166450351857845,0,0,0,0,0,0,0,-0.200137495704863,0.153499800780517,0,0,0.294223278318715,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0546833469547597,0,0.16398651094107,0.419740953714522,0,0,0,0,0,0,0,0,0.288196609431701,0,0
