,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X11.HK.EQUITY,0,0,0,-0.0683209143325025,0,0,0.335665265359905,0.330870931549144,0,0.116476303040537,0,0,0,0,0,0,0,0,0,0,0.576393777028425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097556973339025,-0.096283771205268,0,0,0,0,0,0,0,-0.0818188118739193,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0634952256375066,0,0,0,0,0.298329288793326,0,0,0,0,0,0.302829601134371,0,0,0,0,0,0,0,0.00930391366530935,0,0,0,0,0,0.0831914187172451,0,0,0,0.170906829073175,0,0,0,0,0,0,0,0.018748127807198,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.161965931891807,-0.113156332743884,0.0948900243114917,0,0,0,0,0.11618901660251,0,0,0,0,0,0,0,0,0,0,0.581782059526785,0,-0.0348472444721977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380841864599576,0,0,0,0
X601998.CH.EQUITY,0,0.0183136583223314,0,0,0.25594329183461,0,-0.0361789272009874,0.0136175372479094,0,0,0.0765659227728335,0,0.0767402524062331,0,0,0,0,0,0,0,0,0,0,0,0.0379639833260034,0,0,0,0,0,0,0,0,0,0,0.541124254787217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.380681051929207,0.111942138711328,-0.0474773399778351,-0.199303676733999,0,-0.203357585836292,0,0.00744682929938503,0,0,0.133134027694794,0,0,0.215810943062341,0,0.073075787867406,0,0,0,0,0,0,0,0,0,0,0,0,0.263806061100328,0,0,-0.00207807370445602,0.199515011070387,0,0,0,0,0,0,0.0596749119040326,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.052049427501452,0,0,0,0,0,0,0.269692041253937,0.309223698793747,0,0,0,0,0,0,0,0,0,0,0.282862214039695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371331678660186,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0182850965740455,0,0.0315502747081495,0,0,0,0,0,0,0,0.146087101066919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150185540012704,0.112279077046494,0,0.0834223787978864,0,0.156690131541031,0,0,0,0,0,0,0,0,0.10162010487412,0.0227460365795476,0,0,0.144229494919014,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.00373067590768905,0,0,0,0,0,0,0,0.166631837116028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516531324472105,0,0,0,0,0.0531420783369132,0.0595006532265161,0,0,0,0.512768574442246,0,0,0.0282446271096637,0.1573482717071,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0419628557427003,0.455575862533334,0,0,0,0.12878721088235,0,0.155360964294558,0,0,0,0,0.0466032598073845,0,0,0.122913542496748,0,0,0,0,0,0,-0.148552432037672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572759081207991,0,-3.46944695195361e-18,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0117801221099625,0,0,0,0,0,0,0,0.0391899279550318,0,0,0,0,0,0,0,0.383362208232551,0,0,0,0,0.0346705603922137,0,0,0,0.214915553188653,0,0,0,0.324212907904083,0,0,0,0,0,0,0,0,0,0,-0.0648369542639756
X300059.CH.EQUITY,0,0,0,0,0,0,0.191565984893272,0,0,0.0363963523942352,0,0,0,0,0.404929001602396,0,0,0,0,0,0,0,0,0,0,0.08230338111257,0,-0.0854095419818976,0,0,0,0.226435772678725,0,0,0,0,-0.242564867800454,0,0,0,0,-0.0842475191236018,0,0.16870146503271,0,0.310632425594533,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0771134344599825,0,0,0.018773931998248,0,0,0,0,0,0,0,0,0.187402387082861,0,0,0,-0.111278548555648,0,-0.0878401477109405,0,0,0,0,0,0,0,0,0.243800399664268,0,0,0,0,0.626048225629107,0,0,0,0,0,0,0.11855961620785,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.1104743494158,0,0,0,0,0.279028287264936,0,0,0.112410051605622,0,0,0,0.0404261178346545,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0513293239041896,0,0.265515515894719,0,0,-0.132669498397022,0,0,0.101567437378549,0,0,0,0,0.132524521037466,0,0
X601336.CH.EQUITY,0,0,0.197361876349259,0,0,0,0,0,0,0,0,0.174869813279285,0,0,0,0.00743936788102446,0,0,0.163766794106608,0,0,0,0,0,0,0,0,0.00493789860125778,0.084222566821026,0,0,0,0,0.124410753488335,0,0,0,0,0,0,0,0.127568374220347,0,0.0238248721665491,0,0,0.0409209605301589,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047423099562253,0,0,0,0,0,0,0,0,0,0,0,0.0393938222923295,0,0,0.169463834129044,0,0.0332977806390408,0,0,0,0.165387518846497,0,0,0,0.359102319132752,0,0,0.126697998118648,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.00532029159755987,0,0,0,0,0.076221447638579,0,0.236495471061769,0,0,0,0,0,0.0247421216055361,0,0,0,0,0.243811802180335,0.0684914919779231,0,0.0329873842367157,0.0694883114583708,0.0765751765718206,0,0,0.0619623630925488,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.153779384010237,0,0.0480381198144491,0,0,0,0
X601169.CH.EQUITY,0,0.0787553025482594,0,0,0,0,0,0,0,0.00220873978629805,0.0330205123908359,0,0,0,0,0.114812222911169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239241626551308,0,0,0,0,0,0.365948146034697,0,0,0,0.157451929101957,0,0,0
X600015.CH.EQUITY,0,0.0505321833810886,0,0,0,0,0,-0.0917981450710186,0,0,0,0.424572040566903,0,0.112475012225359,0,0,0,0,0,0,0.121631464101447,0,0,0,0,0,0,0,0,0,-0.0271886885120495,0,0,0,0,0.346130659804907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132292203385679,-0.0213976396290276,0,0,0,0,0,0,0,0,0,0,0.249304582673752,0,0,0,0,0,0,0,0,0.441614634827545,0,0,0,0,0,-0.0451785642086054,0,0.0637768105200051,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021160595340336,0.0378023165979185,0,0,0,0,0,0,0,0,0,0,0,0.0316331783488779,0.616473339379153,0.0331236005841566,0,0.0102913457766972,0,0.0725673299603957,0,0,0,0,0,0,0,0.123714466294027,0,0,0,0,0,3.46944695195361e-18,0,0
X2886.TT.EQUITY,0,0,0,-0.130755228684369,0,0,0,0.0396481084163365,0,0,0,0,0,0.0451228086020089,0,0,0,0,-0.207804365564771,0,0.0713080408205138,0,0.175136203285213,0,0,0,0,0.146771410702263,0,-0.0654241130105321,0,-0.035692825942688,0,0,0,0,0,0.270820532315441,0,0,0,0,0,0,0.391077439284965,0,0,0,0.11353280877903,0.0912337071818488
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.107595777097001,0,0,0,0,0,0,-0.462369320512951,0,0.00644065584790073,0,0.0371818623000293,-0.0499183115152244,0,0,0,0,0,0,0,0,0,-0.0311898424729572,0,0,0,0,0.574611494929466,0.0991494898616898,0,0.213165424643658,0,0,0,0,0,0,0,0,0.219119764428669,0.288840417274126
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0479446847754264,0.111813984426391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802782568458932,0,0.352858749244471,0.117352899596868,0,0.0601742303941561,0,0,0,0,0,0,0.0149431732922725,0,0,0,0,0,0,0,0.212758992500768,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0110681852591697,0,0,0,0.239387881056134,0.222410367659366,0,0,0,0,0.0926583235671886,0,0,0.103818627386613,0,0,0.0418469342192758,0,0,0,0,0,0,0.195718703173072,0,0,0,0,0,0,0,0,0,0,0,0.113178248200647,0,0
X601881.CH.EQUITY,0,-0.0804826794975793,0,0,0,0,0,0,0,0,0,0,0,0,0.372219065720631,-0.309945783429886,0,0,0,0,0,0.122165022513667,0,0,0,0.269199059693306,0,0,0,0.258776848831206,0,0,0,0.118827426880774,0,0,0,0,0,0,0,0,0,0,0,0.0743585421150421,0,0,0.138716957725141,0
X2884.TT.EQUITY,0,0,0,-0.0741721983664961,0,0,0,-0.166556757464457,0,0.0134758779784888,0,0,0,0,0,0.15367025095696,0,0,-0.0207370824137048,-0.0390700232225656,0,0,0,0,-0.12927358353419,0,0,0.263780702327627,0,0,0,0,0,0,0,0,0.29926380137715,0,0,0,0,0,0,0,0,0,0,0,0.58151599450797,0.224524030492027
X601236.CH.EQUITY,0,0,0,-0.174675747904879,0,0,0.0387500772246646,0,0.0748090768286845,0,0,0,0,0,0,0,0,0,0,0,-0.172492095352417,0,0,0.00589029578385823,0,0.119992045456596,0,0,0,0.668520563991869,-0.000186953378314137,0,0,0,0,0,0,0,0,0,-0.0581850291653299,0.113113183855002,0,0.00519090803032433,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.0268932171681868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443301301364006,0,0,0,0,0.00268309524855871,0,0,0,0,0.0855939243443009,0,0,0.324799274638031,0,0,0,0,0,0.191057948037417,0,0,0,0,0,0.2456250237516,0,0
X601009.CH.EQUITY,0,0,0,0.00913729193595395,0,0,0,0,0.0232228990299249,0,0,0.0463966620860627,0.0368776549049183,0,0,0.145279763097986,0.215545460102872,0,0,0,0,0,0,0,0.122201013992447,-6.93889390390723e-18,0.0155733223617204,0,0,0,0,0.0138841951117224,0,0.0570651608870448,0,0,0,0,0,0,0,0,0.229990862284139,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.0294235101565118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636105177674458,-0.00193580032750674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512623741420407,0,0.00994152356709367,0.355437319451607,0,0,0.0749805118646312,0.474777392956411,0,0,0,0,0.198594916190116
X5880.TT.EQUITY,0,0,0.0224775134152668,0,0,0,-0.0378582420944561,0.026642973422604,0,0.0289721575066306,0,0,0,0,0,0,0,0,0,0,0.122866113647492,-1.73472347597681e-18,0,0,0,0,0,0,-0.0914698076037084,0,0,0,0,0,0,0,0,0,0,0.125330821409528,0.39288818021387,0,0,0,0.239043733943021,0,0,0,0.209745373183773,0
