,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600958.CH.EQUITY,X600919.CH.EQUITY
X601328.CH.EQUITY,0.313144007150635,0,0.0483588118735557,0,0,0,0,0,0,0,0.0491934368679333,0,0,0,0,0,0.128775460587057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675007606030708,0,0,0.0468194629865206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0.143531929154227,0,0,0,0,0,0,0,0,0,0.00465447981547236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459663471376572,0,0.106378816215297,0,0.631198474086,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.11837907271325,0,0,0.319976360143807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418804742835176,0,0,0.0158562938074788,0,-0.00295249701481084,0,0,0,0,0,0.0733831946816613,0,0,0,0,0,0.0743721272623328,0,0,0,0,0,0,0,0.0416986133284907,0,0,0,0.102134657094752,0,0.10539899480148
X601319.CH.EQUITY,0,0.10240097113116,0,0.0205238324232555,0,0,0,0,0.0232046783071987,0,0,0,0,0,6.93889390390723e-18,0,0,0.0977237483280858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221316103829683,0,0,0,0,0,0.279736768310014,0,0,0,0,0,0,0,0.228764085778696
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274536338442372,0,0,0,0,0,0,0,0.130101398639985,0,0.314644309182794,0,0,0,0,0,0,0,-0.12532268191814,0,-0.0406028983714953,0,0,0,0,-0.158217245282866,0,0,0,0,0.773999353446312,0,0,-0.381422140628447,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0822893877352934,0,0,0,0,0.0818702286116096,0,0,0,0,0,0.0366641290940414,-0.0125261917435894,0.0339296346861142,0,0,0,0,0,0,0,0,0,0,0.111285353513604,-0.0267229029933027,0.43069237711388,0,0,0.420422246026338,0,0.0102884657343571,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0242755471172754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539156170534476,0,0,0,0,0,-0.0180938634699944,0,0.0264135507142939,0,0,0,0.104072777414323,0,0,0.0257637523301641,0,0,0,0,0,0,0,0.106749166967951,0
X2388.HK.EQUITY,0.0863946592435095,0,0,0,0,0,0,0,0.226677904498233,0,0,0,0,-0.206453997730515,0,0,0.302861011098228,0,0,0,0,-0.122106427536515,0,0,0,0,0.0562672383245146,0.333428047000698,0,-0.448738537644766,0,0.0495480006789122,0,0.0892617279522195,0,0,0,0,0,0.16072861298368,0,0,-0.140974938070401,0,0,0,0,0.00371930105452112,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.397067970479845,0,0,-0.276458439241909,0,0,0.299957875783284,0,0,0,0,0,0,0,0.262518638781124,0,0,0,0,0,0,-0.0546637597405115,0,0.0824228736988096,0,0.118424164954526,-0.0257406094658017,-0.123268713265436,0,0,0,0,0,0,0,0.290862794520313,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.568451330423345,0,-0.291920807663027,0,0.0411174422355957,0,0,-0.0230748536184543,0,0,0,0,0,0,0,0,0,-0.0568985403046802,0,0,0,0,0,0,0.0782926453025754,0,-0.154483118923371,0.0321548831299561,0,0,0,0,0,0,-0.112471872009972,0,0,0.204034045981593,0.0846236476036153,0.243476866816493,0.290069748508699,0,0,0,0
X601688.CH.EQUITY,0.0472823900373769,0,0,0,0,0,0,0.111637131832017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298150736920883,0,0,0,0,0,0,0.3253113513308,0.00113838839239302,0.0359130077888106,0,-0.0116957239156789,0.254508523798101,0,0.09412909535633,0.0997493058373369,0,0,0.00258274951605306,0,0,0,0.0406194266164172,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.106584184874737,0,0,0,0,0,0,-0.1730258787023,-0.0472554593542654,0,0,0,0,0,0,0,0,0,0,0,0,0.0798878997790727,0,-0.252973535328574,0.0991018565903217,0,0,0.289394252399841,0,0,0.082012504923132,0,0,0,0,0,0,0,0.125411295464533,0.244737042907276,0,0.156922322305485,0,0,-0.0556031834323196,0,0,0,0
X601818.CH.EQUITY,0.0598398136754066,0,0,0.0770510579908472,0,0,0,0,0,0,0,0.174575025855194,0.265152501735549,0,0,0,0,0.145990379900125,0.0574827432334487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439165404472416,0,0.00686741694628295,0,0,0,0,0,0,0.0189891855925747
X600837.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.22980192482989,0,0,0.0250172075050468,-0.0167819643666944,0,0,0.0446083362515322,0,0,0,0.0198570232392651,0,0,0,0.406294933633306,0,0,0,0,0,0,-0.0619767535157495,0,0,0.0586888592644727,0,0.00471398968341807,0,0,0.141616586507259,0,0,0,-0.00650912683797781,0,0,0,0.0548425138466243,0
X601336.CH.EQUITY,0,0,0,0,0.155730561379963,0,0,0,0,0,0,0,0,0,0,0,0,0.119229495010153,0,0,0,0.120415318799753,0,0,0,0.15051816221266,0,0,0,0,0,0.164232523744816,0.070690911748692,0.138848580726573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0499484917810003,0.103099247628051,0,0,0,0,0,0,0,0,0,0,0.240841817458921,0,0,0.0910094769613288,0,-0.185762959543257,0,0.239496485773955,0.107198858768826,0,0,0,0,0,0.0778200179219561,0,0,0,0,0,0,0,0.0237654342522725,0,0.0295425673256375,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0515099901851798,0.108414605909279,0.19995232210509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211775757990045,0,0,-0.066554187607659,0,0,0.285021209448595,0,0,0,0,0,0,0,0,0,0.0647895819531029,-0.25214441161544,0,0,0,0,0.315660669106088,0,0.0667091804796632,-0.0580046862193373,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.18132349338485,0,0,0.055799855567595,0,0.0259234407833577,0,0,0,0,0,0,0,0,0.0632963130633627,0,0.0219727013681307,0,0,0,0,0,0,0.250278626200008,0,0,0,0,0.0478666237486453,0,0,0.121322398440634,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0198535982012361,0,0,0,0,0.0511212002809464,0,0,0,0,0,0,0,0,0,0,0,0,0.0107892839019563,0,0,0,0,0.197773468312354,0,0,0,0,0.0340508437567545,0,0,0,0,0,0.0272967012924085,0.177922092397946,0,0,0.17159961383684,0.218740773919991,0,0,0,0,0,0,0.119846606129472,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0682701639195338,0,0,0,0,0,0.263508403368618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542292567336638,0,0,0,0,0,0,0,0.678030559056204,0,0,0,0,0.116092128105969,0,0,0.128850852835064,0,0
X601229.CH.EQUITY,0.302914043230464,-0.253965256506299,0,0,0,0.666138988962471,0,0,0.309703113879818,-0.0989306665704127,0,0.0939976899949756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442420739660502,-0.0524001408411494,0,0,0,0.115755759502109,0,0,0,0,0,0,0.0403721425473189,0,0,-0.515207967853648,-0.0895598946214481,0,0,0,0,0,-0.16670825752596,0,0.044150119155349
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149553233043765,0.365399581065448,0,0,0,0,0.109726735984575,0,0,0,0,0,0,0,0.271095095096321,0,0.0785437502665682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936547736365803,0,0,0,0.256552957741924,0,0,0,0,0.399948050272854,0,0,0,0,0,0,0,0,0.118286276885458,0,0,0,0.18174321269686,0,0.126173461629816,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.759192100742512,0,-0.137267919448828,0,0,0,0,0,0,0,0,0,0,0,0.126134497948098,0,0,0,0,0,0,0,0,0,0.0981078415661503,0,0.0421301044055164,0,0,0,0,0,0,0,0,0,0,0,0,0.0339458533333472,0,0,0,0.0614567738177837
X2881.TT.EQUITY,0,0,0,0,0,0,-0.209945541703054,0.0989157581545883,0,0,0,0,0,0.0241948420501098,0,0,0,0,-0.0269782514979435,0,0,0,0,0,0,0,0.00334944550923846,0,0,0,0,0,0,0.0746207558783222,0.189825920815029,0,0,0,0,0,0,0,0,0,0.604194094729174,0.124584906032864,0,0.017463025880866,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0877029271109133,-0.0487553786704449,0,0,0,0,0,0.0928206262458299,0,0,0,0,0,0,0,0.117183574558159,0,0,0,0,0,0,0.0543789987002447,0,0,0,0,0.680080295721298,0,0,0,0,0,0,0,0,0,0,0,0,0.00129147104842619,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.107895444925751,0,0,0,-4.33680868994202e-19,0,0,0,0.0607760541151612,0.0416612336489571,0,0.0428818148286317,0,0.461376846876776,0,0,0,0,0,0,0,0,0,0.127869674705553,0,0,0,0,0,0.0228591467708525,0,0,0,0,0,0,0,0,0.228388649334581,0,0,0,0
X601788.CH.EQUITY,0,0,0.00924240220576837,0,0,0,0,0,0.0122152866993164,0,0,0.0482783756623275,0,-0.112087870624816,0,0.0996055691452514,0,0,0,0,0,0,0,0.10256861013759,0,0,0.119747665968395,0,0,0,0,-0.213269341377638,0,0.178443983616155,0,0,-2.16840434497101e-19,0.552745728469109,0,0.0679173523469195,0,0,0,0,0,0,0,0,0.0238195978306438,0
X2886.TT.EQUITY,0,0,0,0,0,0.0955706905728246,0,0,0.0066897890084099,0,0,0,0,0.54936738392492,0.142896264030592,0,0,0,0,0,0,0,0,0.0762850048230818,0.239576544864687,0,0,0,-0.467525621947657,0,-0.336441954890205,0,0,0,0,0,0,0,0,0.159900272821164,0,0,0.181033032179674,0,0,-0.0279401235918225,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684174505230002,-0.260592934624523,0,0,0.140412734222437,0,-0.0851315961491284,0,0,0,0,0,0,0,-0.0386060332543275,0,0,0,0,0,0.2917260068958,0,0,0,0.145693870747378,0,0,0,0.1527037915771,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0387173605500388,0,0,-0.0937582039740649,0,0.383756260620977,0,0,0,0,0,0,0.179414050093128,0,0,0,0,0,0.204906438188108,0,0,0,0,0,0,0.329334590678013,0.140609375212529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981981065682143,0,0.117712461658805
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136693800422011,0,0.266988133410818,0,0,0,0,0.0404858434313951,0,0,0,0,-0.129091544933093,0,0,0,0,6.93889390390723e-18,0.213793796662347,0.159745161018614,0,0.0574104536805482,0,0.119538354974282,0,0.00621440615069154,0,0,0,0,0
X2884.TT.EQUITY,0,0.0872982845122044,0,0,0,0,0,0,0.0607603614086674,0.125672587809079,0,0,0,-0.357540632180393,0,0,0,0,0,0,0,0,0,0.0202224248935814,0.325704674714201,0,0,0,-0.0290640019291222,0,0,0,0,0,0.159847776344006,0,0,-0.128380743783262,0,0.0796670051865002,0,0,0,0,0.449932445394663,0,0,0,0,0.172975201596169
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.0492364580269966,-0.0612061369075274,0,0.124759935438619,0,0,0.00647734190680336,0,0,0,0,0,0,0,0,0,-0.0707065051066195,0,0,0,0,0,0,0.0909931292586689,0,0,0.157920666504326,0,0,0.18345777660578,0.235684917933324,0,0,0,0,0,0,-0.124104509583209,0,0,0,0,0.0576581282062979
X600919.CH.EQUITY,0,0,0,0,0,0.192719153454466,0,0,0,0,0,0,0,0,0,0,0,0.170099852882136,0.288715692632134,0,0,0,0,0,0,0,0,-0.162336460079024,0,0,0,0,0,0,0,0.403879232919679,0,0,0,-0.0429833246842605,0,0,0,0,0,0.0969071688552545,-0.0418008055070052,0.121673187710382,0,0
