,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X000069.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0.109582706130377,0,0.210606176597182,0,0,0,0.138813118455472,0,0.11071719543673,0,0,0,0.156074657043147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14408624368676,0
X11.HK.EQUITY,0,0,0,0,0.0734720369426949,0,0,0,0,0,0,0,0,-0.0742902679612152,0.177601401450402,0.597337747557053,0,0.00367118727514471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304172343341764,0,0,0,0,0,0.140162817502399,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0411356267505538,0.0282190367713832,0.197659679221253,0.0801936292313811,0,0,0.228213359430235,0.0379166420412087,0,0,0.100889331183859,0,0.0068376048524918,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.161988683943474,0,0.0104007088915682,0,0,0,0,0,0,0,0,0.0205166558551619,1.73472347597681e-18,0,0,0.0590205635590802,0,0,0,0
X601319.CH.EQUITY,0,-0.0584230255982246,0,0,0,0,0,-0.338505610413885,0,0,0,0,0,0,0,0,0,0,0,0,0.244826565464608,0,0,0.6198585866354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122318661860434,0.218628217673613,0.047344361845397,0.0318496610328562,0,0
X2388.HK.EQUITY,0,0,0,-0.0269061263615169,0,0,0,0.179951971749853,0,0,0,0.0911076051015819,0,0,0,0,0,0.269330003727024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240782906909718,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0220166589321181,-0.356087501150193,-0.043016513838152,-0.0721079980701646,0,0,0,0,0,0,0.650493001105833,0,0,0.371139256118934,0,0,0,0,0,0.139905865827297,0,-0.383653192177405,0,0,0.489444981657611,0,-0.158973750575786,0,0,0,0,0,0,0.112178781157836,0,0.0699204637186188,0,0,0,0.144976995401691,0,0.123268492499608,0,0
X601601.CH.EQUITY,0.188396448142121,0.109809508156379,0,0,0,0,0.147688495922668,0,0,0,0,0,0,0,0,0,0,0.0157614010544949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229896956906366,0,0,0,0,0,0,0.0736982473173309,0,0,0,0,0,0.0525176682727974
X388.HK.EQUITY,0,0,0,0,0,0,0,0.135358383904651,0,0,0,0.234151739166153,0.11689711218381,-0.0886230425494573,0.0888998341785947,0,0.174144025269814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659289428623422,0,0,0,0,0,0,0,0,0.168101285570507
X601998.CH.EQUITY,0,0,0,0.0641486947438292,0,0,0,0,0,0.427970270750357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278546564760868,0,0,0,0,0,0,0,0.035893176014706,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.113047677471092,0,0.0578539157755689,0,0,0,0.0875132390152109,0.18654811809342,0,0,0,0,0,0,0,0,0,0,0,0.0997316056040193,0,0,0,0,0,0,0,0.0531075427129835,0.270636990550174,0,0,0,0,0,0,0,0.0746443701256284,0.0200558687885155,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0307346474929243,0,0,0,0.0434829399600009,0,0,0,0,0,0,0,0.0877416291718982,0.119303877619318,0,0.348527233995246,0,0,0,0,0,0,0.0758785189436671,-6.93889390390723e-18,0,0,0.134405119262641,0,0,0,0.144490227395781,0,0,-1.73472347597681e-18,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.160079539201912,0,0,0,0,0,0,0,0.0673009984636696,0,0,0,0,0,0,0,0,0.235316998731398,0,0,0,0,0.25771918346154,0.0169773553154546,0,0,0,0,0,0.0137514946789111,0,0,0,0,0,0.0444221186470601,0,0,0,0
X601818.CH.EQUITY,0,0,0.0896572075973408,0,0,1.38777878078145e-17,0.255936368988485,0,0,0.283142641078345,0,0,0,0,0,0,0,-0.0185714784285472,0,0.170528234815191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440815515648691,0.0854001151077048,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0131819936620707,0,0,0,0,0,0.462304213106815,0.142398622860811,0.120192265755206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825061725279182,0,0,0,0,0.0271362171033711,0,-0.177062881626454,0,0,0.1859380919669,0,-0.0710639736631041,0,-0.0404724134693364,-0.174674022986992,0
X601211.CH.EQUITY,0,0,0,0,0.0180205725350103,0,0,0,0,0,0,0,0,0,0,0,0.0997199798939596,0,0,0,0,0,0,0,0,0,0,0,0,0.228733028789103,0.00978127725576448,0.0509515686520897,0,0.152229366848718,0.345988728427233,0.104949068829143,0,0,0,0,0.0573496305288364,0,0,0,0,0.00259289233292874,0,0.0538258308155302
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.124128909639948,0.139170492906161,0,0,0,0,0,0,0,0,0.105594656664708,0,0,0,0.430368500980696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193626147213001,0.121089511384475,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0408724081805463,0,0,0,0,0,0,0,0.0376517784942216,0,0,0,0,0.0762043010230202,0,0,0,0.444096545040315,0,0,0,0,0,0,0,0,0.04023159738965,0,0,0,0.131403966126959,0.127090166147591,0,0,0,0,0,0,0.102850032482169,0.00532389141464546,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.105095082230766,0,0,0,0,0.0253940474349131,0.235770350888903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262114477535217,0,0,0.336945567868679,0,0,0.0831316608723282,0.0949898358300418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.153866903196287,0.0143558928213812,0,0,0,0,0,0,0,0.0763096085070725,0,0,0.329040366242798,0,0,0,0,0,0,0,0,0,0,0,0.221395098190061,0,0,0,0,0,0,0.233196143997349,0,0,0,0,0,0,0,0.0350194481266367,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202930624299081,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.137402674898197,0.0479506710343318,0,0.191142150875532,0,0,0,0,0,0,0.231155705385036,0,0.0320965905597605,0
X002142.CH.EQUITY,0,0,0.136453817416113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120850895007554,0,0,0,0.128135364531869,0,0,0,0.144992303395903,0,0,0,0,0.0387317776832763,0,0,0,0,0,0,0,0,0.179486958293578,0.180995915033889,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0363852509112068,0.230563451806035,0,0,0.0392029151443075,0,0,0,0,0.0353828364073412,0,0,0,0.346838072516537,0,0.0916810692481391,0,0,0.324923817780894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485577110739738,0,0,0,0,0,0,0,0,-0.0466895014568083
X2882.TT.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.340302475695587,0.179814614988611,0,0,0,0,-0.113649687292799,0,0,0,1.73472347597681e-18,0,0,0,0.0340857018622368,0,0,0,0,0,0.0593050693100445,0.890836020668189,0,0,-0.174694211543104,0,0,0,0,0,0.00511465235202552,0,0.293732616728955
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0632675616458488,0.0152355870919612,0,0,0,0,0,0,0,0,0,0,0,0,0.23310945443488,0,0.256500993233312,0,0,0.00141838745659141,0,0,0,0,0,0.00923246518829444,0,0.377352160168628,0,-0.0145490083619368,0,0,0.107233533144486,0,0.0852782888061771,-0.0826401597626707,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0095448891387214,0,-0.0328826580672967,0.0184809216933831,0,0,0.0324387132319319,0,0,0.320033103410433,0,0,-0.0224716666864063,0.267846291430912,0,0,0,0,0.0863150233506186,0,0,0,0,0,0,-0.0223947628906709,0.241885095469221,0,0,0,0,0,0,0.131246200538807,-0.0286166940618059,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0176512588645983,0,0,0,0,0,0.0664897495580272,0,0.0268069701749072,0,0,0,0,0,0,0,-0.0610461144052976,0.117818102491831,0,0,0,0,0.21664612797004,0,0,0,0,0,0,0,0,0,0,0,0.0858093560610363,0.100428937250602,0.0499914066540892,0.37775552107415,0,0,0
X2881.TT.EQUITY,0,-0.0133293287502106,0,0,0.0980808381057146,-0.106231455640024,0,0,0,0,0,0,0,0,0,-0.051280827954126,0,0,0,0,0,0,0,0.0204883902672468,0,0,0,0,0,0,0,0,0.847589723721204,0,0,0,0,0,0.0437299536836178,0.0757987288657413,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.142505023663512,0,0,0,0,0,0,0,0,0,0,0,0.0477347198539577,0,0,0,0.105996239350099,0,0.18476322058117,0,0,0.00603755692399581,0,0,0.0519401162253373,0.161960373818658,0.307308390490235,0,0,0,0,0,0,0.0631525867884239,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0706404732442556,0,0,0,0,0,0,0,0.339946462932061,0,0,0,-3.46944695195361e-18,0,0.0828007444977193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675512037740648,0,0,0,0.0399329016817088,0,0,0,0,-0.214082021446264,0,0,0,0,0,0.416488115498794
X2891.TT.EQUITY,0,-0.218345650077514,0,0,0,0,0,0,0,0,0,0,0.232547029419934,0,-0.17799492934369,0.53124532922967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222267843035129,0,0.169734111184966,0,0.2407701308975,0,0,0,0.17016146592054,-0.0174644520610679,0,0.00860278004221521,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.0693055780569772,0,0,-1.73472347597681e-18,0,0,-0.0643585158047595,0,0.138501151803864,0,0,0,0.134321342451382,0,0,0,0,0.260160465161748,0,0.209557907138963,0,0,0,0,0,0,0.0367974367234179,0,0,0.133869209161088,0,-0.0190901741265931,0,0.0780285964493339,0,0,0,0,0,0.065073088951177,0.0667871652794193,0,0
X300059.CH.EQUITY,0,0,0,0,-0.00932560855723768,0,0,0,0,0,0,0.18975107413607,0,0,0,0,0,0.156814202227187,0,0,0.548126079055024,0,0,0,0,0.0210163358430957,0,0,0,-0.0589944414958824,0,0,0,0,0,0,0,0,0,-0.114788270990105,0,0,0.209075105719067,-0.020161744448044,0,-0.117980640937413,0,-0.0602144873568486
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.0198682717041447,0,0,0,0,0.0118132372526552,0.00993846572376444,-0.0251447034674769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279679191829419,0,0,0,0.285290853161662,0,6.93889390390723e-18,0,0,0,-0.0342061716001671,0,0.236077605986,0,0,0,0,0.13394637120559,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.562674452133215,0,0,0,0,0.16974882619259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02002762312723,-0.118994179029152,0,0,0,0,0,0,0,0.0174629556033129,0,0,0,0.184671513634267,-0.0667733594164177,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0154256734109232,0,0.0128194567957239,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.122541782439033,0,0,0,0,0,0,0,0,0.562041147962511,0.0161375451219737,0,0,0,0,0,0,0.12640783663551,0.0336251803038808,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383373525143055,0,0.23374519904452,-0.0179482693437282,0,0.151269211400077,0,0,0,0,0,0.0660431874702776,0,0,0.181164904468123,0,0,0,0,0,0,0,0,0,0.135543237073256,0,0.0413414616855484,0,0,0,-0.0717646753303109,0,-0.114809970683006,0,0,0.441303272175564
X000069.CH.EQUITY,0,0,0,0,0,0.623390258130095,0.113341737289597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124305508300139,0,-0.0665612922407449,0,0,0,0,-0.469230338914997,0,0.0966599698544099,0,0,0.600051324619044,0.0359038846631767,0,-0.0120224112128572,0,0.121358858263314
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.313974925104827,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549156123811489,0,0,0,0,0,0,0,0.0193988251167173,-0.121894383170401,0,0,0,0.283648010975665,0,0.121773066668392,0.074336012636838,0
