,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601077.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0.0354233785167828,0,0,0,0.246388603000409,0,0,0,0,0,0,0,0,0.28533619625708,0,0,0,0,0,0,0,0,0.496511827035172,0.273985891554736,0,0,0,0,0,-0.10027652865576,0,-0.114053107112272,0,-0.0654631705859263,0,0,0,-0.000305883634309541,0,0,0,0,0,0,0,0,0.0707100344088004
X600000.CH.EQUITY,0,0.227600806551172,0,0,0.0249548797706731,0.0373877464503615,0.123770201305357,-0.00611356181012282,-0.0112043531155794,0.136825279376486,0,0,0,0,0,0,0,0.0585797227580446,0,0.369162341084299,0,0,0,0,0,0,0,0,0,0,0,0,0.00156441400462115,0,0,0,-0.206899243977673,0,0,0,0,0,0,0.0591767786711697,0,0.0482810679061978,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0635294361583259,0,-6.93889390390723e-18,0,0,0,0,0,0.14970309065169,0,0,0.11606585840561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142743358200377,0.135041006728256,0,0,0,0.116681983007545,0.0044047803396959,0,0.248163095221746,0.0927216811434564,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.144133901021557,0,-0.0279324652095068,0,0,0,-0.0326411745802157,0,-0.123300326592056,0,-0.0346566634021285,0.183268259592382,0,-0.27376162969131,0,0.213284933701807,0.247820823248412,0,0,0,0,0,0,0,0,0,0.208873442461604,0,0,0,0,0.135608562151861,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.19049336538028,0,0,0.28347650081314,0,0,0,0,0.413017077187411,0,0,0,0,0,0,0,0,0.0875879146073754,0.106298969668294,0.0793904834020518,0,0,0,0,0,-0.0619516195577908,0,0,0,-0.00504301340221715,0,0,-0.0368925494565014,0.200595496273469,0,0,-0.114257184215456,0,-0.161020014055958,0,-0.0543783734829668,0,0
X11.HK.EQUITY,0.345251369551521,0,0,0,0.151273418450372,0,0,0.262035829592232,0,0,0,0,0,0,0,0,-0.106873230540961,0,0.0766773998315454,0,0.385152712935622,0,-0.19667849848224,0,0,0.0550314120677097,0,0,-0.140383790936345,0,-0.162341952178386,0,0,0,0,0.0183699396803596,0,0,0,0,0,0,0,0,0.00833894391792088,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.582909154671974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280225172635439,0,0,-0.334044206119949,0,0,0,0,0,0,0,0.427100767986832,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.150975357395379,0,0.0335959020244993,0,0,0,0,0,0,0,0.186107763905506,0.153375719954657,0,0.00322645533862896,0,0,0,0,0,0.129730264874905,0,0,0,0,0,0,0,0,0.0382636992605711,0,0,0,0,0,0,0,-0.276626459002196,0,0.0212473498607394
X267.HK.EQUITY,0,0,0.205798133200912,0,0,0,0,0.035792296670441,0.136421057735533,0,0,0,0,0,-0.036945183331728,0,0.179465861813589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853893991525846,0,0,0,0,0.0299277007253569,0,0,0.105204659707843,0,0,0,0,0,0.12680011997347,0.161745003505608
X600016.CH.EQUITY,0.0207580326161827,0,0,0,0,0.227046598559915,0,0,0,0,0,0.0866188570295377,0.0306476228744492,0,0,0,-0.0822750925261599,0,0,0,0,0,0,0.0361356678565731,0,0,0,0,0.0989898860095711,0.207338581480618,0,0.326836512072607,0,0,0,0,0,0,0.042609089061891,0,0,0,0,0,0,0,0.167408436156369,0
X2388.HK.EQUITY,0,0,0.0644002434338657,0,0.0304267599872237,0.0288370533091164,0,0.101314062385666,0,0,0,0,0,0,0,0.537860964891662,0,0,-0.0460106604152228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520980510774234,0,0,0.239374809526169,0,0,0.218538998543251,0,0,0.207959770669468,0,0,0,0
X600030.CH.EQUITY,0,0.11644231554523,0,0,0,0,0,0,0,0.101177927869323,0,0,0,0.0105442719986271,0,0,0.0562286780884708,0,0.0615506994309031,0,0,0,0,0,0,0.0360731310998616,0.279323010576842,0,0,0,0.0260128483249965,0,0,0.0209564205541331,0,0.157337319559376,0,0,0,0,0,0,0.289199723633335,-0.0813079520471993,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157329572400735,0,0.20254901054527,0,0.167264447246794,0,0,0,0,0,0,0,0,0.0916752323857799,0,0,0.101307591596091,0,4.33680868994202e-19,0,0,0,-0.0270046762011721,0.0287965085048557,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.255401990164116,0,0,0,-4.33680868994202e-19,0,0,0,0,0.131961342159751,0,0,0.231595248754271,0.0140046477523673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0295726059977785,0,0,0,0,0,0,0.043146022926953,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0586289629936694,0,0,0,0,0,0,-0.0783220877339025,0,0,1.0842021724855e-19,0,0,0,0.0477827886714908,0.137395798547463,0,-0.171430955027397,0,0,0,0,0,0.215729227400948,0.0687160606281148,0,0,0.0197513650589782,0,0.276644599724716,0.0281941582324201,0,0,0,0.119066918975628
X601688.CH.EQUITY,0,0,0,0,0,0,0.158779544589092,0,-0.355205259357109,0,0.103774533169162,0,0,0,0,0,0,-0.277918542675981,0,0,0,0,-0.0466810319625911,0,0,0,0,0,0,0,0,0,-0.106273628971392,0.0981801044601139,0,0,0.0414142237463749,0,-0.136142462471479,0.703267710753737,0,0,0.358504021995879,0,0,0.186549384713777,0,0
X601211.CH.EQUITY,-0.0323075648422842,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903586365418023,0,0,0,0,0,0,0,0.305176359863928,0,0,0,0,0,0,0,0,0.0188505935564949,0,0,0,0,0.247599667568124,0.0365654645643773,0,-0.0709969775873059,0.0322016157297851,0.0255299546247336,0,0.065155638369874,0,0,0,0.309584409563787,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128475752334962,0,0,0,0,0,0,0.0834761123417504,0,0.0237446101013856,0.376005684622946,0,-0.101280211786335,0,-0.0710902175039573,0,0.227068994047628,0,0,0,0.0802803756446588,0
X601229.CH.EQUITY,0,0,0.262437574561226,0,-0.0388112582272399,0,0,0,0,0,0,0,0,0.169481365603213,0,0,0,0,-0.0698578911694835,0.0565597609474811,-0.0108426454544837,0,0,0.0507301325084539,0.121538090084068,0,0,0,0,0,0,0.111574484793801,0,0,0,0,0,0,0,0,0,-0.196467653984949,0,0.192565930642125,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.207691055776961,0,0.0607530103765209,0.251277653238977,0.0230117997853218,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0822453132969087,0,0,0,0.115687930892029,0,0,0,0,0,0,0,0,0.0686762928039662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,-0.256344561047817,0,0,0,0.0542835354981001,0,0,0,0,0,0,0.149792268773895,0,0,0,0,-0.068373217113718,0.0851563575001637,0,0,0,0,0,0,0,0,0.110320622247648,0,0,0,0,0,0.0361617899836339,0,0.337861962156435,0,0,0,0.0609958831440239,0,0,0,0,0,0,0,0,0.111970825963547
X600015.CH.EQUITY,0,0,0.0258726092156069,0,0,0,0,0,0,0.108856564052797,0,0,0,0,0,0.0137624744948861,0,0,0,0.0614140729921181,0,0.0795904638787906,0,0,0,0,0,0,3.46944695195361e-18,-8.67361737988404e-19,0,0,0.506128586203425,0,0,0.0480614586307975,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0217685192979965,0,0,0,0,0.193837933889258,0,0,-0.169837274924873,0.230196166412944,0,0.177462952647648,0.0424083341007028,0,0,0,0,0.033217019496161,0.0881215964465891,0,0,0,0,0,-0.0396665733057895,0,0,0,0,0,0,0.564826373042802,0,0,0,0,0,0,0,0,0.149964867890015,0,0,0,0,0,0,0
X000166.CH.EQUITY,0.00976261146136985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018182960219592,0,0,0,0,0,0,0,0,0,0,0,0,0.0509415313727902,0,0,0,0,0,0.109792837508796,0,0.265642586816099,0,0.266506932829465,-0.0105700680286145,0,0,0,0,0,0.275027114866252,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0352220060794417,0,0,0.0482733301256256,0,0,-0.192531364472848,0,0.148535790236657,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960734092083038,0.0782133540899782,0.491766805937171,0,0,0,0,0,0,0,0.119065971957664,0,0,0,0,0,0,0.0125079591913636,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.248022548738934,0,0,0,0.113464386349367,0,0.0911918007993601,0,0.0489022567832578,0.114552240010315,0,0.0813028307012803,0,-0.0337902532489477,0,0,6.93889390390723e-18,0,0,0,0,0.511273472583049,0.104786466669601,0,0,0,0.128225930855491,0,0,0,0,0,0,0,0,0,0,0.133263160127881,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0916237246216657,0,0,0,0,0,0,-0.0780944133019329,0,0,0.07504826497256,0,0,0,0,0,-0.0326014654741353,0.137072858062012,0,0,0.195568970990753,0.173367313117517,0,0,0,0,0,0,0,0,0,0,0.0940217429242114,0,-0.0303794244492176,0.217934927759055,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.21915495513777,0.105695066087327,0,0,0,0,0,0,0.0109767645241952,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.154233381693624,0,0,0.130364043650286,0,0,0.146544838278195,0,0,0,0,0,0,0.136058044457537,0,-0.0811871759988328,0.0199292758907181,0.335830984172308,0
X2891.TT.EQUITY,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0435809427677085,0,0.101400116983126,0,0,0.0546549355330163,0,0,0,0,0,0,0.0336793544317778,0,0,0,0,0.265150098743843,0,0.124407587958779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101254267865079,0,0,0.325289904280696
X000776.CH.EQUITY,0,0.00240332337380248,0,0,0,0.0127728310413426,0,0,0,0,0,0,0.0742860429140317,0,0,0,0.051967928350543,0,0,0.0300796677323817,0,0,0,0,0,0.389469701429547,0,0.101016120500303,0,0,0,0,0,0.181681039871914,0,0,0.0925119199160731,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.142622274601997,0,0,0,0,0,0,0,0,0,0.0846396573350895,0,0,-0.0889511378422904,0,0,0.0998604374495952,0,0.123548054310817,0,0,0,0,0,0,0,0,0,0,0,0.143007508650246,0,0,-0.0978678041761383,0,0,0,0,-0.124191009603351,0,0,0,0,0.0921794332438141,0,0,0,0.854511139730156
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0125311813139668,0,0,0,0,0,0.00504782163148036,0,0,0,0,0,0,0,0,0,0,0,0,-0.010107622110684,0,-0.0136490234338714,0,0,0,0,0,0,0.0237716314097754,0,0,0,0,-0.000865327247399691,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0729576105605625,0,0.05702915089666,0,0,0,0,0.0631325258140813,0.21402024280548,0,0,0.420513024283446,0,0,0.0233042946779004,0.0826932797766889,0,0,-0.0509848484747451,0,0,0,0,0,0,0,0.295367728015295,0.00454660913138949,0,0,0,0,0,0,0,-0.0232830145568894,0,-0.028509907602056
X600919.CH.EQUITY,0.137489444785918,0,0,0,0,0.413321380403645,0,0,0,0,0,0,0,-0.0126034020885594,0,-0.130461337542337,-0.0388201385161646,0,0.0631015854282433,0,0,0,0,0,0.0318105202344596,0,0,0,0,-0.139147945353198,0,0,0.315171579442089,0,0,0,0,0.119605767293839,0,0,0,-0.0136836206973033,0,0,0,0,0,0
X601009.CH.EQUITY,0.31388206099766,0,0,0,0,0,0,0,0,0,0.403308972621597,0,0,0.283822045552172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248588462147146,0,0,0,0.0371374322115748,0,0.0463859628408463,-0.0698181551906588,0,0,0,-0.0668586802315466,-0.0471608546800895,0
X2884.TT.EQUITY,0,0.059891231119472,0,0,0,0,0,0,0,0,0,0.0782859095915313,0,0,-0.180411234673978,-0.12392375901852,0,0,0,0,0,0,0,0.114309279465236,0,0.2207144945019,0,0,0,-0.0413731660435841,0.0266703574650221,0,0,0,0,0.119284124008195,0,0.217280735647506,0,0,0.130517597712762,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.10621352816978,0.0203932269567212,0.0411574749342583,0.22084780933974,0.235800908047413,0,0,0,0,0,0.305233653662562,0,0,0,0,-0.0115724970924836,0,0,0,0.0454727886858158,0,0,0,0,-0.0613157541512327
X2892.TT.EQUITY,0,0,-0.000591128679467548,-0.0746793446622818,0,0,0,0,0,0,0,0,0.254485395712379,0,0,0.127558278583065,0,0,0,0,0.188499043192355,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.159606551609223,-0.00458641488361347,0,0,0,0,0,0,0,0,0.614906216701632,0,-0.195075352215802,0,0,0.126140589004642,0,0
