,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.001405522346857,0,0.277894594425601,0,0,0.091689326961619,0,0.15765631709266,0.176422432511534,0,0,0,0,0,0,0,0,0,0,0.232225824355748,0.0156106585260264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372046351032178,0,0.00976487801210616,0,0,0,0
X601939.CH.EQUITY,0,0,0.125876445927183,0,0.0662909842189187,0,0,0,0.271830500775941,0.0389527274622977,0.0768457917326449,0,0.16723877358196,0,0,0,0,0,0,0,0.186727467464485,0.113105133570615,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.263504972984188,0,0,0.204510492542129,0,0,0,0,0,0,0,0,0,0.152181945304088,0,0,0,0,0,0,0,0,0,0,0,0,0.109525278000422,0,0,0,0.00561268911385506,0,0,0,0,0,0,0,0,0,0,0.0398750411537493,0,0,-6.93889390390723e-18,0,0.00831946011504048,0,0,0
X601988.CH.EQUITY,0,0,0.351333470696797,0,0,0,0,0,-0.169502721184252,0,0.0445553285668152,0,0,0,0,0,0,0,0,0.129054645399948,0,0,0,0,0,0,0,0,0,0,0,0,0.457194833309955,0,0,0,0.0265138488378782,0,0,0.162364702159712,0,0,0,0.178593896523241,0,0,0,0,0.035839934476636,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0136952896747257,0,0,0,0,0,0,0,0.679061668283774,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184369542504089,0,0,0,0,0,0.0644107405829225,0,0.267525782062708,0.138728080006497,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.0778824706247884,0,0,0,0,0,0.13056340060255,0.0178705160497422,0,0.131570688387787,0,0,0,0.229058792288029,0,0,0,-0.0366940329284916,0,0,0,0,0,0,0,0,0,-0.0425013177679149,-0.0217128615683422,0,0,0,0.00889086404356376,0,0,0,-0.0146614765829161,0,0,0,0,3.46944695195361e-18,0,0,0,0,-4.33680868994202e-19,-0.1033625448053,0
X601328.CH.EQUITY,0.450015252116137,0,0.117210054838356,0.0626633290459866,0,0,0,0,0,0.0270174972487173,0.172394148047479,0.0663041219612786,0,0,0.062715704949114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0903390385032255,0,0,0,0.0392292851037997,0,0,0,0,0,0,-0.028783121280873,0,0.0776823198187383,0,0.714159763005365,0,-0.0435507816552499,0,0,0,0,0,0,0.00549065646172929,0,-0.108939405335667,0,0,0,0.020948486657102,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.131680235645277,0,0,0,0.253137560752879,0.226658178842723,-0.0916671583732047,0,0,0,0,0.04864761881693,0.237272471918507,0,0.119915489000335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511090841183336,0,0,0,0
X601166.CH.EQUITY,0.0794729307799674,0,0,0,0,0,0.131347505125148,0,0,0,0.0400783669063904,0,0.121632659516212,0,0,0,0.406435040662778,0,0,0,0.00771133576476664,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.093624706416218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0.722743784260851,-0.107814527174878,0,0.108982517358551,-0.195927217961701,0.147251845099319,0.147008582191834,0,0,0,0,0,0,0.031401298586855,0,0,0,0,0,0,0,-0.0962413902201612,0,-0.201090650093743,0,0,-0.333635849920593,-0.068072016401187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288594552245854,0
X600000.CH.EQUITY,0,0,0,0,0,-0.273203912728974,-0.12088438631936,0,0.640886008372437,0,0,0,0,0,0.0456014739676817,0,0.21488219803789,0.227222076805323,0,0,0,-0.308742963661467,0,0,0,0,0,0,0,0,0.0769819988934939,-0.114985755578598,0.249119992389092,0,0,0,0,0.113919258918948,0,-0.174370144026926,0,0,0,0,0,0,0,0,0.0313001677376006,0
X601998.CH.EQUITY,0,0.206018557009532,0.244708509146031,0,0,0.174191849175964,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00557005304013699,0.0778482305632765,0,1.73472347597681e-18,0,0.0789348005604815,0,0,0,0,0,0,0,0,0,0,0.0380842936692172,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.166448887040723,0
X600016.CH.EQUITY,0.00525029889126824,0,0.094074392172643,0.141924582889101,0,0,0,0,0,0,0,0,0.264141606019084,0,0.327512749905376,0,0,0,0.200033218266259,0,0.0500865458100712,0,0,0,0,0.0181177583135089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570032650948233,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.156271460130409,0.0135918586052158,0.130555349108271,0,0,0,0.149431779278972,0,0,0,0.0410216730850731,0.0685296862022831,0,0.306744916255684,0,0,0,0.225620623099854,0,0,0,0,0.0425640073978716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.191661698443228,0,0.145159966539817,0,0.0746907177805539,0,0,0,0.047492876609237,0,0,0,0,0,0,0.0349073490289828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581179072785587,0,0,0,0,-4.33680868994202e-19,0.0721999009609677,0.0299948839313295,0.192563799991342,-0.10999849666972,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0577689839350407,0.0165876836478003,0.0499042208224863,0,0,0.208361785418712,0.285713267288922,0,0.211158333848758,0,-0.0478065382573903,0.397375395780763,0,0,0,0,0,-0.225687861974797,0.165132781854112,0,0,0,0,0,0.0354821621160625,0,0,0,0,0,0,0,0,0,-0.126328274792696,-1.73472347597681e-18,0.0951083093718846,-0.0281842827529359,0,0,0,-0.0952056707314371,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.179834648885844,0.126346119529428,0,0,0,0,0.119984438335069,0,0,0,0,0,0.16472271904716,0,0,0,0,0,0,0,0,0.0477531559399757,0.30848097014874,0,0,0,0,0,0,0,-0.00128604960775567,0,0,0,0,0,0,0
X601169.CH.EQUITY,3.46944695195361e-18,0,0.169286516503767,0,0,0,0.0975915892730563,0,0,0,0,0,0.0244756151951236,0,0.0590201734960334,0,0.218501070574785,0.0459203880561675,0,0,0.040705259337521,0,0,0,0,0,0,0,0,0,0,0.0332006910531411,0,0,0.0154817318654613,0,0,0,0,0,0,0.00699111736006012,0,0,0,0,0.15282668884233,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.333373027455325,0,0,0,0,0,0.132670193700302,-0.0782950448504923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46026935033262,0,0,0.0248185603838327,0.131504573857336,0,-0.0367515407156318,-0.0138825857762426,0.0779887974702048,0,0,0.0485851925985985,0,0.0310306620054596,0.101800946044579,0,0,0,0,0
X601229.CH.EQUITY,0.184735555831037,0,0,0,0.0421925185865553,-0.0555713958089833,0,0,0,0,0,0,0.233023711017219,0,0,0,0,0.0644109569103966,0,0,0,0.0662263999169428,0,0,0,0,0,0,0,-0.0450294913535657,0,0.014145610868455,0,0,0,0,0.100644361675107,0,0,0,0,0.401854115332343,0,0,0,0,0,0,0,0.0856730543175258
X600919.CH.EQUITY,1.38777878078145e-17,0,0.0393366034893779,0.410595664827286,0,0.384736099985154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158121715827572,-0.0962814003152796,0,0,0.148579699219437,0,0,0,0,0.172572620597747,0,0,-0.0411752286856479,0,-0.0518672243775314,-0.00987820928238504,0.0938406515259397,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.380856020260517,0,0.254852510346136,0,0.0844223880260789,0.0612988139951754,0,0,0,0.046301242921561,0,0,0,0,0,0.0978088903065715,0,-0.045220177718348,0,0,0,-0.125384820319569,0,0,0,-0.608257356175005,0,0,0,0.164460243423596,0,0,0,0.208133391246876,0,0,0,0,0.079111385560114,-0.0360350242122042,0,0,0,0
X002142.CH.EQUITY,0,0,0.0861119012278267,0,0,0,0,0,0.253159841420036,0,0,0,0,0,0.0262350172758288,0,0,0,0,0,0,0,-0.0536320322469673,0,0,0,0,0.245481441759442,0,-0.0779013517104709,0,0.163386012973397,0,0,0,0,0,0.0296529707119775,0,0,0,0,0,0,-0.0928087904681469,0,0,0,-0.162002967635774,-0.144543812572305
X601916.CH.Equity,0,0,0,0,-0.0023459436585482,0,0,0,0,0.00130013177517975,0,0.0470561661916654,0.0415477243202358,0,0,-1.38777878078145e-17,0,0.0586170843749687,0,0,0.338851707609279,0,-0.168972684499711,0,0,0,0,0,0,0,0,0.312268284302633,0,0,0,0.233263939446736,0,0,0,0,0.0884298233734983,0,0,0,0,0,0,0,0,0.32706674591723
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397616579355215,0,-0.0694991107392081,0,-0.024932359727951,0,0,0,0.182798635360923,0.106154654402631,0,0.158783401736132,0,0,0.103722418353331,0.299250606234416,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0738157282047645,0,0.166982695666152,0,0.0250393257417706,0,0,0.00651691275914515,0,0,0,0,0,0,0,0.00819477455636705,0,0,0,0,0,0,0,0.113451268475502,0,0.0151736539540351,0,0,0.553434809028285,0,0,0.0391349626891223,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.321783451128302,0,0,0.0151546056983102,0,0.313668911696141,0.0816646306971215,0,0,0,0.0500292494282692,0,0,0,0,0.0362524832545122,0,0,0,0,0.103176477891515,0,0,-0.0680927990807377,-1.73472347597681e-18,0,0,0.038656639132924,0,0,0,0,0,0,0.0756328623600444,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,-0.161320739841657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40015897210627,0,0.0122954620269624,0,0.126547130692488,0.0513156995933658,0,0.183007570875079,0,0,0,0,-0.165476851171461,0,0.160543928196985,0,0,0,0,0,0.190602230067232,-0.102386291063093,-0.121025665468681,0,0
X2891.TT.EQUITY,0,0,0,0.0960735786254297,0,0,-0.00749816081708535,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557700169511991,0,0,0.155341835413637,0,0,0,0,0,0.250409876899306,0,0,0,0,0,0,0,0,0.0229278007752354,0.136606432681372,0.344141308862,0,0,0,0,0,0.194629980146466,0,0,0,0
X11.HK.EQUITY,0,0,0.0758313167370916,0,0,0,0,0,0,0,0,0,-0.0613752865525409,0,0,0,0,0.0388401440151542,0,0.165679100616898,0,0,0,0,-0.0761163198788053,0,0,0,0,0,0,0,0,0,0,0,0,0.188628101294355,0,0,0,0,-0.0869892984000508,0,0,0.0659224681496245,0,0,0.227987791215612,0
X600926.CH.EQUITY,0,0,0.0732465785223056,0,-0.00513028770056026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.134175605178058,-0.184557287259553,0.36325755027433,0,0,0,0,0.012134836653614,0,-0.263902608621591,0,0.311037132767527,0,0,0,0,0,0.0438442760651063,0,0,0,0.0485474907644238,0.341232966632763,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.132523064890652,0,0,0.118984857607451,0.053389094926509,0,0,0,0,0,0,0,0.0409245900021615,0,0,0,0,0.140991927910069,0,1.73472347597681e-18,0,0,0,0.219342212001484,0,0,0,0,0,-0.167518452309472,0,0,0,0,0,0,0,0,0,0,0,0.220478559125736,0.046933732353587
X600030.CH.EQUITY,0,0,0,0,0,0.147147581999099,0,0,0,0.046166945837353,-0.151211166023118,0.0779765548697425,0,0,0,0,0,0,0,0,0,0,0,-0.161038560163592,0.0576691630089836,0,0,0,0,0,0,0,-0.0934424204781501,0,0,0,0,-0.0999843563521524,0,0,-0.0447698955733439,0,0,0,0,0,0.494141381153729,0.14855899750605,0,0
X601077.CH.Equity,0,0,0,0,0,0.0756827756644408,0,0,0,0,0,0,0.0908200853499261,0.0933864832096561,0,0,0,0.0575010741303493,8.67361737988404e-19,0,0,0.00819255458141964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984109351812788,-0.0747823636114563,0,0,0.445661895575747,0.0831616243844471,0,0.0929386966029917,0.261765625192842,0,0
X601336.CH.EQUITY,0,0,0,0,0,-0.121742503690009,0,0,0,0,0,0,0.128802665347503,0,0,0.374538123268004,0,0,0,0,0,0,0,0,0.11017204508494,0,0.534839185646391,0,0,0.0466953529737747,0,0,0,-0.0215415945968713,0,0,0,0,0,0,0.0230862678324137,0,0,0,0,0,-0.0753352865978075,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988283694363898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958965642263129,0,0,0,0,0.341867202528656,0.0655305014423285,0,0,0.194366495993312,0,0,0,0,0,0.0545461789736462,0
X2886.TT.EQUITY,0,0,0,0,0.387390549474793,0.130697497689205,0,0,0,0.0332899282910059,0,0,-0.0396327634828633,0,0,0,0,0,0.0946797002665991,-0.165677117360018,0,0.199657529879139,-0.0705240578348179,0.00936411659637806,-0.217549928547095,0.373958319148237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123941570632898,0,0,0,0,0,0,0,0,-0.0303518774332391
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0.0178541735245638,0,0,0,0,0,0,-0.0607344740229922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916910216605414,0.0162486817190123,0,0,0,0,0,0.125130952181025,0,0,0.307042716326917,0.109292823326044,0,0,0,0,0.163224924741315,0,0,0.199316126050327,0
X2888.TT.EQUITY,0,0,0,0.190270734714529,0,0,0,0,0,0,-0.172524944438135,0,0,0,0,0,0.0326074858976021,0,0,0.108699576185517,0,0,0,0.0373062292777077,-0.092242251272966,0.320360956528424,0,0,0,0,0,0,0,0,0,0,0.0772991290491962,0,0,0,0.254768847231584,0,0.205406410557521,0,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0707977552778789,0,0,0,0,0,-0.0222512136252877,0,0,0,0.0789075222316762,0,0.122410902454141,0,0,0,0,0,0.164581192135803,0.0371979297817972,-0.123125122933248,0,0,0,0,0,0,0.0129334531805395,0.31418836628369,0.0518992950701544,0,0,0,0,0,0,0,0,0.284347518556503,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075197600651,0,0,0,0.0680086352294435,0,0,0.332951738087907,-0.211313757190897,0,0,0.268800772936329,0.0965322405858384,0,0,0,0.0707086270269243,0,0,0.0737199288226151,0,0,0,0,0,0,0,0,0,0,0,0,-0.108467710683527,0,0,0,0.413140296709062
X2883.TT.EQUITY,0,0,-0.0496463667644762,0.174680988241069,0.18640042278457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761596078313014,0.0664583563417492,0,0,0,0.381346447092187,0,0,-0.0705090991721857,0,-0.0324974083613821,0.00605560679652336,0,-0.0965660522519828,0,0,0.0271653339313378,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0508042144114209
