,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601788.CH.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY
X601658.CH.Equity,0,0,0,0.143877691254699,0,0,0,0,0,0,0,0,0.232306710810653,0,0,0,0.0946791909870182,0.193204264249672,0,0,0,0,0,0,0,0,0,0,0,0.0780992275958507,0,0,0,0,-0.104374290426777,0,0,0,-0.0191156226040636,0.0450110422831182,0,0,0.048579690082233,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.228158442272691,0,0,0,0,0,0,0,0,0,0.0655724056921061,0.103803883283914,0,0,0,0,0,0,0.0364613986191722,0,0,0,0,0.41451289250848,0,0,0.0449224089199169,-0.0666967457989093,0,0,0.034970791049876,0,0,0,0,0.184596806139208,0,0,-0.0225898737012949,0,-0.0606770687686943,0,0,0.0265613272757761,0,0
X600000.CH.EQUITY,0,0,0,0.0230100319025381,0,0,0.0715642640749915,0.0217201957026337,0,0,0,0,0,0.630107850895978,0.155777792419704,0,0,0,0,0.0438521980605191,0,0,0,0,0,0,0,-0.0559701611912298,0,0,0,0,0,0,-0.0127636610050559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.261456263078335,0,0,0,0.0319101656835047,0.0346562688334303,0,0.185037502847177,0,0,0,0,0.0809191444938043,0,0.0750696352630674,0.100380376161215,0,0,0,0,0,0.0109521815477073,0,0,0,0,0,0,0,-0.0144721603858963,0,0,0,0.01730021328215,0.0328493304217353,0,0.261243768219608,0,0,0,0,0,0,0,0.00513342301045236
X601328.CH.EQUITY,0.0362097110177447,0,0,0.208788328034682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381768641088974,0,0,-0.0532632405159532,0.00691421097214641,0,0,0,0,0,0,0,0,0,0,0,0.153624302820436,0.106087534862592,0,-0.0133493608950387,0.0160926071145624,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.374636564081442,0,0,0,0,0,0,0,0,0,0,0.136019667338233,0,0,-0.00320911552968051,0,0.0683717399758061,0,0,0.206489519971913,0.0396339035794814,0,0.0769715933621501,0.0454978500121537,0,0,0.0386638093984035,0,0,0,0,0,0,0,0.00815581120002887,0,0.0902747384548663,-0.0444803017186697,0
X601319.CH.EQUITY,0,0,0,0.166656683495386,0,0,0,0,-0.0175669571471668,-0.0493952326996699,0,0,0,0,0,0,0,0,0.120423212276839,0,0.0784549669663927,-0.0220270161577588,0,0,0,0,0,0.20193188565259,0,0,0,0,0.205132192698605,0,0,0,0,0.230218029714936,0,0,0,0,-0.00591776542351118,0,0,-0.108721545432887,0,0,0,0
X000001.CH.EQUITY,0,0.0735208515008247,0,0,0,0.0268620834790185,0.0286638247557775,0,0.104750315448274,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0645847129679172,0.0570553284904649,0,0,0,0,0.303061411786597,0,0,0,0,0,0.0546449815443701,0,-0.0197230191088807,0,0,0,0,0,0,0,0,0,0.0485749309345902,0,0,0,0,0.20285778178281
X601601.CH.EQUITY,0,0.581458136590469,0,0,0,0,0,0,0.0170116376604232,0.166769979953966,0,0,0,0,0,0,0,0,0,0,0,0.208292827395595,0,0,0,0,0,0,0,0.251609406802071,0,0,0,0.180257654432286,-0.136783431131157,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0558955904795633,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00842452760465292,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.384845860687695,0,0,0,0,0,0,-0.187101171071611,0,0,-0.109890326302903,0.222393112919442,-0.337119979805859,0,0,0,0,0,0.723094567009251,0,0,0,-0.0952251409839299,0
X601998.CH.EQUITY,0.224906138367847,0,0,0,0,0.0313615740628245,-0.0030648344566828,0,0,0,0,0,0,0,0,0,0,0.0359687468674399,0,-0.0511677989693515,0,0,0,0,0,0,-0.0503077991809883,0,0,0,0,0,0,0,0,0,0,0.237325365527304,0,-0.0411129248420986,0,0.515178313116926,-0.0566021716544685,0.141798732304792,-0.075600910210897,0,0,0,0,0.0261189755449015
X11.HK.EQUITY,-0.068731481974096,0,0,0,0,0,0,0.227141698321108,0.267690171078705,-0.138776942723297,0,0,-0.0851297593218658,0,0,0.0683991461827756,0,0,0,0,0,0,0,0.234214079056368,0,-0.045814722012851,0.160538145730934,0,0,0,0.0128281067483069,0,0,0,-0.0160478125969977,0,0,0,0.0851555150700869,0,0,0,0,0,-0.0400640796200972,0.131947104602913,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0751423724295896,0,0,0,0,0,0.144204251943647,0,0.015188941824225,0,0,0,0.328971308931965,0.057925446035991,-0.27201952511509,0,0,0,-0.02471842526085,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0117338462390258,0,0,0.227228717641118,0.118031311456042,0,0,0.0925433943015464,0,0,0,0.125052764161875,0,0,0,0
X2388.HK.EQUITY,0.0673016077982139,0,0,0,-0.167842740945207,0,0,0.428883668396634,0,0,0,0,0,0,0,0,0,0,0,0.0107475479519584,0,0.451966869801959,0,0,0.0515300334111422,0,0.123061019720826,0,0,0,0,0,0,-0.0190577961599689,0,0,0,0,0,0.0706205329189043,0,0,-0.0625810304879677,0,-0.00647791754831437,0,0,0.232091380524518,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.258748979114123,0.117687265564389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104715505097559,0.0608817306387417,0,0,0,0,0.0318736351714914,0,0,0,0,0,0,0.271593589403875,0,0,0,0,0,0,0,0,0.0473416453576003,0.00918708951256727,0
X601818.CH.EQUITY,0,0,0,0.200123003280215,0,0,0,0,0,0,0,0,0,0,0.022292532729497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683601332954912,0,0,0,0,0,0,0.113964245928708,0,0.039879782662047,0,0,0,0,0.121786186195989,0,0.00314362212680442,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.534260102678731,-0.021169221061681,0,0.0796835775734409,0,0,0,0,0,0,0,0,0,0.150948324408996,0,0,0,0,-0.0229125999523894,0,0,0,0,0.245076192470399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139891314307527,0,0
X601688.CH.EQUITY,0.0325270409230909,0,0,0,0.055526543796329,0,0,0.00248161554949038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182963061742669,0,0,0,0.327769586018021,0,0.477554990609102,-0.0304161947182733,0,0,0,0.0292126675023016,0,0.151678988001443,0.0407925487960808,0,0,0,0,0,0,0,-0.0789723188522164,0.0452797467909531,0,0
X601211.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00961773722204899,0,0,0,0,0,0,0.176410848248353,0,0,0,0.121057399588918,0,0,0.391204584571474,0,0,0.174942338071582,0,0,0,0.0202202679014802,0,0,0,0,0,0,0,0.0674011148894199,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941297484842034,0.00591456843353919,0.511834703045271,0,0,0.0546671240242706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15593840977999,0,0,0.119135766204381,0,0,0,0.0809997072310029
X600837.CH.EQUITY,0,0,1.73472347597681e-18,0,0.0626529059468796,0,0,0,0,-0.0246267680845956,0,0.0710799845634242,0,0,0,0.00393059313801053,0,0,0,0,0,0.0898010912544376,0,0,0,0,0,0.447184623625148,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0354490218141321,0,0.222809141758443,0,0,0,0,0,0,0,0.111906263374767,0,0
X600999.CH.EQUITY,0,0,0,0,-0.17789093007801,0,0,0,-0.0474942834130006,0,0,0,0,0,0,0.371262133057359,0,0,-0.0808245851899661,0.049579997733749,0,0,0,-0.0559369196531733,0,0,0,0,0,0,0,0,0,-0.163363919199147,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0239972517450452,0,0,0.652503629590357,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372994887527405,0,0,0,0,0,0,0,0,0,0,0,0.0408803092252411,0.134839707024117,0.371911261779267,0,0,0,0.00204935223910805,0,0,0,0,0,0,0,0.0274457560616364,0,0,0,0.170627365646951,0.277531351321571,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0265353355246872,0,-0.325050449912366,0.320815488298047,0,0,0,0,0,0,0,0,0,0.171718636111308,0,0,0,0,0,0,-0.111858533865658,0,0,0,-0.0122670760962691,0,0,0.0108531286990472,0,0,0,0,-0.0137311632288418,0,0,0.851595934590372,0,0,0,0,0,0,0.0166560620325355,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665353058481738,0,0,0,0,0,-0.176013951027515,0.268212021772173,0,0.274638106554758,0,0,0,0,0,0,0,0,0,0,0,0,0.0257035691590712,0,0,0.119414072507209,0,0,0,0
X601229.CH.EQUITY,0.431539010656954,0,0.389799504773431,0,0,0,0,0,0.170139629571649,-0.0510573430215569,0,0,0,0,0.0380130266848266,0,0,0,0,0,0,0,0,0,-0.189568333133153,0.221818123638531,-0.00877800822539923,0.06380181486207,0,0,0,0,0,0,0.0741967871748979,0,0,0,0,0,0,0,0,0,0,0,-0.490428003059776,0,-0.0596416388554517,0
X002736.CH.EQUITY,0,0,0,0,0,0.0790731408014923,0,0,0,0,0,0,0,0,0.202441415582853,0.077000762854354,0,0,0,0,0,0,0,0,0,0,0,0.329775576464004,0.109514752062221,0,0,0,0,0,0,0,0,0,-0.0261668301588149,0,0,-2.77555756156289e-17,0,0,0,0,0,0.173306182233265,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0213711908782438,0,0,0,0,0,0,0,0,0,0.387512799087637,0,0,0.264996553091111,0.0569507428302368,0,0.0186385359858483,0.0095601360518356,0,0,-0.115965541738147,0.413886691918251,0,0,0,0.0208653576909201,0.015814500423825,0,0,0,0,0,0,0,0,0,0,0.0373858167993545,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.161283853831019,0,0,0,0,0,0,0,-0.110105914522496,0,0,0,0,0,0,0.039272632077348,0,0,0,0,0,0,0,0,-0.0767803481439135,0,0,0.0814875512639927,0,0,0,0,0,0.330897110053952,0,0,0,0.309453515494165,0,0,0,0,0.068169901933096
X601881.CH.EQUITY,0.0345309585128898,0,0,0,0,0.152414723091853,0,0,0,0,0,0,0,0,0,0,0,0,0.00891647362740829,0,0,0.0338501952211854,0,0,0,0,0,0.0979564356199133,0,0,0.064603243696906,0,0.48465000710277,0,-0.0284571165152174,0,0,0,0,0,0,0,0,0,0,0,0.0610359864774834,0,0,0
X2881.TT.EQUITY,0.209761014898021,0,0,0,0,0,0,0.264480668867606,0,0,0,0,0,0,0,0,0,0,0.030987974664988,0,0,0,0,-0.259852697946551,0,0,0,0,0,0,0,0,0,0.846041828523286,-0.093246410270708,0,0,0,0,0,0,0,0.0076637299169489,0,0.0927894326017296,0,0,2.16840434497101e-19,0,-0.105663921162221
X601169.CH.EQUITY,0,0,0,0,0,0.669558477051258,0,0.00624841881708514,0,0,0,0,0,0.128242198997752,0,0,0,0,0,0,0.0938867788697971,0,0.0231295619472121,0,0,0,0,0.0628125152392256,0,0,0,-0.0523130345314375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102383700281285,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.000869373002342161,0,0,0,0,0,0,0,0,0,0,0,-0.343947568789631,0,0,0,0,0,0.213126876096604,0,0.0673126126346216,0,0,0.62656509130787,0,0,0,0,0,0,0,0.0202563549228681,-2.71050543121376e-20,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0050877198788059,0,0,0,0.0139277168312143,0,0.0307953295256078,0,0,0.038526206268417,-0.313167608449618,0.29710080516666,0,0,0,0,0,0,0,0.0888355731125027,-0.0314863536856566,0.0314497114248149,0,0,0,0.114666571554247,0.0433011225001303,0,0,0.0609874468381444,0,0,0.0472575617757633,0.00216562144660622,0,0,0,0,0,0,0,0,0,0,0.585837208576309
X2891.TT.EQUITY,-0.00536893958777254,0,0,-0.15567976628902,0,0,0,0,0,0,-0.00993317789755181,0,0,0,0,0,0,0,0,0.570943354984392,0,0,0,0.0770431753208382,0.0483159616858308,0,0.00763611269370546,0,0,0,0,0,0,0,0,0,0,0,0.611035490446254,0,0,0,0,0,0,0,0,-0.0459874900858747,0.110779108746719,-0.291416391051096
X601696.CH.Equity,0,0.143184222642814,0,0,0,0,0,-0.0667632656221441,-0.0580021411876728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904428631348554,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0902797187431545,0,-0.010428545556864,0,0,0,0.339619111436621,0,0,0,0,0,0,0,0,0,0.324042359809789,0,0
X601916.CH.Equity,0,0,0,0.577662152491156,0,0,0,-0.0503357196203424,-0.142495034867753,0.0856910117948528,0.190171982008811,0,0,0,0,0,0.0963036513646052,0.125038977307003,0,0,0,0,0,0,-0.112607555365514,0,0,0,0,0.0963789888144868,0,-0.0519653299466685,0.0908115182470449,-0.00242639744968232,0.0194936413160543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,-0.0490479689426702,0,-0.0409213575234022,0,0,0,0,0,0,0,0,0.107508729334616,0,0,0,0,4.33680868994202e-19,0,0.206325578262665,0.209203862087994,0,0.11493640796555,-0.0618002699116311,0.263457230464559,0,0,0,-0.0901374127110927,0.111116627822382,0,0,0,0.0451934014151723,0,0,0,0,0.0550581605948991,-0.0435783103315924,0,-0.153763801627474,0.218793630528843,0,0,0,0
X2884.TT.EQUITY,0.0381008473904626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54583760944683,0,0,0,-0.518943402656851,0,0,0.865769791767709,0,0,0,0,0,0,0.15071795818173,0,0,0,0,0,0.0186750280608625,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.0275463427738439,0,-0.0311331590953259,0.054823720807876,0,0,0,0,0,0,0.0136516621460698,0,0,0,0.00885934110892915,0,0,-0.110156491937617,0,0,0,0,0,0,-0.0827775078343577,0,0,0,0,0,0,0.0318105176285374,0,0,0,0,0.875584532308743,0,0,0,0,0,0
