,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.245027077512022,0,0,0,0,0,0,0,0,0.371441717687479,0,0,0,0.144570118397584,0,0,0,0,0,0,-0.00945903674707115,0,0,0.0403870896191978,0,0.094688798996622,0,0,0.163541777935718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517623765646397,0
X601166.CH.EQUITY,0,0.13821552926309,0,0,0,0,0.144469124082643,0,0,0,0.0318267421365356,0,0,0.0361677566213868,0,0.0659902476539767,0,0,0,0,0,0,0,0,0.252671574194217,0,0,0,0,0,0,0,0,0,0,0,0.020004817614589,0,0,0,0.0518112791777033,0.0474879678597491,0,0,0,0,0,0.250100658339621,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.165080125189702,0,0,0,0,0,0.279082187959852,0,0,0,0.131762686934062,0,0,0,0,0,0,0,0,0.112833357593041,0,0,0,0.0880278079643838,0,0.00938211272510926,0,0,0,0,0,0,0.12183774474456,0,0,0.0417392922668002,0,0,0,0
X388.HK.EQUITY,0,0,0.200495582589401,0,0,0,0,0.468545398530005,0,0,0.0357046618167865,0,0,0,0,0.036614367527878,0,0,0,0,0,0,0,0.0445014205129333,0,0,0,0.00212207256398235,0,0,0,0.0230069697613849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388229302429278,0,0,0,0,0.207631106600945,0.11930423303013,0,0,0,0.0313823147212443,0,0.0263905108681699,0.231569307478149,0.047061807856282,0,0,0.217034958910328,0.0178545837344907,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.370378929589628,0.0402512476809884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180171424595475,0,0.0389032922616147,0.104063047061878,0,0,0,0,0,0,0,0,0,0,0,0,0.0123817670651807,0,0,0.146079920686042,0.0800546764897402,0,0.0806516056596701
X600016.CH.EQUITY,0,0,0,0.0459575870255296,0.171017566736083,0,0,0,0,0,0.463443143019061,0,0,0,0,0,0,0,0,0,0.0657941129644016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144275397279459,0,0,0,0,0,0,0.0969747798042612,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0445273940826247,0,0,0,0,0.0453093971929582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620244188126165,0,0,0.382261597796898,0,3.46944695195361e-18,0,0,0.406399730241539,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0390756741827785,0,0.200326991848476,0.00173355117536214,0,0,0.0220969033600195,0.0432202878726479,0,0,0,0,0,0,0,0,0,0,0,0,0.0570787964745828,0,0,0,0.0126017802089713,0,0,0,0,0,0,0.471661681877642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.233965322755152,0.277953759415696,0,0.391455661014562,0,0.124636558617569,0,0,0,0,0,0,0,0,0,0,0,0,0.648553856498423,0,0,0,0,0,0,0,0,-0.110773617864677,-3.46944695195361e-18,0,0,0,-0.0154122279534364,0,0,0,0,-0.0531080172956988,0,0,0,0,0,0,-0.104505668801576,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0.103356968541487,0,0,0,0.254692513823611,-0.103883436256752,0,0,0,0.0548609218632433,0,0,0,0,0,0,0.138015774004473,0,0,0,0,0,0,0,0,0,0,0,0.173439769672818,0,0,0,0,0,0,0,0,0.370321655706978,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.188220753921084,0,0,0,0,-0.0694189482388981,0,0,0,0.131270379626703,0,0,0,0.0590928213815687,0,0.0702633073014029,0,0,0.346393113299973,0.145030736676179,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0662610284572665,0,0,0,0,0.0848424784536924,0.0619177296941186
X2388.HK.EQUITY,0,0,0,0,0,0.189127926893256,-0.247487044544759,0.0479723795985309,0,-0.0555293764805443,0,0,0.132814530291347,0.359784097750218,0,0,0,0,0,0.26738580720097,0,0,0,-0.11080697467689,0,6.93889390390723e-18,0,0,0.0407144695318779,0,0,0.0103686288989718,0,0,0,0,0.179093490957099,0,0,0,0,0.184514838436673,0,0,0.0166388853216989,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0.0744054967806819,0.0696987203287805,0,0.0936805884587559,-0.061080703711886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769501949637034,0,0,0,0,0,0,0.583484896023732,0,0,0,0,0,0.32421062665216,0.14811340265837,0,0,0,-0.0892204773524338,0
X601818.CH.EQUITY,0,0,0,0,0,-0.0132731640198511,0,0,0,0,0,0.353211502774252,0,0,-0.0601006136845085,0,-2.77555756156289e-17,0,0,0,0.604020311202716,0,0,-0.00426573304356595,0,0,0,0.0458431011101433,0,0,0,0,0,0,-0.026671299555521,0,0.018307764000296,0,0,0,0,0.0164871053874656,0,0.0301066257570746,0,0,0,0,0.0568332344559247,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015457580784894,0,0.0251395990318734,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.257759598490878,0.200219661923625,0.109870057094196,0,0,0,0.10940407417245,0,0,0,0,0,0,0,0,0,0.0189678143617169,0.0504897379681091,0,0.096982893687892,0,0.0466442088154933
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0337023630910281,0,0,0,0,0,0.0703031921851615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265376209796981,0,0,0,0,0.164752385061216,0.0898797111994759,0.031653291490527,0,0,0.249297622400255,0,0,0,0.111832021149666,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0845881574578249,0.0358581956288329,0,0,0,0,0.354351245368123,0,0,0,0,0,0,0,0.0518793879383861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119861978003319,0.271560195484297,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767574832778864,0.144699359031339,0,0,0,0,0,0,0,0,0,0,0.331858652914941,0,0,0,0,0,0.130113929010852,0,0.136218131247674,0,0,0,0.179528340664965,0,0,0,0,0,0,0,0,-0.0671283681586217,0,0,0.108702704345514
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0802067264766212,0,0,0.20567986347784,0,0,0,0.0706603132084969,0,0,0,0,0,0,0,0,0,0.132083590268617,0.0759415287333588,0,0,0.00655616551510917,0,0,0,0,0,0,0,0,0,-0.175215877573084,0,0,0,0,0,0,0.488457020761259,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0639976443378974,0,0,0,0,0,0,0,0,0,0.164789971557029,0,0,0,0.0650152538626668,0,0.247900219137197,0,0,0,0.0243694564429241,0,0,0,-1.38777878078145e-17,0.210955760784167,0,-0.0526084269722353,0,0,0,0,0,0,0.126253199789255,0.109320969538086,0,0,0,-0.143672411929541,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.13609584297626,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.223264058062268,0,0,0,0,0,-0.0961137608043758,0,0,0,0,0,0,0,0,0.215877006071305,0,0,0.0289304005572965,0,0,0,0.605161251694475,0,0,0,0,0,0,0.157042826886277,0,-0.00208302286297516,0
X601336.CH.EQUITY,0,0,0.0770833172133661,0,0,0,0,0,0,0,0,0,0,0,0,0.104919428575472,0,0,0.139937622325993,0,0,0,0,0,0.0960171162389475,0,0.00415369977211087,0,0.0862745898586993,0,0,0,0,0,0.0914160624804984,0.217822973012929,0,0,0.0528289531527328,0,0,0,0,0,0,0.0450121265370203,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0510319127395303,0,0,0,0,0,0,0.0295072541715162,0,0.0344997740302607,0,0,0,0,0,0,0,0,0,0,0,0.0571051375814097,0,0.321528417597684,0.0798572053551417,0,0,0,0,0.00432797740051417,0,0,0,0.123605025309533,0,0,0,0,0,0,0,0,0,-0.062539385261452,0.332594254284845
X600999.CH.EQUITY,0,0,0.0893263164664346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107509565057152,0.0121518783541128,0,0.0441692353796147,0,0,0,0.167483285443963,0.29582129589968,0,0,0,0,0.176205035075449,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0392204688746402,0,0,0,0,0,0,0,0.24336830862424,0,0,0,0,0.0444900708331617,0,0,0,0,0,0,0.0185567888150509,0,0,0.04264680968056,0,0,0,0,0.131309183853103,0,0,0,0.28200517787475,0.0740732500707713,0.00392117070047487,0,0,0,0.115327485403952,0,0,0.0227213291412599,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.193259750576046,0,0,0.0506269036427714,0,0,0.090830212207072,0,0,0,0,0,0,0,0,0,0,0.281108691409383,0,0.320885642498092,0,0,0.122264149463899,0,0,0,0,0,0,0,0.161195737321244,0,0,0,0,0,0.0815754393978038,0.0416332673921825,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236380082785297,0,0,0.0396485959270239,0,0,0,0,0,0.0220400872404024,0,0,0,0,0.23714270337693,0,0,0,0,0,0.122044353683586,0,0,0,0.0285515058916832,0,0,0,0,0.0354064829736138,0,0,0,0,0,0.246394001326347
X002736.CH.EQUITY,0,0,0,0,0.123978755802649,0,0,0,0,0,0,0,0,0,0,0,0,0.0501099818544136,0.0951077592156931,0,0,0,0,0.0723371565912574,0,0.130591950301438,0,0,0,0.0809685273999895,0.169746306320321,0,0,0.165356517070963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053106035562988,0.163013230963939
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.201895947023342,0,-0.000131436730375567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613981169966451,0,0,0.25998292391076,0,0,0,0,0,0,0,0,0.23205716868881,0.181984018594963,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,-0.0493449235828303,0,0,-0.14323065625391,0.0394157209264541,0,0,0,0,0,0,0,0,0,0,0,-0.0603521571044723,0,0,-0.0675633493847801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570709577207916,0,0.230530469428292,0,-0.0134420219156538,0,0,0.344069786222343,0,-0.0270898419874442,0
X2891.TT.EQUITY,0,0,0.0539395247227767,0,0,0.0297970004301532,0,0,0,0,0,0,-0.679509115659904,0,0,0,0,0,0.0444601937753577,0,0,0,0.10572978727063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651324099977445,0,0,0.0808445910170967,0.37609580917385,0,0,-0.00916145083137912,0,0,0.283058669733497,0,-0.0691035818667683,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0.122914253208361,0,0,0,0,0,0,0.262323032688106,0,0,0,0,0,0,0,0,0,0.0764910618293444,0,0,0,0,0,0,0,0,0.205265077718369,0.0594873678608572,0,0,0,0,0,0,0,0,0.0109954815580808,0,0.285208830713082,0.0719195068866882,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.15630069874026,0,0,0,0,-0.0448358618925512,0,0,0.155685446790308,0,-0.134648072092258,0,0,-0.195679212473802,0.100911806803328,0,0,0,0,0,0,0.817608779321045,0,0,0,0,0,0,0,0,0,0.0575985533283323,0,0,0,0,0,0,0,0.0377579279136801,0.0997760084555508
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0738825757665974,0,0,0,-0.305625528201581,0,0,0,0,0,0,0,0.182887829240364,0,0.407748753711931,0,0,0,0,0.0758708913757097,0,0,0,0,0,0,0,0,0,0,0,0,0.0504568578063682,0,0,0.085412427416637,0,0.0299948288762797,0.4635220105118
X600919.CH.EQUITY,0,-2.16840434497101e-19,0,0,0,0.0181476669851615,0,0,0.0726436035166803,0.0108410430100047,0,0,0.112230881215023,0,0,0,0,0,0,0.0331066268510647,0.176894276878215,0,0,0,0,0,0,0,0,0,0,0,0.241677520580165,0,0,0.1033520115721,0,0,0.0234865789371712,0,0,0,0,0,0,0,0,0.170981822179216,0,0
X2884.TT.EQUITY,0,-0.42162912778991,0,0,0,-0.0592772262787644,0,0,0.235874691290936,0,0,0,0,0.025457315535156,0,0.215217161287997,0,0,0,0,0,0,0,-0.00361731823286025,-0.27626403327803,0,0,0.36573033587367,-0.038222451652186,0,0,0,0,0,0,0,0.238818114577192,0,0,0,0,0.603148898498273,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0804010259483604,0,0,0,0,0.0218181895957968,0,0.104959505844759,0,0.111961792311521,0,0,0.176151270252691,0.0410565698346348,0,0,0,0,0,0,0,0.107558839134098,0,0.0887582821453159,0,0,0.0217049464734336,0,0,0,0,0,0,0,0,0,0,0,0,0.166728465204658,0,0,0,0,0,0,0
X601696.CH.Equity,-0.165205426858283,0,0,0,0,0,0,0,-0.257424206551722,0,0,0,0,-3.46944695195361e-18,0,0.0362832923821608,0,0,0,0.114009710959808,-0.156352725344895,-0.0808077085614523,0,0.0819390159111116,0,0,0,0,0,0,0.0446614154445368,0.113897410752528,0.234068674643279,0,0,0,0,0,0,0,0,0,0,0.0476026648533567,0.10026815199866,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591519987651486,0.222550388588856,0,0,0,0,0.195141815260884,0.19298504682425,0,0,0,0,-2.16840434497101e-19,0,0,0.0581796589238432,0.0837741123656563,0.242241723107,0,0,0,0.0388109730387446,0
