,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601009.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0.296823212596615,0,0,0.304610254917601,0,0,0,0,0,0,0,0,0.000375920188559562,0,0.147238864336214,0,0,0,0.00699110729686584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179430736166031,0,0,0,0,0,0,0,0.0344502976441076,0,0,0
X601166.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0.377164784523598,0,0,0,0,0.0722669429695283,0,0,0,0,0.0634078482437243,0,0,0,0,0,0,0,0,0.23901901762508,0,0,0,0,0,0,0,0.0421425811168154,0.0327017770539748,0,0,0,0.042678961470879,0.0896591852033822,0,0,0,0,0,0,0,0,0,0.0349842614469696,0
X388.HK.EQUITY,0,0,0.296460561318034,0,0,0,0.229902434398464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520561847801629,0,0,0
X600000.CH.EQUITY,0,0,0,0.191858239980564,0,0,0,0,0,0,0,0.066816258236044,0,0,0,0.0637331945129843,0,0.0788974284715979,0.0868001307395695,0,0,0,0.0939111566703503,0,0,0,0,0,0,0,0,0,0,0.134260553273113,0,0,0,0.0383764379387619,0,0,0,0,0,0,0.101068614230485,0,0.00383991219336554,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0524206187305426,0,0,3.46944695195361e-18,0,0,0,0.0547985125489019,0,0.26001337291874,0,0,0,0.0193643055040414,0.188918655229578,0.136810332203712,0,0.0808840954013813,0.0160777936593245,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.12798660106,0,0,0.0226161501696097,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.425367486230447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0945581028605628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199564456989332,0,0.245334054854294,0,0,0
X601601.CH.EQUITY,0.251925538766666,0,0.211923290417118,0,0,0,0.0641485199177731,0,0,-0.0421925672670272,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309644926936831,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610196854552153,0,0,0,0,0,0
X601319.CH.EQUITY,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106448140656681,0,0,0,0,0,0,0.0871841333297489,0,0,0,0.250969045893214,0,0,0,0,0.110160881717919,0,0,0,0,0,0.0108379857760554,0.0702405128490947,0.122646374014634,0,0.142819225682597,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.173025591515192,0,0,0.324531617081506,0.114893359040729,0.0342102293312929,0,0,0,0,0.0881545178176078,0,0.0168748937559172,0,0,0,0,0,0,0,0.0278842889968765,0,0,0,0,0,0,0,0,0,0,0,0.0514580189395343,0,0,0,0.15823679887865,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.308035104649769,0,0.10451825165235,0,-0.0272184255806734,0,0.16667681131714,0,0,0,0,0,-0.0655804523647776,0,0.435398373638874,0,0,0,-0.0327367146428135,0,0,0,0,0,0,0.117530765422201,0,0,0,0,0,0,0.0812927365848195,0,0,0,-0.000899880862150696,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0757918671592328,0.131609284862809,0,0.318406949901177,0,0.049527304504188,-0.0629048896524352,0,0,0,0,0,0.218442454201384,0,0,0.444491334680051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890379152969247,0,-0.0676498218275824,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0329223911701031,0,0,0,0,-0.133676990618478,0.130604467749996,0,0,0,0,0.374509758259321,0,0,0,-0.00944861645054393,0,0,0,0,0,0,0,0,0.22525311695658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129788594887931,0,0.189669057991693,0,0,0,-0.0223791530052725,0,0.0428414803399375
X601998.CH.EQUITY,0.0890397633451601,0.246987473884078,0,0,0,0,0,0,0,0,0.147331119658778,0,0,0.266186675192074,0,0.0294750142242609,0,0,0,0,0,0.0254744196942158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158508751201911,0,0,0,0,0,0,0.093400891987993,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.277958315339797,0,-0.232960499228157,0,0,0,0,0,0,0.0833935627961685,0,0.333400872370548,0,0,0,0,0,0,0,0,0.413274160784959,0,0,0,0,0.046504891392628,0,0.0861376145565425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.123559230639283,0,0,0.2720505249261,0,0,0,0,0,0,0,0.279362302348218,0,0,0,0.0625587896726551,0,0,0,0,0,0,0.147612866908847,0,0,0.0122379235799683,0,0,0,0,0,0,0,0,0,0.0263750085575098,0,0,0,0,0,0,0,0.0342767699606743,0,0,0,0,0,0
X002142.CH.EQUITY,-0.220921616818439,0,0,0,0,0.869953124813834,0,0,0,8.67361737988404e-19,-0.177113756518837,0,0.338823961534102,0,0,0.0904605726767092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211991610346459,0,0.168829496742299,-0.0443612942165222,0,0,0,0,0,0,0,0,0,0.104961537922461,-0.0555934822154209,0,0,0,0,0
X601688.CH.EQUITY,0,0,0.108394595167579,0,0,0,0,0,0,0,0,0,0,0,0.131123806697835,-0.00775844367659746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543315151239912,0.123795010311078,0,0,0,0,0,0,0,0.196951646421838,0,0,0,0,0,0,0,0,-0.0106885808544378
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.108188498273863,0,0,0,0.298019684995048,0,0,0.117316217366899,0,0,0,0.0235495967099854,0.0427686592439064,0.121017688516185,0,0,0.235971761389078,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.169073266639162,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.064515304497168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112263047733825,-0.105725830960751,0.0528750580728149,0,0,0,0,0,0,0.480922008414492,0,-0.0894248209342695,0,0.0898568631864996,0,0.275286444748668,0,0,0,0,0,0,0,0,0.011186267478503,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328532318362728,0,0,0,0,0,0,0,0.0370400059469487,0,0,0,0,0,0,0,0,0,0.00716387970178092,0,0,0,0,0,0,0,0.324377518680886,0,0,0,0,0,0,0,0,-0.0526688826226466
X601336.CH.EQUITY,0,0,0,0,0,0.0884339467614371,5.42101086242752e-20,0,0,0,0,0.186527236863753,0,0,0,0.0157339888894794,0.370186409171767,0,0,0,0.10373909025642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425301703241548,0.193552393969764,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.133265136402468,0,0,0,0,0,0.0180403762779131,0.248649554350794,0,0.271696684176452,0.0776941085928885,0,0,0,0.350388381946287,0.0939218413523995,0,0,0,0,0,0,0,0,0,0,0,-0.0370733218487927,0,0,0,0.0578271467502353,0,0.161470942036819,0,0,0,-0.128442139025965
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0299209184390319,0,-0.101897146282015,0,0,0.132414293398015,0,0,0,0.0986094852361274,0,0,0,0,0,0.121879469605373,0,0.154741846133101,0.179596591396556,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0943496274666899,0,0.0951744020868201,0,0,0.0981216304661973,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.153440933725362,0,0,0,0,0,-0.104508636701643,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0110246396798765,0,0.0873596415098093,0,0,0,0,0.392988179453003,0,0,0,0,0,0,0,0,0.211849747933461,0,0,0,0,0,-0.123408784909691,0.107715258136539,0,0,0,0.118007961631682,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.220853578029812,0,0,0,0,0,0,0.0157869992966267,0,0,0,0,-0.219163143801293,0,0.177382427593729,0,0,0,0,0.623010436113359,0,0,0,0,0,0.0412441955416335,0,0,0,0.0680898501555857,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0452499562376499,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0755657703598926,0,0,0,0,0,0,0.0234709574204331,0,0,0,0,0.0258842924619884,0,0,0,0,0,-0.111280452689519,0,0,0.0289839798794454,0,0,0.204142867534991,0,0,0.369445222479095,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.171552258800761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106733440490465,-3.46944695195361e-18,0.0897132291322262,0,0,0,0,0,0,0,0,0,0,0.297610491763928,0,0,0,0.0857902469155047,0.0923507118244215,0.027308909588219,0,0,0.232077782789809,0,0
X2886.TT.EQUITY,0,0,0,-0.141488347222115,0,0,0,0.00828333265649677,0,0,0,0,0.0600552912090066,0,-0.0671528568354721,0,0,0,0,0,0,0,0,0,0,0.0551073666067952,0,0,0,-0.00522411602969194,0,0,0,0.254729384810942,4.33680868994202e-19,0,0.0982261457058865,0,0,0,0,0,0,0,0,0,0.234141307397432,0.0722480624507838,0.266909112841819,0.0900173710854676
X600015.CH.EQUITY,0,0.176744254976979,0,0,0,0,0,-0.148821453570758,0,-1.73472347597681e-18,0,0.22157033686151,0,0,0,0.115597840453739,0,0,0,0.0220118498484383,0,0,0,0,0.193713013509321,0.00509774502011716,0,0,0,0,0,0,0,0,0,0,0.306810726675599,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.124097019743308,0,0,0,0,0,-0.0904731814453165,0,0.00457772924933558,0,-0.0508817898774008,0.0685309823011665,0,0,0,0,0,0,0,0,0.053945987869828,0,0,0,-0.0435089236512638,0.0160808105279619,0,0,0,0.0236163535703083,0.162912079337546,0,0,0,0,0,0,0,0,0,0.453030256445458,0.164828719626576
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0100574913179716,0,0,0,0.120586662105804,0,0,0.0565433131077148,0,0,0,0.00673897284007206,0.037762141287027,0.0576854225891555,0,0,0.246107222248452,0,0,0,0,0.278244725032142,0,0,0.0569371455616014,0.00700488759071575,0,0,0,0,0,0,0,0.0848117694041464,0,0,0,0,0,0
X002736.CH.EQUITY,0.0630204546685172,0,0,0,0,0,0,0,0,-0.0647198090033301,0,0,0,0,0,0,0,0,0,0.00917631991421458,0,0,0,0,0,0,0.240406778973393,0.131446415354118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488993937679387,0,0,0,-0.069317997409848,0,0.229250051332181
X601916.CH.Equity,0,0,0,0.266557124505788,0,0,0,-0.17110290272509,0,0.116253934970096,0,0,0.144660556018892,0.126465957001743,0,0.0380039650038304,0,0,0,0,0,0,0,-0.0669290916598858,0,0,0,0,0,0,0,0,0.0134429116815366,0,0.343031634651963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0.13434274338142,0,-0.293901969781882,0,0,0,0,0,0,-0.0376045947909156,0,0,0,0,0,0,0,0.00335223167797672,0,0,0,0,0,0,-0.0373236264041421,0,0,0.0587551585889027,0,0,0.12079299430898,0,0,0,0,-0.0499608260380991,0.475315023686036,0.483290808608597,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105541290260654,0,0.303572864716871,0,0,0,0,0,0,0,0,0.0194609161855947,0.0345819955371823,0,0,0,0,0,0,0.117871245145066,0,0,0,0.130319281853225,-0.0196869880774761,0,0,0,0,0.0659620595918762,-0.0981052765199557,0,0,0,0.163094078521895,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318714173270586,0,0,0,0,0,0,0,-0.0355893549603017,0,0,0,0.0708799338744738,0.0584386869791542,0,0,0,0.251107545010729,0,0,0,0,0.0961716044257799,0,0,0,0,0.21846332817769,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.167291181081701,0,0,0,0,0,0,-0.0234716596005801,0.262529676157344,-0.0333510874878505,0,0,0,0,0,0,0,0,0.0778577121297309,0,0,0,0,-0.031275370533027,0,0,0,0,0.17495936426556,0,0.0625165019712985,0.150045644869994,0,0,0,0,0,0,0,0,-0.0730929976502648,0.113098188612274,0.486448632496255
X600919.CH.EQUITY,0,0.131755933001167,0,0,0,0,0.0276229492436203,0,0,0.118250326012913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133444656441654,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307483642710406,0,0.0648600413939228,0.0389792009062928,0,0.195063097253829,-2.16840434497101e-19,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,-0.084177481523124,0,0,0.0501719563835472,0,0,0,0,0,0,0,0,0,-0.0988787788799095,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.1499620167917,0.057822417661763,0.342251015936087,0,0,0,0,0,0.0516022462928858,0.14956826848565,0,0,0.431287937339672
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889578362823193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789870371692589,0,0.229810114432638,0.0422355612300395,0.381876829992574,0,0,0,0,0,0,0.161770620507305,0,0.156854513166431,0
