,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0.115336596449907,0.00424936282094733,0.207227773173734,0,0,-8.67361737988404e-19,0.135572211673737,0,0.109742541486637,0,0,0,0.157535959086119,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143384062827681,0,0
X11.HK.EQUITY,0,0,0,0,0.0249953222892514,0,0,0.141227069292926,0,0,0,0,0,-0.0712973793421837,0.273311016708305,0.409900127546772,0.0553286129203497,0,0,0,0,0,-0.198022349694726,0,0,0,0.255176253924978,0,0,0,0,0,0,0,0,0,0,0,0,0.0977584223701257,0,0,0,0,0,0,0.100238502076518,0
X600000.CH.EQUITY,0,0,0,0,0.0690742154124388,0,0.224844245139221,0,0,-1.38777878078145e-17,0.185187166194093,0,0,0,0.12359480332675,0.0150906186636881,0,0.0487455874780725,0,0,0,0,0,0,0,0,0,0,0.0889845580980966,0,0,0.0422890947765522,0,0,0,0,0,0,0.0223390193247088,0,0,0,0,0.0649789500774855,0,0,0,0.00620230823025312
X601319.CH.EQUITY,0,-0.0273970191963102,0,0,0,0,0,-0.364749089590489,0,0,0,0,0,0,0,0,0,0,0,0,0.282700645041656,0,0,0,0.592911261894615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167948821281517,0,0.127057000088391,0.226983701578308,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.0779856524959571,0.0393518979633819,0,0,0.0876338599721535,0,0,0,0.376536731899413,0,0,0,0.0124656199695414,0,0.108987936110063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185219727682055,0,0,0,0,0,0,0,0.101737453459341,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.759515572613514,0,0,-0.147645064472848,0,0,0,0.0882308035493366,0,0,0.101701714948859,0,0,0,0,0,0,0,0,0,0.0664858340481917,-0.259129202742141,0,0,0,0,0,0,0,0,0,-0.180236241206398,0,0.114744724636258,-0.152804282933361,0,0,0,0,0.216577398335955,0,0,0.22107748157641,0
X601601.CH.EQUITY,0.295440272672082,0.165185127670133,0,0,0,0,0.117318048678377,0,0,0,0,0,0,-0.015650078151827,0,0,0,0.0388183231995168,0,0,0,0,0,0,0,0,0,0,-0.0594464138773656,0,0,0,0,0,0.239973625708899,0,0.0446673194062523,0,0,0,0,0.0615712622438218,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.142312462995592,0,0,0,0.198043717829951,0.103438985027606,-0.0522738556963984,0.0635291788374534,0,0.267781387813265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914624299206812,0.0832940678419617,0,0,0,0,0,0,0,0.114254760049296
X601998.CH.EQUITY,0,0,0,0.128190268202108,0,0.00986156804259436,0,0,0,0.383512037447949,0,0,0,0,0,0,0,0,0,0.0849272462497192,0,0,0,0,0,0,0,0,0,0,0.180304237972121,0,0,0,0,0,0,0,0.0839752155949311,0,0,0,0,0,0.0172385501744454,0,0,0
X600016.CH.EQUITY,0,0,0,0.190579982882386,0,0,0,0,0,0.134354747549363,0.0853371734496919,0,0,0,0,0,0,0,0,0,0,0,0.130012205433022,0,0,0,0,0,0.065405289533428,0,0.2294611752393,0.0375761594572429,0,0,0,0,0,0,0.0624921638972332,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00353748120613967,0,0,0,0.0234533302366896,0,0.0157890191797567,0,0,0,0,0,0.119964515445061,0.0732610167943898,0.00701537717905061,0.284842461292921,0.0195411422323318,0,0,0,0,0.137008881513693,0,0,0.0460822176562583,0,0,0,0,0,0.229995299876594,0.0966079486801891,0,0,0,0,0
X000001.CH.EQUITY,0,0.0186519110957785,0,0,0,0,0,0,0.137242826881851,0,0,0,0,0,0,0,0.11738431549445,0,0,0,0,0,0,0,0,0.193450798193768,0,0,0,0,0.0498549621792897,0.222767099112456,0,0,0,0,0,0,0,0,0,0,0,0.0286150417966066,0,0.0753280511562417,0,4.33680868994202e-19
X601818.CH.EQUITY,0,0,0,0,-0.0288164562184222,0,0.225445129935674,0,0,0.35160390212235,0,0,0,0,0,0,0,-0.00424700837860041,0,0.179926523770054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438987297072868,0,0,0.15855442948583,0,-0.0314928438894928
X601211.CH.EQUITY,0,0,0,0,0.0181716586759754,0,0,0,0,0,0,0,0,0,0,0,0.0971844627625573,0,0,0,0,0,0,0,0,0,0,0.228750432853159,0,0,0.051145215505897,0.00926031760877261,0.150829461621657,0,0.347586512358603,0,0.103550890496084,0,0,0,0.0578525141433318,0,0,0,0,0,0,0.052266263705371
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0613164127045395,0,0,-0.040679319057541,0,0,0.472805759019239,0.107954497366312,0.1401452465993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714008188594747,0,0,0,0,0.0517295826365653,0,0,0,-0.199290601675027,0,0.176246876803583,0,0,0,-0.207874891044711,-0.0676419000653143,0.0277143763430188
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.125987587493194,0.140941708359696,0,0,0,0,0,0,0,0,0.107139785707111,0,0,0,0.427263110470388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194852273258047,0.121930718388194,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0832831660496369,0,0,0,0,0,0,0,0,0.557864436054493,0,0,0,0,0.102936673739701,0,0.0276537660156281,0,0,0,0,0.0628536975728291,0,0.112140294138231,0,0,0,0,0,0,0.0336725133247656,0.0130079813448654,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212344678655798,0,0,0,0,0,0,0,0,0,0,0,0.0473501427912593,0,0.170019189452731,0,0.0308845149957802,0.094149900116841,0,0,0,0,0,0,0.268735030511822,0.0431681444270211,0,-6.93889390390723e-18
X601229.CH.EQUITY,0.163405875196781,0,0,0,0,0,0.0313988095019277,0,0,0.0724104790294682,0,0,0.314640040929171,0,0,0,0,0,0,0,0,0,0,0.228251284944693,0,0,0,0,0,0,0.231465251836979,0,0,0,0,0,0,6.93889390390723e-18,0.0442571747558228,0,6.93889390390723e-18,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.138838334783169,0,0,0,0,0.0825379907761202,0,0,0,0,0,0,0,0,0,0.145227189556249,0,0,0,0,0,0,0.0647856086748731,0,0,0.10169753525755,0,0.0196702311273231,0,0,0.0966111441428582,0,-8.67361737988404e-19,0,0.138372380869416,0,0,0,0.0705727525002481,0,0,0.0531910369857423,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0.156463163739704,0,0,0.1063360016311,0,0,0,0,0.00453893498054207,0,0.0508344589427259,0,0.326488602989941,0,0,0,0,0,0.391966700699637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410396097258677,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.10509711534912,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04775139626844,0,0,0,0.107036143415667,0,0.0555032833953823,0,0,0,0,0,0,0.237665030076567,0,0,0,-0.0232054786269093,0,0,0,0,0.40954592647776,0,0.0049139307788837,0,0
X000166.CH.EQUITY,0,-0.00700287939490883,0,0,0,0,0,0,0,0,-0.0551287047492955,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.249769874417377,0,0,0.286765273847673,0,0,0,0,0,0,0,0,0,0.0431528702506753,0.377451029738803,-0.0183400796812467,0.0248491803969482,0,0,0.0903542754672577,0,0.0673133533956896,0,-0.0817577391784681,-0.0134129220165921
X2882.TT.EQUITY,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272823297574081,0,-0.00438245017860561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752202221274149,0.0239019905226736,0.233677994599393,-0.030996204380241,0,0,0,0,0,0,0,0,0.270182067135321
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0194874798440617,0,-0.0410091339426997,0,0,0,0.0500715203893346,0,0,0.269652165902409,0,0,0.219947937813081,0,0,0,0.101619305785778,0,0,0,0,0.0416083783473555,0,0,0,0,0.27345606179181,0,0,0,0,0,0,0.121583943788024,0,-0.0195504627724871,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0446156484371949,0,0,0,0,0,0.11351414410942,0,0.0395529797031437,-0.187004580717331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622818247965688,0,0,0.0914114944459787,0,0.0572005699963288,0.0211436014475407,0,0,0,-0.0332360083895625,0,0,0.167852523620271,0.0231260581161501
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076453301896344,0,0.0311621545192891,0,0,0,0,0,0,0,0.135824635082212,-0.0446348926404479,0,0,0.207839132593139,0,0,0,0,0,0,0,-0.00904241102959697,0,0,0,0,0,0.0464906851723381,0.150334245487189,0.0327602956483824,0.311656570691798,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.10848820073201,0,0,0,0,0,0,0.131064895594712,0.130482072603671,0,0,0,0.475565669160752,0,0,0,0,0,0,0,0,0,0,0,0.0309105143965612,0,0,-0.0368459758365088,0,0,0,0.0144305589461043,0,0,0,0,0.20116839338593,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.102400714689433,0,0.0673644045541448,0.0282800959334897,0,0,0,0,0,0,-0.00189829980214804,0.168867891432183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346381774770211,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.164895078237301,0,0,0,0,0,0,0,0.157529007980397,0.0341963036002904,0,0.0467485371164308,0.0480934951078966,0,0.222573422408676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136065716470114,0,0.125537571467289,0.0267100790233422,0,0,0,0,-0.380694625096225,0,0,0,0,0,0.282690982009119
X600919.CH.EQUITY,0,0,0,0,0,0.0609046835998341,0,0,0,0,0,-0.0382254072432822,0,0.139361594819057,0,0,0,0.14760080981893,0,0,0,0,0.2476442101733,0.152636864070795,0,0,0,0,0.0336411183541544,0,0.0737098250481548,0,0,0,0.194995805494082,0,0,0,0,0.0499642241821503,0,0,0,0,0.016948726347661,8.67361737988404e-19,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.166236319775587,0,0,0,0,0,0.191388707539971,0,0,0.403562615074256,0,0,0,0,0,0.0356046366799671,0,0,0,0,0,0,0,0,0,0,0,-0.163934482554131,0,0,0,0.222030511283616,0,0,0,-0.053427518090251,-0.0878641914902133
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416796597630307,0.0181380065297018,0,0,0,0,0,0,0,0,0.0419938558423528,0,0,0,0.207324410400464,0,0,0,0,0.271885949012711,0,0,0,0,0,0,0,0,0.156233097017252,0,0,0.090982981797409,0.0903310061592431,0,-0.0725534228933759
X601009.CH.EQUITY,0,0,0,0,0,0,0.0485939135609863,0,0,0,0.54575025011675,0,0,0,0,0.169847256251531,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154287566204043,0,0,0,0,0,0,0,0,0,0,0.213167791252135,0,-0.0548563776135836,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0157839463689252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336912071937791,0,0,-2.77555756156289e-17,0.0243917525496994,0,0,0,0,0,0,0.255213758896894,0,0.060149656242008,0.090042933379524,0,-0.0884070841426231,-1.38777878078145e-17,0.0181576845614539,0.211120843403514,0.0646472968336587,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.323436974261748,0.118700764987373,0,0,0,0,-0.159906868139641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320765122863659,0,0,0,0,0,0,0,0.292007152774985,0,0,0.229322698806614,-6.93889390390723e-18,0,0,0,0.024887653201279
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0837672628803894,0,0,-0.0315734039634348,0,0,0,0.223635562097476,-0.0433289660768859,0,0.121867009806185,0,0,0,0,0,0,0.0812334129384583,0,0.14774764027673,0,0,0,0,0,0,0,0,0.148881795422035,0,0,0,0,0,0,-0.0739308233920162,0,-0.0754657232246031,0,0,0.449625596984487
X2892.TT.EQUITY,0,0,0.0037516569370781,0,0,0,0,0,0,0,0,0.290908756662115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12223101171832,0.0161438838580576,0,0,0,0.284772778623379,0,0.072156426328155,0.12148947145584,0
