,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY
X601398.CH.EQUITY,0,0,0.147966004617401,0,0.191958754379978,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.438572433372446,0,0.0918278011853519,-0.00357841130911235,0,0,0,0,0,0,0,0,0,0.0189153756253159,0,0,0.0202643117373141,0,0,0,0,0,0,0,0,0,0,0,0.0408115429394346,0.0199645711867924,0.120097504899609,0,0
X601318.CH.EQUITY,0,0,0,0.148593365040738,0,0,0,0,0.0196430066503911,0,0,0.031261045579367,0,0,0,0.0167155695063029,0,0.0902201835777506,0.375635498846839,0,0.0743271621555091,0.0125872644178366,0,0,0.0667214108409103,0,0,0,0,0,0.0670560903028853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127054301691284,0,0,0,0
X601939.CH.EQUITY,0.0851154001587369,0,0,0,0.23435742936026,0,0,0,0,0,-0.0224405062374355,0.187877349659085,0,0,0,0,0.0382337597183183,0,-0.17709005367555,0.372237050364364,0,0,0.314020296705576,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230657297667515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0890219532086383,0.227335001751746,0,0,0.00751851700949591,0.192590031553196,0.0833997567307185,0,0,0,0,0.215404706418314,0,0,0,0,0,0,0,0,0,0,0.211096427937427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256045643951027,0,0,0.102111026305054,0,0,0,0
X601288.CH.EQUITY,0.420059988524194,0.255103146475598,0.0691612154587672,0,0,0,0,0,0,0,0,0,0,0,0.0214131831107479,0.0492665001298727,0,0,0,0.0265458151239734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243758016569547,0,0,0,0,0,0.0319452671787789,0,-0.0938923746038546
X601628.CH.EQUITY,0.024818704841427,0,0,0,0.0676317528369129,0,0,0,0,0,0,0,0,0,0,0.0662940071694139,0,0,0,0,0,0.176857677915635,0,-0.0580485918732508,0,0,0.27390717869455,0,0,0.530677290933386,0,0,0,0.0303301165809951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.123290554727394,0,0,-0.0859597176900013,0,0,0.173104286055,0,0,0,0,0,0,0,0,0,0,0.0375537342757491,0,0,0.192047237708092,0,0,0,0,0,0.188278780922028,0,-0.0551970984612367,0.328579694289743,0,0.14435946809325,0,0,0,0,0,0,0.0532988660515969,0,-0.137296539671507,0,0,0,0.23925502293668,0
X601988.CH.EQUITY,0.27905584690649,0,0.039394417730122,0.263773746731251,0,0,-0.116356670268489,0,0,-0.0374056380556624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260022897522762,0.232978574970062,0,-0.119980759523484,0,0,0,0.0559858199256983,0,0,0,0,0,0,0,0,0,0.39130554999102,0,0,0,0.0460327986930856,0.0147638684518404,0,0,0,0.0836720009553869
X5.HK.EQUITY,0,0.213533103873635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972845083591938,0.05783816136055,0,0,0.218110591020109,0,0,0,0,0,0.269373142346288,0,-0.222064918266199,0.356408044701301,0,-0.00453799537111558,0,0,0,0,0,0,0,0,0,0,0,0.0543933092778232,0,0
X601166.CH.EQUITY,0,0,0.100134342551691,0.182033320097688,0,0,0,0,0,0,0,0.0983664851496201,0.0207672392534509,0,0,0.0347156087579956,0,0,0,0,0,0,0,0.128523302087836,0,0.354804081608995,0,0.0177447737141677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637220809679996,0,0,0,0,0,-0.0177322437997181
X388.HK.EQUITY,0,0,-0.213873193411789,-0.270387350426554,0,0,0.102102455653074,0,0,0,0,0,0.164145062323791,0,0,0,0.124060641814939,0,0,0,0,0.239646374553043,0,0,0.201161518405166,0,0.0187641853362678,0,0,0,0,0,0.0648373044059147,0.0225464435622312,0,0.121057793709713,0,0,0,0,0,0,0,0,0,0,0,0,-0.014485931082057,0.313749687413454
X601658.CH.Equity,0,0,0.152343605415638,0,0,0,-0.024228359552085,0,0,0.451096611633378,-0.0243860555555709,0,0,0,0.0212432379759077,0,-0.0442850156999611,0,0,0,6.93889390390723e-18,0,0,0,0,0.0413250505241563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398819381537929,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.323996716051341,0,0,0,0,0,0.204688732139644,0.0958719822847466,0,0,0,0,0,0,0,0,0,0,0,0,0.104103367753885,0,0,0,0,0,0,-0.183593625873885,0,0,0,0,0,0,0,0,0,0.0872119690101262,0,0,0,0.353653984263052,0,-0.119630491983926,0,0,0.0639634622678239
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0501155794381707,0,0,0,0,0,0,0,0.394145311254354,0,0.262171749399091,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.113010164668685,0,0,0,0,0,0.115270105676022,0,0,0,0,0,0,0.0602301684963238,-0.0573153180408662,0,0,0,3.46944695195361e-18,0,0.0613104399351763,0.0792750221657404
X601328.CH.EQUITY,0,0,0,0,0.204744867139043,0,0,0,0,0,0,0,0,0,0,0.0356481751035007,0,0.359083073051475,0,0,0,0,0.137443124661568,0,0,0,0,0,0,0,0,0.149645371705542,0,-2.16840434497101e-19,0,0,0,0,0.0895192798306983,0,0,0,0.0795836844793957,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.249477785660249,0,0.0768346666438382,0.106336612034138,0.15462941498066,0,0,0.0507027771164943,0,-0.093803928734996,0,0,0,0,0,0,0,0.534949282277603,0,0.00925622317858641,0.0139069199911079,0,0,0,0,0,0,0,0,0,0,-0.0577288675065416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524256803362182,0,-0.122452494672222
X601066.CH.EQUITY,0,0,0.0535630782118281,0,0,0,0,0,0,0,0.0663648596190611,0,0,0.0897773456398372,-0.013459425297044,0,0,0,-0.219757730542707,0,0,0,0.117703190806309,0,-0.0444828574610747,0,0.226216733062854,0,0,0,0,0,0.0143182539577947,0,0,0.0899932795343944,0,0,0,0.254893774303685,0,0,0.0741111439619354,0,-0.0145324859950929,0,0.282408535486681,0,0,0.0658773620494419
X600000.CH.EQUITY,0,0.0159755577052508,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.472081852398927,0,0,0,0,0.0273099296433607,0,0,0,0,0,0,0,0,0,0,0.0253414438651291,0,0,0,0,0.100622543089672,0.0882115542838528,0,0,0,0.0123762690236978,0,0,0.0683202539605025,0,0.0777731076348731,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.14269440854889,0,0,0,0,-0.0330744484912637,0.302421735595727,0.0475222501060425,0.175259140067675,0,0,0,0,0,0,0,0,-0.0571574287050716,0.103078597311802,0,0,0,0,0.335922308335633,0,0,0,0,0,0,0.154817699517609,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0969465208095314,0,0
X601998.CH.EQUITY,0,0,0.0353738231127958,0,0.207103987411242,0,0,0,0,0,0,0,0,0,0.380565886665385,0,0.213446582400685,8.67361737988404e-19,0,0,0,-0.0713350363323572,0.103757146439504,0,0,0,0,0,0,0.0294496737319561,0,0,0,0,0,0,0.113568529504492,0,0,0,0,0,0,0,0,0,0,0,0,0.136315618611384
X2388.HK.EQUITY,0.116086108979651,-0.104290515270292,0,-0.08143421361563,0,0,0,0,0.213170842524445,0,0.0901079020265862,0.0465033300285638,0,0,0,0.102875801951141,0,0,0,0,0,0,0,0,0,0.443646763021443,0,0,0,-0.35800812559259,0.122861576409387,0,0,0,0,0,-0.0348743866724088,0.134346431082338,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0.0925303649565684,0,0,0,0.0493611198959062,0,0,0,0,0.086470962883072,0,0.0412110178151358,0.0470653649359281,-0.145056345122756,0,0.0360462413205186,0,0,0,0,0,0,0,0,0,0,0,0.213912231506321,0,0,0,0,0,0,0.11268764384435,-0.0180573341063214,0,0,0.438463519817156,0,0,0,-0.067134245908263,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0205513952832748,0,0,0,0,0,0,0,0,0,0,0,0.198321146899075,0,-4.33680868994202e-19,0,0.0882630919007948,0,0,-0.0486442019264507,0,0,-0.0616281075414593,0.0523380523441922,0,0.76042684999717,0,0,0,0.225506036737985,0,0,-0.0218199794602247,0,0,0,0,0,0,-0.217253254314935,0,0,0,0.213349128833547,0,0,-0.338559855565468,0
X002142.CH.EQUITY,0,0,0,0.450705147842371,0,0,-0.205731559754821,0,0,0,0,0,0.0250423534254698,0,0,0.012635139475091,-0.0653597449849407,0,0,0,-0.108277317892812,0,0,0,0,0,0,0,0,0.295459323189188,0,0,0,0,0,0,0,0,0,0,0.0525502542119448,0,0,0,0,0,0.105798350574701,0.0576762444958334,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.18316984269509,0.430159856132784,0,0,-0.161255037687379,0,0,0,0,0,0,0,0,0.128405049869086,0,0,-0.018559974275489,0,0,0,0,0,0,0.060824065136242,0,0,-0.0104222886116542,0,0,0,0,0,-0.11763196317094,0,0,0.27385518017355,0,0,0,0,0.0407026213497249,0,0.127818274468936
X601818.CH.EQUITY,0,0.0717054041563089,0,0,0,0,0,0,0,0.215013673522719,0,0.152489528484434,0,0,0,0.0134998597534569,0,0,0,0,0,0,0,0,0,0,0,0.147624766029066,0,0,0,0,0,0,0,0,0.067330896574742,0,0,0,0.23593805752154,0,0,0,0,0.0313637864792423,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.17829273445536,0.0540733128664377,0,0,0,0.0322586414477673,0.0921798844495288,0,0,0,0,0.102794351771677,0,0,0.00286798102097181,0,0,0,0,0,0,0,0,0.118501241412184,0,0,0,0,0,0,0.0509715458859727,0,-0.0746612259778063,0,0,0,0,0,0,0,0,0.290835078053167,0,0.227700436771958,0
X601688.CH.EQUITY,0,0,0,-0.112796306999237,0,0,0,-0.0430257845402248,0,0,0,0,0,0.148929148793251,0,0,0.0367381068701726,0,0,0,0,0,0.307796949290709,0,0,0,0,0,0.143867416125718,0.117763018824318,0,0.324706520911474,0,0,0,0,0,0,0,0,0,0,-0.108582930937362,0,0,0,0,0,0,0.00645451300338103
X600837.CH.EQUITY,0,0.0340386386564385,0,0.113774145373334,0,0,0,0,0.0484866732507678,0,0,0,0,0,0,0.093382296403714,0,0,0,0,0,0.0816336055645446,0,0,0,0,0.0462542055647611,0.447159098981023,0,0.0434226764296908,0,0,-0.00819804955248052,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.148940295368622,0
X601336.CH.EQUITY,0,0,0,0,0,0.371129885946075,0,0,0,0,0,-0.0262781327451674,0,0.219702454508162,0,0.0334479130938515,0,0,0.190146601989159,0,0,3.46944695195361e-18,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0492633178394894,0.128823205005661,0,0,0,0,0,0,0,0,0,0.0836739885788305,-0.103234486926579,0,0,0,0.131569918112671
X267.HK.EQUITY,0.154890842183269,0,0,0,0,0,0.180449860713045,0,0,0,0.017411051394188,0,0,0,0,0,0,0.23468341813451,0,0,0,0,0,0,0,0,-0.0979420233680777,0,0,0,0,0,0,0,0,0,0,0.167474636763686,0,0,0,0,0,0,0,0.0844643213922711,0,0,-0.0491207666837677,0
X601211.CH.EQUITY,0,0,0,0.0949946860449431,0,0,0.0689396205519054,0,0,0,0,0,0,0.244446723278976,0.107737309530636,0,0,0,0,0,0,0,0.0775287809357001,0,0,0,0,0.175370980182888,0,0,0,0,0,0,0.069460503019405,0,0,0,0,0,0,0,0,0,0,0.0114964264558861,0,0,0,0.0622959649803549
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0278657206207749,0,-0.284777220068729,0,0.0367341494128765,0,0,0,0,0,0.0210873450390607,0,0,0,-0.0442708896426716,0,0,0,0,0.0748639177975207,0,0,0,0,0,0,0,0,0.625341413420311,0,0,0,0,0,0,0,0,0,0,0,0,0.0665501316279042,0,0.218024334444634
X2882.TT.EQUITY,0,0,0,0.111279778655282,0,0,0,0,0.0489724695191522,0.0546956147523938,0.0929779752481873,0,0,0,0.10170954829371,0,0,0,0,0,0.0919343196172401,0,0,0,0.0350688461390697,0,0,-0.102161244605245,0,0,0,0.0185607516558262,0,0,0,0,0,0.208037588817251,0.00188288935240118,0,0,0,0.220482623529865,0.33920960108281,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.217167882327122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222103295419508,0,0.0573979193094344,0,0,0.0256824792838095,0,0.00113707569226176,0,0,0,0.154689093935395,0,0,0.0488858575618029,0,0,0.227745873728146,0,0,0.111496046956056,0,0,0,0,0,0,0.115466253787823,0.17952819718122
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0403000702504211,0,0,0.00429685937133421,0,0,0.118062037606226,0,0,0,0,0.400068003322069,0,0,0,0,0.0814553371922815,0,0.0747152844319393,0,0,0.26281583730006,0,-0.0833391645053584,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0341526902595672,0,0
X601229.CH.EQUITY,0,0,0,0,-0.00370091271010577,0,0,0,0.0235960221859917,0,-0.316937730255849,0,0,0,0,-0.0375978697293457,0,0,0,0,0,0,0,0,0,0.0208104985510801,0,0.0513536287824891,0.223539020968153,0,0,0,0,0,0,0,0,0,0.0903615867164066,0,0,0,0,0,0,0.533627699244754,0.368205560049137,0,0,-0.0360207766297111
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.027427997883934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103501194530001,0,0.0774315073812703,0.23551273130548,0,0,0,0,0,0,0,0,0,0.403123059536074,0,0,0,0.0352368200799464,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22409744818526,0,0,0,0,0.116562321612182,0,0,0,0,0,0.0645705814616527,3.46944695195361e-18,0,0,0,0,0,0,0,0.117361567197922,0,0.237488925805938,0,0,0,0.135318356158515,0,0,0,0,0,0.0172951340192696,0,0,0
X600918.CH.Equity,0,0,0.08294252605504,0,0,0,0,0,0,0,0,0,0,0.0589896087616235,0,0,0,0,0,0,0,0.172679752787672,0.0589096751007882,0,0,0,0,0,0,0,0,0.120310115913413,0.0174073584060599,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.099939433528131,0,0.314994651654228,0.096628345146963
X600015.CH.EQUITY,-1.73472347597681e-18,0.0775754611493541,0,0,0,0,0.0426265026981808,0,0,0.179456874967405,0,0,0,0.094375203329187,0.198312893815525,0,0,0,0,0,0,0,0,0.176661318864957,0,0,0,0,0,0,0.014670723865539,0,0,0,0.0561291875822112,0,0,0,0,0,0,0.0495547580226668,0,0,0.00455136287219728,0.0861105373208325,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0345168181292435,0,0.0721316419345885,0,0,0,0,0,0.214752989186753,0,0,0.2391885587772,0,0,0,0,0.259115412012142,0,0,0,0,0,0,0.0202370747234738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591441852862575,0.049673592899875
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.0983487243390848,0,0,0,0,0,0,0,0,0.215025536354363,0,0,0,0,0,0,0,0.216780419791798,0,0,0,0,-0.0703177016380423,0.25070336975423,0,0,0.124693891133853,0,0,0,0,0,0.0873679842763939,-0.0818897427891694,0,0,0.319716031560379,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0.0564830668254902,0,0,0,0,0,0,0,0.00448318005672853,0,0,0,0,0,0.0928595620980985,0,0,0,0,0,0,0,0.0373819374389845,0,0,0,0,0.0476715142980569,0,0,0.0582829859945275,0,-0.0515028795949843,0,0.177132560661085,0,0,0,0,0.245022128660314,0,0,0,0,0.143743447914897,-0.0654370973119948,0
X600926.CH.EQUITY,0,0,0,0,0,0.129405532783115,-0.00710528468837136,0.315541846658006,0,0.10861629696915,0.00947128835279936,0,0,0.0955377289889867,0,0,0,0,0,0,0,0,0,0.151991252930046,0,0.148092888917486,0,0,0,0,-0.0510149408821454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980146618567849,0,0
X601009.CH.EQUITY,0.268062885929208,0.154282599559649,0,0.201381032374962,0.095411464189074,0,0,0,0,-0.165668435505352,-0.170570108549126,0.0257896346476242,0,0,0,0,0,0,0.0185564115615294,0,0,0,0,0,0,0.229604329290691,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142539529118597,0,0,-0.0281200180587476
X601788.CH.EQUITY,0,0,0,0,-0.0340878431161871,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.133139464291615,0,0,0,0,0.287563552641911,0,0,0,0,0.395892488756885,0,0,0,0,0,0,0,0,0,0.365444747582949,0,0,1.38777878078145e-17,0,0,0,0,-0.0373598303484739,0.00946380794338786,0,0,0,0
X2884.TT.EQUITY,0,0.099968272574244,-0.113364845909677,0.130066711289311,0,0,0,0,0,-0.161984282081888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990801169595186,0,0,0,0,0,0,0,0,0.154325896350063,0,0,0,-0.047515088302287,0.420145382245392,0,0,0,0,0.124679436263259,0.245453648736328,0,0,0,0,0,0
