,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY
X000001.CH.EQUITY,0,0,0,0,0,0.42144099623516,0,0,0,0,0,0.125147520864896,0,0,0,0,0.0501361558385003,0,0.0063900596522692,0,0,0,0,0.0911399026957251,0,0,0,0,0,0,0,0,0.257225972202191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.111493238308464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405332103753925,0,0,0,0,0,0,0,0,0,0,0,0.0582729841601393,0,0,0,0,0,0,0.182839584625511,0,0,0,0,0,0,0,0,0,0.354398079351967
X601319.CH.EQUITY,0,0,0,0,0,0,-0.0527746636349233,0,0,0,0,0.0287239179378919,0,0,0,0.131551105716389,0,0,0.269088939978727,0,0,0,0,0.0153726295780626,-0.0027595997546129,0,0,0,0,0,0,0,0,0,0,0,0.2597791140726,0,0,0,0,0,0,0,-0.0595514462032588,0,-0.135177248225871,0,0,0.26497288269447
X601601.CH.EQUITY,0,0,0,0,0.140629108660939,0,0,0,0,0,0,0,0,0,0,0.231808649423861,0,0.151760809143184,0,0,0,0,0,0.0479756330560425,0,0,0,0,0.128024863307827,0,0,0.23372183895538,0,0,0.285914102985666,0,0,-0.00259611348509991,0,0,0,0,0,0,0.0568918389281972,0,0,0.052499799017821,0,0
X600016.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154441974485913,0,0.367430186284765,0.061530028678955,0,0,0.0315636795540376,0,0.0467517991081763,0,0,0,0,0,0,0.0661477526892132,0,-0.11012405885596,0,0,0,0,0.615554079412662,0,0,-0.256612444596511,0,0
X601998.CH.EQUITY,0.217832348112051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701155768974876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237905408344857,-0.0685976833367517,0.482500886872032,0,0,-0.00716335054575005,0,8.67361737988404e-19,-0.0820203178790146,0.147956642395669,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.253671998421506,0,0.00696469405422993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25828025663388,0,0.185229625967988,0,0.00232179988605944,0,0,0,0,0.115961826910222,0.175364221333926,0,0,0,0,0.0284745470098353,0,-0.175473933931639,0,0.0300520745326458,0,0,0.0313013987068797
X2388.HK.EQUITY,0,0,0,0.148725792261999,-0.144099687400517,0,0.0465423357154165,0,0,0,0,0,0,-0.294269267969771,0,0,0,0.0737397626093948,0,0,0,0,0,0.375630654893302,0,0,0.102260911317915,0,0.11800114907631,0,0,0,0,0,0,0,0,0,0,0.0688105954947959,0,0,0,0,0,0,-0.159103217221764,0,0.206934147386014,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0737002697917415,0,0.58335727854266,0,0,0,0,0,0,0,0,0,0.0380828293824899,0,-0.245876136223524,0,0.272849326499336,0,0,0,0,0.0756167668539153,0,0,0,0,0,0,0,0,0.0106726842011255,0,0,0,0,0.00304795294830807,0,0,0,0,0.0693536153449374,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.2730582706082,-0.270874145308312,0,0,0.023148535996033,0,0,0,0,0,0.0441007079910302,0,0,0,0.240317576450111,0,0,0,0,0,0,0,0,0,0,0,0.279283120334736,0,-0.192763393602766,0,0,0,0,0,0,0,0.236453146939063,0,0.299821150697864,0.00640747579872059,0.0791408641843637,0,0.102794849499323,0,0
X601818.CH.EQUITY,0,0,0,0,0.0205935255042196,0,0,0,0,0.0814396722296851,0,0,0,0,0,0,0,-0.0454501624250294,0,1.73472347597681e-18,0,0.0157330505615033,0,0,0,0,0.0219200509477629,0,0,0,0,0,-0.0936499329127502,0,0,0.059334850376072,0,0,0.0273292032476124,0,0,0,0,0,1.73472347597681e-18,0,0.0689005234706884,0,0,0.77588962119301
X267.HK.EQUITY,0,0.0606980407695885,0,0,0,0,0,0,0,0.182414535276051,0,0,-0.176250990328322,0.116609296984905,0,0,0,0,0.0483105196486109,0,0,0,0.30327343814109,0,0.247047438232918,0.131829947435349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418223864655285,0,0.137895894067088,0.166237330908516,-0.00452096760417631,0.0323133236330473
X601688.CH.EQUITY,0.0707351229932624,0,0,0,0,0,0.0348719608108942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21054217509363,0,0,0,0,0,0,0,0.281737128773061,0.360476487935714,0,0,0,0,0.0128837349325712,0.0855463890823096,0.0328797760824729,0,0,0,0,0,0.0480068860001782,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.247511679200256,0,0,-0.00337609576381479,0,0,0,-0.00861360406037986,-0.0478127107786751,0,0,0,0,0,0,0,0,0,0,0,0.0535446162053384,0,0,-0.073643668409985,0,0,0,0,0.267810275309842,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.234946109839114,0,0,0,0,0,0,0.389756617714453,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.126225605062407,0,0,0,0,0,0,0,0,0,0.0824078266736098,0,0.0441786418785182,0,0,0,0.532731189544332,0,0,0,0.00562275860634366,0,0,0,0,0,0.0085935085397627,0,0,0,0,0.153595191313708,0,0,0,0,0,0.0096411226048745,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0600234089345246,0,0,0,0,0,0,0,0,0,0.170034092169303,0,0,0,0.153057926779815,0,-0.0938424867464573,0,0,0,0.248423154162897,0.142615624755356,0,0,0,0.0889422386193728,0,0,0,0,0.0538146119189098,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0
X601336.CH.EQUITY,0,0.0900003800194656,0,0,0,0,0,0,0.0497677143171718,0,0,0,0,0,0,0,0,0,0.185253180748871,0,0,0.141483443383027,0,0,0,0,0.00677862037141523,0.172487771023537,0,0,0,0,0,0.0615003067737568,0,0,0,0.147692050350993,0,0,0.0675919883930536,0,0,0,0,0,0.0588235161291603,0,0.0750408572844241,0
X002736.CH.EQUITY,0,0,0,0,0.00105704376132765,0,0,0,0,0,0,0.107837537252625,0,0.170788529008511,0.0866391920531571,0,0,0,0,0,0,0,0,0,0.0209240155928503,0,0,0,0.116898437962991,0,0.0874178676526086,0,0,0.118614804989463,0,0,0,0,0.107434366608936,0,0,0,0,0,0,0,0.0672682039805423,0.11544351409359,0,0
X000166.CH.EQUITY,0,0,0.0450627260712717,0,0,0,0,0,0,0,0,0,0,0,0,0.0661830978619199,0,0,0,0,0.0396930489352891,-1.38777878078145e-17,0,0,0,0,0,0,0,0.186618260349708,0.154435274382493,0,0,0,0,0,0.141414010277831,0.142508812659954,0,0.0434134751186847,0,0,0.0812382227719542,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.030740200694293,0,0,0,0,0,0,0,0,0.14416503446183,0,0.128056908663298,0,0.325083915957118,0,-0.0123514871207543,0,0,0.0517470067582365,0,0,0,0,0.296123481208183,0,-0.213716034926183,0,0,0,0,0,0,0,-0.0451457378068544,0,0,0,0,0.0571037497007945,0.709486826879658,0,-0.106721709087257,0,0,0.0736558548930257,0,0,0.0132705489737565,-0.23114325903981,0
X601229.CH.EQUITY,0.678054987033128,0,0,0,0,0.285999441002255,0,0,0.314205648190461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549847203778004,0,-0.0467495752607331,0,0,0,0.157089820110123,0,0,0,-0.0495857706062766,0,0,0,0,0,0,0,0,0,0,0,-0.133595919449829,-0.25633706405069,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424988283754141,0,0.167572810731796,0.0656663778419744,-2.16840434497101e-19,0,0,0,0,0,0.137200133892491,0.00643916899134984,0.173782473655569,0.0951079329144055,0,0,0.0354826452696358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167782373845224,0,0,0,0,0.479600654348018,0,0.0649536839595582,0,0,0,0,0.000461232939683365,0,0,0,0.08117543327281,0.0526254573558309,0,0,0,0,0.355879998663342,0,0,0.00845539877733948
X601169.CH.EQUITY,0,0,0,0,0,0,0.0893920054783969,0.759259706458668,0,0,0,0,0.0403830869702592,0,0,0,-4.45033241348197e-05,0,0,-0.0213747179672754,0.0841176638679941,0.0446430285239746,0,0,-0.0514319267038151,0,0,0,-0.00579323351953293,0,0,0,0.04113796106335,0,0,0,0,0,0,0,0,0,0,-0.0458071334229773,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0708996860172772,0,-0.0646524378035532,0,0,0,-0.0804790227647485,0,0,0,0,-0.199667112209719,0,0,0,0,0,0,0,-0.125926944854096,0,0,1.38777878078145e-17,0,0,0,0.21414969174393,0.102778134642211,0.592503380198123,0,0,0,0,0,0,0,0,0,0.258478019930829,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13302989799933,0.0460897193237813,0.0402632538743149,0,0,0,0,0.211551142818786,0,-0.0779892976910541,-0.0180608126802279,0,0,0,0,0,0,0,0,0,0,0.0187465405477347,0,0.156044307219527,0,0,0,0,-0.0391769681940934,0,0.196917589513567,0,0.471686880224838,-0.0677872514606147,0.0675752887777529,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344700333671529,0.339942578560665,0,0,0,0,0,0,0,0,0.101936721579653,0,0,0
X601881.CH.EQUITY,0,0,0,0.0156750131838655,0,0,-0.0556291481587197,0,0,0,0,0.0395783781610656,0,0,0,0,0,0,0,0,0.10895854002803,0.0852604615225935,0,0,0,0,0,0.166631140187112,0,0,0,0,0,0.445533080974546,0,0,0,0,0.048990075941046,0,0,0,0,0,0,0,0,0,0.0641748949431015,0
X2886.TT.EQUITY,0,0,0,0,0,0,0.316508727830106,0,0.0341667825098828,0,0,0.00968504689986391,0,0.086768423163655,0,0,0,0,0,0,0,0,0,0,0.533708807100196,0,0,0,0,0,0,0,0,0,0,0,0,0.0348784222844543,0,0,0.297786067867498,0,0,0,0,0,0,0,-0.550520767191715,-0.209476085555974
X2891.TT.EQUITY,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.266474225007168,0,-0.172191023858171,0,-0.223870474328463,0,0,0.917245860308896,0,0,0,0.140454642995274,0,0,0.0608823679561796,0,0,0,0,0,0,0,0,0,0,-0.237779271193901,-0.0395970162785326,0.384080233959384,0,0,0,0.159577453803975,0,0,0,0.0851401390504153,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.03831136563635,0.0699445488950263,0,0,-0.250315354856245,0,0,-0.0326980451523938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768389556167684,0.0922533624234397,0,3.46944695195361e-18,0,0,0,0,-0.0306844332820787,0.784176953748625,0,0,0.0517754918754463,0,0,0,-0.0299298542441182,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0.0332951021348848,-0.0404414643219218,0,0.0325680008671819,0.0315961877194692,0,0,0,0,0,0,0,0,0.184422949440644,0,0.00379537781275521,0,0,0,0,0,0,0,0,0,0,0,0,0.26377157902617,0.100972277457071,0.165387017015728,0,0,0.0390258967612,0,0,0,0,0,-0.0434936281641498,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0327264372943362,0,0.161221590374846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215076971060665,0,0,0,0.110344175090047,0,0,0,0,0,0,0,0,0,0,0,0,0.0643029667493836,-0.11873658185965,0,0.570072073630409,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,-0.0262630063855421,0,-0.218148730070384,-8.67361737988404e-19,0,0.0578622861259999,0,0,0,0,0,0,0,0,0,0,0,0,0.298764372254605,0,0.203974685163614,0,0,0,0,0.308333344140649,0,0,0,0,0,0,0,0,0,0,0,-0.0362893085169073,0.0125233794145714,0,0,0,0,0,0,0.287022962248417
X600919.CH.EQUITY,-0.0554565630173389,0,-6.93889390390723e-18,0.05737456633495,0,0,0,0,0,0.0856331382216447,0,0,0,0.140913433501956,0.0692731794203252,-0.097693315059262,0,0,0,0,0,0,0,0,-0.126509536790276,0.599221965872015,0.026627027643791,0,-0.0304897987638343,0,0,0,0,0,0.0981091171608231,0,0,0.115447515331812,0,0,0,0,0,0,0,0.140063196843155,0,-0.0861159862237187,0,0
