,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.294687942104822,0.208972623487249,0,0.0612543235225135,0,0.0367304274562594,0,-0.117522039160692,0,-0.0542290969804428,0.0474650847276736,0,0,0.211656402201409,0,0,0,0,0,0,0,0.144765025582695,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0186726367852054,0.0678856053350103,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.147709842192796,0,0,0.034679368920855,0,0.114017499402901,0,0,0,0.166633372730492,0,0,-1.38777878078145e-17,0,0,0,0,2.16840434497101e-19,0.220353874630127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.289568861155609,0,0.143162668893722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274169001979415,0,0,0,0.0572958719957541,0,0,0,0,0,0.0433786436311886,0,0,0,0,0,0,0,0,0.0305602244630687,0,0.0765975396112127,0.00478891665380472,0,0,0.0266837323973323,0,0,0.053328633594288,0,-0.126005085203625,0
X601988.CH.EQUITY,0.217510196227155,0.133107895036032,0.319318828518569,0,0,0,0,0,0,0,0,0,0.0378644462830898,0,0,0.064168252783391,0,0.0329014987109649,0,0,0,0,0,0.0711434210784275,0,0,0,0,0,0,0,0,0,0,0.138361002485612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.224272797947382,0,0,0,0,0,0,0,0,0.100031037933701,0,0,0,0,0,0.00903568708456293,0,-0.130536482273056,0,0,0.525031974533362,0,0,-0.0289640899966341,0.235626769265568,0,0,0,0,0.217836811160494,0,0,0,0.182714147672736,-0.198789009114166,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0560560015549063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267201780029022,0,0.0644366076489115,0,0,0.187209809767532,-0.0644516823628765,0,0.111123040440533,0,-0.0677497636042581,0,0,0,0,0,0.27961600540109,0,0.101905348324302,0,0,0,0,0.179590599540824,0,-0.147977881293434,0,0,0,0,0
X601328.CH.EQUITY,0.0160338393162939,0,0,0.0715600029275316,0,0,0,0,0,0.13631376028737,0,0.103092348628784,0.284640202634141,0,0.140254876991837,0,0,0,0.0227472868339055,0,0,0,0,0.0106207295424998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504459769588772,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0138258475938706,0,0,0,0,0,0,0,0,0,0,0,0,0.228023439993438,0,0.0420922065613259,0,0,0.132795303694709,0,0,0.144859687518943,0,0,0,0.00558565471452287,0,0.0203186242582166,0.0257078829568122,0,0.163947410733806,0,0,0,0,0,0,0,0,0,0,0.0371640361414968,0,0,0.0460117561367733
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333512192179021,0,0,0,0.43154573862415,0,0,0,0,0,0,0,0.0999882253054942,-0.200206438524448,0,0,0,0,0,0,0,0,0.103771867099964,0,0,0.0496888007077606,0,0,0,0,0.295254401644391,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0927745649693321,0,0,0.00126841800270628,0.0496997088031931,0,0,0,0,0,0.209059734755658,0,0,0,0,3.46944695195361e-18,0,0,0.28453517590864,0.0897516348119471,0,0,0,0,0,0,0,0.012009110202969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.146520034847625,0,0,0,0.0702034308387077,0,0,0,0,0,0.239329584438713,0,0,0,0,0.0326230670990484,0,0.191574148827568,0.0840506449676837,0,0,0,0,0,0.248781525375792,0,0,0,0,0,0,0,0,0,0,0,0,-0.42948110110216,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.128256220845686,0,0.0855506194999335,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.202057882072855,0,0.00200803506372464,-0.0529332832673439,0,0.0227637523660485,0,0,0,0,0,0.513040521175943,0,0,0.0464134246264103,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.129230537996683,0.0410829314408644,0.0254846173730307,0,0,0,0.0592647671871906,0,0,0,0,0,0.142330024841652,0.13575026222791,0.0649050390844793,0,0,0.132558383845948,0,0,0,0,0,0,0,0.0554028874607223,0.0721921448987348,0,0,0,0.0501269388174534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0532668060349255,0,0,0,0.434889892189269,0,0,0,0,0,0,0,0,0.041665238220818,0,0,0.0509131382965844,0,0,0,0,0,0,0,0.042246127458244,0.317990763836234,0,0,0,0,0,0,0,0,0,0.149709458550948,0,0,0,0
X601818.CH.EQUITY,0,0.0646333545303757,0,0,0,0,0,0,0,0,0.0414708786214959,0,0,0.171382006676509,0,0,0,0.553899447183486,0,0.0610958625980323,0.116143278690772,0,0,0.0234682396917098,0,0,0.0179577684574203,0,0,0,0,0,0,0,0,0,0,0,0.0390709049434593,-0.060292227870858,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.118966301716234,0,-0.0481018338646963,0,0,0.0994002330398662,0,0,0,0.221531013825906,0.131020093147362,0,0,0,0.050933763534102,0,0,0,0.0880137174339816,0,0,0,0,0,0.00213461774287212,0,0,0,0,0,0,0,0,0.0778602390159004,0,0,0,0,-0.064103755709579,0,0,0,0,0,0,0,0.154753427623816,0
X000001.CH.EQUITY,0,0.337638384004162,0,0,0,0,0,0,0.00812618094970177,0.147597817064583,0,0.0646773199891537,0,0,0.166015580433846,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0513418643087885,0,0,0,0,0,0.0344103585628933,0,0.0132869286682581,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.156703698822267,0,0,0,0.0537481922553699,0,0,0,0,0,0.235368661226185,0.217331049886041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735592738056886,0,0,0.0901953096196895,0,0,0,0,0,0,0.124205851959603,0,0,0,0,0,0.0710519072040778,0,0
X601169.CH.EQUITY,0,0.0626220950098169,0.230675323096531,0,0,0,0,0,0,0.0336804083381594,0,0,0.106115212072152,0,0,0,0.0144746934832331,0,0,0,0,0.0469463818298479,0,0,0,0,0,0.0500339019134636,0,0,0,0,0,0.213496521512528,0,0,0,0,0,0.0119019034663783,0,0,0,0,0,0,0,0,0,0.244981282745123
X2388.HK.EQUITY,0,0.33219621290098,0,0,0.182250664073372,0.146261845066075,0,0,0,0.207281270119731,0,0,0,0,0,0,0,0,0,0,0.0244320405747964,0,0,0,0,0,0,0,0,0,0.119832056555403,0,0,0,0,0,-0.159237757728702,0,0,0,0,0,0,0,0,-0.189723699470025,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0961881323342752,0,0,0,0,0.155942009748,0,0,0,0.248884850556395,0,0,0,0,0,0,0,0,0.0060577584421006,0,0,0,0,0,0,0,0,0,0.043335113844875,0,0.00803021723310841,0,0,0,0,0.0407787330267452,0.284566203334667,0.0677311108261611,0.162191450952965,0
X600919.CH.EQUITY,0,0,0,0.118646247271302,0,0.328351725809532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279710794701723,0,0,-0.0763555389185592,0,0,0,0,0,0.13568651735693,-0.0365594836113964,0,0,0,0,0.197259087802598,0.0432230045871614,0,0,0.00979405771380257,0,1.73472347597681e-18,0
