,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0929815689009483,0,-0.0995851468551487,0.108972410795003,0.81265804185326,0,0,0,0,0.210199703449609,0.0414540235115084,0,0,0,0.0597502067266703,0,0,0,0,-0.0203106784219272,-0.182490099107929,0,0,0,0,0,0,0,0,0,0,-0.0714645912185649,0,0,0,0,0,-0.0559370274736775,0,0,0,0,0.0121583445526688,-0.102031162333086,0,0,0,0
X601939.CH.EQUITY,0.0821168066641662,0,0,0.000732269311504948,0,0,0,0,0,0,0,0.034377510359136,0,-0.0480579716119644,0,0,0,0,0,0,0.0723128516061148,0.867812945061533,0,0,0,0,-0.118334317899873,0,0,0,0,-0.0507679098114826,0,0,0,0,0.0265228143228329,0,0,0,0,-0.0453485119899552,0.0822724179840251,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.518954560445527,-0.076022553517783,0.0589710822188126,0,0,0,0,0.00813766024888185,0,0,0,0,0,0,0,0.292005869327444,-0.0292113337377107,0,0,0,0,-0.0157907684280581,0,0,0,0,0,-0.0168938629823606,0.014333768908079,0,0,0,0,0,0.0996424753202268,0.00523428533201488,0,0,0,0,0,0,0,0,0.0751923576282357,0,0
X601988.CH.EQUITY,0,0,0.153331916354765,0,-0.0192918444708169,0.0463601902504221,0,0,0,0,0,0,0.0232887108016391,0,0,0,0,0,0.834192231014036,0,0,0,0,0,0,0,0,0.0386929590809926,0,0,0,0,-0.0781577659689645,0,0,-0.0475632729900963,0,0,0,0.0378423486545298,0,0,0,-0.00770394343600446,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113351084046346,0,0,0,0,0,0.41616090759718,0,0,0.155804673868192,0,-0.0157644119161392,0,0,0,0,0.152070255332035,0,0.0887225433995617,-0.0564725700520149,0,0,0,0,0,0,0,0,0,0,0,0.0581527081835072,0.152848540389107,0,0,0,0
X601658.CH.Equity,0.22287834360892,0,0.0231542520972977,0,0,0,0.174453610998864,0.0410977501203755,0.113374028447187,-0.212114812599024,0.154902344469541,0,0,0,0,0,0.281647851496391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10890791948385,0,0,0,0,0.0339464255868542,0,0.0791181028024638,0,0.0663875955339936,-0.171119666087514,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.913086146255283,0,-0.149767310685521,0,0,0.05311307161934,0,0,0,0,0,0,0,0,0,-0.0104773343550941,0.308620777590458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970029360656829,0,0,0,0.0559851644872183,0,0,0,0,0.0601293507571883,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0358719576038919,0,0,-6.93889390390723e-18,0,0.184314321914886,0,0,0,0,0,0.24223804404989,0,0.0229455244505895,0,0,0,0,0,0,0,0,0,0.217365105296775,0.0307382315302959,0,0,0.00184727728990236,0,0,0.142987316987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0887781879340187,0,0.26884141801757,0,0,0,0,0,0,0,0,0,0,0.345056494843334,0,0.061812437747435,0,0,0,0,0,0.0756839964539938,0,0,0,0,0,0,0,0,0,0,0,0.0485926540329054,0,0,0,0,0.0640469169993301,0.0465438350492218,0,0.00181610997551532,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.0702672693248542,0,0,0,0,0,0,1.0417727710509,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0999747405686683,0,0,0,0,0,0,0,0,0.0138087383163439,0,0,0,0,0,0,0,0,0.0102881656745664,0.111047970815243,-0.12663860064128,0,0,0,0,0,0.111679128737973
