,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.039442810126769,0.405434532112865,0.28366754993982,0,0,0,0,0,0,0,0,0.049787938059238,0,0,0,0,0,0,-0.0922231323621623,0,0,0,0.240168669158347,0,0.0955834626172622,0,0,0,0,0,0,0,0,-0.132469715540489,0,0,0,0,0,0,0,0,0.00536285879904041,0,0,0,0,0,0
X601939.CH.EQUITY,0.0560741771875447,0,0,0.187719468800451,0,0.0261045349623864,0.11290848048882,0,0,0.104538901474387,0,0,0,0.330321208252829,0,0,0,0,0.128609004190773,0,0.0297009090934479,0,0,0,0,0,0,0,0,-0.0261706314369226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.348053799265325,0.314306720930255,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181405089310758,0.0551491289738238,0,0,0,0.103639606916022,0,0,0,0,0,0.0888482770399135,0,0,0,0,0,0,0,0.0300140581437408,0,0,0,0,0,0,0,0,0,0.0886330328098878
X601988.CH.EQUITY,0.0317491891580686,0,0.474721049247549,0,0.113532191039368,0.148049817745075,0,0,0,0.119346629905376,0,0,0,0,0,0,0,0,0,0,0.140306357820589,0,0,0,0,0,0,0.164652704190275,0.0690583968983351,0,0,0,0,-0.0975771963742543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.407577488956523,0,0,0,0,3.46944695195361e-18,0,0,0,0.00313824321140744,0,0,0,0,0,0,0,-0.0385258067907712,0,0.591431040102637,0,0,0,-0.0715801106082166,0.331275560626084,8.67361737988404e-19,0,0,0,0,0,0.129295527098824,0,0,0.011187777818434,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.102004688835716,0,0,0,0.0760762397512944,0.281605155186215,0,0,0,0,0.0270441502604059,0.0549272341499294,0,0,0,0,0,0,0,0,0.199238055152813,0,0,0,0,0,0,-0.0280234411835344,0,0,0,0,0.0207601463921342,0,0,0,0.107579924341255,0,0,0,0,-0.00277849545827273,0,0,0,0,0
X601328.CH.EQUITY,0,0.168058719201184,0,0.124376844600242,0,0,0,0,0,0,0,0,0.0906638991010345,0,0.144211583611259,0,0,0,0.373266130329613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992192535866174,0,0,-0.0315278123052302,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0900750968132028,0,0,0,0,0,0,0,0.142225015578148,0.118905987178522,0.0822187104722899,0.144786893096923,0,0,0,0,0.013654669475992,0,-1.0842021724855e-19,0.0651152662761171,0,0.094813186310722,0,0,0,0,0,0.0650685158082702,0,0,0.0703620631014049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.443364004787768,0,0,0,0,0,0,0,0.296481512692526,0,0,0,0,0,0,0.142451816614489,0,-0.0758341022188369,0,0,0,0,0,0,0,0.12123705345508,0,0,0,0.0247577369381562,0,0,0,0,0,0,0.196930179445743,0,0,3.46944695195361e-18,0,0,0,0,0.0963897582877279,0,0,0,0
X601166.CH.EQUITY,0,0.0399295579296843,0,0.106792387950675,0,0,-1.38777878078145e-17,0,0,0,0.255724758934343,6.93889390390723e-18,0,0,0,0,0,0,0.0736713478425133,0,0,0,0,0,0,0,0,0.353926350819741,0,-0.0192594492353466,0,0,0,0,0,0,0,-0.110114640363225,0,0.15039646966767,0,0,0,0,0,0,0,0,0.0366274624152459,-0.194756046962457
X267.HK.EQUITY,1.73472347597681e-18,0,0,0,0.303931045802134,0,0,0,0,0.317093412517224,0,0,0,0.102657149636006,0,0,0,0,0,0.0956204797794759,0,0,0.193033130541049,0,0,0,0.0814185247172609,0,0,0,0,0,0,0.177498462013267,0,0,0,-0.0223858071081779,0,-0.173229067390364,0,-0.105880699021237,0,0,-0.057631957912115,-0.130068465503543,0,0,-0.0921024696008806,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0784832646509985,0.0916876815461863,0,0,0,0,0,0,0,0,0,0,0.00146471442794469,0.29638093043317,0,0,0,0,0,0,0,0,0.224049719120843,0,0.149721026461918,0.0303214374685281,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0854583747352765,0,0,0,-0.285740719535998,0.448255507109295,0,0,0,0,0,0,0,0,0,0,0,0,-0.247995708158547,0,0.143650319208038,0,0,0,0,0,0,0,0,0,0,-0.170989111876673,0,0,0.136666071679905,0,0,0,-0.0889849859912802,0,0,0,0,0,0,0.237654906176354,0.0255064141170436,0,0
X600016.CH.EQUITY,0,0.0782870239992069,0,0,0,0.312498926556268,0.0950921746930743,0,0,0,0.296237012172964,0,0,0,0.198374680226149,0,0,0,0,-0.304379306773518,0,0,0,0,0.233706465059126,0,0,0,0,0,-0.128176044556031,0,0,0,0,0,0,0,-0.196863544012417,0,-0.00841758770168193,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.395873242659138,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.294783792601359,0,0.169084076371242,0.21275264606487,-3.46944695195361e-18,0,0,0,0,0,0,0.1907116560614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149542817541367,0,-0.0263581209089641,0,0,-0.0254956071608195,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0268443958830373,0,0,0,0.403860869060229,0.0273316237289764,0,0,0,0,0,0,0,0,0,0,0.0875661479342483,0.107157732908196,0,0,0,0,0,0,0,0,0,0,0,0,0.144342940371806,0,0,0,0,0,0,0.0556835745452618,0,0,0,0,0,0,0.123932616732599
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.191764307837089,0,0,0,0.0689046049071542,0,0,0.17686417430063,0,0,0,0,0,0,0,0,0,0,0,0.176082706127631,0,0.0306050418488312,0,0,0,0,0.0646220023578924,0.0862702522809288,0,0,0,0,-0.122211531046525,0,0,0,0,0,0,0,0.0508466404294599,0,0
X600015.CH.EQUITY,0,0,0,0.159820770564496,0,0,0,0,0,0,0,0,0.0428299514654934,0.0850209672476736,0.307991684568264,0,0,0,0.102617107977634,0,0,0,0.131059497635655,0,0,0,0,0,0,0,0,0,0,0,0,0.166297972554884,0.0372113158926422,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0344329951606827,0,0
X601169.CH.EQUITY,0,0.0210732236626404,0,0,0,0,0.0234411902825272,0,0,0,0,0.0459398569360728,0.231806314994175,0,0,0,0,0,0,0,0,0,0.182873692269136,0.0855117068838479,0,0,0,0,0,0,0,0,0,0.211788164610054,0.0940268207516647,0,0,0,0,0,0,0,0.0594433733885194,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.305138405792172,0,0,0.229549764260352,0,0,0,0,0.352670250402164,-0.0719913446345814,0,0,0,0,0,0,0,0.00753234397452558,0,0,0.221104842805057,0,0,0,0,0,0,0,0.127003227483979,0,0,0,0,0,0,0,0,-0.364046587444935,0,0,0,0,0,0,0,-0.409627668857357,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.303084474964218,0,0,0.0546971670285031,0,0,0,0,0,0,0,0,0.376641569353042,0,0,0,0,0,0.0488911730141777,0,0,0,0.0714887627983894,0,0,0,0.0136035980893397,0,0,0,0,0,0,0,0.053600162099604,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.157597742790024,0,0,-0.00981783835380567,0,0,0,0,0,0,0,0,0.0715278451586175,0,0,0,0.266008475988776,0,0.133419307437361,0,0,6.93889390390723e-18,0,0,0.0744860463462688,0,0,0.126388424585367,0,0,0,0,0,0.109748707723668,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.117799118188384,0.0185080588484585,0,0,0,0.181202451798286,0,0,0.158759788039962,0,0,0,0,0,0,0,0.220040206106597,0,0,0,0,0,0.15364895925044,0,0,1.38777878078145e-17,0,0,0,-0.188765763708068,0,0,0.331056103373083,0,0,0,0,0,0,0
