,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0.0981531543943242,0,0,0.238811482789267,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.218556149547678,0,0,0.0354066835178494,0,0,0,0,0,0,0,0,0,0,0,0,0.0807341181675297,0,0,0,0,0,0.0781780750513101,0,0.318614922234279,0
X601328.CH.EQUITY,0,0,0,0.349266654981881,0.092499327271466,0,0,0,0,0,0,0,0.252149934668472,0,0,0,1.38777878078145e-17,0,0,0.298255530072863,0,0,-0.0144146898119529,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.023762535745896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.436692238483601,0,0.0833157811883658,0,0,-3.46944695195361e-18,0,0.00404535019615203,0,0,0.0977142447728297,0,0,0,0.0137998974808595,0,0,0,0,0.0688980855524399,0,0,0,0.043142069350693,0,0.268283743217915,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X000001.CH.EQUITY,0,0,0.0498149460564317,0,0,0,0,0,0,0,0.0833619822013716,0,0.250113478394603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719584214577474,0,0,0.385143581651377,0.0592553436448805,0.0548418958761258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.114821449228645,0,0.095882772409907,0.0367217222001728,0,0,0,0,-6.93889390390723e-18,0.0694953915294806,0,0,0,0,0,0,0,0.125539652212867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259515541461959,0,-0.041442085606221,0,0,0,0,0,0.130856159493675
X600030.CH.EQUITY,0,0.0492559069022705,0,0,0,0,0,0,0,0,0,0,0,0.00606953700233817,0,0,0,0,0,0,0,0,0,0,0,0.241055715992985,0.318562788871586,0,0,0,0,0,0,0,0.179765225179783,0,0,0.0855729721215946,0,0,0,0,0.0300758352461149,0,0,0,0,0,0,0.000169806338180867
X601319.CH.EQUITY,0.124186889659677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950264963991672,0,0,0,0,0,0,0,0.250558884359021,0.389398340947442,0,0,0,0,0,0.0382146599229228,0,0,0,0,0,0,0,0,0.0396810611015671,0,0,0
X601601.CH.EQUITY,0,0,0,0.173899101511983,0,0,0,0,0.0307111735236842,0,0,0,0,0.282697290171427,-0.164371765911066,0,0,0,0.0787383554055844,0,0,0,0,0,0.0814776135853936,0,0,0,0,0,0,0.251044939090711,0,0,0,0,0,0,0,0,0,0.155674287061087,0.163691233405805,-0.029560395600196,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.113834881224783,0,0.288547100420837,0,0.247545218370993,0,0,0,0,0,0,0,0,0,0,0,1.02103665969185,0.0872281767715629,0,0,0,0,0,0,0,0,0,-0.265980552986308,0,0,0,0,0,0,0,-0.206295513584598,-0.487708619087311,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.169764928001986,0.0105286790836932,0,0,0,0,0,0,0,0,0.328696783937437,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170992831773261,0,0,0,0,0,0,0,0,0.1756437061682,0.0163594052620439,0,0,0,0,0,0,0,0,0,0.259715390257599,0,0,0
X601998.CH.EQUITY,0,0.13765653846608,0,0,0,0,0,0,0,0,0,0.0557312702902112,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.233397018086166,0,0,0.0879234635164636,0,0,0,0.0917297648883235,0,0,0,0,0.210934080491829,0,0,0.0142768291666541,0,0,0,0.00373920751223521,0.204390738835067,0,0,0,0,-0.0377313488939639
X2388.HK.EQUITY,0,0,0,0,0,0.0476841403518749,0,0,0,0,0,0,0.0110764283247246,0,0,0,0,0,0.453144942483119,0.257987157310884,0,0,0,0.173932834976229,0,0,0,0,0,0,0,0,0,0,0.0159926571017399,0,0,0,0,0,0,0.0328996538161363,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.122302347489759,0,0,-0.00318036003203579,0,0,0.130387600431314,0,0.154945307464132,-0.0147065544032692,0,0,0,0,0,0,0,0.0850911312091437,0,0,0,0,0,0,0,0,0,0,0,0.0754138866486004,0,0,0,0,0,0,0,0.467772002823621,0,0,0,0.0995988575703851,0,0.300485320435502,0,0,0,0,0,0.0827208418175027
X267.HK.EQUITY,0,0,0,0,0.153838127820376,0.0221414558387822,0,0.0535703670960066,0,0,0,0,0,0,0,0,0,0,0.084376968821093,0,0,0.259298642174237,0,0,0.033748135551562,0.0938172620425609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148480545595981,0.038890584315201,0.118876352781676,0.082879872707101,0,0,0.00473636828764409,0,0,0
X601818.CH.EQUITY,0,0,0,0.0207521124334048,0,0,0,0,0,0,0.35191112290259,0,0,0.0497638203777362,0,0,0,0,0,0,0.429898155633293,0,0,0,0,0,0,0,0,0,0,0,0.0861921181527785,0,0,0,0,0,0,0,0.0186536866472415,0,0,0,0,0,0,0,0,-0.0364867374923962
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.13777738950398,0,0.113061129874198,0,0,0.114858326988458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502239365638843,0.221608344778611,0,0,0.158238528910267,0.0445672363586204,0,0,1.73472347597681e-18,0,0.0341550705967678,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0140743096624293,0,0,0.0442366838649237,0,0,0,0.130318087938326,0,0,0,0,0,0,0,0,0.107849393865418,0,0,0,0,0.244813056155741,0.044707634329992,0.355841210119054,0,0,0,0,0,0,0,0,0,0,0.0203587889835926,0,0,0
X002142.CH.EQUITY,0,0.0510945827298488,0,0,0,0,0.583011547115711,0,0.0525308020878532,0.0815425689490479,0,0,0,0,0,0,0,0.0235187136425149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39020952606922,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140110202754515,0,0,0.0175148738008725,-0.340503435752464
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17062373698849,0.193569512666565,0,0,0.0525772045998555,0,0,0.11960891137963,0,0.146516625109074,0,0,0.187242486801591,0,0.0591411961156438,0,0,0,0,0,0,0,0.0394604702616469,0,0
X300059.CH.EQUITY,0,0,0,-0.0336131754496974,0,0.206551980749959,0,0,0,0,0,0,0,0,0,0.0940029905968725,0,0,0,0,0,0,0.124539101957866,0,0,0.0499625719000124,0,0,0,0,0,0,-0.112365284449449,0.168164685945557,0.205319611971143,0,0,0,0,0,0,0,0.101770122575226,0.144264448652315,0,-6.93889390390723e-18,0,0,0,0.00600626467704796
X601229.CH.EQUITY,0,0,0.331667766985638,0.0932446734047364,0,0,0,0,0,0.0481376882155226,0,0,0.197015731058098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925861341383549,0,0,0,0,0,0,0.131886303206295,0,0,0,0,0,-0.0843697663395519,0,0,0,0,0,0,0,0.140383706915043,0
X601336.CH.EQUITY,0,0.0401776599818747,0,0,0,0,0,0,0,0,0,0,0.104669979758895,0.0118384086439896,0,0,0.00644350237118779,0.0448648866766985,0,0.0487488849972037,0,0,0,0,0,0,0.269574192819833,0,0,0,0,0,0,0,0.004592773767239,0,0.0493066965993203,0,0,0.117836493794204,0,0,0,0,0,0,0.202894718850601,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.17823601847454,0.0237908615760819,0,0,0,0.129059037212098,0,0,0,0,0,0,0,0,0,0,0,-0.0680641804970482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406397394955782,0,0,-0.00204773544146859,0,0,0,0.310328928608757,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134663435167613,0,0,0,0,0,0,0.0451240793193564,0,0.26256816708922,0,0,0,0,0,0.0671365355106539,1.38777878078145e-17,0.0178660676489218,0.211374651223964,0,0.158852394099785,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292750854508212,0,0.0183435717094956,0,0,0,0.0514144918765513,0,0,0,0,0.332248972069928,0,0,0.0407321550920448,0,0,0,0,0,0.0159621774393356,0,0,0,0.0264910617301831,0,0,0.0410308901071047,0.0448227679570451,0,0,0,0.154129352266528,0,0.00822680727022898
X601169.CH.EQUITY,0,0,0,0,0,0.0305158674214578,0,0,0,0,0,0.156776168809355,0,0,0,0,0,0.0660311580279048,0,0,0,0,0,0,0.0474518285145118,0,0,0,0,0,0,0.195364031895253,0,0,0,0,0.36982235720856,0.0926643803902924,0,0,0,0,0,0,0.0356630230516784,0,0,0,0.0230357930149555,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.111167608964926,0,0,2.77555756156289e-17,0.251631554935044,0,0,0,0.0727303108120339,0,0,0,0.166504965111821,0,0,-0.0275005584803827,0.0239678517111345,0,0,0,0,0,0,0,0,0,0,0.281028263136459,0,0,0,0,0,-0.0214944275067101,0.0254200153124928,0,0.0804955065155048,0,0,0.0133495000887924,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.016983418971479,0,0,0,0,0,0.0380753681682471,0,0,0,0,0,0,0.0540248977549619,0,0,0,0,0,0.104081578958899,0,0,0,0,0.139821217650269,0.145673339649184,0,0,0,0,0,0,0,0,0.0805095958971292,0,0,0.20266510679888,0.192535784306587,0,0.0206617271219633
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.195265932699441,0,-0.0654373035207743,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670936813746396,0,0,0,0,0,0,0,0.0806330839347385,0,0.319672167175965,0,0,0,0,0,0,0,0,0.205431939037826,-0.0569418661470508,0,0.100081431627211,0.12663115990529,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0998120169081875,0,0,0.0434562911311781,0,0.0278284188457846,0,0,0,0,0,0.103722875154675,0,0,0.43108677462567,0,0,0,0,0.102945375810374,0,0,-3.46944695195361e-18,0.152387690851081,0,0,0,0,0,0,0,0,0,0,0,0,0.0548609714503748,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220058050590387,0,0,0,0,0,0,0,0,0.190732512946585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411137041929782,0,0,0,0.374795088285018,0,0,0,0
X2891.TT.EQUITY,0.0796807334131329,0,0.363815236564997,0,0,0.0283027834360401,0,0,0.0240311858108325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102045361825977,0,0.102806132254038,0,0,0,0,0.491464099679794,-3.46944695195361e-18,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00428748066333497,0,0,-0.301714989097549,0.3463734819177,0,-0.117464674672666,0.0666912706817065,0,0,0,0.136602895236076,0,0.0902633405750377,0.147051658291661,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0.032654573200476,0,0,0,0.414297187934288,0,0
X601236.CH.EQUITY,-0.0823233652284819,0,0,0,-0.026855171073924,0,0,0,0,0,0.0339040404534639,0,0,0,-0.0281659844915177,0,0.292554229609285,0,-0.266178240860965,0,0,0,0,0,0,0,0,0,0,0.738966156668958,0,0,0.00116032591095787,0,0,0,0,0,0,0,0,0,0.168775500893466,0,0,-0.0465973453860549,0,0,0,-0.119457173543047
X601916.CH.Equity,0,0,0,0,0.180856134266348,0,-0.327936821814202,0,0,0,0,0,0,0.0814751653832522,0.055799392534497,0,0,0,0,0,0.871923123086266,0,0.0355053672122979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133728942052283,0,0.151504174217319,0,0,-0.299452522875569,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,-0.0202674297064779,0,0,0,0.105533003612579,0.0581283578858399,0,0,0,0,0,0,0,0,-0.0497106792549332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268095205807029,0,0,0,0,0,0,0,0.487703079248798,0.149190339089414,0,0,0.0165812595134807,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.341645016898623,0,0,0,0,-0.106654425192158,0,0.093387372159042,0,0.36413391236,0.191410904283906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996789331872885,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232298713841622,0,-0.0122942051746263,0.0392031436742923,0,0,0,0,0.194323059592567,0.27776503957823,0,0.0578421364332893,0,0,0,0,0,0.252606806686691,0.0608443127671721,0,-0.0354722034063688,0,0,0,0.0879244213087128
X601009.CH.EQUITY,0.142309903044035,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.19110795929414,0,0.232909862746511,0,0,0,0,0.0410852876946637,0.0471079172931331,0.245262087888344,0,0,0,0,0,0,0,0,0,0,0.0208002815632611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37034094639582,0.0300398635502075,0.745414000782797,0,0,0,0,0,0,0.0415072543045058,0,0,0,0,-0.0276196489073527,0,0,0,0,0,0,0,0,-0.00359171389496942,0.297351082872499,0,0,0.0128743471023215,0.188906905507699,0,0,0,0,0,0,0,0
