,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0533173260024581,0.0552171657796905,0,0.0894564110424019,0,0,0,-0.0119867736762933,0,0,0,0,0,0,0,0,0,0,0.359699733714056,0,0,-0.152809021953791,0,0,0.207728719650103,0,0,0,0,0,-0.228860900220523,0,0,0,0,0,0,0.0789733330240132,0,0,0,-0.108889906673356,0,0,0,0.0418388586594519,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.333491461236941,0,0,0,0,0,0,0,0,0.0926432257587133,0,0,0,0.315522274494937,0,0,0,0,0,0.0238333508679034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135214646126867,-4.33680868994202e-19,0,0,0
X601939.CH.EQUITY,0,0,0,0.728924985682837,0.00859995162873222,0.0536049406187668,0,0,0,0,0,0,0,0,0,0.0194311996121519,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0422753120070826,0.0405882649938177,0,0,0.0243238595095215,0,0,0,-0.00698293187822142,0.0168740369763219,0,0,0,0.0451252485284669,0,0,0,0,0,0,0,0.0904721239157445,0,0,0
X601288.CH.EQUITY,0.00880884987929969,0,0.824601668409528,0,0,0,-0.0492481161277826,0,0,0,0,0,0,0,0,0,0.0633752227661746,0,0,0,0,0,0.110351496695767,0,0,0.0195349349193884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362145164665358,0,0,0.0447349485458582,0,0,0,-0.0716791409586246,0.0852560918444932,0,0,0
X601988.CH.EQUITY,0,0,0,0.0246927848264829,0,0,-0.0202606993456934,0,0,0,0,-0.00948426042368861,0,0.161570422125326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197387905972608,0,0,-0.148885053291346,0,0.875022626869336,0,0,0,0,0,0,-0.080924331330759,0,0
X600036.CH.EQUITY,0,0.0044226210096019,0.359875013756022,1.73472347597681e-18,0,0,0,0.0332517538339929,0.00893281983818642,0,0,0,0,0,0,0.160298164131523,0,0,2.16840434497101e-19,0,0,0,0.167825840240835,0,0,0,0.241029837397275,0,0,0,0,0,0,0,0,0.0543913876931346,0,0,0,0,0,0,0,0,0,0,-0.00562891601886983,0,0,0
X601628.CH.EQUITY,-0.0287356926111396,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0765321549374225,0.779621190625645,0,0,0,0,0,0,0,0.0253370860497376,0,0,0,0,0,0,0.0434401502217676,0,0,0.256776175424166,0,0,-0.213985945153087,-0.00489845319470916,0.0781343298257617,0,0,0,0.0789612229561856,0,0,0,0,0,0.0649496570608488,0.0740463276344247,0,-0.0206759165206384,0,0
X1299.HK.EQUITY,0,0.117747319281634,0,0,-0.169527576548074,0,0.10669736953747,0,0.250723297114522,0.201933122955915,-0.00998130699876075,0,0,0,0,0,0,0,0,0,0,0,0.351773494530049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314523428788394,0,0,0.112091605167742,0.291731298329169,0,0,0,0,-0.121000304293776,0.330402621605949,0,0,0,-0.0566380809298204
X5.HK.EQUITY,0,0.115854941621215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170142212933391,0,0,0,0.604853167929285,0.127897063418553,0,0.0887456293382128,0,0,0,0,0,0,0,0,0,-0.227111601756084,0.190898954734429,0,0,-0.000998895807476381,0,0,0,0,0,0.160720476347102,0,-0.0456079319113981,0,-0.222939660335205,0
X388.HK.EQUITY,0,0,0,0,0,0,0.298795086499725,0,0.300052997184796,0,0,0,0,0,0,0,0,-0.189733312700866,0,0,0,0,0,0,0.186892511862005,0,0,0,0,0.102010121047128,0,0,0,0,0.167472250430313,0,0,0,1.73472347597681e-18,-0.252166246182595,0,0,0,0,0,0,0,0,-0.0350323559951205,0
X601658.CH.Equity,0,0,0,0.216025888047518,0,0,0,0,0,0,0,0,0,0,0,0,0.235051944481207,0.204329444163271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544990749293883,0,0,0,-0.00547953021553576,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.20260971639064,0,0,0.00945170660030917,0,0,0.00817290420985027,0,0.149716002786137,0,0,0,0,0,0,0,0,0.0161578953958516,0,0,0,0.378749815365781,0,0,0,0,-0.058284593864782,0,0.0288530613877718,0.103963118102828,0.03030114362915,0,0,0,0,0.184876990110099,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0393178199060741,0,0,0.224799479816408,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.026644121651487,0,0,0,0.325891560762094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156269645488423,0.0687654806609393,0,0,0,0,0.0166144471705064,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.532159685162942,0,0,0,0,0.0260590615951806,0.0433570134087247,0,0,0,0,0.0508756039115846,0,0.169256008649825,0,0.0732125385872662,0.0257857927942888,0,0,0,0.0701528082849883,0,0,0,0.0367542682639246,0,0,0,0,0,-0.0415718636401355,0,0,0,0,0,0.0228936198806901,0.0197683662491185,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.400497287665372,0,0,0,0,0,0,0,0,0,0,0,0.083917142447811,0,0,0,0.185403087916314,0,0,0.190879517065677,0,0,0.0838819536733416,0.0271654397154005,0,0,0,0,0,0,0,0,0,0,0.0165965324956817,0,0,0,0.0380303242358513
X600000.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0.110095136307767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432500506891675,0,0,0,0,0,0,0,0,0.0352663721634094,0,0,0,0,0,0,0,0,0.138077043035187,0.0278805243972256,0,0,0.395044893475171,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.17955360879319,0,0,0,0,-0.0189262211479586,-0.0518052850860251,0,0,0,0,0,0,0,0,0.131567571762801,0,0.101993295360566,-0.0126594317466295,0,0,0,0,0,0.241853386468217,0,0,0,0.122218635230797,0,0,0,0,0,0.202684991484642,0,0,0,0,0,0,0,-0.105451056262741,0,0,0.0013648229023648,0
X000001.CH.EQUITY,0,0.101237780871892,1.38777878078145e-17,0,0,0.00612275028702833,0,0,0,0,0,0,0,0.147639629775339,0,0.16195389998126,0,0,0.112434180738322,0,0,0.104639801028525,0,0,0,0,0.120639143555757,0,0,0.11553140300917,0,0,0,0,0,0,0,0,0.0147138991236785,0.00395135388343436,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.582890794453101,0,0,0,0,0,0,0,0.196326079372409,0,0,0,0,0,0,0,0,0,0,0,0.21069557490125,0,0,0,0,0,0,0,0.26754044330504,0,0,0,0.197143927956631,-0.144925961395032,0,0,0,-0.0109697580398894,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0807535793155447
X600016.CH.EQUITY,0,0,0,0.0575142672129325,0,0,0,0,-0.0183914768152235,0,0,0,0,0.0278637248141766,0,0,0,0,0,0,0,0,0,0,0,0,0.236193680047284,0,0,0,0,0,0,-0.0638942610101997,0,0,0,0.0336918477366628,-0.168659122533607,0,0,0,0,0,0.451994857247268,0,0,-0.0656249023138568,0,0
X601998.CH.EQUITY,0.201577496141906,0,0,0,0,-0.0354243662078466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756714935534428,0,0,0,0,0,0,0,0,0,0,0.272796143128843,0,0,0.523301248812461,0,0.148572242541295,-0.0865411865624946,-0.0779477035340276,0,0,0,0,0
X11.HK.EQUITY,-0.113933675558531,0,0,0,0,0,0,0.2010210289833,0.28660659333184,-0.159676093781339,0,0,0,0,0.0769451735656386,-0.0748014022653034,0,0,0,0,0,0,0.252208980198855,0,0,0,0.153086754883534,0,0,0,0,0,0,0,-0.00921358012292359,0,0,0,0.0654865022922724,0,0,0,0,0,-0.0249184159626769,0.135785114556663,0,0,0,0
X2388.HK.EQUITY,0.0638037383143511,0,0,0,0,0.0591911802667575,-0.0827439419162708,0.500836736807576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396733773218081,0,0,0.0948450953723373,0,0.0734671013519829,0,0,0,0.0178360582022801,6.93889390390723e-18,0,0,0.0676107618698261,0.0457554435257616,0,0,0,0,0,0.116552043193145,0,-0.176232305970671,-0.0330906772221814,0,0.0370050901614932,0,-0.259317823344488,0.152043849498549
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.18918045725798,0,0.120471651133666,0,0,0.111235463687534,0,0,0,0,0,0,0,0,0,0,0,0,0.19353711603432,0,0,0,0,0,0,0,0,0,0.0511698085923595,0.139735917661062,0,0,0,0,0,0,0.0569196449419145,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.211230061379698,0.137050699608146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285388788832433,0,0.0426644184419212,0,0,0,0.321009882971542,0,0,0,0,0,0,0,0,0.0329723861398213,0,0.109970338569389
X601818.CH.EQUITY,0,0,0.194530151049625,0.0345417399680318,0,0,0,0,0,-0.0261736555552532,0,0,0.0303547447664133,0,0,0.0605678606417841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745199938995843,0,0,0,0,0,0,0,0,0.0158886552125555,0,0,0,0,0,0.154723143711991,0,0,0.0860864474156664
X002142.CH.EQUITY,0,0,0,0,0,0.514047819827879,0,0,0,0.0466105700771345,0,0,0,0,0,0,0,0.0942462335660171,0,0.211415653218067,0,0,0,0,-0.108888649096408,0,0,0,0,0,0,-0.253497200996754,0,0,0,0,0,0,0.212465864307016,0,0,0,0,0.272788047785957,0,0,0,0,0.0726139984254801,0
