,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.207568695535679,0.294609221423509,0.290366709868986,-4.33680868994202e-19,0,0,0,0,0,0,0,0.155130588217771,0,0,0,0,0,0.129396704866307,-0.110029255837619,-0.0548003312331204,-0.0312425279419019,0,0.178716365084284,0,0,0.268645283809914,0,0,0,0,0,0,0,-0.278505324991911,0,0,0,-0.237379904100542,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0282039084735147,0,-6.93889390390723e-18,0.274492365247945,0,0,0.127855167424963,0,0,0,0,0,0,0.31616616961503,0,0,0,0,0.172640353702081,-0.0461560851559776,0.118098386998497,-0.0445335755286263,0,0,0,0,-0.0264275279720803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158611915196737,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.424306117541619,0.22640432520797,0,0,0,0,0,0,0,0,-0.00652083218371133,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0724950566316687,0,0,0.0205315021655435,0,0.0275829981480913,0,0,0,0,0.136467270414997,0,0,0,0,0,0,0,0.0268946063439637,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.214851419502595,0.0799251496983494,0.108305671550849,0,0,0.122090959933782,0.135251650571216,0,0,0.318044558482868,0,0,0,0,0,0,-0.00955295795631617,0,0,0,0.130013574242919,0,0,0,-0.211828394039851,0,0,0,0.126278288491543,0,0,0,0,0,-0.0256457435723997,0,0,0,0,0,0,0.0312248993683964,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.00263743651720192,0,0.434460235748175,0,0,0,0,0,1.73472347597681e-18,0,0,0.120968173626574,0,0.0430713196606253,0,0,0,0,0,-0.0748624710010799,0.399268259435222,0,0,0,0,0.121841982167469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192187318819735,0
X601658.CH.Equity,0,0.0250488775819581,0,0.11150264411353,0,0,0,0,0.30107789210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639371845231605,0,0.0618587139712351,0,0,0,0,0.0209138125596278,0,0.0248988452057935,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0516533895691711,0.0970269511261367,0,0,0,0,0,0,-0.0258215300352357,0.403536479538121,0.056286906089112,0,0,0,0,0,0.268024526786353,-0.0241002393816136,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851074637495904,0,0,0,0,0,0,0,0.0128563177817,0,0.00498412059749209,0,0
X601318.CH.EQUITY,0,0,0.0581290677282927,0,0,0,0,0,0,0,0,0,0,0.00450352821009625,0.0872328318618777,0.0685312202277554,0,0,0,0,0,0,0,0,0.0960016971246298,0,0,0,0,0.020901080548498,0,0,0,0,0.117171805276129,0,0,0,0,0,0,0,0,0,0,0,0,0.363639311373901,0,0
X600036.CH.EQUITY,0,0.533329481809188,0,0,0,0,0,0.103080822316402,0,0,0,0,0,0,0,0.0709750630132727,0.13966069374858,0,-0.117739473098776,0,0,0,0,0,0.0644851777395558,0.181239228629568,0.0470737828313885,0,0,0,0.0406749068491707,0,0,0,0,0,0,0.125664501692512,0,0.0208167007041937,0,0,0,0,0,0,0,0.0353611438589839,0,0
X601166.CH.EQUITY,0,0,0,0.090986114614012,0,0,0,0,0,0,0.268938637866361,0,0.00969163133853522,0,0.263779591794253,0,0.282367829000135,0,0,0,0,0,0,0,0,0,0,0.196231862614054,-0.0177556700342679,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.117849835336126,-0.325210217419642,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.0878957155393902,0,0,-0.112495504847977,0,0,-0.133600332922961,0,-0.269026614712024,1.20212476362269,0,0,0,0,0,0,0,0,0,0,-0.050745405146246,0,0,-0.0812675199799652,0,0,0,0,0,0,0,0,0.158214937522511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375053289331323,0.0824306299881647
X600000.CH.EQUITY,0,0,0.160068049617838,0,0.00470776735004751,0,0.0509532980828774,0,0.0159143255425464,0.0821044561625479,0,0,0.144086225198526,0,0,0,0.0531251346620178,0,8.67361737988404e-19,0,0,0.0545814058755252,0,0,0,0.297766156930307,0,0,0,-0.121124322362693,0,0.205556935510959,0,0,0.000484011522910475,0,0,0,0,0,0,0.232035900081391,0,-0.182903541208886,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.0864295126211968,0.152743769532543,0,0,0,0,0,0,0,0,0,0,0.0382317005141466,0,-0.554276966878492,0,0.379674673191299,0,0,0,0,0,0,0,0.0354391652911592,0,0,0,0,0,0.109411600960829,0,0,0,0,0,0,0,0,0,0,0,0.137563662363889,0,0
X600016.CH.EQUITY,0,0,0,0,0.0788833582622734,0.187856154304718,0,0,0,0,0,0,-0.0956924039307066,0,0,0,0,0,0,-0.450785503812538,0.00717916115305386,0.114314101310717,0,0,0.0415104613830023,0.13531629511429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219624552522524,0.600593278353991,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.324901147554033,0,0,0,0,0,0.00143780045440594,0.0371231245332573,0,0,0,0,0.371874047064113,0.104412771468769,0,0,0,3.46944695195361e-18,0,0,-0.0999174827275495,0.121295605290025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531332140706058,0,0,0,0,0.192855153196198,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0357162075492306,0,0,0,0,0,0,0,0,0,0.211515244669919,0,0,0,0,0,0,0,0,0,0,0.355137752264265,0,-0.128297060425883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439437704356176,0,0,0.0092983614101764,0.155920833449474,0,0,0,0
X000001.CH.EQUITY,0,0,-0.0573902798631074,0,0,0,0,0,0.110640230545754,0.281901844885449,0,0,0,0,0.230597321530493,0,0,0,0,0,0.0651565708601774,0.167369066862012,0,0.0583203159939688,0,0,0,0,0,0,0,0.0516979580283561,0,0,-0.0877318734997931,0.0430067265416418,0,0,0,0,0,0,0.225207702419729,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.111897072791121,0,0,0,0,0,0.138989435698695,0.146040079184125,0.171967456853282,0,0,0,0.0279656705362131,0.113057172722053,0,0,0,0,0,0,0,0,0,-0.0107461508289582,0,0,0,0,0,0.125797157122461,0,0,0,0,0,0,0.0642116795371078,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0834232701182421,0.121430362890211,0,0,0,0,0,0,0,0,0.00269295049331946,0,0.179225376550302,0.0815315160852136,0,0,0,0,0,0,0,0,0.173405360900228,0.0324828625658371,0,0.0437279716213927,0,0,0,0,0,0,0,0.001042483606119,0,0.055356412693053,0,0,0,0.0472679510877406,0,0,0,0,0,0,0,0.00971584004635381,0,0.171791161767606
X2388.HK.EQUITY,0,0,0,0.00579603357985394,0.20140754243846,0,0,0,0,0,-0.180925517642629,0,0,-0.119884372097903,0,-0.227036835213626,0,0.183418840801015,0,0,0,0.209138844712504,0,0,0,0,0.103291729823605,0,0.0128135390140657,0,0,0,0,0,0.0532757688535886,-3.46944695195361e-18,0,0,0,0.0182267014098279,0,0,0,0,0.10259246708292,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.532415278458456,0,0,0,0,0,0,0,0,0,0.0692984376076085,0,0,0.107113429393065,0,0,0,0,0.136128290028525,0,0.248298563683053,0,0,0,0,0,0,0.00467089629681845,0.128223701485121,-0.0978505335981004,0,0,0,0,0,0,0,0,0,0,0.023998158603339,0,0,0,0,0,0
X1299.HK.EQUITY,-0.0499115956098191,0,0,0,0,0,0,0.176663750742142,0,0,0,0,0,0,0,0,0.11275296376978,0,0,0.0286221118033316,0,0,0,0.0901793527989956,0,0,0.288563492111554,0,0,0,0,0,0,0,0.0744390697493804,0,0,0,0,0,0.164903583699523,0,0,0,0,0,0,0.0349982657366863,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0219243263831537,0,0,0.193334441759196,0,-0.0108068597518223,0,0,0,0.0821995426981845,0,0.554939625275844,0,0,0,0,0,0,0.299456476314286,0,0,0,0,0,0,0,0.0710634655807394,0,0,0,-0.0323677430597912,0,-0.0898962137353795,0,0,0.0544593542783638,0,0,0,0,0,-0.0711760516571294,0
X002142.CH.EQUITY,0.311675026415801,0,-0.0182079137391465,0,0.0969384312216844,0.22677454961167,0,0,0,0,0,0,0,0,0,0,0.278317983390106,0,0,0,-0.0137466054961023,1.73472347597681e-18,0,0,0,0.0215402583896105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333220700588276,0,0,0.0892594121784194,0,0,0,-0.111842053654055,0,0
X601916.CH.Equity,-0.0244434981732244,0,-0.0689526067326499,0,-0.0429075804597894,0,-0.0693644492889812,0,0,0,0,0,0,0.394418858221813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250238801439647,0,0.254684630897061,0,0,0,0.177380982567762,0,0,0,0,0,0,0,0,0.157127980014281,0.301657298625252,0,-0.210073106136834
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.339686786450857,0.127859821870411,0,0.045861467534183,0,-0.0957950137571963,2.16840434497101e-19,0,0.142696153981266,0.0478211775824869,0,0,0,0,0,0.265633936566753,0,0.0114485533677139,0,0,0.0431415343233719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0.191915326456514,0,-0.0147557607254889,0,-0.117479563629249,0,0,0,0,0,-0.0512448683641061,0,0,0,0,-0.0200708804368026,0,0,0,0.0665867683321212,0,0,0,0,0,0,0,0.015998848484851,0.723346032350139,0.0125131545090179,-0.0845470902888747,0,0,0,0,0,0,0.00325904768856756,0,0,0,0,0.113400047030639,0,0,0,0.0669321625010341,0
X601009.CH.EQUITY,0,0,0,0.158087808417122,0,0.0361807360009504,0,0,0,0.079185735482325,0,0,0,0,0,0,0,0,0,0,0.145328155513077,-0.220624205684547,0,0.107749541988989,0.0240163164506205,0,6.93889390390723e-18,0,0,0.0821856230094365,0.106532229082284,0.402508041751193,0,0.103298588286201,0,0,0,0,0,0,0,0,0,0,0,0.0126033312272581,0,0,0,0
X11.HK.EQUITY,0.0478744607595216,0,0,0,0.570108762288852,0,0,0,0,0,0,0,0,0,0,0,-0.0587493065943943,0,0,0,0,0,0,0,-0.155597674782106,0,0,0,0,0,0,0,0,0,0,0.191189816874164,0,0,0,0,0.17991175952707,0,0,-0.184575281216869,0.0650751917944781,0,0.354660387939486,0,0,0
X2891.TT.EQUITY,0.00683200164882895,0,0,0.0648497210541372,0,0,0,0,0,0,0,0,0.0811611600800392,-0.0230736218978838,0,0,0,0,0,0,0,0,0,0,-0.109695937820398,0,0.124248519233399,-0.10702079228453,0,0,0,0,0,0,0,0,0,0.362271484375757,0.163957642072357,0.0726462047562573,0,0,0,0.034225756413245,0,0,0,0,0,0.256313637930015
X2881.TT.EQUITY,0,0,0,0,0.185150064610789,0.109830935051216,0,-0.0668670564938388,0,0,0,0,0,0,0,0,0,0,0,0.0842456551099146,0.0933535858259419,0,0,0,0,0,0.74459562851026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396823508082373,0,0,0,0,0,0,0,0
