,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY,X600919.CH.EQUITY
X601601.CH.EQUITY,0.052439322816512,0.23655785331177,0,0.508165067380146,0,-4.33680868994202e-19,0,-0.0621658086352044,0,0,0,0.0710389233156699,0,0,0,0,0,0,0,0,0,0,0.0301633063796009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278773379078293,0,0.04084188576504,0.0721562255079691,0,0,0.217669750129248
X600000.CH.EQUITY,0,0,0,0,0,0.500823833510619,0,0,0,-0.356673471157516,0.175083525695146,0,0,0,0,0.716776775931346,0,0,0,0,0,0,0,0.0816405292058557,0,0,0.109191492285126,0,-0.0895642730144296,0,0,-0.0757427213364157,0,0,0,0,0,0,0,0.0489618020770801,0,0,-0.154661323306455,0,0,0,-0.118178764332237,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00011046230788342,0,0,0,0.106224219832131,0,0,0,0,0,0,0,0,0,0,0.0725201837223809,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.237209729295463,0,0,0.0116076887822715,0,0,0,0.0566287200346173,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437682138032026,0,0,0,-0.0106768906399703,0,0,0,0,0,0.338243821570611,0,0,0.0601778858101076,0,0.0167005730456828,0,0,0,-0.0225064604277283,0.0108173715475642,0.0616752305948043,-0.0691599304030085
X600016.CH.EQUITY,0,0,0,0,0,0,0.316122932049081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150571572261099,0,0,0,0,0,0,0.216955010697169,0,0,0.0316697013042027,0,0,0,0.0527297044382325,0,0,0.058051235957179,0,0,0,0,0,0,0,0.0741519807685477,0,-0.0699948544728195,0
X601998.CH.EQUITY,0,0,0.288691507391125,0,0,0,0,-0.0162923128170326,0,0,0.310644579442215,0,0,0,0.00675886855023114,0,0,0.0140337868696189,0,0,0,0,0,0,0,0,0,0,0.099819879623772,0,0,0,0,0,0,0.411919108521982,0,0,0,0,0,0,0.00455427750247733,0,0,-0.0931873089232027,-0.061976623786937,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.813820196813586,0.167102415284394,-0.188026360284346,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243628286347912,0.0211695760571699,0,0,0,-0.0359711493351449,0,0,0,0,0,0.0163319305163562,0,0,0.118543526850764,0,0,0,0
X2388.HK.EQUITY,0,0,0.132453500750173,0,0,-0.133979794867464,0,0,0.247740215399527,0.0646948739402675,0.100127425394891,0,-0.0681310873513244,0,0,0,0,0,0,0,0,0,0,0,0.336825171880194,0,0,0,-0.541250283970414,0,0,0.23653431652124,0,0,0,0,0,0,0,0.126378623590115,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0479961089560792,0.0454527749131084,0,0,0.0760451213727838,0,0,0,0,0,0.143207896708484,0.239582485784091,0,0,0,0,0.0978988200133198,0,0.113830560939907,0,0,0,0,0.0295863712368887,0,0,0,0,0,0,0,0,0,0,0,0.00709393638995874,0,0,0,0,0,0,0.026620531681567,0,0,0,0,0,0,0.0199713959674745
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.324657255248163,0,-0.260163010588035,0,0,0.215835898286405,0.134685900739039,0,0,-0.0170105519554928,-0.0902706103319824,0,0,0,0,0.453054431716065,0,0,0,0,-0.0861585360232924,0.0935215085449126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135770622462524,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.0781919370324955,0,0,0,0,-0.0536843997710219,-0.110443261176001,0,0.251062131308555,0,0,0,0,0,0.000132513437735852,-0.243562157076193,0,0,0,-0.261099565787,0,0,0,0,0,0,0.0308517885243112,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.393702412622852,-0.176417460931813,0.361902622903369,0,0,0.131975307852314,0.117872894220301,0,0,0
X601688.CH.EQUITY,0.0202027671899439,0,0,0.0926555288487166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226197852801475,0,0,0,0,0,0,0,0,0,0.321243381222911,0,0,0,0.139988901709033,0,0,0.112690279697329,0,0,0.0301941775631114,0,0,0,0.0495205114371014,0,0,0,0.190667349088628,0,0
X601336.CH.EQUITY,0,0,0.0490303562757471,0,0,0,0,0,9.98971058387491e-05,0,0,0,0,0,0,0,0.201190993011482,0,0.331378628826754,0.138535404362291,0,0,0,0,0,0,0,0,0,0.239873776285232,0,0.145550042579406,0.00551083466647256,0.0581802666959287,0,0,0,0,0,0,0,0,0,0,0,0,0.00157706798532553,0,0,0
X600837.CH.EQUITY,0,0.0484282530277234,0,0.0186863193484437,0,0,0,0,0,0,0,0,0.143370190724507,0,0,0,0.0243881976069427,0,0,0.123712533251833,0,0,0,-0.0433295353918636,0,0,0,0.397509369652107,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0555945485571904,0,0,0,0,0,0,0,0,0,0.0875965575595827,0
X601211.CH.EQUITY,0.117116363583059,0,0,0.17578124941767,0,0,0,0,0,0,0.00969280341138407,0,0,0,0,0,0,0,0,0.0164182037929331,0,0,0,0,0.0788944502394835,-0.164131895922265,0,0,0,0,0,0,0.162886869581839,0,0,0,0,0,0,0,0.247895962036593,0,0.132131150090174,0,0,0,0,0.0327132743514145,0,0
X267.HK.EQUITY,0.240880588345411,0,0,0,0,0.266310985752092,0,0,0.0318401435495671,0.152847622118472,0,0,0,0,0,0,0,0,0,0,0.087857038896749,0,0,0.25831074089665,0,0,0,0,0.0970056616217304,0,0,0,0,0,0,0,-0.255153656863323,0,0,0.00371428648117971,0,0,-0.211810328041856,0,0.0609053349518583,0.0889749250987678,0,0,0,0
X002736.CH.EQUITY,0,0,0,0.0398166456750761,0,0,0,0,0,0,0,0,0,0,0.154972082162127,0,0,0,0,0,0,0,0.0810206088943717,0,0,-0.014252234835925,0.0502515247558609,0,0,0,0,0,0,0.216314056399309,0,0,0,0,0,0,0,0,0,0,0,0.103672711983151,0,0.0594467940382983,0.160869920296345,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.17602753246697,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0637347058971484,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0548054967328484,0,0,0.0202814335138932,0.115196099201988,0,0.082434949533259,0,0.0946454254436274,0,0,0,0,0,0,0.429748359280977,0.0535132951260902,0
X2882.TT.EQUITY,0,0,0,0,0,0.0364204263967081,0,0,0,0.0969149838142886,0,0,0.331476015268904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194061355447139,0,0,0,-0.0513080903219975,0,0,0,0,0,0,0,0.275238468473396,0.125487939813766,0,0,0,0,0.528606686723474,-0.0258144566591531,0,0,0
X601229.CH.EQUITY,0,0,-0.22525581708291,0,0,0.226908134604131,0,0,0,0,0,0,0,0,0,0,0,0,0.230173774130505,0,0,0.0511302757931005,0,0,0.243769607510894,0,0,0,0.0482202998937498,0,0,0,0,0.0691768467597543,-0.0650222563263173,0,0,0.0505093966153296,0,0,0,0,0,0,0.0850546123256305,0,0,0,0,0.267562505163438
X000776.CH.EQUITY,0,0,0,0,0.0282647487699624,0,0,0,0,0,0.265624967623002,0.0378537037314469,0,0,0,0,0,0,0,0,0.00457076447890212,0,0,0,0,0,0,4.33680868994202e-19,0,0.103929881499428,0,0,0,0.360951649043272,0,0,0,0.0693009389828266,0.00453657270372923,0,0.0456929793163926,0,0,0,0,0,0.109095043282036,0,0,0
X600918.CH.Equity,0,0,0,0.108386379881819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393809341917616,0,0,-0.0966656747502641,0,0,0,0,0,0,0.392615425613473,0,0,0,0.0148112846348999,0,0,0,0,0,0,0,0,0.379457018182077,0,0,0,0,0,0.189719920821561,0
X601169.CH.EQUITY,0,0.108610997215527,0,0,0,0,0,0,0,-0.0408220394701468,0.086755677775775,0,0,0,0.048759319168826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170211429041811,0,0,0,0.0110100251233478,0,0.149835335360775,0.193430468562239,0.0539107659757879,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.18266086919922,0.110728863185861,0,0,0,0,0,0.0181271847820305,0.0381230658506242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396084327127444,0,0.0551511479241734,0.185628627384027,0,0,0,0,0,0,0,0,0,0.124189292657661,0.570801155361569,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359894323620362,0,0,0,0,0,0,0.0941581908430015,0,0.00896714440125014,0.233042431846688,0,0,0,0.13698954189344,0,0,0,0,0,0,0,0,0.0961676053731643,0,0,0,0.155622376294873,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.15585613217515,0.124505180443345,0.0357608600558157,0,0,0.321191836973362,0.00554285640425478,0,0,0,0,0,0.0921372662605476,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0911763326783719,0,0,0.0430000549178582,0,0,0,0,0,0,0,0,0.0409014292447061,0,0,0,0,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0942370313632864,0,0,0,-0.374720276067472,0,0,0,0,0,0,0,0,0,0,0.120493225813767,0.189202284165329,-6.93889390390723e-18,0,0,0,-0.0652220836665716,0,0,0.106318813049161,0.0636339706293565,0,0.591237815340922,0,0.0108834471535881,0,0,0,0,0,0,0,0,0.195401113170663,0
X2886.TT.EQUITY,0,0,0,0,0,0.00247328462304398,0,0,0.0157830875540489,0,0,0,0,0,0.14938219253977,0,0,0,0,0,0,0,0.306136385589497,0,0,0.0540731576587091,0,0,0,0,-0.0478662557900799,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.30576158740843,-0.248123028463214,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.446762855315062,0.0525905068844183,0,0,-0.222808221225725,0.314032731388967,-0.0763462843174835,0,0,0,-2.16840434497101e-19,0.154762868006005,0,0.00703411041414615,0,0,0,0,0.0107726040203775,0,0,0,0,0,0,0,0.191308508213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561621011579297
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187489840782465,0,0,0,0,0,0,0,0,0.0694231869623598,0.00615195837206873,0,0,0,0,0.0460316930343963,0,-0.10228193682781,0.279909586546425,0,0,0,0,0.210011997558915,0,0,0,0.290142020598273,0,0,0.149908448487388,0,0,0
X600926.CH.EQUITY,0,0,0,0,0.321551530620221,0,0.0567585381678708,0,0,0,0,0,0,0,0.184389316236853,0,0,0,0,0,0,0,0,0,0,0,0,0.0219221922908306,0,0.0904002591954209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136239171912929
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240992667541188,0,0,0,0,0,0,0.0629110623841835,0.0194636081570781,0,0.0257583018126955,0,0,0,0,0,0,0,0.347076410314024,0,0,0.029765656674045,0,0.163656140580281,0,0,0,0.0425179487825153,0,0,0
X600958.CH.EQUITY,0,0,0,0.0998388405350577,0,0,0,0,-0.118181102915899,0,0,0,-1.73472347597681e-18,0,0.0743684857420373,0,0,0,0,0,0,0,0,0,0,-0.00556056486116897,0,0,0.00531690064879376,0,0,0,0,0.124266530338788,0,0,0.0797694992121732,0.354028697392165,0,0,0,0,0,0,0,-0.0947636482011372,0,0,0,0.111064087086543
X600919.CH.EQUITY,0,0,0,0,0,0.15417245790743,0,0,0,0,0,0,0,-0.00731203039772089,0,0,0.22014486822228,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0419616220721291,0,-0.0414007152928393,0,0,0,0.641919791294503,0,0,0,-0.011172784750259,0,0,0,0,0,0,0.0630265514266425,0,0,0
