,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X600918.CH.Equity,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY
X601658.CH.Equity,0.247628069310231,0.32507406725449,0,0,0,0,-3.46944695195361e-18,0,0,-0.0128179341423198,0,0,0.000846288353885886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279115594997945,0,0.0810629916671219,0,0,0,0.0146277411066626,0,0.184514214361505,0,0,0,0,0,0,0,0,0,0.105274714410387,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106068304251472,0,0,0,0,0.0181939136261052,0,0,0,0.234310307470585,0,0,0,0.0446666140643375,0,0,0,0,0,0.217805256744628,0.127457565367837,0,0,0,0.116307359753693,0,0,0,0.0204021849997756,0,0,0.052207217742493,0,0
X000001.CH.EQUITY,0,0,0.0436408507300974,0,0,0.378650697496608,0,-0.0515419356691357,0,0.0671277565849072,0,3.46944695195361e-18,0,0.12487938403473,0,0,0,0,0,0,0,0,0,0.00742807938937345,0,0.343635647700647,0,0,0,0,0.0207892106813243,0,0,0.0209485928710587,0,0,0,0,0,0,0,0,0,-0.0126793881975633,0.338281162142655,0,0,-0.279423252442434,0,0.0456631280441489
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0286683075676466,0,0,0,0,0,0,0,0.619089449542858,0,0,0.237587679253265,0,0,0.14144721116155,0,0,-0.141681254720134,0,0,0,0,0.0195270286011635,0,-8.67361737988404e-19,0,0,0.0200127135151548,0,0,0,0,0.10093322867931,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0843449786300966,0,0.145014401536006,0,0,0,0,0,0,0.0733196434057564,0,0,0,0,0,0,0.400102084960127,0.123962469982563,0,0.0955625005613156,0,0,0,0,0,0,0,0,0,0.0985163855764037,0,0,0,0,0,0,0,0.0483885875620585,0,0,0,0,0,-0.00232782724480209,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0460308222672925,0,0,0,0,0,0,0.0500029448652543,0,0,0,0.500454348585941,0,0,-0.0928306326937909,0,-0.0750960883480614,0,0,0,-0.00569200065894559,0,0,0,0,0.0570814368049654,0,0,0,0,0.180531672638368,0,0,0,0,-0.0297608615820234,0,0,0,0.0656791502221091,0.0320312209643914,0,-0.00605959479371909,0,0,0,0,0
X601601.CH.EQUITY,0,0.252576298557715,0,0.173116805028047,0.156595359779437,0,0,-0.00728737323882843,0,-0.0171218238573829,0,0.238621262278932,0,0,0,0,0,0,0.318668545531529,0,0,0,0,0.0310017543979751,0,0,0,0,0.0371861552215655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.118090756950291,0,0,0.00801869325253635
X600000.CH.EQUITY,0,0.0848075388106483,0,0,0,0,0,0,0,0,0,0.00992332540107698,0,0,0.417195922153725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140061941190665,0,0,0,0.0696852346993437,0.0749503774377004,0,0,0,0,0,0,0.0349129768641484,0.0298260456789464,0.0480892246576191,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.0342432685105345,0,0,0,0,0.261394032260686,0,0.172524456847256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331790112659846,0,0,0,0,0,0,0.148802192744539,0,0,0,0,0,0,0,0,0.0510759155507702,0,0,0,-0.0597223808025817,0.00662092942423898
X601998.CH.EQUITY,0,0,0.216983125202759,0,0,0,0,0,0,0,0.149866423630981,0,0,0,0.357566102338679,0.00483336029357197,0,0.0977292438330494,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262493574033259,0.243384506145297,0,0,0,0,0,0,0.0109889222762046,0,0,0,0.0874508710902428,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0508946545847672,0.0819906456295659,0,0,0.114960821665138,0,0,0.00749126948794875,0,0,0,0.386659261179986,0,0,0,0,0,0,0,0.0642460671798194,0.0340152673250414,0,0,0.0213988732591472,0,0,0,0,0,0,0,-0.230032741380826,0,0,-0.076917127932457,0,0,0,0,0,-0.197451725452401,0.54617730668461
X300059.CH.EQUITY,0,0.0530498834423153,0,0,0.0447020551188328,0,0,0,0,0,0,0,0,0,-0.0633257625261676,0,0,0,0,0,0,0,0,0,0,0,0,0.101616667527032,0,0,0,0,-0.0367374230281167,0,0,0,0,0,0,0.216995146594305,0,0.52738177820585,0,-0.031097620747493,0,-0.00209106618495535,4.33680868994202e-19,0,-0.010430547703123,-0.0126982499799229
X11.HK.EQUITY,0,0.158041959501654,0,0,0,0,0,0,0.390850438961937,0,-0.163933958289296,0,0.137483278273372,0,0,0,0,0,-0.172335878253032,0,0,0,0,0,0.276839098603034,0,0,0,-0.0865091103131689,0,0,0,0.0831555245628322,0,0,0,0,0,0,0,0,0,0.159304612678219,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.384525703177272,0,-0.197331873666281,0,0,0,0,0,0,0,0,0.0852620115768081,0,0,0,0,0,0,0,0,0,0,0,0.228024950713203,0,0,0,0.0452239762326857,0,-0.0729732515576277,0,0,0,0,0,0.106814962875899,0,0,0,0,0,0,0.0811631109758459,0.0895629930607745,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0855114839810087,0,0,0.220363740143866,0.0431901733184921,0,0.0441964233128572,0,-0.152410183718506,0,0,0.0298200076956656,0,0,0,0,0,0,0,0,0.292774622004706,-0.0458235296245047,0,-0.256455052970538,0,0,0.280964468441558,0,0,0.185267361595331,0,0,0,0,-0.0433458650928468,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.209109779893477,0.0860147915121358,0,0,0,0,0,0,0,0,0,0.150092856630761,0.067165613187487,0,0,0,0.0128313431073662,0,0,0,0.0653243177386909,0,0,0.026829946867499,0.0470232686757381,0,0,0.0366491120322436,0,0,0,0,0,0,0,0.167639647270875,0,0,0,0,0,0,0,0,0,0,0,0.0842377969215615,0,0
X600999.CH.EQUITY,0,0,0,0,0.189022205770118,0,0,0,0.0218308280235375,0,0,0.0301190744061787,0,0.293786057958689,0,0,0,0,0,0,0,0,0,-0.0326694695172452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133828914784863,0,0,0,0,0,0.255444225206137,0,0,0.0911777506729896,0.260571546657342,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.128871227887605,0,0,0,0,0,0,0,0,0,0.343207618925232,0.3319061149397,0,0,0,0,0,0,0.0123694538705283,0.0116426897899117,0.349145820233362,0,0,0,0,-0.0155529177048356,0.151861571367863,0,0,0,0,0,0.00755757899730604,0,0,0,0,0,0,0.0762753506084816
X601336.CH.EQUITY,0,0,0,0,0.335974785631703,0,0,0,0,0,-0.0254567271278895,0,0,0,0,0,0.198160399672182,0,0,0,0,0,0,0,0,0,0,0.146978791261801,0,0.13617503518009,0,0.249437317376809,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0312469944140067,0.140528148550274,0,0,0.0363090869657285
X600837.CH.EQUITY,0,0,0,0,0.0759543342582087,0,0.0034535870014306,0,0,0,0,0,-0.0831492890806184,0.186564830170738,0,0,0.0369894579541899,0,0,0,0,0.0929274777694091,0,0,0,0,0,0.351355139149435,0,0,0,0,0,0,0,0,0,0,0.0735022120764211,0,0,0.109369878869337,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.150810824299899,0,0.0266468021390497,0,0,0.105397433288027,0,0,0,0,0.134336467184906,0,0,0,0,0,0,0,-0.166755370049411,0,0,-6.93889390390723e-18,0,0.215228308142947,0,0,0,0,0.14114696078457,0,0,0,0,0,0,0.0796986522078426,0,0,0,0,0,0,0,0.229531847025347,0,0
X267.HK.EQUITY,0.0961048518933658,0,0,0,0,0,0,0.159557093023345,0.232480388577211,0.0255077470986768,0,0,0,0,0,0,0,0.0337902303359413,0,0,0,0,0,0,0,0,-0.193856119414352,0,0.291808947303609,0,0,0,0,0,0,0,0,0.145585005795849,0,0,0,-0.160473460670416,0,0,0,0.212733173631603,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.00763226213463414,-0.0484132357971925,0,0.135583778509589,0,0,0,0,0.188725344563402,0,0,0,0,0,0,0,0,0,0,0.0176468218111104,0,0,0,0,0,0,0.122710859765958,0,0,0,0,0,0,0,0.0552421383754471,0,0.0171622540162343,0,0,0.223689048437132,0.0861474006419204,0.181748161028479,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0479811635879089,0,0,0,0,0,0,0,0,0,-0.00670537571197487,0,0,0.0940141556295611,0.0978109292441154,0,0,0,0.026514622601058,0,0,0,0,0,0.259491025749776,0,0,0,0,0,0,0.635093921624023,0,0,0,0,0,0,0.0895785610829253,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0219305643756191,0,0,0,0,0,0.26036063026893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222076252380774,0,0,0,0,0,0.599634728539436,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0246873105352415,0,0.272449947949513,0,0,0,0,-0.0727888184441076,0,0,0,0,0,0,0,0,0.225071053755137,0,0,0,0,0,0,0,0,0,0,0,0,0.0342926893409858,0,0,0,0,0,0.196461337117888,0.0408105195345348,0,0.353718398698789,0,0.0874289420796113
X000776.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0182857717969936,0,0.045569135111273,0.094945637711252,0,0.0420099469868656,0,0,0,0.0588730273225908,0,0,0,0,0,0,0,0,0.0375731424245595,1.73472347597681e-18,0,0.292155420148452,0,0,0,0.280591073421075,0,0,0,0,0.111247576848855,0,0,0,0,0,0.086265548809011,0,0.0942837039745119,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0740602579225884,0.143147146929673,0,0,0,0,0,0,0,0.016897347825324,0,0,-0.073943326252496,0,0,0,0,0,0,0,0,0,0,0,0,0.150007090656263,0,0.15926377306608,0.165514422525394,0,0,0,0,0,0,0,0,0.480926186386936,0.0104763411401724,0.0295707560878066,-0.122085967517516,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0598106001888779,0,0,0,0,0.1191005964622,0.00427791561719934,-0.0394430711074992,0,0.224123098489185,0,0,0,0,0.159583737492313,0,0,0,0,0,0,0,0,0,0,0,0,0.0401260295180265,0.0115354601596626,0,0.275922955622864,0.0888445880406986,-0.0211420724738826,0,0,0.140025390167409,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.0955721010908589,0,0,0,0.0196132870852036,0.0956391554610871,0,0,0,0,0,0,0,0,0,0,0,0.127593746101113,0,0,0,0,0,0,0,0.258557350040278,0,0,0,0.0676349834914066,0.0231906943451938,0,0,0,0,0,0,0.128190488107074,0,0,0.0968460304944247,0,0.17271263525796,0.160612198937602,0,-0.0853261309365545
X600015.CH.EQUITY,0,0,0,0,0,0,0.0769361598829981,0.140024739263411,0,0,0,0.121913824853437,0,0,0.0870223144895125,0,0.00979429890552977,6.93889390390723e-18,0,0.062527403021979,0,0,0,0.198936954725905,0,0,0,0,0.155670853739889,0,0,0,0,0,0,0.0916455394751284,0.0264156601082924,0,0.0863101781493266,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X600918.CH.Equity,0,0,0,0,0,-0.025525739818172,0,0,0,0,0,0,0,0.135447221114576,0,0,0,0,0,0,0,0.34563459594657,0,0,0,-0.132435005125131,0.021357798809113,0.0451406049897635,0,0,0.298680171245837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.276417905385481,0,0,0,0.0944037418407967,0,0.00377665031011743,0.0122786642233888,0,0,0.394365272463451,0.0688854275345482,0,0,0,0,0,0.166421319321353,0.12012995468157,0,0,0,0,0,-0.414505932247646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245816625629404,-0.203336713564466,0,0,0,0,-0.0979872263368938
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244464624282844,0,0,0,0,0,0,0,0,0.0377023124891116,0,0,0,0,0,0.282192306543616,0,0,0,0,0.0411541158176714,0,0,0.0403777770539814,0,0,0.235195809797682,0
X600926.CH.EQUITY,0,0,0,0.125578083274819,0,0,0.149026724951274,-0.018533563558249,0,0,0,0,0,0.041301405788627,0,0,0,0.176344938246498,0,0,0,0,0,0,0,0.0305403283759575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242663277586182,0,0,0,0,0,0,-0.153715686543713,0,0,0
X601009.CH.EQUITY,0.417950576119182,0,0,0,0.006720838089829,0.123742625167403,0,0.105014753932851,0,-0.219375124972183,0.0686341801276831,-0.0522281142169943,0,0,0,0,0.105812269669786,0,0,0,0,0,0,0,0,0.24871083888746,0,0,0,0,0,0.107535999359232,0,0,0,0.109665255110002,0,-0.0298543544753962,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,-0.118617197241139,0,0,0,0,0,0,0,0,0,0,0,0,0.101644867084979,0,0,0,0,0,0,0,0.0159423930369719,0.108218734914039,0,0.0879831737900095,0.326842813947819,0,0,0.0685603205776431,0,0,0,0,0.174819596158457,0,0,0,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201368800575166,0,0,0,-0.0163209209245967,0,0,0,0,0,0.126096434128913,0,0,0,0.0668050114439504,0.36493936260488,0.347168942751232,0,0,0,0,0,0,-0.313907453623065,0.136890504704656,0,0,0,0.047546336510386,0,0,0,0,-0.116124192440785,0,0,0,0,0
X2884.TT.EQUITY,-0.0730373130311828,0,-0.0385610266595613,0,0,0.2670913431371,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0.000129475460561064,0,0,0,0,0,0,0,0,0.148440053138473,0,0.15287310994019,0,0,0.166298682468055,0,0,-0.0650757687605329,0,0,0.356561665416076,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00596090344591548,0,0,0,0,0.266514976297712,0,0,0,0.0171482384192266,0,0.19250131219615,0,0,0,0,0,0,0.343571788590624,0.404180488560223,0,0,-0.0774903860834923,0,0,0,0.260166774173035,0,-0.0773338093546903,0,-0.37154641480992,0,0,0,0,0,0,0,0,0,0
