,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X601166.CH.EQUITY,0.0326370974817459,0,0.0783792071086638,0.270696534699,0,0,0,0,0,0.214186963010193,0,0,0.25211925372362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246484907504179,0.131521040911521,0,0,0,0
X601319.CH.EQUITY,0,0.227463026746636,0,0,-0.139634254424671,0,0.000869081417822031,0,0,0,0,0,0,0,0,0,-0.209642792718557,0.00740707174223656,0,0,0,0,0,0,0,0.0339348868454245,0,-0.148572640626658,0.078300093675882,0,0,0,0,0,0,0,0,0,0.0364574226550976,0,0.703468587763861,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.112902982212569,0.0722926680072177,0,0.239001658296451,0.287702754033331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378550992268201,0,0,0,0,0.0625566592143969,0,0,0,-0.0287883476549995,0,0,0,0,0.113383761281729,0.0184953556107219,-6.93889390390723e-18,-0.0649892465106516,0.0608820674646746,0,0,0,0.185933465522497,0
X11.HK.EQUITY,0,0.0321687894845522,0.0311232020934385,0,0.358356895424547,0,0,0.0704808114764093,0,0,0,0.0744172789561306,0,0,0,0.188241287563378,0,0,0,0,0,0,0,-0.613099260872286,0,0,0,0,0,0,0,0,0.595874289735272,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.169932549040191,0,0,0.022634502597813,0.00355688185701048,0
X388.HK.EQUITY,0,0,0,0,0.0676688900866072,-4.33680868994202e-19,0,-0.0315701974247511,0.165249703383112,0,0,0,0,4.33680868994202e-19,0,0.224090586378186,0.588055791146141,0.0446617921306661,0,0,0,0,0,-0.143103272096284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735401676092181,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.059656679551245,0,0,0,0,0,0.0637193933706443,0.256344979683473,0,0.00266578544311146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270664351676631,0,0,0.0389914360897301,0,0,0.0245437376829952,0,0,0,0,0,0,0,0,0,0,0.113150997306832,0,0,0,0,0
X2388.HK.EQUITY,0,0.372999125192751,0,-0.286565577488114,0.205442581093263,-0.454103584312739,0,0,0,0,0,0,0,0.0726911520252589,0.329407242476453,0,0,-0.132172920155894,0,0,0,0,0,0,0,0,-0.050840937579645,0,0.109158934060724,0,0,0,0,0,-0.0200898734316246,0,0,0,0,0,0,0,8.67361737988404e-19,0.653084120723214,0,-0.0589874351191682,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.279053587722298,0,0,0,0,0,0,0,-0.0530300553875102,0.292386120443686,0,0,0,0,0,0,0,0,0,0,0,0.188332750115885,0,-0.407013989958878,0.343900363089355,0.274365837564182,0,0,-0.0889596572500739,-0.107686432661297,0,0,0.0729334779580699,0,0,-0.0902419179483243,0,0,0.135873731102288,0,0,0,0
X601998.CH.EQUITY,0,0,0.315258373357685,0.0171961210802916,0.0915474265774628,0,0,0,0,0.0145774344471217,0,0,0,0,0,0.200309414690955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423876850126073,0,0,0,0,0,0,0,0,0,0,0.111307932491965,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.130703684849558,0,0,-0.000946337722631874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.178561205183294,0.147370821547465,0.0294410891065017,0,0.203828456756149,0,0,0,0,0.367030721509681,0,0,0,0,0,0,0,0,0,0,-0.0585402417574763,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0280413739065894,0.148746081982422,0,0,0.051134163490024,0,0,0,0,0,0,0,0,0.078735733406072,0.0674867458201039,0,0,0,0,0,0.14415859623482,0,0,0.151409368219061,0,0,0,0,0,0,-0.118899949134144,0,0,0,0.136201107640429,0,0,0,0,0.0841987885759455
X000001.CH.EQUITY,0,0,0,0,0,0.111350264858225,0,0,0.051242073349556,0,0,0,0,0,0.0375827920419405,0.117188959237929,0,0,0,0,0,0,0,0,0,0,0,0,0.192997407094614,0,0.102271726001383,0.132273498637812,0,0,0,0.104370709105058,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.15101395320464,0,0,0,0.194374796771913,-0.0884463036627907,0.110161057460121,0,0,0,-0.0486592224753578,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.363267063840684,0,0,0,0,0,0,0,0,-0.326856422227288,-0.178944880810927,0,0,0.0387393804382785,0,0.438772118000134,0,0.270811181724949,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495388285222137,0,0,0,0,0,0,0,0,0,0,0,0,0.0682979091817522,0,0.017260447298926,0,-0.0516374322446765,0,0,0,0,0.163212964558483,0,0,0.146859489653942,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0461258458662805,0,0,0.0150593757966834,-0.0387892776875215,0,0,0,0,0,0,0.252777090340572,0.0334025023700855,0,0,0.0713617162574279,0,0,0,0.0770574175096186,0,0,0,0,0,0,0,0.176263029581776,0,0.247427654458129,0,0,0,0.117976484223062,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.04179758342982,0,0,0,0,0.068347753237847,0,0.133138309215904,0,0,0.100316725317061,0,0,0,0.221008606322593,0,0,0,0,0,0,0,0,0,0,0,0,0.209164554972849,0,0,0,0,0,0,0,0,0,0,0,0,0.19978406866639,0,0,0,-0.0136080464690038,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278351875493376,0,0,0,0,0.0899934003078307,0,0,0,0.274995804905152,0,0,0,0,0,-0.423949419202912,0,0,0,0.123779725010299,0,0,0,0,0,0.0295541131366422,-0.0773018914831502,0.352338486826767,0,0,0,0,0.00497966895050074,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0609686108265318,0,0,0,0,0.00628331025417422,-0.0448532343327847,0,0,0.368421759090199,0,0,0,0.0912740361054525,0,0,0,0,0,0,0,0,0,-0.0220096471371518,0,0.0264893849615651,0,0.0914192921886063,0,0,0.118779934075583,0,0,0,0.18905495778299,0,0,0.00275603410795189
X002142.CH.EQUITY,0,0.217815233441278,0,0,0,0,0,0.351022824632692,0.165821902443252,-0.204731012652184,0,0,0,0,0.0542724899045806,0,0,0,0,0,0,0.321553043770699,0,0,0.0678248800995087,0.00262465260985256,0,0,0,0,0,0,0,0,0,0,0.0813886259189028,0,0.040315913398002,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.373359411368284,0.150775071101797,0,0,0,0,0,0,0,0,0,0,0.178665496721399,0,0,0,0.0615087955116646,0,0,0,0,0,0,0,0,0,0,0,0.0449112431755233,0,0,0,0,0,0,0.124936458221554,0.0739659081028458,0,0,0.0583416281656695,0,0.104462898284687,0,0,0,-0.248560620585872,0,0
X601169.CH.EQUITY,0,0.0429809089524014,0,0.132259981527873,0,0,0.0623367943739604,0.0916114190395424,0.00832038936667275,0,0,0,0,0,0,0,0,0,0.189249987966773,0,0,0,0,0,0.146788929510994,0,0,0,0,0.230929263436536,0,0,0,0.084712885988049,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0074102806116469,0,0,0.0163691489049593
X600015.CH.EQUITY,0,0,0.197654936045519,0,-0.0503682632107244,0,0,0.538978996263358,-0.0467897018968938,0,0,0,-0.049374945996878,0,0,-0.0538298068929097,0,0,0.202489021162413,0,0,0,0.159411614858114,0,0.129553111298878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10749597703,-0.427156635486053,0,0,-0.132453527604874,0,0,0,0,0
X000166.CH.EQUITY,-0.0610674763239914,0,0,0.0409817679072863,0,0,-0.0533999844860636,0,0,0,0,0.0293731352477202,0,0.151906462985478,0,0,0,0,0,0,0,0,0,0,0.142351448866714,0,0.0540512621487584,0,0,0,0,0,0,0,0.0642658229349953,0,0,0.233970709515225,0,-0.0294260526575537,0.427986490716394,0,0,0,0.045732553954848,0,0,0
X2882.TT.EQUITY,0,0,0.014953711582411,0,0,0,0,0,-0.164177513634467,0,0,0,0.139354138440929,0,0,0,-0.266603453151561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274226365756998,0,0,0,0,0,1.08491107708931,0,0,-0.0943165136358313,0,0,0,0,0,0,0,-0.00242849142039903
X002736.CH.EQUITY,0,0,0.0243451435473727,0,0,0.0208907569603872,0.05547830339331,0,0,0,0,0.00972927347358459,0,0,0,0,0,0,0,0,0,0,0,0,0.0778092146596099,0,0,0,0,0.0594037770242357,0,0.0241280466392403,0.322428348816933,0.0697675538249836,0,0,0,0,0,0,0.0356693168479909,0,0,0,0.368787944186706,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505620931308961,0,0,1.73472347597681e-18,0,0,0,0,0.452519449777293,0,0.0325935828656229,0,0,0,0,0,0,0,0.216406547476268,0,0,0.12538129921805,0,0,0.115530322216175,0,0,0,0.0102470399555138,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.130564259814478,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.231669886664057,0.232494750112062,0,0,0,0.723254902429926,0,0,0,0,0,0,0,0,0,-0.00300417857813913,0,0,0,-0.466355773748776
X000776.CH.EQUITY,0,0,0,0,-0.085580623077054,0,0,0,0,0,0,0,0,-0.0459954882727266,0,0,0,5.19132240508435e-05,0,0,0,0,0,0,0.36397061768585,0.0618174461195126,0.0519743502140411,0,0,0,0,0,0.213084404071951,-0.0237195514196571,0,0.185066721969613,0,0,-0.0586567638520823,-0.0354562352199486,0,0,0,0.145200016516424,0.0674450948440116,0,0,0
X2886.TT.EQUITY,-0.217316400963628,0,0,0,0,0,-0.08039759789088,0,0,-0.41665159745534,0.210189017321713,0,0.0618765299123728,0.188440137453867,0,0,0,0,0,0,0,0,0,-0.256051679000314,0,0,0,0,0,0,0,0,0,0.150503004387613,0,0,0,0,0,0.0182528867953298,-0.0127758907673655,0,0.277262838298119,0,0,0,0.500442256862958,0
X2891.TT.EQUITY,0,0,0,0,0.153286155704062,0,0,0,0,0.11577195437695,0,0,0.0843197377344759,0,0,0,0,0.311811837575324,0,0,0,0,0.022380132136686,0,0,0,-0.310250418054836,0,0,0,0.0872787368333683,0,0,0,-0.025632765032638,0,0.0326076629278983,0,0.113536729080584,0,0,0,0,-0.245460282126367,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.197130696913083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11961905667919,0,0,0,0,0,0.251589610499603,0,0.0808216976314478,0,0,0,0,-0.0562250531400585,0,0.163434985766214,0,0,0.196678592001747,-0.0280546766518777,-0.122428831973982,0
X601881.CH.EQUITY,-8.67361737988404e-19,0,0,0,0,0,-0.0782479263265164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363729175642215,0,0.116023879443206,0,0,0,0,0,0,0,-0.0512310482168279,0,0.291889012214335,0,-0.0568427586009322,0,-0.146901911659048,0,0.036716260546181,0,0.197808640391039,0,0,0,0.253595227217843,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0375192091565668,0.0133956145549978,0,0.000855902764539362,0,0.198328352012614,0,0.271154213829789,0,0,0,0,0,0,0,0,0,0,0.101142000346233,0.142123511777316,0.0175200460590537,0,0,0.00150639093870851,0,0,0,0,0,0,0,0,0.193613743436887,0,0,0,0
X601009.CH.EQUITY,0.046329405586236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975419211304839,0.208633488508844,0,0,0,0.280828236289818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400467392573751,0,0,-0.117643573622217,-0.0556393043101081,-0.0649629388190073,0.381367152745049,0,0,-0.140679086101951,0,0.143837758599231
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167821591514541,0,0,0,-6.93889390390723e-18,0.101516454055591,0,0,0.242349435078973,0,0,0,0,0,0.0859567814842017,0.147202093678084,0,0.0213195256829055,0,0,0,0,0.106138226660463,0,0,0,0,0,0.139601310262256
X2884.TT.EQUITY,0,0,0,0.0742080663981855,0,0,0,0,0.0321688494552145,0,0,0,0,0.0410764149465237,-0.0103553993697491,0,-0.0259403096647451,0,0.135122479433369,0,0,-0.0863788076717107,0.0102416187944215,0,0,0,0.342001244758963,0,0,0,0,0,0,0,0.275615175909418,-6.93889390390723e-18,0,0,0.24612626112495,0,0,-0.542030560483801,0,0,0,0,0.401866512547075,0
X2892.TT.EQUITY,0,0,4.33680868994202e-19,0,0,0.191151942518088,0,0,0,0,0,0,0.168467373481918,0,-0.143032485392073,0,-0.0771498320183397,0.0120352239962424,0,0,0,0.0802665141718142,0,0,0,0,0,0,0,0.0213990982410073,0,0,0,0,0,0,0,0,0.265413608449935,0,0,0,-0.0472732023735027,0,0,0.495690317125856,0,0
X000069.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.543010561500719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128866873655757,0.0163595001731788,0,0,0,0,0,-0.101045495392807,0,0.491756236493401,0,0,0,0,0,0,0,0,0,-0.0724572004048278,0,0
