,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601997.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X300059.CH.EQUITY,X601788.CH.EQUITY
X601998.CH.EQUITY,0,0,0,0.0085469454836441,0,0.0441831232798073,0,0,0,0.0978622329564982,0,0,0,0.257950596654488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266368859575864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.314536716651865,0.034129832659994,0.0602616145027192,0,0,0.0346342324543054,0,0,0,0,0.0424560269083456,0,0,0,0,0,0,0,0,0.0457456364769645,0,0,0,0,0,0,0,0,0,0.170818514643727,0,0.175661330734561,0.23422869538952,0,0,0,0,0,0.0431474821572321,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.01811211865457,0,0,0,-0.0746989448529362,0,0.0227095256926309,0,0.00239393228993618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144887704556517,0.114542147007883,0,0,0,0,0,0,0.0106779763749742,0,0.0835149035886301,0,0,0
X601628.CH.EQUITY,0,0.0864060771129025,0,0,0,-0.148675302807603,0,0.301420021891399,0,0,0.00400185324753804,0,0.0692192057629848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819437142527552,0,0.0679514656601609,0.226132503961739,0,0,0.248201558776037,0.11493268102026,0,0,0,0,0.0524658875956774,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,-0.156109431632215,0,0,0,0,0.210803581182116,0.193321150549327,0.0467004940252537,0,0,0,0,0,0,0,0,0,0,0.0354747082892576,0,0,0,0,0.208814812203948,0,0,0,-1.38777878078145e-17,0,0,0,0.0365352774711604,0,0,0,0.0437131526197064,0,0,0,0,0,-0.0317720867688545,0,0,0,0,0.147823969768981,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0404648064832009,0,0,0,0,0,0,0,0.322569476894412,0,0,0.662756090007249,0,0,0,0,0,0,0,0,0,0,0,0,0.1352214181811,0,0,0,-0.0848326749948989,0,0,0,1.38777878078145e-17,0,0,0,0.153957524257182,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0439585378135038,0,0,0,0,0,0,0,0,0.291761074647765,0,0,0,0.0229469138938111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192065412217489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147108622879641,0
X2388.HK.EQUITY,0.00371772152324666,0,0,0.130960071361072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645605500471502,-0.00090674156161161,0,0,0.0343991686462635,0,8.67361737988404e-19,0,0,0,0.233318330297946,0,0.120229817001215,0,0,0,-0.0265266501618071,0,0,0.123105506882045,0,0,0
X1299.HK.EQUITY,0,0,-0.275442848754962,0,0.0485510594105523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575484607591259,0,0,0,0,0,0,0.199597117811895,0,0,0,0,-0.0379258356795756,0,0,0.601339762475829,0.156789052179969,0,0,0,0.244919068106787,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.777523564036044,-0.160796242378706,-0.209533882916796,0,0,-0.185367033429637,0,0,0,0,0,0,0,0.192657404561696,0,0,0,0.289901694877318,0,0,-0.0735799372157131,0,0,0,0,0,0,0,0,0,0,0,0,0.113384075152826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623189748052417,0.175354844451172,0.0453110917250954
X600919.CH.EQUITY,0,0,0,0,-0.20294304894136,0.0823100174590724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180610558645824,0,0.539014577630694,0,0,0,0,0,0,0,0,0,0,0,0.376718242925995,0,0.0521680903320289,0,0,0,0,0,-0.286088850067826,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.330337321885605,0,0,0.290784995423251,0,-0.0691675471739049,0,-0.0489827641797438,0,-0.1599218649537,0,0.061818905270212,0,0,0,0,0,0,0,0,0,0,0,0.155424004342961,0,0,0,0.13359508547661,0.0558733088578523,0,0.082907055637166,0,0,0,0,0,0,0,0,0,-0.00242008816139667,0,0,0.0175464076222488,0
X601916.CH.Equity,0,0,0,0,0,0.187356177149281,0,0,0,0,0.236361956281326,0,0,0,0,0,0,0,0,0,-0.083583607453629,-0.0661364802292215,0,0,0,0,0,0.0125230675949788,0,0.635755888072829,0,0,-0.579728305354423,0,0,0,0,0,0.189866643167703,0,0,0,0,0,0,0,0,0.6485841918676,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.26290947236878,0,0,0.0694359538630238,0,0.0622680332592726,0.0856650491126183,0,0,0.0181711795227733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322705524459383,0.0291691166617523,0,0,0,0.0956124254728984,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0787347377848152,0,0.0209222697799627,0.171907514698949,0,0.0339466900822922,0,0.0193041095665512,0,0,0,0,0.0868856076335577,0,0,0.0333261667508248,0,0,0,0,0,0,0,0.0177522876812003,0.203018222290027,0,0,0,0,0.137876859383073,0,0,0,0,0,0.224952216433893,0,0,0,0,0.0916272087147968,-0.0920540637408042,0,0,0
X11.HK.EQUITY,0,0,0,0,0.269876150839124,0,0,0,0,0,0,0,0.00724977678867758,0,0,0,0,-0.0971977349221169,0,0.0222551530073756,0,0,0.0317832832675249,0,-0.0423520009316021,0,0,0,-8.67361737988404e-19,0,-8.67361737988404e-19,0.110248425844221,0,-0.082241265906421,-0.0269412883393803,0,0,0,0,0,0,0,4.33680868994202e-19,0,-4.33680868994202e-19,0,0,0,-0.0567442265636572,0
X600926.CH.EQUITY,0,0,0,0,-0.0605623654168711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264982180397445,0.29490529812974,0,0,0.142169567997348,-0.0770652221125957,0,0,0,0,0,0.245891574480765,0.147542434974235,0,-0.115620968534408,-0.00434697311963165,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0734515401469884,0,0,-0.0460439345463307,0,-0.135372537537358,0,0,0,0,0,0.0639376361837021,0.0598514350768649,0.0237362575624825,0,0.396797859981558,0,0,0,0,0,0,0,0,0.276718855777579,0.401247638062917,0.449626854974255,-0.204128622729489,-0.0278780912657581,0,0,0,0,0,-0.0201914625987332,-0.0485044683570781,0,0,0,0,0,-0.0951580736066174,0,0,0,0,0,0.0814597653042732,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.113385251079017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942443755803275,0,0,0,0,0,0,0,0.0709789232212738,0,4.33680868994202e-19,0,0.130504990744434,0.108351048158906,0,0,0.131697154625635,0.0843262816573258,0,0,0.202520052000251,0,0,0.227453238073861,0
X601077.CH.Equity,0,0,0,0,0,0.0477589150096471,0,0,0.0636829703989175,0,0,0,0,0.125218286761223,0,0,0,0,0,0,0,0,0,0,0,0,0.00296467090388581,0,0,0,0.0526068122610976,0,0.0537839449264221,0,0,0,0,0,0.0614704983450004,0,0,0,0,0,0.00166661609524987,0,0,0.219340708408447,0.169829595389048,0
X601336.CH.EQUITY,0,0,0,0,0.0993559743333017,0,0,0.0962053072774345,0,0,0,0,0,0,0,0.295792949793154,0,0,0.0521073535982117,0,0,0,0,0.0750281588725174,0,0.278346724264412,0,0.011138431049778,0.0205097146144503,0.0765704074898961,0,1.73472347597681e-18,0,0,0,0.109873256736216,0,0,0,0,0,0,0,0,0,0,0,-0.0250804957250039,-0.0419879613134654,0
X601577.CH.EQUITY,0,0,-0.105039614191631,0,0,-4.22677474037055e-05,0.068684496046899,0,0,0,0.11566383779933,0,0,0,0,0,0,0,0,0,-0.0529102017754874,0.527723746279478,0.324802404685597,0,0,0,0,0,0.283545622714178,0,0,0,0,0,0.0109454829120242,0,-0.240054427301484,0,0,0.0211322101963971,0,0,0,0,0,0,-0.0875801090717562,0.0658388825876005,0,0
X601838.CH.EQUITY,0,0,0.190743000962158,0,0,0,0,0,0,0,0.0339637532132053,0,0,0,0,0.0927882325180424,0,0.0801415703330732,0,0,0,0.01233338668807,0.100841969302882,0.188814446473102,0,0,0.105684105179358,0,0.266564476133541,0,0,0,0,0.127166160512766,0,0,0,0,0,0,0,0,0,-0.00349698803973564,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0795758595973398,0,0,0,0,0,0,0,-0.0134943621436203,0,0,0,0.0436553332798945,0,0,0,0,0,0,0,0,0,0,0,0.311633010512692,0,0,0,0.160951347761122,0,0.207488420982524,0.216400462825851,0,0.160404689484234,0,0.178544936792048,0,0.137331321719167,0.187638029174563,-0.30883632421823,0.016351566356744,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.284869803613466,0,0,0,0,0,0,0.0172874010252606,0,0,0,0,0,0,0,0,0,0,0,0,0.116216214261097,0,0,0,0,0,0.0447175740034886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0628992590575528,0,-0.108805458150171,0.245668085753793,0,0,0.0852782988868359,0,0,0,0,0.314342112606666,0,0,0,0,0,0,0,0,0,0,0.319388469842033,0.152003142033492,0,0,-0.232492553475929,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.132904182920529,-0.0283875655839037,0,0,0,0,0,0.0440900787104382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187947513544459,0,0.0548865811082597,0,0,0.0877461228430969,0,0,0,0,0,0.0350104502185209,0.030522860941985,0,0,0.00851448314644191,0,0,0,0.141849643195533,0,0.188537737634843,0,0,0.201872061694999,0.00239616110929193
X000166.CH.EQUITY,0,-0.0871839673250044,0,0,0,0,0,0,0,0.343332684249036,0.259865363128894,0,0,0,0,0,0,0,0,0,0.173733218145839,0,0,0,0,0,-0.0779568034199445,-0.0767402992295799,-0.160405715008279,0,0,0,0,0.104001905854733,0,0.196979722172845,0,0.0839348199592463,0,0,0,0.0792476339641541,0.441013185674875,0,0,0,0,0,-0.17030552297797,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0.207182212777854,0,0,0.00848561904190964,0,0,0,0.377252758221848,0,0,0,-0.0278737111637921,0,0,0,0.119967629452019,0,0,0,0,0,0,0,0,0,0,0,-0.166403412143962,0,0,0,0,0,0.169519993837589,0.223581553660266,0,0,-0.139295009553057,-3.46944695195361e-18,0.273084713655153,0,0
X000776.CH.EQUITY,0,0,0,0.186755446539364,0.0280202219004542,0,-0.124458595696515,0,0,0,-0.0654771137722328,0,0,0,0,0,0.108335248939042,0,0,-0.158852804812626,0,0,0,0,0,0,0,0,0,0,0.479484034361061,0,0,0,0,0,-0.201933980918877,0,-0.0610490004093205,0,0.00424079235190512,0,0,0,0.0318664611890117,0,0.480742873825054,0,0,0
X601881.CH.EQUITY,0,0.0716332692002361,0,0,0,-0.0391778255152605,0,0,0,0,0,0,0,0,0,0.0540691413677066,0,0,0,0,0.177065070779747,0,0.0613474718266261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235694944239909,0,0,0,0.0870234739018731,0,0.0689763431879336,0.105988155499239,0,0.00456664387457553,0
X601066.CH.EQUITY,-0.0542370566524746,0,-0.206145247534363,0,0.0648416796835736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179690459242842,0,0.0397333991689952,0,0.516945239240373,0.282216836477404,0,-0.236416823669229,0.17277662542129,0,0,0.0277884302304206,0,0,0.234620374236691,0
X002958.CH.EQUITY,0,0,0.310015467686643,0,0.0929602946510514,0,0,0,0,0,0.0551756415283097,0,0,0,0,0,0,0,0.0134866372443452,0,0,0,0,0,0,0,0.127146585564082,0.0266590241821487,0,0,0,0.0463600717181107,0.25093173114107,0,-0.0806876129211517,0,0,0,0,0,0.0436948049753891,0.0863243390106553,0,0,0,0.0574361701678509,0.117643369290942,0.0411031533816712,0,0
X002736.CH.EQUITY,0,0,0,-0.308812075511342,0,0.136291679810266,0,0,0,0,0,0,0,0,0,0.0386938467064447,0,0,0,0,0,0,0,0,0,0.260622204824482,0,0.019642343810068,0,0,0.647017343739582,0,0,0,-0.225442940063703,0.0527228561148298,0,0,0.0830112100375534,-0.198757255909087,0,0,0.262573866629456,0,0,0,0,0,0,0.0269883000949501
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0467268442487942,0,-0.148858897495708,0,0,0,0,-0.0239553778585974,0,0,0,0,0,0,0,-0.106257334826796,0,0.0612477154788248,0,0,0,0,0,0,-0.0270117408536687,0,0,0.472260028247406,0.373260284569617,0,0,0,0,0,0.0896026253451648,0
X600928.CH.EQUITY,0,0,0,0,0,0.0244252356867369,0,0.0304399417171315,0,0,0.10788834956873,0,0,0,0,0,0,0,0,0,0,0,0.00851206827441475,0,1.73472347597681e-18,0.00160481673247887,0,8.67361737988404e-19,0,0.375487887868101,0,0,0,0,0,0,0,0,0.132660482665763,0,0.175036325679592,0,0,0,0.111978467772725,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0179632587029005,0,0,0,0.0711936566835361,0,0,0,0,0.137877360790005,0,0,0,0,0,0,0,0.0237931046794491,0,0.0491490127818957,0,0,0,0,0,0,0.0248613745646464,0.167865220802284,0,0,0,0.163173801617345,0,0,0,0,0,0,0,0,0,0.0558789361435265,0,0.156362489755996,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0195141782977318,0,-0.0842370111798351,0,0,0,0.142326107457667,-0.00342798648084076,0,0,0,0,0,0,0,0,0,0,0,0,0.174058131375877,0,0,0,-0.051335817688256,0,0,0,0.255867793654672,0,0,0.025594081351609,0.142843217532956,0,0,0.185073607593538,0,0,0.229876363876028,0
