,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.699301008826936,0,0,-0.0408275559360968,0,0,0,0,0,0,0,0.00969250427380418,0,0.0063672032748276,0,0,-0.0456368769488399,0.00921610918192177,0,0,0,0,0,0,0.0780385011120072,0.0750833140338779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.350287720634688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118352502601189,0,0,0,0,0,0,0,0,0.184656393779775,0,0,0,0,0,0,0.0218717861503926,0,0,0,0,0,0,0,0,0,-0.0257223066122744,0,0.127162020104131,0,0,0,0,0,-0.035702143936419,0.190874978395401
X601288.CH.EQUITY,0.09582971548461,0,0,0,0,0,0,0,0,0.0755514353967463,0,0,0.0489595064220131,0,0,0,0,0,0.0995494153453597,0,0,0,0,0.307587152581197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111541630251015,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00766776214663993,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0997500709592367,0,0,0,0,0,0,0,0.162990321823056,0,0,0,0,0,-0.092698180565917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.217974614048614,0,0,0,0.108575684232986,0,-0.163739735344032,0,0,0,0.0137156939501096,0,0.264381555446424,0,-0.02508775743109,0.179841841260069,0,0,0,0,0,0.313594551350673,0,0,0,-0.0452571794544081,0,0.109036622020264,0,0,0,-0.0597923385976705,0,0,0,-0.0291409044929173,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.245545840768828,0.0212196327073058,0,0,0,0,0,0,0.0720764711967904,0,0,0,0,0,0,0,0,0,0,0,0.188659024243062,0,0,0,0,0,1.73472347597681e-18,0.0528877877795183,-0.0465036819308024,0,-0.00885377929744731,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201175335968227,0,0,-0.0226879429592515,0,0.308166112936613
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0419304152193172,0.136710804731197,0,0,0,0.158837003247616,0,0,0,0,0.103935240237752,0,0,0,0.258199377990685,0,0,0,0,-0.138954338336474,0,0,0,0.00616394503702437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291312503781839,0,0.0640513526927661
X601318.CH.EQUITY,0.0312458487322659,0.142998887132665,0,0,0.106777358341943,0,0,0,0,0,0,0,0,0,0.0434527511374204,0,0,0,0.217311504814268,0,0,0,0.0767477603047086,0,0,0,0.0605492518150412,0,-0.313807849280308,0.148882362558333,0,0.297473641315623,0,-0.0267367212442588,0,0.28183234080455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141924655497899
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0819586879931558,0,0,0,0,0.261708298124187,0,0.190739009871569,0,0,0,0,0,0,0,0,0.113911098497244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135362516975109,0,0,0.0144799254344172,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.206476568735041,0,0.195628130880886,0,0.317519789586746,-0.0791000883533503,0,0.125023034456297,0.178860537795238,0,0.0621435577387251,0,0,0.239126005283905,0,0,-0.08635719932253,0,0,0,0,0,0,0,0,0,0,0,0.126516707067938,0,0,0,-0.121384500915941,0,0.0460040421164635,0,-0.106840011478261,0,0,0,0,0
