,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X267.HK.EQUITY,0,0,0,0.0733151866460188,0.436937406472083,-0.347939886248761,-0.205021359150491,0,0,0,0,0,-0.0390609019363087,0,0,0.031941520688184,0,0,0,0,0,0,0,0.0959496574199993,0,0,0,0,0,0,0,0,-0.37315090949655,0,0,0,0,0,0.0986947832583848,0,0,0,0,0.298080437228293,0.400163631240093,0,0,0
X600016.CH.EQUITY,0,0,0,0.209842171908056,0,0,0,0,0,0.142369114677389,0.0836815550110604,0.243551188037486,0,0,0,0,0,0,0,0,0,0,0.0420984380902681,0,0,0,0,0.0773832104522192,0,-1.38777878078145e-17,0.0230272291488616,0.208998030169588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0156055469221553,0,0,0,0,0,0.61033671799523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875569320449575,0,0,0,0,0,0,0,0.144924443339616,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.0290599954234354,0,0,0,0,0.00348166864337349,0.0265819430046567,0,0,0,0.0518782751876498,0,0,0,0,0,0.0106162720833931,0.515003868669434,0,0.14693072079434,0,0,0,0,0,0,0.0815083152050294,0.0423442101014218,0,0,0,0,0,0,0.0846974572630463,0,-0.025475735491794,0.0665124523417203,0,0,0
X000001.CH.EQUITY,0,0.141325685497159,0,0,0,0.112250528693936,0,0,0.0733727733807725,0,0,0,0,0,0.0545783750428037,0.0131501317560754,0,0,0.0773192173802866,0,0,0,0,0,0,0,0.0195224720664984,0,0,0,0.162892800236791,0.111408137830215,0,0,0,0,0,0.0797616731067963,0,0,0,0,0,0.0276999334683102,0,0,0,0.036251361566597
X601818.CH.EQUITY,0.0411032550692196,-0.0590550473398628,0.127010158099957,0.192130368300753,0,0,0.187491822351653,0,0,0.0018977318689145,0,0,0,0,0,0,0,0,0.457413591988321,0,0,0,0,-0.084118775713494,0,0,0,0,0,0,0,0,0,0,0,0,0.0408896983460906,-0.0520721635137104,0.0597762933070504,0,0,0,0.0955901411227722,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248753765268705,0,-0.138449855346824,0,0.204084219636587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107088983265434,-0.0683314711676761,0,0,0,-0.0558714071584841,0,-0.162927800094932,0,-0.0742360183613516,0.06022783274272,0.219442300839817,0,-0.0424565149696497,0,0.140903845534316,0
X601688.CH.EQUITY,0,0,0,0.0678129971645647,-0.0264303011247632,0,0,0,0,0,0,0,-0.0539847827962993,0,0,0,0,0,0,0,0.340247144291574,0,0,0.0403949377852714,0,0.104046867788045,0,0,0,0,0,0,0,0,0,0.0199770130516934,0,0,0,0.044293149103596,0,0.0273300618738506,0.0974677660870864,0,0,0.321526583520515,0.00791037975910328,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.169758684987035,0,0,0,0,0,0,0.0401937346490896,0.107248304455378,0.263550617597521,0,0,0,0.0456621626315773,0,0.096910951679213,0,0,0,0,0,0,0,0,0.118041912007692,0,0,0,0,0,0,0,0,0,0,0.0909660973906912,0.172750417845451,0,0,0,-0.00291933739258809,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0355920383049584,0,0,0,-0.0372887281889266,0.123307581002457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173131257583789,0.0126548894804753,0,0.083978806740847,0,0,0,0.0947243864802624,0,0.311054309845836,0,0.121806961638823,0.0578386675751336,0,0.0461768012473638,0,0,0.0269223732856844,0.0459144833961655,0
X601229.CH.EQUITY,0.0216796917058659,0.0787727464723599,0,0,0,0,0,0,0,0,0,0.363859159381175,0,0,0,0,0,0,0,0.0312752316132563,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0233800660710129,0,0.46494116716581,0,0,0,0,0,0,0.0610125391384819,0,0,0,0.0692701229269415,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627245711654641,0,0,0,0,0,0.229816734120026,0,0,0,0,0,0.0641349288961323,0,0,0,0,0,0,0.0369259819432573,0,0.124125791149723,0,0.242365458244217,0,0,0,0,0.066141443372171,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.328718391216962,0,0,0.150822917975602,0,0.0555427099453304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341982712173571,0,0,0,0.129170396933575,0.0135246735507991,0,0.0593608838203599,0,0.108706274369525,0,0,0,0,0,0,0,-0.101263403395638,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0509227174695652,0,0.0110259626386823,0.0925719290357056,0,0,0,0,0.161008520670782,0,0,0,0,0,0,0,0.278143649741707,0,0,6.93889390390723e-18,0.126187920253193,0,0,0,0,0,0,0,0,0,0,0,0.0531852979813728,0,0,0,0,0,0.00145644937317508,0,0.155328496005645,-0.125542821118069,0
X600015.CH.EQUITY,0,0,0.0525116637673251,0,-0.0607826479827838,0,0.16090763149996,-0.0397137667169504,0,0.130010671657864,0,-0.385880373852627,0,0,0,0,0,0,0,0.449697933084394,0,0,0.456439190575242,0,0,0,0,0.124393909098227,0,0,0,0,0,0,0,0,0,0,-0.152160866148392,0,0,0,0,0,0,0,-0.0243166857963151,0
X2882.TT.EQUITY,0.416721367516213,0,0,0,0,0,0,0,0,0,0,0,-0.0131562336789496,0,0,-0.175633399498914,0,-0.215445110307268,0,0,0,-0.171213131933732,0,0,0,0,0,0,0,0,0,0,0,0,0.963659130741267,0.129106785717366,0,0,-0.101152200015924,0,-0.051522323163356,0,0,0,0.0132171698421792,0,0.0761581382847716,0.0996570781707045
X000166.CH.EQUITY,0,-0.00770094574559848,0,0,0,0,0,0,0,0,0,0,0.0118930699522712,0,0,0,0,0,0,0,0,0,0,0.0350439777417162,0.282317589689269,0,0,0,0,0,0,0,0,0,0,0,0,0.0325334297989133,-0.0385022490392566,0.374744188331349,0,0.205858585496375,0.116469689545982,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.16536562182823,0,0,0,0,0,0,0,0,-0.0337644745308441,0,0,-0.12887740616683,0,0,0,0,0,0.0396037642002487,0,0,0,0,0,0,0,-0.0613675982332249,0.760130581629604,0,0,0,0,0,0.051020404020825,0,0.103631477763881,0,0,0,0.31510291397471,0,0,0
X002736.CH.EQUITY,0,-0.0872864594856929,0,0.0400945745584383,0,0,0,0,0,0,0,0.0410928087344799,0,0.12159916252406,0,0,0,0,0,0,0,0,0,-0.0213054926920818,0,0,0,0,0.229865545193713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044654401824407,0,0.482130227394793,0,0
X2886.TT.EQUITY,0,0,0,-0.279235034520853,0,0,0,0,0,0,0,0,0.267361221593441,0,0,0.0253463456574067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203998020721883,0,0,0,0,0,0,0,0,-0.137555131753797,0,0.232442548065418,0,0,0.198520570490867,0.122276608795189
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374517131117996,0,0,0,0.0813748289989142,0,0,0,0,0,0.0735064982169552,0,0,0,0,0,0,0.378898646988869,0,0,0,0,0,0.151322397038184,0.0421927192837199,0,0.0485962517425321,0,0,0.177561205847215,0,0.0271959018264715
X2891.TT.EQUITY,0,-0.162625947678024,0,0,0.0283404856431913,0,0,0,0,0,0,0.202095343999134,0,0,-0.119582701562598,0,-0.0575699516691464,0.425636732435627,0,0,0,0,0.103093269496656,0,0,0,0,0,0,0,0,0,0,0,0.185439178532632,0,0.30399393538995,-0.122516505635095,0,0,0,0,0,-0.0740360264818233,0,0,0,0.137523923931581
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0264208672436596,0,0,0,0,0,0,0,0,0,0.0167609120918377,0,0,0,0,0,0,0.102249136816323,0.378847635594751,0.0699807636547346,0.211383504611522,0,0,0,0,0,0,0.205373544227929,0,0,0,0,0,0,0,0,0,0.125588810703817,0,0,0,0.000111415206270825
X600919.CH.EQUITY,0,0,0,0,-0.0172838219312148,0,0,0,0,0,0,0,-0.0979674785695682,0,0,0.126359560655031,-6.93889390390723e-18,0,0,0,0,0,0.178010298937677,-0.212408412780604,0,0,0.566571299593112,0,-0.117101963355941,0,0,0,0,0,0,0,0,0.132656813433062,0,0,0,0,0,0.409974537340362,0.102007038827449,1.73472347597681e-18,0,0
X300059.CH.EQUITY,0,-0.0792354482364914,0,0,0,0,0,0,0,0,0,0,0.175227075752343,0,0,0.158379359436476,0,0,0,0,0.464129104558762,0,0,0,0.0326096588067497,0.0736717707017203,0,0,-0.104176083849041,0,0,0,0,5.55111512312578e-17,0,0,0,0,-0.197316613355311,0,0,0,0.296352639451474,-0.0536370199007411,-0.115385569119527,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0399576677473762,0,0,0,0,-0.0518354929629069,0,0,0,0,0,0,0,0,0,0,0.0366715749083159,0,0,0,0,0.216161940207622,0,0,0,0,0,0,0.0393082486930231,0,0,-0.0054230293981071,0.0660865052688046,0,0.300683890380903,0,0,0,0.25167080635748,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.193838029359599,0,0,0,0.28240387240195,0,-0.0408058238371819,0,0,0,0.24312239185276,0.19730675666245,0,0,0,0.137146230166879,0,-0.0514806413583842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659474185436316,0,0.122265276238018,0,-0.0174550118645464,0,-0.0462044267184511,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0492832410732456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186020498551852,0,0,0,0,0,0,0,0.0445027453216831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30997536034094,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291793258427854,0,0,0,0,0,0,0,0.382838738339964,0,0,0,0.118519121734324,0,0.065603204948345,0,0,-1.73472347597681e-18,0,0,0,0.279034387743192,0,0.0201059388502283,0,0.0523975792708467,0,0,0,0,0.0409156999320291,0,0,0,0,0
X2892.TT.EQUITY,0,0,1.38777878078145e-17,0,0,0.264281018419863,0,0,0,0,0,0.116946302515683,0,0,0,-0.36106558032105,0,0,0,0,0,0,0,0.0811673596282986,0,0,0,0,0,-1.0842021724855e-19,0.206430240209293,0,0,0,0,0,0.388128064351844,0,-0.0350679613064957,0,0,0,0,0,0.297065870926801,0,0,0.145679743470773
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.126703432824219,0,-0.088553754926712,0,0,0,0.27380153034749,0,0,0,0,0,0,0,0,0,0,0,0,0.145545164846099,0.127688421893385,0.141255667981399,0,0,0,0,0,0,0.015642527149018,0.296886821173951,0,0.0456698773382383,0
