,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X601398.CH.EQUITY,0,-0.1350878009354,0,-0.348439337346909,0,0,0,0,0,-0.00736607945175885,0,0.456874307229606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779842863811085,0,0.0465720027032031,0,0,0,0,-0.123990605734134,0,0,0,0,-0.0445146959770064,0,-0.134668058371477,0,-0.13039527851913,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0290525368297533,0,0,0.0174050934316474,0,0,0,0.216185521664649,-0.0103447593654421,0,0,0,0,0,0.0653447396459375,0,0,0,0,0,0,0.297816063490301,0,0,0,0.106414381583546,0,0,0,0,0,0,0,0.0403003856862924,0,0,0,0.0517904455368665,0,0.0643184956002318,0,0
X601939.CH.EQUITY,0.238297811426914,0,0,0,0,0,0,0.147071990610741,0,0,0,0,0,-0.138664664413503,0,0,0,0,0,0,0,0,0,0,0,-0.264612032219502,0,0,0.477539511577807,0.0596413249020579,0,0,0,0,0,0,-0.157777120578317,0,0,0,0.0107914606607181,0,0,0.345609859061385,0.200039727948553,0,-0.164512892109182,0
X601288.CH.EQUITY,0,0,0,0,0,0.11119293788452,0,-0.177846805174322,0.18780883317235,0,0.35491675561084,0.208855716131863,0,0,-0.00252831726859446,0,0,0,0,0,0,0,0,-0.0550192040203521,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.148842116328166,0,0,0,0,0,0,-0.213793677322699
X5.HK.EQUITY,-0.122878013806728,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475398517735764,0,0,0,0.565090077216253,0,0,0,0,0,0,-0.0246445843185869,0,0,0.245660286183797,0,0,0,0,0,-0.132773950267674,0,0,0,0.28429071763198,0,0,0,0.0289116367239227,0.128513287794937,0
X601988.CH.EQUITY,0.0931705981801695,0,0.0978606942935811,0.27844104494061,0,0,0,0,0,0,0.222012244360528,0,0,0,0.133820345572912,0,0,0,0,0.0378191662016522,0,0,0.0312599236258772,0,0,0,0,0,0.0616501246930057,0,0,0,0.256804566320768,0.0587045329368679,0,0,0,0,0,0.047452205884566,0,0,0,0,0,0,0,0.128112939130376
X600036.CH.EQUITY,0,0.120567607598408,0,0,-0.125968753049186,0,0,0,0,0.0968143730987992,0.0440517192753025,0,0.380611341395863,0.0193725527589231,0,0.192255496020103,0,0,0,0,0,0,0.155441166983948,0,0,0,0,0.00639063333712324,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854421791354395,0,0.280471096054283,0,-0.00864462484163641,0.103739467359349,0.246447684658878,0
X1299.HK.EQUITY,0,0,0,0,0.383402117356142,0,0,0,0.171097995039194,0,0,0,-0.0726748411028855,0,0.0005587286157492,0,0,0.221479891029718,0.116977694630287,0,0,0,0,0,0,0,0,0,0,-0.068411281070273,0,0,0,0,0.0424962245886919,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.009610648751784,0.0549257974177797,0,0,0,0,0,0,0.069633927318115,0,0,0.35227841519775,0,0,0,0,0.0449075307754715,0,0,0,0,0,0,0,0.0503974947257749,0.113335348961625,0,0,0,0,0,0,0.0843142334068338,0,0,0,0.0431068092343036,0,0.0851179941233418,-0.0116853968511951,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0649324519209958,0,0,0,0,0.5702347300228,0,0,0,0,0,0,0,0,0,0,0,0.312004301497712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610460445177772,-0.221576396211834,0,0,0,0,0,0
