,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0425807094981413,0,0,0,0.867549088217047,0,0.201730994523954,0,0,-0.000484431701080593,0,0,0,0.0996526216429229,-0.305523349852707,-0.113568341239913,0,0,0,-0.127399694078155,0,0.0863004174251717,0,0,0.326365345231889,0,0,0.0307244209844574,0,0,0,0,0,0,0,-0.464391013154351,0,0,0,0,0,0,0,0,0,0,0,-0.0535650266660151
X601939.CH.EQUITY,0.0557235889359374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585017261586761,0,0,0,0.13992234463974,0.891207627524454,-0.0345513375195313,0,-0.0446011477583752,0,0,0,0,0,-0.0453167139605578,0,0,0,0,0,0.0398398537235787,0,0,0,0,-0.0193466015017178,1.0842021724855e-19,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346214957380121,0,0,0.405945116344251,-0.0737419815066789,0,-0.0282416050156447,0,0,0,0,0,0,0,0,0,0,0,0.479942947045463,0,0,0,0,0,0,0,0.00117345617730438,-0.144330494140964,0,0,0.0373850363406556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.615408077108366,0,0,0,0,0,0,0,0.170406518575935,0,0,0,0,0,0,0,0.347573172852731,0,0,0,0.0296182184542132,0,-0.0322613834489772,0,0,0,0,0.0628729688616663,-0.0343310328070673,0,0,0,-0.162701246923803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.140773199084427,0,-6.93889390390723e-18,0,0,0,0,0.192383203653775,0,0,0.116545081273314,0,0,0.0624817409228549,0.127714210230473,0,0,0,0,0,0.576287694704275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,4.33680868994202e-19,0.161912810234434,0,0,0,0,0.305551011645932,0,0.0294865941405561,0,0.065864278132042,0,0,0,0,0,0.172235534529403,0,0,0,0,0,0,0.184546032377471,0,0,0,0,0,0.0384756481707608,0.034632460096133,0,0,0,0,0.00879550538490079,0,0,0,0.0365011567598928,0.164100627607169,-0.0278206621046512,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.863727291372451,0,0,0,0,0.0256433996695626,0,0,0,0,0,0.0397705236557401,0.0322616944798721,0,0,0,0,0,0,0,0,0,0.0168303908921058,0,0,0,0,0,0,0,0,0.114848227417503,0,0,0,0,0,0,0,0,0.0635211668128466,0.0368531113015803,0,0,0,0.022818335773046,0.136569944540512,0,0,0.0627127486899487
X601318.CH.EQUITY,0,0,0,0,0,0.0134073033399355,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.660952311594491,0.0400010594319479,0,0,0,0,0,0.107775306228599,0,0.157183729781162,0,0,0,0.0339502106664364,0.0121199083805799,0,0,0,0,0,0,0,0,0,0,0.0771994708884506,0,0,0,0,0.0992576790012305,0,0,0,0
X600036.CH.EQUITY,0,0.0232696934198141,0,0,0,0,0,0.169725173505468,0,0,0.509637848049834,0,0,0,0,0,0.023063875409323,0,0,0,0,0,0,0,0,0.154899378438665,0,0,0,0,0,0,0,0,0,0,0.135471280741395,0,0.141158812358254,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.0413874759046881,-0.0872928328777343,0,0,0,0.907856069256181,0,0,0,0,0,0,0,0,0,0,0,0,-0.168864691791982,0,0,-0.0202182240415226,0,0,0,0,0,0.198550766124619,0,0,0,0,0,0,0,-0.0993053842960035,0,0,0,0,0,0,0,0,0.0477628042692665
