,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY
X300059.CH.EQUITY,0,0.0216135573373782,0,0.036892835370501,0,0,0,0,0,0,0,0,0,0,-0.0457125154485092,0,0,0,0,0,0,0,0,0,0,0,0,0.186016114086833,0,0,0,0,0,0,0,0,0,0,0.482641800769215,0,0,0.126547962568061,0,0.0115921306503974,0,0,0,0,0,-0.0403618195722328
X002142.CH.EQUITY,0,0,0,0,0,0.641244278651253,0.0251764182240902,-0.288042309688117,0,0,0,0,0,0.0908015384839316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244589645694799,0.0131546761573665,0,0,0,-0.0481991508119972,0,0,0.0387335859088655,0.142365951614657,0,0,0.102627477049378,0.132763970593286,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.103220324319602,0,0,-0.122710794718679,0,0,0.265552072687909,0.0688256705609815,0.185471692119285,0,-0.0209559830376929,0,0,0,0,0,0,0,0,0,0,0,0,0.248887903996754,-0.0118035390060155,0,-0.56416344878854,0,0,0.244153268215356,0,0,0,0,0,0,0,0.0871681878826989,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.315073833880712,0,-0.234650695316306,0,0,0.184341408231972,0,0.11878890883972,0,0,-0.156329157250407,0,0,0,0,0.405028706568179,0,0,0,0,-0.0292039668779684,0.075253732367542,0,0,0,0.015267903851502,0,0,0,0,0,0,0,0,0.143530603599604,0,0.0165807740955642,0,0,0,0,0
X601818.CH.EQUITY,0.00341045471024391,0.0566507271932664,0,0,0.119319168917497,0,0,0,0,0,0.141076783206602,0.249096288944854,0,0,0,0,0.0650232771809122,0,0.117337433374307,0,0,0,0,0.0283940178633307,0,0,0,0.0409111874430456,0,0,0,0,0,0,0,0.00228856185690669,0,0,0,0,0,0,0,0,0.0106178274932194,0,0,0,0,0
X600999.CH.EQUITY,0,0.0222378663623929,0,0.154735705604668,0,0,0,0,0,-0.0939845513535816,0.0895497344224871,0,0,0,0,0.126407135823014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862940180111197,0,0,0,3.46944695195361e-18,-0.0768499439180897,0,0,0,0.383875464756751,0,0.0312976623343043,0.0768295796031548,0,0.0129494804913897,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.130073704863249,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.18957179119585,0,0,0,0,0,0,0,0,0.106989556021143,0,0,0.217775549625113,0,0,0.295110005119298,0,-4.33680868994202e-19,0,0.0147913695498267,0,0,0,0,0,0,0,0.0861855833345296,0
X601336.CH.EQUITY,0,0,0,0.264871785174092,0,0,0,0,0,0,0,0,0,0,0,0,0.127544388908225,0,0.0481630028116763,0,0,0.0478181411630013,0,0,0,0,0,0.109955806108172,0,0.275886974568493,0,0.24873097197577,0.0478616818262869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0239018412543527,0,0,0,0,0,0,0,0,0.125120139190314,-0.0353864761527968,0,0,0.0212060716290901,0,0,0,0,0.117891972590197,0,-0.0950215451031355,0,0,0,0.362695924691085,0.0605203509135849,0,0,0,0,0,0,0.0106435532309924,0,0.120261005396456,0.0681848799408746,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0.19546633658602,0,0,0.155250518831607,0,0,0,0,0,0,0.0345416385008397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2075254808562,0,0,0,0,0,0,0,0.130861054217088,0,0,0,0,0,0,0,0,0.285343103069543,0,0.134409670319734,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.36762829523902,0,0,0.120404206605675,0.0639803207741547,0,0,0,0,0,0,0,0,0,0.140254292912306,0,0,0,0.211047331976111,0,0,0,0,0.0956713906292228,0,0,0,0,0,0,0,-0.26523939353846,0,0,0,0,-0.00551555091943341,0,-0.0932122347592932,0,0.11572663268874,0,0,0,0
X002736.CH.EQUITY,0,0,0.0586640490099403,0.0241798098042951,0,0,0,0,-0.0437460037633985,0,0.0901119974785303,0,0,0,0,0.191890241166191,0,0,0,0,0,0.0688520725985016,0.0254759958176775,0,0,0,0.101718747469012,0,0,0,0,0,0,0.143218955624073,0,0,0,0,0.00502294375474593,0,0,0,0,0,0,0.00647409233583801,0,0,0.184514452193472,0.114892032600673
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0810427705026638,0.149627909026748,0,0,0,0,0,0,0,0,0,0,0,0,0.279405184587028,0,0,0,0,0.0462585800523201,0,0,0,0,0,0.275799483999471,0,0,0,0.00377897106197684,0,0.0477634895334056,0,0.0162470183838523,0.447920588206878,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,-0.187153086278,0,0,0.0639092300115853,0,0,0,-0.0602509217668064,0,0,0,0,0,0,0,0,0.270875619108966,0,0.0435518278327137,0,0,0,0,0.337630809076868,0,0,0,0,0,0,0,0.0630794228216869,0,-0.0244231942922955,0,0,0.0556606808497866,0,0,0,0,0,0.143483277715907,0,0,0.227881596177501,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0222384241886454,0,0,0,0,0.27448035246943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225579165906499,0,0,0,0,0,0.603038006669381,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.0466162712730258,0.0200923199411492,0,0,-0.00912689595076543,0,0,0.20825336379284,0.0353541653204908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618338021352403,0,0.362261496089661,0,0,0,0.209678140310176,0,0,0,0.131613837326198,0.10718294646853,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,8.67361737988404e-19,0.0587197653117295,0,0,0.0412826545846938,0,0.0589010611217336,0,0,-0.0528378306110818,0.0648360465522509,0,0,0,0.0655758842926543,0,0,0,0,0,0,0,0,0,0,0,0.0946140171157876,0,0,0.0507900307423666,0,0,0,0.0975856500844386,0.190586534203887,0,0.118979351685612,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0273757264023104,0,0,0,0,0,0,0,0,0.0831787001566191,0,0,0,0,0,0,-0.0376955006550198,0.151737602541908,0,0,0,0,0,0,0,0,0,0,0,0.257646999168408,0,0.125329118473669,0,0.0666960943988229,0,0,0.358788806437325,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.115258606082764,0,0,0,0,0,0.0238271591955312,0,0,0,0,-0.317710517205426,0,0,0,0,0,0.0672502323404591,0,0.134507664098023,0,0,0,0,0,0,0.0173237247283767,0,0.118231075626476,0,0,0,0,0.0923509697465545,0,0,0,0.187554660686279,0.388264655632619,0.0161355560488764,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.121896092640922,0,0,0,0.371822926503176,0,0,0.0231454617694489,-3.46944695195361e-18,0,0,0.0965211710312422,0,0,0,0,0,0,0,0,0,0,0.126390014118865,0,0,0.0703750977186223,0,0,0,0,0,0,0,0.0219704765428332,0,0.00885498604074916,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0.146798194325841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339072809860819,0,0,0,0,0.0731958836187366,0,0,0.198947786735681,0,0,0,0.0825693855759764,0,0,0,0,0,0,0,0,0,0.111162520784741,0,0,0.11129706595055,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0169180415447346,0,0,0,0,0,0,0.137437260101394,0,0,0,0,0,0,0.29953077913231,0,0.060189302658854,0,0,0,0,0,-0.0441289257268668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314488285972672,-0.246063575798284,0,0,0
X601788.CH.EQUITY,0,0,0.0532692279258441,0,0,0.0266976659571329,0,0,0,0.0131113032106938,0,0.0247706901825056,0,0,0,-0.180064818516694,0,0.054214942158869,0,0,0,0.40528643380808,0.0181695308542686,0,0.00647093157352457,0,0.0671966943125588,0.250773989191968,0,0,0,0,0.0749148379107249,0,0.0959215845561493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133735840877636,0
X601009.CH.EQUITY,0,0,0,0,0,0.371202451887233,0.106692551015002,0,0,-0.145864126633846,0.183035346685442,0,0,0,0,0,0.108882552873053,0,0.0584472930761656,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.212141777784696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03440793207454,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.135874850971306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797443900964054,0,0.0271168266579195,0,0,0,0,0.0915831584503136,0,-0.077724589793479,0,0.16361112974278,0,0,0,0.160088187710837,0.0813760093566556,0,0.178275481642818,0,0.0774705277965497,0,0,0,0,0.222750553637504
X600926.CH.EQUITY,0,0,0,0.0767176001995793,0.194758608741876,0,0,-0.0801935939693025,0,0,0,0,0,0,0,0.123376636689407,0.213330173043894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113539852462808,0,0,0,0,0,0,0.280979071513901,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.145307073183279,0,0,0.00667088785044858,0,0,0,0,0,0,0,0.207523526190122,0,0.0628255841069263,0,0,-0.0238064101284239,0,0,0,0,0,0,0,0,0,-0.082504507046152,0,0,0.610574417035082,0,0,0,0,-0.0501648783853736,0,0,0,0,0,0,0.0273614829688356,0,0,0.112525671148062
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203945296384252,0,0,-0.0942196989922885,0,0,0.0694925695905187,0,0.101376602879175,0,0,0,0,0,0,0.0737772530473514,0,0.30648115637729,8.67361737988404e-19,0,0,0,0.166821437714183,0,0,0,0,0,0
X2884.TT.EQUITY,-0.0773452062284544,6.93889390390723e-18,-0.102144594988864,0,0,0.42254393505062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120010967224184,0,0,0,0,0,0,0,0,0,0.114356236050255,0,8.67361737988404e-19,0.166867979297157,0,0,0,0.121671078820552,-0.167343229323706,0,0,0,0,0.419551085399381,0,0.00973296299229705,0,0
