,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X601077.CH.Equity
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.020849442291172,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295775959587421,0,0,0,0,0,0,0,0,0,0,0,-0.0596112636791217,0,0,0.352189914237538,0,0,0,0,0,-0.189150864183102,0,0,0,0,0,0.00637153898531342,0,0,0.149060227603975
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0429940671227745,0,0,0,0,0,0,0,0.0456540420485931,0,0,0,0,-0.108702224275689,0,0,0.00118055915547481,0,0,0,0,0.25925479463356,0,0,0,0,0,0,0.330898936426136,0.1429110155635,0,0,0,0,0.149446872460856,0,0,0,0.137537774872572,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.210139396394905,0,0,0,0,0,0,0,-0.0383275673061087,0.754209668246849,0,-0.477424325465145,0,0,0,0,0,0,0,0.00902689414028512,0,0,-0.0263761859298169,0.0671058601869754,0,0,0,0,0,0,0,0.0350439524959244,-0.059305917717461,0,0,0.225564835445994,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.351400349602942,0,0,0,0,0.19827384086982,0,0,0.0530571645121449,0.109079152789785,0,0,0.165481745734151,0,0,0,0,0,0,0,0,-0.0713984709951364,0,0,0,0,0,0,0.227398377487556,0,-0.0554045918639874,0,0,-0.244521835640714,-0.299114156987969,0,0.0981329568162459,0,0,0,0,0,0,0,-0.162258692919009,0.211021134690622,0,-0.0181789939897806,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.14773423862654,0,0.0599622374408056,0,0,0,0,0,0,0,0.0758425013874385,0,0,0,0,0.00732304561804662,0,0,0.12288340891987,0,0,0.23804250493933,0,0.00257834784051246,0,0,0,0,0.459132903561131,0,0,0,0,-0.0837154269827452,0,0,0,0.0231321848623813,0,0,0,0.0816987102023013,0
X600837.CH.EQUITY,0,-0.0141294749912822,0,0,-0.0165467351519266,0.14269823677004,0,0,0,0,0,0,0,0,0,0,-0.0443440339000095,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.261409755479684,0,0,0,0,0.133761835107406,0,0,0,0,0.222666232997281,0.390668479716012,0,-0.135180048075646,-0.0407906163962761,0,0.0460992138448935,0,0,-0.100537494745108,0.0318416120662836,0,0
X601336.CH.EQUITY,0,0,0,-0.0931796779771911,0,0,0,0,-0.104752067586197,0,0,0,0,0,0.174848818203611,0.202782571051015,-0.119672852762692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263967396252054,0,0,0.405953258451253,0,0.154264176662863,0.14385362690931,0,0,0,0,0,0,0,-0.154842545188511,0,0,0.0746975127893301,0.0941251956237128
X601229.CH.EQUITY,8.67361737988404e-19,0,0.368339285438393,0,0,0,0,-0.0578568585946909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308202737834387,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.11708517783941,0,0,0,0,0,0,0,0.216170752952082,-0.107204606998742,0,8.67361737988404e-19,0,0.0914427119951488,0,0,0.100656728495695,0,-0.182401758876728
X2882.TT.EQUITY,0,0,0,0,0,-0.0899905212828748,0.0771743964550503,0.0852625166546234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124528520314402,0,0.108851409645656,0,0,0,0,0,0,0,-0.0808653772925292,0,0,0,0.373929975063155,0,0,0,-0.0146912261682427,0,0,0,0,0.151597831060871,0,0,0,0.132743807974489
X000166.CH.EQUITY,0,0,0,0,0,0.0249983392691086,0,0,0,-0.122734564818505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165352675369361,0.0444605741073304,0,0,0,0,0.00671434046730952,0,0,0,0,0.392581944689901,0.160407087107885,0,0,0,0,0,0,0,0,0.324628163959255,0
X601169.CH.EQUITY,0,0.0445808805686304,0,0,0,0.0605746661780655,0,0,0,0,0,0.305428373836629,0.287609719284905,0,0.198479455174367,0,0,0,0,0,0,0,0,0,0.0659242539253884,0,0,0,0,0,0.102206731247139,0,0,0,0.214406132328124,0,0,0,0,-0.094360180925663,0.0181629962135976,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0561101065541919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513674013724697,0,-1.73472347597681e-18,0,0.20823432675529,0.0541926263057888,0,0,0.0465354804898731,0.0430431067032609,0.179757963395691,0.0183204611512452,0,0,0.146191264347155,0,0,0.0526623505919075,0,0,0,0,0,0,0,0.117986626096759,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0907540267239614,0,0,0,0,0,0,0,0,-0.10733757300677,0,0.109971074414794,0,0,0,0,0,0.474455305110239,0.0360825974921068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146627516240549,0,0,-0.174225033136313,0,0,0.369638574849516,0
X2881.TT.EQUITY,0.15227998577884,0,0,0,0,0,0,0,0,-0.0965824627482377,0,0,0,-0.227485425488427,-0.0145353297614428,0,0,0,0,0,0,0,0,0.0754606324104145,-0.111398551812798,0,0,0,0,0.444453458877162,-0.207276059274104,0.409812616118362,0,0,0,-0.0238792141583179,0,0,0,0,0.27385095092028,0,0,0,0,0,0.206600690710004,0,0,0
X300059.CH.EQUITY,-0.0452723037737985,0,0,0,0,0,0,0,0,0,-0.0853325126173876,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.056187713620809,0,0.0304111304681393,0,0.457156257182886,0.146156555963373,0,0,0,0,0,0,0,0,0.00533547584304194,0,0,-0.00709393257110572,0,0,0,0,0.0681884549772563,-0.043960069962994,0.392401954486266,-0.0620003677770904
X000776.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0438049729465437,0,0,0.0539463393416246,0,0,0,0,0,0,0,0.0498576841567422,0,0,0,0.0954287869924232,0,0,-0.0060673983680126,0.300385525061199,0,0,0,0,0,0,0.0864072225960699,0,0,0,0.131995351154907,0.324102628077581,0,0,0,0.0198631772063772,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0427759979018101,0,-0.0207735225695661,-0.133467282457749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166063275505802,0,0,0.15542221932439,0,0,0,0,0.30201398896959,0,0,0,0,0,0,0,0,0,0,0,-0.0445541157601034,0,0,0,0.177124009504468,0.0663530520940939
X2891.TT.EQUITY,0.162472420977027,0.146317909201923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510526551363667,0,0,0,0,0,0,0,0,0,0,0,0.21161042869468,0,0,0.131397032282932,0,0,0,0
X601916.CH.Equity,-0.382565966513136,0,0,0,0,0.740915384551647,-0.372019014805209,0,0,3.46944695195361e-18,0,0,0,0,-0.213347722690406,0,0,0,0,0.260604193647731,0.137285701437816,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156485345574698,0,0,0.31429348556781,-0.171222534133454,0,-0.0172010490141228,-0.166677607791856,0,-3.46944695195361e-18,0,0,0,0.163832962149409
X2886.TT.EQUITY,0.287839192572645,0,0,0,0.182098034404032,0,0,0,0.104863442926637,0,0,0,0,-0.0240832772700832,0,0,0.121378167100685,0,0,-0.114812753844989,0.104424978023894,0,0,0,0,-0.147948349214418,-0.164705740952059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187976178501783,0.138940811773642,0,0,-0.152798597591058,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0554305216094396,0,0,0,0.142372509204394,0,0,0,0,0,0,0.169593126777407,0,0,0,0,0,0,0,0.0330625840404212,0,0,0,0,0,0,0.0508830881436196,0,0,0,0,0.266865862064323,0,0.0976774732081824,0,0,0,0,0,0,0,0.045482066141851,0.150338412963812,0
X600919.CH.EQUITY,0.0781629813230779,0,0.196184808755579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041998682361271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779849289061938,-0.0567094199633353,0,0,0.00145347383677933,0,0,0,0,0,0.0593447162538266,0.0343279652425059,0,0,0,0,0.0662591522638374,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.17420590739927,0.0199281464133472,0,0,0,0.0249972683303855,0,0,0,0,0,-0.194267643957423,0,-0.120247224346285,0,0,0,0.0614562657090622,0,0,0,0,0,0,0.094863905819494,0,0,0,0,0,0.303738766134197,0,0,0.185518398972503,0,0.279853306873183,0,0,0,0.0440808295888079,0,0,0
X601009.CH.EQUITY,0.145893831684651,0,0,0.0131406109165768,0,0,0,0,0,0,0,0,0,0.161449317976416,0,0,0.14365416713845,0,0,0,0,0,0,0,0,0,0,0.126168098227729,0,0,0.098856807846898,0,0,0,0.168804287789256,0,0.102987287483381,0,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204597422701049,0.0723847975769531,0,0.022153766160972,0.435435113999851,0,0,0.0215911714457314,0,0,0,0,0,0,0,0,-0.0846723291851273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053236807334234,0,0.148596567601095,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0300650453148997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114394582752829,0,0,0,0.189391620481702,0,0,0.0300224784841748,0,0,0.350093744263217,0,0.0737178069260723,0.0954053305447578,0,0,0,0,0.156915110593332,0,0,0,0,0,0
X601077.CH.Equity,0,-0.0443533477523272,0,0,0,0,0,0,-0.300944601204007,0,-0.0861409713557633,0,0.15213709689628,0.0231149370113574,0,0,0,-0.0114744658389313,0,0,0.124337142902566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193832478597536,0.0902903768516255,0,0,0.356642068274131,0,0,0,0,-0.154461999926006,-0.13212301186929,0,0,0,0
